日付,レース場,レース番号,舟券種,組合せ,払戻金
2021-11-01,大村,1,単勝,1,150
2021-11-01,大村,1,複勝,1,110
2021-11-01,大村,1,複勝,2,610
2021-11-01,大村,1,２連単,1-2,420
2021-11-01,大村,1,２連複,1-2,310
2021-11-01,大村,1,拡連複,1-2,220
2021-11-01,大村,1,３連単,1-2-3,1010
2021-11-01,大村,1,３連複,1-2-3,400
2021-11-01,大村,2,単勝,1,120
2021-11-01,大村,2,複勝,1,100
2021-11-01,大村,2,複勝,3,140
2021-11-01,大村,2,２連単,1-3,220
2021-11-01,大村,2,２連複,1-3,200
2021-11-01,大村,2,拡連複,1-3,130
2021-11-01,大村,2,３連単,1-3-2,490
2021-11-01,大村,2,３連複,1-2-3,230
2021-11-01,大村,3,単勝,4,760
2021-11-01,大村,3,複勝,4,210
2021-11-01,大村,3,複勝,2,150
2021-11-01,大村,3,２連単,4-2,1460
2021-11-01,大村,3,２連複,2-4,580
2021-11-01,大村,3,拡連複,2-4,180
2021-11-01,大村,3,３連単,4-2-6,5080
2021-11-01,大村,3,３連複,2-4-6,1390
2021-11-01,大村,4,単勝,1,300
2021-11-01,大村,4,複勝,1,110
2021-11-01,大村,4,複勝,5,100
2021-11-01,大村,4,２連単,1-5,360
2021-11-01,大村,4,２連複,1-5,210
2021-11-01,大村,4,拡連複,1-5,130
2021-11-01,大村,4,３連単,1-5-6,1030
2021-11-01,大村,4,３連複,1-5-6,300
2021-11-01,大村,5,単勝,3,1170
2021-11-01,大村,5,複勝,3,240
2021-11-01,大村,5,複勝,2,290
2021-11-01,大村,5,２連単,3-2,16250
2021-11-01,大村,5,２連複,2-3,4920
2021-11-01,大村,5,拡連複,2-3,490
2021-11-01,大村,5,３連単,3-2-1,36720
2021-11-01,大村,5,３連複,1-2-3,920
2021-11-01,大村,6,単勝,4,1210
2021-11-01,大村,6,複勝,4,520
2021-11-01,大村,6,複勝,6,200
2021-11-01,大村,6,２連単,4-6,2760
2021-11-01,大村,6,２連複,4-6,1520
2021-11-01,大村,6,拡連複,4-6,200
2021-11-01,大村,6,３連単,4-6-2,24990
2021-11-01,大村,6,３連複,2-4-6,4250
2021-11-01,大村,7,単勝,2,2090
2021-11-01,大村,7,複勝,2,230
2021-11-01,大村,7,複勝,1,200
2021-11-01,大村,7,２連単,2-1,5110
2021-11-01,大村,7,２連複,1-2,720
2021-11-01,大村,7,拡連複,1-2,260
2021-11-01,大村,7,３連単,2-1-4,12910
2021-11-01,大村,7,３連複,1-2-4,730
2021-11-01,大村,8,単勝,1,130
2021-11-01,大村,8,複勝,1,100
2021-11-01,大村,8,複勝,3,100
2021-11-01,大村,8,２連単,1-3,170
2021-11-01,大村,8,２連複,1-3,180
2021-11-01,大村,8,拡連複,1-3,110
2021-11-01,大村,8,３連単,1-3-5,1290
2021-11-01,大村,8,３連複,1-3-5,670
2021-11-01,大村,9,単勝,1,110
2021-11-01,大村,9,複勝,1,100
2021-11-01,大村,9,複勝,2,100
2021-11-01,大村,9,２連単,1-2,170
