日付,レース場,レース番号,舟券種,組合せ,払戻金
2023-03-22,大村,1,単勝,1,130
2023-03-22,大村,1,複勝,1,100
2023-03-22,大村,1,複勝,2,160
2023-03-22,大村,1,２連単,1-2,210
2023-03-22,大村,1,２連複,1-2,150
2023-03-22,大村,1,拡連複,1-2,110
2023-03-22,大村,1,３連単,1-2-4,1120
2023-03-22,大村,1,３連複,1-2-4,670
2023-03-22,大村,2,単勝,1,100
2023-03-22,大村,2,複勝,1,130
2023-03-22,大村,2,複勝,2,370
2023-03-22,大村,2,２連単,1-2,1110
2023-03-22,大村,2,２連複,1-2,760
2023-03-22,大村,2,拡連複,1-2,430
2023-03-22,大村,2,３連単,1-2-4,2340
2023-03-22,大村,2,３連複,1-2-4,510
2023-03-22,大村,3,単勝,1,140
2023-03-22,大村,3,複勝,1,100
2023-03-22,大村,3,複勝,5,330
2023-03-22,大村,3,２連単,1-5,3340
2023-03-22,大村,3,２連複,1-5,1890
2023-03-22,大村,3,拡連複,1-5,570
2023-03-22,大村,3,３連単,1-5-4,10500
2023-03-22,大村,3,３連複,1-4-5,1390
2023-03-22,大村,4,単勝,2,130
2023-03-22,大村,4,複勝,2,230
2023-03-22,大村,4,複勝,4,380
2023-03-22,大村,4,２連単,2-4,1160
2023-03-22,大村,4,２連複,2-4,1130
2023-03-22,大村,4,拡連複,2-4,350
2023-03-22,大村,4,３連単,2-4-6,2450
2023-03-22,大村,4,３連複,2-4-6,660
2023-03-22,大村,5,単勝,1,120
2023-03-22,大村,5,複勝,1,100
2023-03-22,大村,5,複勝,2,180
2023-03-22,大村,5,２連単,1-2,340
2023-03-22,大村,5,２連複,1-2,290
2023-03-22,大村,5,拡連複,1-2,230
2023-03-22,大村,5,３連単,1-2-5,2380
2023-03-22,大村,5,３連複,1-2-5,1410
2023-03-22,大村,6,単勝,5,3510
2023-03-22,大村,6,複勝,5,250
2023-03-22,大村,6,複勝,2,180
2023-03-22,大村,6,２連単,5-2,5200
2023-03-22,大村,6,２連複,2-5,2420
2023-03-22,大村,6,拡連複,2-5,500
2023-03-22,大村,6,３連単,5-2-6,11440
2023-03-22,大村,6,３連複,2-5-6,1650
2023-03-22,大村,7,単勝,1,100
2023-03-22,大村,7,複勝,1,100
2023-03-22,大村,7,複勝,4,140
2023-03-22,大村,7,２連単,1-4,250
2023-03-22,大村,7,２連複,1-4,300
2023-03-22,大村,7,拡連複,1-4,130
2023-03-22,大村,7,３連単,1-4-6,2110
2023-03-22,大村,7,３連複,1-4-6,1520
2023-03-22,大村,8,単勝,1,120
2023-03-22,大村,8,複勝,1,100
2023-03-22,大村,8,複勝,3,110
2023-03-22,大村,8,２連単,1-3,240
2023-03-22,大村,8,２連複,1-3,210
2023-03-22,大村,8,拡連複,1-3,120
2023-03-22,大村,8,３連単,1-3-4,940
2023-03-22,大村,8,３連複,1-3-4,550
2023-03-22,大村,9,単勝,1,190
2023-03-22,大村,9,複勝,1,100
2023-03-22,大村,9,複勝,2,130
2023-03-22,大村,9,２連単,1-2,170
2023-03-22,大村,9,２連複,1-2,160
