日付,レース場,レース番号,舟券種,組合せ,払戻金
2024-11-13,若松,1,単勝,1,110
2024-11-13,若松,1,複勝,1,100
2024-11-13,若松,1,複勝,2,120
2024-11-13,若松,1,２連単,1-2,440
2024-11-13,若松,1,２連複,1-2,370
2024-11-13,若松,1,拡連複,1-2,280
2024-11-13,若松,1,３連単,1-2-5,1790
2024-11-13,若松,1,３連複,1-2-5,770
2024-11-13,若松,2,単勝,3,230
2024-11-13,若松,2,複勝,3,100
2024-11-13,若松,2,複勝,6,120
2024-11-13,若松,2,２連単,3-6,1040
2024-11-13,若松,2,２連複,3-6,640
2024-11-13,若松,2,拡連複,3-6,140
2024-11-13,若松,2,３連単,3-6-2,1990
2024-11-13,若松,2,３連複,2-3-6,550
2024-11-13,若松,3,単勝,2,210
2024-11-13,若松,3,複勝,2,100
2024-11-13,若松,3,複勝,3,170
2024-11-13,若松,3,２連単,2-3,410
2024-11-13,若松,3,２連複,2-3,350
2024-11-13,若松,3,拡連複,2-3,150
2024-11-13,若松,3,３連単,2-3-5,2900
2024-11-13,若松,3,３連複,2-3-5,1210
2024-11-13,若松,4,単勝,3,390
2024-11-13,若松,4,複勝,3,160
2024-11-13,若松,4,複勝,4,350
2024-11-13,若松,4,２連単,3-4,2780
2024-11-13,若松,4,２連複,3-4,1690
2024-11-13,若松,4,拡連複,3-4,530
2024-11-13,若松,4,３連単,3-4-5,9570
2024-11-13,若松,4,３連複,3-4-5,2440
2024-11-13,若松,5,単勝,1,100
2024-11-13,若松,5,複勝,1,100
2024-11-13,若松,5,複勝,3,220
2024-11-13,若松,5,２連単,1-3,440
2024-11-13,若松,5,２連複,1-3,550
2024-11-13,若松,5,拡連複,1-3,200
2024-11-13,若松,5,３連単,1-3-4,1120
2024-11-13,若松,5,３連複,1-3-4,500
2024-11-13,若松,6,単勝,1,130
2024-11-13,若松,6,複勝,1,130
2024-11-13,若松,6,複勝,3,310
2024-11-13,若松,6,２連単,1-3,290
2024-11-13,若松,6,２連複,1-3,280
2024-11-13,若松,6,拡連複,1-3,140
2024-11-13,若松,6,３連単,1-3-5,1270
2024-11-13,若松,6,３連複,1-3-5,660
2024-11-13,若松,7,単勝,3,2280
2024-11-13,若松,7,複勝,3,480
2024-11-13,若松,7,複勝,2,100
2024-11-13,若松,7,２連単,3-2,13190
2024-11-13,若松,7,２連複,2-3,2200
2024-11-13,若松,7,拡連複,2-3,540
2024-11-13,若松,7,３連単,3-2-1,37750
2024-11-13,若松,7,３連複,1-2-3,640
2024-11-13,若松,8,単勝,1,130
2024-11-13,若松,8,複勝,1,100
2024-11-13,若松,8,複勝,3,190
2024-11-13,若松,8,２連単,1-3,350
2024-11-13,若松,8,２連複,1-3,320
2024-11-13,若松,8,拡連複,1-3,140
2024-11-13,若松,8,３連単,1-3-2,830
2024-11-13,若松,8,３連複,1-2-3,290
2024-11-13,若松,9,単勝,1,150
2024-11-13,若松,9,複勝,1,100
2024-11-13,若松,9,複勝,4,100
2024-11-13,若松,9,２連単,1-4,300
2024-11-13,若松,9,２連複,1-4,190
2024-11-13,若松,9,拡連複,1-4,130
2024-11-13,若松,9,３連単,1-4-3,2520
2024-11-13,若松,9,３連複,1-3-4,890
2024-11-13,若松,10,単勝,1,120
2024-11-13,若松,10,複勝,1,110
2024-11-13,若松,10,複勝,3,190
2024-11-13,若松,10,２連単,1-3,260
2024-11-13,若松,10,２連複,1-3,190
2024-11-13,若松,10,拡連複,1-3,120
2024-11-13,若松,10,３連単,1-3-4,650
2024-11-13,若松,10,３連複,1-3-4,310
2024-11-13,若松,11,単勝,1,100
2024-11-13,若松,11,複勝,1,100
2024-11-13,若松,11,複勝,2,110
2024-11-13,若松,11,２連単,1-2,210
2024-11-13,若松,11,２連複,1-2,210
2024-11-13,若松,11,拡連複,1-2,130
2024-11-13,若松,11,３連単,1-2-5,670
2024-11-13,若松,11,３連複,1-2-5,400
2024-11-13,若松,12,単勝,1,130
2024-11-13,若松,12,複勝,1,110
2024-11-13,若松,12,複勝,5,660
2024-11-13,若松,12,２連単,1-5,1660
2024-11-13,若松,12,２連複,1-5,1790
2024-11-13,若松,12,拡連複,1-5,800
2024-11-13,若松,12,３連単,1-5-3,7450
2024-11-13,若松,12,３連複,1-3-5,910
2024-11-13,徳山,1,単勝,1,100
2024-11-13,徳山,1,複勝,1,140
2024-11-13,徳山,1,複勝,3,440
2024-11-13,徳山,1,２連単,1-3,380
2024-11-13,徳山,1,２連複,1-3,450
2024-11-13,徳山,1,拡連複,1-3,170
2024-11-13,徳山,1,３連単,1-3-6,7060
2024-11-13,徳山,1,３連複,1-3-6,3050
2024-11-13,徳山,2,単勝,2,450
2024-11-13,徳山,2,複勝,2,150
2024-11-13,徳山,2,複勝,1,100
2024-11-13,徳山,2,２連単,2-1,1000
2024-11-13,徳山,2,２連複,1-2,210
2024-11-13,徳山,2,拡連複,1-2,110
2024-11-13,徳山,2,３連単,2-1-4,2040
2024-11-13,徳山,2,３連複,1-2-4,230
2024-11-13,徳山,3,単勝,1,140
2024-11-13,徳山,3,複勝,1,110
2024-11-13,徳山,3,複勝,5,720
2024-11-13,徳山,3,２連単,1-5,1310
2024-11-13,徳山,3,２連複,1-5,1020
2024-11-13,徳山,3,拡連複,1-5,200
2024-11-13,徳山,3,３連単,1-5-4,7770
2024-11-13,徳山,3,３連複,1-4-5,3060
2024-11-13,徳山,4,単勝,1,120
2024-11-13,徳山,4,複勝,1,100
2024-11-13,徳山,4,複勝,2,220
2024-11-13,徳山,4,２連単,1-2,130
2024-11-13,徳山,4,２連複,1-2,130
