日付,レース場,レース番号,舟券種,組合せ,払戻金
2023-06-21,大村,1,単勝,1,210
2023-06-21,大村,1,複勝,1,100
2023-06-21,大村,1,複勝,2,310
2023-06-21,大村,1,２連単,1-2,570
2023-06-21,大村,1,２連複,1-2,520
2023-06-21,大村,1,拡連複,1-2,150
2023-06-21,大村,1,３連単,1-2-4,1980
2023-06-21,大村,1,３連複,1-2-4,650
2023-06-21,大村,2,単勝,2,400
2023-06-21,大村,2,複勝,2,130
2023-06-21,大村,2,複勝,3,100
2023-06-21,大村,2,２連単,2-3,1650
2023-06-21,大村,2,２連複,2-3,390
2023-06-21,大村,2,拡連複,2-3,260
2023-06-21,大村,2,３連単,2-3-1,4690
2023-06-21,大村,2,３連複,1-2-3,400
2023-06-21,大村,3,単勝,5,1040
2023-06-21,大村,3,複勝,5,160
2023-06-21,大村,3,複勝,1,140
2023-06-21,大村,3,２連単,5-1,1980
2023-06-21,大村,3,２連複,1-5,580
2023-06-21,大村,3,拡連複,1-5,160
2023-06-21,大村,3,３連単,5-1-2,6060
2023-06-21,大村,3,３連複,1-2-5,460
2023-06-21,大村,4,単勝,1,130
2023-06-21,大村,4,複勝,1,100
2023-06-21,大村,4,複勝,3,250
2023-06-21,大村,4,２連単,1-3,1130
2023-06-21,大村,4,２連複,1-3,1190
2023-06-21,大村,4,拡連複,1-3,630
2023-06-21,大村,4,３連単,1-3-6,3750
2023-06-21,大村,4,３連複,1-3-6,1070
2023-06-21,大村,5,単勝,2,280
2023-06-21,大村,5,複勝,2,140
2023-06-21,大村,5,複勝,1,130
2023-06-21,大村,5,２連単,2-1,790
2023-06-21,大村,5,２連複,1-2,370
2023-06-21,大村,5,拡連複,1-2,180
2023-06-21,大村,5,３連単,2-1-6,4180
2023-06-21,大村,5,３連複,1-2-6,1200
2023-06-21,大村,6,単勝,1,170
2023-06-21,大村,6,複勝,1,100
2023-06-21,大村,6,複勝,2,140
2023-06-21,大村,6,２連単,1-2,210
2023-06-21,大村,6,２連複,1-2,130
2023-06-21,大村,6,拡連複,1-2,100
2023-06-21,大村,6,３連単,1-2-3,1140
2023-06-21,大村,6,３連複,1-2-3,470
2023-06-21,大村,7,単勝,1,120
2023-06-21,大村,7,複勝,1,100
2023-06-21,大村,7,複勝,2,100
2023-06-21,大村,7,２連単,1-2,160
2023-06-21,大村,7,２連複,1-2,160
2023-06-21,大村,7,拡連複,1-2,100
2023-06-21,大村,7,３連単,1-2-3,490
2023-06-21,大村,7,３連複,1-2-3,240
2023-06-21,大村,8,単勝,1,150
2023-06-21,大村,8,複勝,1,110
2023-06-21,大村,8,複勝,5,550
2023-06-21,大村,8,２連単,1-5,2670
2023-06-21,大村,8,２連複,1-5,1710
2023-06-21,大村,8,拡連複,1-5,440
2023-06-21,大村,8,３連単,1-5-4,8510
2023-06-21,大村,8,３連複,1-4-5,1170
2023-06-21,大村,9,単勝,2,670
2023-06-21,大村,9,複勝,2,240
2023-06-21,大村,9,複勝,1,120
2023-06-21,大村,9,２連単,2-1,2330
2023-06-21,大村,9,２連複,1-2,410
2023-06-21,大村,9,拡連複,1-2,230
2023-06-21,大村,9,３連単,2-1-5,5340
2023-06-21,大村,9,３連複,1-2-5,500
2023-06-21,大村,10,単勝,1,100
2023-06-21,大村,10,複勝,1,100
2023-06-21,大村,10,複勝,3,200
2023-06-21,大村,10,２連単,1-3,620
2023-06-21,大村,10,２連複,1-3,580
2023-06-21,大村,10,拡連複,1-3,270
2023-06-21,大村,10,３連単,1-3-5,3990
2023-06-21,大村,10,３連複,1-3-5,3120
2023-06-21,大村,11,単勝,1,120
