日付,レース場,レース番号,舟券種,組合せ,払戻金
2025-03-07,唐津,1,単勝,4,360
2025-03-07,唐津,1,複勝,4,120
2025-03-07,唐津,1,複勝,1,110
2025-03-07,唐津,1,２連単,4-1,880
2025-03-07,唐津,1,２連複,1-4,250
2025-03-07,唐津,1,拡連複,1-4,160
2025-03-07,唐津,1,３連単,4-1-2,2920
2025-03-07,唐津,1,３連複,1-2-4,320
2025-03-07,唐津,2,単勝,1,130
2025-03-07,唐津,2,複勝,1,100
2025-03-07,唐津,2,複勝,2,220
2025-03-07,唐津,2,２連単,1-2,200
2025-03-07,唐津,2,２連複,1-2,170
2025-03-07,唐津,2,拡連複,1-2,110
2025-03-07,唐津,2,３連単,1-2-5,1410
2025-03-07,唐津,2,３連複,1-2-5,760
2025-03-07,唐津,3,単勝,1,140
2025-03-07,唐津,3,複勝,1,100
2025-03-07,唐津,3,複勝,2,160
2025-03-07,唐津,3,２連単,1-2,500
2025-03-07,唐津,3,２連複,1-2,390
2025-03-07,唐津,3,拡連複,1-2,200
2025-03-07,唐津,3,３連単,1-2-3,740
2025-03-07,唐津,3,３連複,1-2-3,210
2025-03-07,唐津,4,単勝,4,220
2025-03-07,唐津,4,複勝,4,130
2025-03-07,唐津,4,複勝,5,580
2025-03-07,唐津,4,２連単,4-5,1080
2025-03-07,唐津,4,２連複,4-5,760
2025-03-07,唐津,4,拡連複,4-5,250
2025-03-07,唐津,4,３連単,4-5-1,3000
2025-03-07,唐津,4,３連複,1-4-5,780
2025-03-07,唐津,5,単勝,1,410
2025-03-07,唐津,5,複勝,1,200
2025-03-07,唐津,5,複勝,5,250
2025-03-07,唐津,5,２連単,1-5,1070
2025-03-07,唐津,5,２連複,1-5,820
2025-03-07,唐津,5,拡連複,1-5,420
2025-03-07,唐津,5,３連単,1-5-6,2130
2025-03-07,唐津,5,３連複,1-5-6,620
2025-03-07,唐津,6,単勝,5,490
2025-03-07,唐津,6,複勝,5,250
2025-03-07,唐津,6,複勝,6,220
2025-03-07,唐津,6,２連単,5-6,3630
2025-03-07,唐津,6,２連複,5-6,3320
2025-03-07,唐津,6,拡連複,5-6,550
2025-03-07,唐津,6,３連単,5-6-1,10570
2025-03-07,唐津,6,３連複,1-5-6,1190
2025-03-07,唐津,7,単勝,2,1300
2025-03-07,唐津,7,複勝,2,380
2025-03-07,唐津,7,複勝,3,150
2025-03-07,唐津,7,２連単,2-3,5990
2025-03-07,唐津,7,２連複,2-3,2080
2025-03-07,唐津,7,拡連複,2-3,470
2025-03-07,唐津,7,３連単,2-3-4,19890
2025-03-07,唐津,7,３連複,2-3-4,2440
2025-03-07,唐津,8,単勝,1,130
2025-03-07,唐津,8,複勝,1,100
2025-03-07,唐津,8,複勝,2,560
2025-03-07,唐津,8,２連単,1-2,560
2025-03-07,唐津,8,２連複,1-2,590
2025-03-07,唐津,8,拡連複,1-2,360
2025-03-07,唐津,8,３連単,1-2-6,3820
2025-03-07,唐津,8,３連複,1-2-6,2350
2025-03-07,唐津,9,単勝,2,100
2025-03-07,唐津,9,複勝,2,120
2025-03-07,唐津,9,複勝,1,130
2025-03-07,唐津,9,２連単,2-1,300
2025-03-07,唐津,9,２連複,1-2,220
2025-03-07,唐津,9,拡連複,1-2,130
2025-03-07,唐津,9,３連単,2-1-3,960
2025-03-07,唐津,9,３連複,1-2-3,360
2025-03-07,唐津,10,単勝,2,340
2025-03-07,唐津,10,複勝,2,170
2025-03-07,唐津,10,複勝,4,270
2025-03-07,唐津,10,２連単,2-4,620
2025-03-07,唐津,10,２連複,2-4,610
2025-03-07,唐津,10,拡連複,2-4,260
2025-03-07,唐津,10,３連単,2-4-3,2190
2025-03-07,唐津,10,３連複,2-3-4,1110
2025-03-07,唐津,11,単勝,6,350
2025-03-07,唐津,11,複勝,6,150
2025-03-07,唐津,11,複勝,1,160
2025-03-07,唐津,11,２連単,6-1,710
2025-03-07,唐津,11,２連複,1-6,590
2025-03-07,唐津,11,拡連複,1-6,200
2025-03-07,唐津,11,３連単,6-1-5,3670
2025-03-07,唐津,11,３連複,1-5-6,1950
2025-03-07,唐津,12,単勝,1,120
2025-03-07,唐津,12,複勝,1,100
2025-03-07,唐津,12,複勝,3,160
2025-03-07,唐津,12,２連単,1-3,330
2025-03-07,唐津,12,２連複,1-3,310
2025-03-07,唐津,12,拡連複,1-3,160
2025-03-07,唐津,12,３連単,1-3-2,1630
2025-03-07,唐津,12,３連複,1-2-3,540
2025-03-07,福岡,1,単勝,3,1060
2025-03-07,福岡,1,複勝,3,170
2025-03-07,福岡,1,複勝,1,100
2025-03-07,福岡,1,２連単,3-1,1570
2025-03-07,福岡,1,２連複,1-3,240
2025-03-07,福岡,1,拡連複,1-3,110
2025-03-07,福岡,1,３連単,3-1-6,12810
2025-03-07,福岡,1,３連複,1-3-6,1040
2025-03-07,福岡,2,単勝,1,130
2025-03-07,福岡,2,複勝,1,100
2025-03-07,福岡,2,複勝,4,150
2025-03-07,福岡,2,２連単,1-4,460
2025-03-07,福岡,2,２連複,1-4,700
2025-03-07,福岡,2,拡連複,1-4,160
2025-03-07,福岡,2,３連単,1-4-6,1030
2025-03-07,福岡,2,３連複,1-4-6,340
2025-03-07,福岡,3,単勝,3,240
2025-03-07,福岡,3,複勝,3,170
2025-03-07,福岡,3,複勝,1,120
2025-03-07,福岡,3,２連単,3-1,380
2025-03-07,福岡,3,２連複,1-3,150
2025-03-07,福岡,3,拡連複,1-3,100
2025-03-07,福岡,3,３連単,3-1-2,950
2025-03-07,福岡,3,３連複,1-2-3,180
2025-03-07,福岡,4,単勝,1,130
2025-03-07,福岡,4,複勝,1,100
2025-03-07,福岡,4,複勝,2,230
2025-03-07,福岡,4,２連単,1-2,1410
2025-03-07,福岡,4,２連複,1-2,610
2025-03-07,福岡,4,拡連複,1-2,200
2025-03-07,福岡,4,３連単,1-2-3,1620
2025-03-07,福岡,4,３連複,1-2-3,500
2025-03-07,福岡,5,単勝,4,870
2025-03-07,福岡,5,複勝,4,210
2025-03-07,福岡,5,複勝,2,250
2025-03-07,福岡,5,２連単,4-2,2870
2025-03-07,福岡,5,２連複,2-4,1620
2025-03-07,福岡,5,拡連複,2-4,290
2025-03-07,福岡,5,３連単,4-2-1,6110
2025-03-07,福岡,5,３連複,1-2-4,220
2025-03-07,福岡,6,単勝,1,340
2025-03-07,福岡,6,複勝,1,150
2025-03-07,福岡,6,複勝,2,180
2025-03-07,福岡,6,２連単,1-2,490
2025-03-07,福岡,6,２連複,1-2,450
2025-03-07,福岡,6,拡連複,1-2,200
2025-03-07,福岡,6,３連単,1-2-3,2760
2025-03-07,福岡,6,３連複,1-2-3,860
2025-03-07,福岡,7,単勝,1,150
2025-03-07,福岡,7,複勝,1,100
2025-03-07,福岡,7,複勝,3,210
2025-03-07,福岡,7,２連単,1-3,480
2025-03-07,福岡,7,２連複,1-3,540
2025-03-07,福岡,7,拡連複,1-3,320
2025-03-07,福岡,7,３連単,1-3-4,5300
2025-03-07,福岡,7,３連複,1-3-4,2790
2025-03-07,福岡,8,単勝,1,170
2025-03-07,福岡,8,複勝,1,100
2025-03-07,福岡,8,複勝,3,170
2025-03-07,福岡,8,２連単,1-3,390
2025-03-07,福岡,8,２連複,1-3,430
2025-03-07,福岡,8,拡連複,1-3,130
2025-03-07,福岡,8,３連単,1-3-6,1190
2025-03-07,福岡,8,３連複,1-3-6,490
2025-03-07,福岡,9,単勝,1,140
2025-03-07,福岡,9,複勝,1,100
2025-03-07,福岡,9,複勝,2,210
2025-03-07,福岡,9,２連単,1-2,420
2025-03-07,福岡,9,２連複,1-2,390
2025-03-07,福岡,9,拡連複,1-2,120
2025-03-07,福岡,9,３連単,1-2-3,900
2025-03-07,福岡,9,３連複,1-2-3,330
2025-03-07,福岡,10,単勝,2,540
2025-03-07,福岡,10,複勝,2,220
2025-03-07,福岡,10,複勝,3,330
2025-03-07,福岡,10,２連単,2-3,2010
2025-03-07,福岡,10,２連複,2-3,950
2025-03-07,福岡,10,拡連複,2-3,150
2025-03-07,福岡,10,３連単,2-3-4,5680
2025-03-07,福岡,10,３連複,2-3-4,3020
2025-03-07,福岡,11,単勝,3,970
2025-03-07,福岡,11,複勝,3,270
2025-03-07,福岡,11,複勝,6,510
2025-03-07,福岡,11,２連単,3-6,6430
2025-03-07,福岡,11,２連複,3-6,7750
2025-03-07,福岡,11,拡連複,3-6,930
2025-03-07,福岡,11,３連単,3-6-5,42550
2025-03-07,福岡,11,３連複,3-5-6,8850
2025-03-07,福岡,12,単勝,4,500
2025-03-07,福岡,12,複勝,4,240
2025-03-07,福岡,12,複勝,2,320
2025-03-07,福岡,12,２連単,4-2,5850
2025-03-07,福岡,12,２連複,2-4,2190
2025-03-07,福岡,12,拡連複,2-4,600
2025-03-07,福岡,12,３連単,4-2-3,18830
2025-03-07,福岡,12,３連複,2-3-4,1640
