日付,レース場,レース番号,舟券種,組合せ,払戻金
2021-05-05,福岡,1,単勝,3,510
2021-05-05,福岡,1,複勝,3,180
2021-05-05,福岡,1,複勝,4,480
2021-05-05,福岡,1,２連単,3-4,5880
2021-05-05,福岡,1,２連複,3-4,3330
2021-05-05,福岡,1,拡連複,3-4,440
2021-05-05,福岡,1,３連単,3-4-6,47890
2021-05-05,福岡,1,３連複,3-4-6,19200
2021-05-05,福岡,2,単勝,2,170
2021-05-05,福岡,2,複勝,2,120
2021-05-05,福岡,2,複勝,1,200
2021-05-05,福岡,2,２連単,2-1,520
2021-05-05,福岡,2,２連複,1-2,240
2021-05-05,福岡,2,拡連複,1-2,490
2021-05-05,福岡,2,３連単,2-1-4,1960
2021-05-05,福岡,2,３連複,1-2-4,780
2021-05-05,福岡,3,単勝,2,140
2021-05-05,福岡,3,複勝,2,270
2021-05-05,福岡,3,複勝,4,780
2021-05-05,福岡,3,２連単,2-4,2150
2021-05-05,福岡,3,２連複,2-4,2120
2021-05-05,福岡,3,拡連複,2-4,420
2021-05-05,福岡,3,３連単,2-4-3,6870
2021-05-05,福岡,3,３連複,2-3-4,2910
2021-05-05,福岡,4,単勝,4,390
2021-05-05,福岡,4,複勝,4,280
2021-05-05,福岡,4,複勝,1,150
2021-05-05,福岡,4,２連単,4-1,550
2021-05-05,福岡,4,２連複,1-4,360
2021-05-05,福岡,4,拡連複,1-4,170
2021-05-05,福岡,4,３連単,4-1-2,1980
2021-05-05,福岡,4,３連複,1-2-4,310
2021-05-05,福岡,5,単勝,1,170
2021-05-05,福岡,5,複勝,1,120
2021-05-05,福岡,5,複勝,5,330
2021-05-05,福岡,5,２連単,1-5,2700
2021-05-05,福岡,5,２連複,1-5,1290
2021-05-05,福岡,5,拡連複,1-5,390
2021-05-05,福岡,5,３連単,1-5-2,5490
2021-05-05,福岡,5,３連複,1-2-5,870
2021-05-05,福岡,6,単勝,2,510
2021-05-05,福岡,6,複勝,2,430
2021-05-05,福岡,6,複勝,3,260
2021-05-05,福岡,6,２連単,2-3,2600
2021-05-05,福岡,6,２連複,2-3,1870
2021-05-05,福岡,6,拡連複,2-3,490
2021-05-05,福岡,6,３連単,2-3-4,5310
2021-05-05,福岡,6,３連複,2-3-4,790
2021-05-05,福岡,7,単勝,4,460
2021-05-05,福岡,7,複勝,4,130
2021-05-05,福岡,7,複勝,2,120
2021-05-05,福岡,7,２連単,4-2,460
2021-05-05,福岡,7,２連複,2-4,190
2021-05-05,福岡,7,拡連複,2-4,100
2021-05-05,福岡,7,３連単,4-2-6,1920
2021-05-05,福岡,7,３連複,2-4-6,760
2021-05-05,福岡,8,単勝,1,130
2021-05-05,福岡,8,複勝,1,260
2021-05-05,福岡,8,複勝,2,130
2021-05-05,福岡,8,２連単,1-2,390
2021-05-05,福岡,8,２連複,1-2,310
2021-05-05,福岡,8,拡連複,1-2,340
2021-05-05,福岡,8,３連単,1-2-3,1130
2021-05-05,福岡,8,３連複,1-2-3,530
2021-05-05,福岡,9,単勝,1,120
2021-05-05,福岡,9,複勝,1,160
2021-05-05,福岡,9,複勝,3,1950
2021-05-05,福岡,9,２連単,1-3,420
2021-05-05,福岡,9,２連複,1-3,700
2021-05-05,福岡,9,拡連複,1-3,230
2021-05-05,福岡,9,３連単,1-3-6,1630
2021-05-05,福岡,9,３連複,1-3-6,1130
2021-05-05,福岡,10,単勝,2,640
2021-05-05,福岡,10,複勝,2,290
2021-05-05,福岡,10,複勝,4,230
2021-05-05,福岡,10,２連単,2-4,2610
2021-05-05,福岡,10,２連複,2-4,2560
2021-05-05,福岡,10,拡連複,2-4,270
2021-05-05,福岡,10,３連単,2-4-3,34820
2021-05-05,福岡,10,３連複,2-3-4,8300
2021-05-05,福岡,11,単勝,1,100
2021-05-05,福岡,11,複勝,1,100
2021-05-05,福岡,11,複勝,5,900
2021-05-05,福岡,11,２連単,1-5,1660
2021-05-05,福岡,11,２連複,1-5,1490
2021-05-05,福岡,11,拡連複,1-5,370
2021-05-05,福岡,11,３連単,1-5-6,5370
2021-05-05,福岡,11,３連複,1-5-6,3050
2021-05-05,福岡,12,単勝,1,110
2021-05-05,福岡,12,複勝,1,170
2021-05-05,福岡,12,複勝,4,200
2021-05-05,福岡,12,２連単,1-4,500
2021-05-05,福岡,12,２連複,1-4,340
2021-05-05,福岡,12,拡連複,1-4,170
2021-05-05,福岡,12,３連単,1-4-6,1750
2021-05-05,福岡,12,３連複,1-4-6,1070
2021-05-05,芦屋,1,単勝,1,100
2021-05-05,芦屋,1,複勝,1,100
2021-05-05,芦屋,1,複勝,2,160
2021-05-05,芦屋,1,２連単,1-2,230
2021-05-05,芦屋,1,２連複,1-2,220
2021-05-05,芦屋,1,拡連複,1-2,120
2021-05-05,芦屋,1,３連単,1-2-4,530
2021-05-05,芦屋,1,３連複,1-2-4,270
2021-05-05,芦屋,2,単勝,1,130
2021-05-05,芦屋,2,複勝,1,100
2021-05-05,芦屋,2,複勝,3,120
2021-05-05,芦屋,2,２連単,1-3,220
2021-05-05,芦屋,2,２連複,1-3,200
2021-05-05,芦屋,2,拡連複,1-3,120
2021-05-05,芦屋,2,３連単,1-3-4,400
2021-05-05,芦屋,2,３連複,1-3-4,210
2021-05-05,芦屋,3,単勝,3,130
2021-05-05,芦屋,3,複勝,3,100
2021-05-05,芦屋,3,複勝,1,100
2021-05-05,芦屋,3,２連単,3-1,260
2021-05-05,芦屋,3,２連複,1-3,130
2021-05-05,芦屋,3,拡連複,1-3,110
2021-05-05,芦屋,3,３連単,3-1-5,660
2021-05-05,芦屋,3,３連複,1-3-5,260
2021-05-05,芦屋,4,単勝,1,110
2021-05-05,芦屋,4,複勝,1,100
2021-05-05,芦屋,4,複勝,2,130
2021-05-05,芦屋,4,２連単,1-2,160
2021-05-05,芦屋,4,２連複,1-2,150
2021-05-05,芦屋,4,拡連複,1-2,100
2021-05-05,芦屋,4,３連単,1-2-4,270
2021-05-05,芦屋,4,３連複,1-2-4,140
2021-05-05,芦屋,5,単勝,4,330
2021-05-05,芦屋,5,複勝,4,930
2021-05-05,芦屋,5,複勝,2,1490
2021-05-05,芦屋,5,２連単,4-2,4540
2021-05-05,芦屋,5,２連複,2-4,2160
2021-05-05,芦屋,5,拡連複,2-4,290
2021-05-05,芦屋,5,３連単,4-2-1,11550
2021-05-05,芦屋,5,３連複,1-2-4,330
2021-05-05,芦屋,6,単勝,2,340
2021-05-05,芦屋,6,複勝,2,160
2021-05-05,芦屋,6,複勝,1,150
2021-05-05,芦屋,6,２連単,2-1,760
2021-05-05,芦屋,6,２連複,1-2,380
2021-05-05,芦屋,6,拡連複,1-2,240
2021-05-05,芦屋,6,３連単,2-1-6,2520
2021-05-05,芦屋,6,３連複,1-2-6,1000
2021-05-05,芦屋,7,単勝,4,1760
2021-05-05,芦屋,7,複勝,4,240
2021-05-05,芦屋,7,複勝,1,130
2021-05-05,芦屋,7,２連単,4-1,9650
2021-05-05,芦屋,7,２連複,1-4,3030
2021-05-05,芦屋,7,拡連複,1-4,650
2021-05-05,芦屋,7,３連単,4-1-3,51540
2021-05-05,芦屋,7,３連複,1-3-4,2270
2021-05-05,芦屋,8,単勝,5,130
2021-05-05,芦屋,8,複勝,5,120
2021-05-05,芦屋,8,複勝,1,150
2021-05-05,芦屋,8,２連単,5-1,490
2021-05-05,芦屋,8,２連複,1-5,240
2021-05-05,芦屋,8,拡連複,1-5,110
2021-05-05,芦屋,8,３連単,5-1-3,660
2021-05-05,芦屋,8,３連複,1-3-5,180
2021-05-05,芦屋,9,単勝,2,160
2021-05-05,芦屋,9,複勝,2,100
2021-05-05,芦屋,9,複勝,6,250
2021-05-05,芦屋,9,２連単,2-6,490
2021-05-05,芦屋,9,２連複,2-6,440
2021-05-05,芦屋,9,拡連複,2-6,210
2021-05-05,芦屋,9,３連単,2-6-1,1680
2021-05-05,芦屋,9,３連複,1-2-6,340
2021-05-05,芦屋,10,単勝,1,140
2021-05-05,芦屋,10,複勝,1,170
2021-05-05,芦屋,10,複勝,5,570
2021-05-05,芦屋,10,２連単,1-5,450
2021-05-05,芦屋,10,２連複,1-5,360
2021-05-05,芦屋,10,拡連複,1-5,230
2021-05-05,芦屋,10,３連単,1-5-3,1490
2021-05-05,芦屋,10,３連複,1-3-5,490
2021-05-05,芦屋,11,単勝,1,140
2021-05-05,芦屋,11,複勝,1,100
