日付,レース場,レース番号,舟券種,組合せ,払戻金
2024-01-23,大村,1,単勝,4,260
2024-01-23,大村,1,複勝,4,390
2024-01-23,大村,1,複勝,5,810
2024-01-23,大村,1,２連単,4-5,1930
2024-01-23,大村,1,２連複,4-5,1320
2024-01-23,大村,1,拡連複,4-5,330
2024-01-23,大村,1,３連単,4-5-1,5050
2024-01-23,大村,1,３連複,1-4-5,870
2024-01-23,大村,2,単勝,1,170
2024-01-23,大村,2,複勝,1,140
2024-01-23,大村,2,複勝,5,530
2024-01-23,大村,2,２連単,1-5,3960
2024-01-23,大村,2,２連複,1-5,1420
2024-01-23,大村,2,拡連複,1-5,410
2024-01-23,大村,2,３連単,1-5-6,6470
2024-01-23,大村,2,３連複,1-5-6,2280
2024-01-23,大村,3,単勝,5,260
2024-01-23,大村,3,複勝,5,250
2024-01-23,大村,3,複勝,1,140
2024-01-23,大村,3,２連単,5-1,1670
2024-01-23,大村,3,２連複,1-5,510
2024-01-23,大村,3,拡連複,1-5,160
2024-01-23,大村,3,３連単,5-1-4,4250
2024-01-23,大村,3,３連複,1-4-5,280
2024-01-23,大村,4,単勝,1,330
2024-01-23,大村,4,複勝,1,160
2024-01-23,大村,4,複勝,2,190
2024-01-23,大村,4,２連単,1-2,770
2024-01-23,大村,4,２連複,1-2,410
2024-01-23,大村,4,拡連複,1-2,330
2024-01-23,大村,4,３連単,1-2-5,8180
2024-01-23,大村,4,３連複,1-2-5,2680
2024-01-23,大村,5,単勝,1,170
2024-01-23,大村,5,複勝,1,160
2024-01-23,大村,5,複勝,2,100
2024-01-23,大村,5,２連単,1-2,650
2024-01-23,大村,5,２連複,1-2,250
2024-01-23,大村,5,拡連複,1-2,230
2024-01-23,大村,5,３連単,1-2-5,1060
2024-01-23,大村,5,３連複,1-2-5,300
2024-01-23,大村,6,単勝,4,350
2024-01-23,大村,6,複勝,4,160
2024-01-23,大村,6,複勝,6,490
2024-01-23,大村,6,２連単,4-6,1170
2024-01-23,大村,6,２連複,4-6,1190
2024-01-23,大村,6,拡連複,4-6,360
2024-01-23,大村,6,３連単,4-6-5,4000
2024-01-23,大村,6,３連複,4-5-6,1130
2024-01-23,大村,7,単勝,1,130
2024-01-23,大村,7,複勝,1,120
2024-01-23,大村,7,複勝,2,230
2024-01-23,大村,7,２連単,1-2,300
2024-01-23,大村,7,２連複,1-2,280
2024-01-23,大村,7,拡連複,1-2,140
2024-01-23,大村,7,３連単,1-2-4,650
2024-01-23,大村,7,３連複,1-2-4,150
2024-01-23,大村,8,単勝,1,240
2024-01-23,大村,8,複勝,1,120
2024-01-23,大村,8,複勝,3,160
2024-01-23,大村,8,２連単,1-3,340
2024-01-23,大村,8,２連複,1-3,310
2024-01-23,大村,8,拡連複,1-3,220
2024-01-23,大村,8,３連単,1-3-5,690
2024-01-23,大村,8,３連複,1-3-5,290
2024-01-23,大村,9,単勝,1,130
2024-01-23,大村,9,複勝,1,110
2024-01-23,大村,9,複勝,2,140
2024-01-23,大村,9,２連単,1-2,200
2024-01-23,大村,9,２連複,1-2,140
2024-01-23,大村,9,拡連複,1-2,120
2024-01-23,大村,9,３連単,1-2-4,660
2024-01-23,大村,9,３連複,1-2-4,340
2024-01-23,大村,10,単勝,1,120
2024-01-23,大村,10,複勝,1,100
2024-01-23,大村,10,複勝,2,160
2024-01-23,大村,10,２連単,1-2,280
2024-01-23,大村,10,２連複,1-2,220
2024-01-23,大村,10,拡連複,1-2,120
2024-01-23,大村,10,３連単,1-2-5,780
2024-01-23,大村,10,３連複,1-2-5,340
2024-01-23,大村,11,単勝,3,820
2024-01-23,大村,11,複勝,3,340
2024-01-23,大村,11,複勝,1,110
2024-01-23,大村,11,２連単,3-1,2630
2024-01-23,大村,11,２連複,1-3,440
2024-01-23,大村,11,拡連複,1-3,250
2024-01-23,大村,11,３連単,3-1-5,10200
2024-01-23,大村,11,３連複,1-3-5,1710
2024-01-23,大村,12,単勝,2,180
2024-01-23,大村,12,複勝,2,100
2024-01-23,大村,12,複勝,3,110
2024-01-23,大村,12,２連単,2-3,470
2024-01-23,大村,12,２連複,2-3,230
2024-01-23,大村,12,拡連複,2-3,100
2024-01-23,大村,12,３連単,2-3-4,830
2024-01-23,大村,12,３連複,2-3-4,250
2024-01-23,唐津,1,単勝,4,870
2024-01-23,唐津,1,複勝,4,320
2024-01-23,唐津,1,複勝,2,610
2024-01-23,唐津,1,２連単,4-2,3430
2024-01-23,唐津,1,２連複,2-4,2050
2024-01-23,唐津,1,拡連複,2-4,380
2024-01-23,唐津,1,３連単,4-2-6,17070
2024-01-23,唐津,1,３連複,2-4-6,2930
2024-01-23,唐津,2,単勝,2,240
2024-01-23,唐津,2,複勝,2,110
2024-01-23,唐津,2,複勝,1,100
2024-01-23,唐津,2,２連単,2-1,320
2024-01-23,唐津,2,２連複,1-2,110
2024-01-23,唐津,2,拡連複,1-2,110
2024-01-23,唐津,2,３連単,2-1-4,980
2024-01-23,唐津,2,３連複,1-2-4,280
2024-01-23,唐津,3,単勝,3,780
2024-01-23,唐津,3,複勝,3,100
2024-01-23,唐津,3,複勝,1,100
2024-01-23,唐津,3,２連単,3-1,1400
2024-01-23,唐津,3,２連複,1-3,290
2024-01-23,唐津,3,拡連複,1-3,100
2024-01-23,唐津,3,３連単,3-1-5,9540
2024-01-23,唐津,3,３連複,1-3-5,1660
2024-01-23,唐津,4,単勝,1,130
2024-01-23,唐津,4,複勝,1,130
2024-01-23,唐津,4,複勝,5,210
2024-01-23,唐津,4,２連単,1-5,420
2024-01-23,唐津,4,２連複,1-5,250
2024-01-23,唐津,4,拡連複,1-5,100
2024-01-23,唐津,4,３連単,1-5-2,1040
2024-01-23,唐津,4,３連複,1-2-5,340
2024-01-23,唐津,5,単勝,2,450
2024-01-23,唐津,5,複勝,2,170
2024-01-23,唐津,5,複勝,6,240
2024-01-23,唐津,5,２連単,2-6,830
2024-01-23,唐津,5,２連複,2-6,700
2024-01-23,唐津,5,拡連複,2-6,150
2024-01-23,唐津,5,３連単,2-6-1,2450
2024-01-23,唐津,5,３連複,1-2-6,260
2024-01-23,唐津,6,単勝,3,160
2024-01-23,唐津,6,複勝,3,220
2024-01-23,唐津,6,複勝,1,570
2024-01-23,唐津,6,２連単,3-1,1420
2024-01-23,唐津,6,２連複,1-3,710
2024-01-23,唐津,6,拡連複,1-3,410
2024-01-23,唐津,6,３連単,3-1-6,12360
2024-01-23,唐津,6,３連複,1-3-6,3840
2024-01-23,唐津,7,単勝,2,550
2024-01-23,唐津,7,複勝,2,280
2024-01-23,唐津,7,複勝,3,160
2024-01-23,唐津,7,２連単,2-3,1480
2024-01-23,唐津,7,２連複,2-3,870
2024-01-23,唐津,7,拡連複,2-3,210
2024-01-23,唐津,7,３連単,2-3-1,3620
2024-01-23,唐津,7,３連複,1-2-3,570
2024-01-23,唐津,8,単勝,1,110
2024-01-23,唐津,8,複勝,1,100
2024-01-23,唐津,8,複勝,3,160
2024-01-23,唐津,8,２連単,1-3,190
2024-01-23,唐津,8,２連複,1-3,230
2024-01-23,唐津,8,拡連複,1-3,100
2024-01-23,唐津,8,３連単,1-3-2,390
2024-01-23,唐津,8,３連複,1-2-3,170
2024-01-23,唐津,9,単勝,4,600
2024-01-23,唐津,9,複勝,4,190
2024-01-23,唐津,9,複勝,1,100
2024-01-23,唐津,9,２連単,4-1,1490
2024-01-23,唐津,9,２連複,1-4,360
2024-01-23,唐津,9,拡連複,1-4,250
2024-01-23,唐津,9,３連単,4-1-6,8440
2024-01-23,唐津,9,３連複,1-4-6,670
2024-01-23,唐津,10,単勝,5,900
2024-01-23,唐津,10,複勝,5,630
2024-01-23,唐津,10,複勝,1,100
2024-01-23,唐津,10,２連単,5-1,6000
2024-01-23,唐津,10,２連複,1-5,1650
2024-01-23,唐津,10,拡連複,1-5,500
2024-01-23,唐津,10,３連単,5-1-4,63390
2024-01-23,唐津,10,３連複,1-4-5,3500
2024-01-23,唐津,11,単勝,1,100
2024-01-23,唐津,11,複勝,1,130
2024-01-23,唐津,11,複勝,4,900
2024-01-23,唐津,11,２連単,1-4,660
2024-01-23,唐津,11,２連複,1-4,570
2024-01-23,唐津,11,拡連複,1-4,310
2024-01-23,唐津,11,３連単,1-4-6,3350
2024-01-23,唐津,11,３連複,1-4-6,2250
2024-01-23,唐津,12,単勝,1,250
2024-01-23,唐津,12,複勝,1,100
2024-01-23,唐津,12,複勝,2,250
