日付,レース場,レース番号,舟券種,組合せ,払戻金
2023-12-06,大村,1,単勝,1,330
2023-12-06,大村,1,複勝,1,100
2023-12-06,大村,1,複勝,2,230
2023-12-06,大村,1,２連単,1-2,360
2023-12-06,大村,1,２連複,1-2,230
2023-12-06,大村,1,拡連複,1-2,190
2023-12-06,大村,1,３連単,1-2-4,960
2023-12-06,大村,1,３連複,1-2-4,410
2023-12-06,大村,2,単勝,4,1350
2023-12-06,大村,2,複勝,4,1270
2023-12-06,大村,2,複勝,5,240
2023-12-06,大村,2,２連単,4-5,4520
2023-12-06,大村,2,２連複,4-5,1920
2023-12-06,大村,2,拡連複,4-5,470
2023-12-06,大村,2,３連単,4-5-3,9410
2023-12-06,大村,2,３連複,3-4-5,580
2023-12-06,大村,3,単勝,3,270
2023-12-06,大村,3,複勝,3,150
2023-12-06,大村,3,複勝,4,240
2023-12-06,大村,3,２連単,3-4,4260
2023-12-06,大村,3,２連複,3-4,2970
2023-12-06,大村,3,拡連複,3-4,670
2023-12-06,大村,3,３連単,3-4-6,7080
2023-12-06,大村,3,３連複,3-4-6,1350
2023-12-06,大村,4,単勝,1,100
2023-12-06,大村,4,複勝,1,110
2023-12-06,大村,4,複勝,4,110
2023-12-06,大村,4,２連単,1-4,1660
2023-12-06,大村,4,２連複,1-4,1320
2023-12-06,大村,4,拡連複,1-4,300
2023-12-06,大村,4,３連単,1-4-5,4970
2023-12-06,大村,4,３連複,1-4-5,1760
2023-12-06,大村,5,単勝,1,100
2023-12-06,大村,5,複勝,1,120
2023-12-06,大村,5,複勝,2,110
2023-12-06,大村,5,２連単,1-2,620
2023-12-06,大村,5,２連複,1-2,280
2023-12-06,大村,5,拡連複,1-2,160
2023-12-06,大村,5,３連単,1-2-5,1560
2023-12-06,大村,5,３連複,1-2-5,430
2023-12-06,大村,6,単勝,3,390
2023-12-06,大村,6,複勝,3,100
2023-12-06,大村,6,複勝,1,120
2023-12-06,大村,6,２連単,3-1,1290
2023-12-06,大村,6,２連複,1-3,300
2023-12-06,大村,6,拡連複,1-3,150
2023-12-06,大村,6,３連単,3-1-5,1530
2023-12-06,大村,6,３連複,1-3-5,180
2023-12-06,大村,7,単勝,1,100
2023-12-06,大村,7,複勝,1,100
2023-12-06,大村,7,複勝,2,240
2023-12-06,大村,7,２連単,1-2,260
2023-12-06,大村,7,２連複,1-2,230
2023-12-06,大村,7,拡連複,1-2,130
2023-12-06,大村,7,３連単,1-2-3,650
2023-12-06,大村,7,３連複,1-2-3,350
2023-12-06,大村,8,単勝,1,130
