日付,レース場,レース番号,舟券種,組合せ,払戻金
2021-07-29,大村,1,単勝,1,120
2021-07-29,大村,1,複勝,1,120
2021-07-29,大村,1,複勝,4,180
2021-07-29,大村,1,２連単,1-4,620
2021-07-29,大村,1,２連複,1-4,360
2021-07-29,大村,1,拡連複,1-4,150
2021-07-29,大村,1,３連単,1-4-3,1290
2021-07-29,大村,1,３連複,1-3-4,290
2021-07-29,大村,2,単勝,1,290
2021-07-29,大村,2,複勝,1,120
2021-07-29,大村,2,複勝,3,120
2021-07-29,大村,2,２連単,1-3,370
2021-07-29,大村,2,２連複,1-3,230
2021-07-29,大村,2,拡連複,1-3,170
2021-07-29,大村,2,３連単,1-3-5,1300
2021-07-29,大村,2,３連複,1-3-5,540
2021-07-29,大村,3,単勝,1,250
2021-07-29,大村,3,複勝,1,190
2021-07-29,大村,3,複勝,4,330
2021-07-29,大村,3,２連単,1-4,3370
2021-07-29,大村,3,２連複,1-4,1770
2021-07-29,大村,3,拡連複,1-4,450
2021-07-29,大村,3,３連単,1-4-3,6490
2021-07-29,大村,3,３連複,1-3-4,790
2021-07-29,大村,4,単勝,4,200
2021-07-29,大村,4,複勝,4,100
2021-07-29,大村,4,複勝,2,100
2021-07-29,大村,4,２連単,4-2,530
2021-07-29,大村,4,２連複,2-4,440
2021-07-29,大村,4,拡連複,2-4,110
2021-07-29,大村,4,３連単,4-2-6,1270
2021-07-29,大村,4,３連複,2-4-6,520
2021-07-29,大村,5,単勝,2,200
2021-07-29,大村,5,複勝,2,100
2021-07-29,大村,5,複勝,3,260
2021-07-29,大村,5,２連単,2-3,780
2021-07-29,大村,5,２連複,2-3,670
2021-07-29,大村,5,拡連複,2-3,260
2021-07-29,大村,5,３連単,2-3-6,1550
2021-07-29,大村,5,３連複,2-3-6,450
2021-07-29,大村,6,単勝,1,160
2021-07-29,大村,6,複勝,1,110
2021-07-29,大村,6,複勝,4,130
2021-07-29,大村,6,２連単,1-4,1860
2021-07-29,大村,6,２連複,1-4,1520
2021-07-29,大村,6,拡連複,1-4,230
2021-07-29,大村,6,３連単,1-4-6,3160
2021-07-29,大村,6,３連複,1-4-6,620
2021-07-29,大村,7,単勝,1,120
2021-07-29,大村,7,複勝,1,100
2021-07-29,大村,7,複勝,5,280
2021-07-29,大村,7,２連単,1-5,580
2021-07-29,大村,7,２連複,1-5,530
2021-07-29,大村,7,拡連複,1-5,130
