日付,レース場,レース番号,舟券種,組合せ,払戻金
2020-12-23,大村,1,単勝,3,510
2020-12-23,大村,1,複勝,3,240
2020-12-23,大村,1,複勝,1,120
2020-12-23,大村,1,２連単,3-1,1470
2020-12-23,大村,1,２連複,1-3,380
2020-12-23,大村,1,拡連複,1-3,150
2020-12-23,大村,1,３連単,3-1-6,14060
2020-12-23,大村,1,３連複,1-3-6,1570
2020-12-23,大村,2,単勝,1,290
2020-12-23,大村,2,複勝,1,120
2020-12-23,大村,2,複勝,3,100
2020-12-23,大村,2,２連単,1-3,460
2020-12-23,大村,2,２連複,1-3,240
2020-12-23,大村,2,拡連複,1-3,160
2020-12-23,大村,2,３連単,1-3-2,1110
2020-12-23,大村,2,３連複,1-2-3,280
2020-12-23,大村,3,単勝,3,190
2020-12-23,大村,3,複勝,3,100
2020-12-23,大村,3,複勝,2,240
2020-12-23,大村,3,２連単,3-2,1560
2020-12-23,大村,3,２連複,2-3,1860
2020-12-23,大村,3,拡連複,2-3,180
2020-12-23,大村,3,３連単,3-2-5,3300
2020-12-23,大村,3,３連複,2-3-5,930
2020-12-23,大村,4,単勝,6,470
2020-12-23,大村,4,複勝,6,100
2020-12-23,大村,4,複勝,5,700
2020-12-23,大村,4,２連単,6-5,4870
2020-12-23,大村,4,２連複,5-6,7950
2020-12-23,大村,4,拡連複,5-6,1180
2020-12-23,大村,4,３連単,6-5-4,28160
2020-12-23,大村,4,３連複,4-5-6,4570
2020-12-23,大村,5,単勝,3,870
2020-12-23,大村,5,複勝,3,510
2020-12-23,大村,5,複勝,1,180
2020-12-23,大村,5,２連単,3-1,1810
2020-12-23,大村,5,２連複,1-3,400
2020-12-23,大村,5,拡連複,1-3,270
2020-12-23,大村,5,３連単,3-1-4,5830
2020-12-23,大村,5,３連複,1-3-4,1090
2020-12-23,大村,6,単勝,3,130
2020-12-23,大村,6,複勝,3,100
2020-12-23,大村,6,複勝,1,100
2020-12-23,大村,6,２連単,3-1,250
2020-12-23,大村,6,２連複,1-3,170
2020-12-23,大村,6,拡連複,1-3,120
