日付,レース場,レース番号,舟券種,組合せ,払戻金
2020-02-09,唐津,1,単勝,1,170
2020-02-09,唐津,1,複勝,1,130
2020-02-09,唐津,1,複勝,3,280
2020-02-09,唐津,1,２連単,1-3,600
2020-02-09,唐津,1,２連複,1-3,340
2020-02-09,唐津,1,拡連複,1-3,210
2020-02-09,唐津,1,３連単,1-3-6,8080
2020-02-09,唐津,1,３連複,1-3-6,3950
2020-02-09,唐津,2,単勝,1,110
2020-02-09,唐津,2,複勝,1,120
2020-02-09,唐津,2,複勝,6,900
2020-02-09,唐津,2,２連単,1-6,7870
2020-02-09,唐津,2,２連複,1-6,10500
2020-02-09,唐津,2,拡連複,1-6,1520
2020-02-09,唐津,2,３連単,1-6-3,54090
2020-02-09,唐津,2,３連複,1-3-6,6450
2020-02-09,唐津,3,単勝,1,110
2020-02-09,唐津,3,複勝,1,100
2020-02-09,唐津,3,複勝,4,210
2020-02-09,唐津,3,２連単,1-4,610
2020-02-09,唐津,3,２連複,1-4,710
2020-02-09,唐津,3,拡連複,1-4,180
2020-02-09,唐津,3,３連単,1-4-3,1610
2020-02-09,唐津,3,３連複,1-3-4,230
2020-02-09,唐津,4,単勝,1,120
2020-02-09,唐津,4,複勝,1,100
2020-02-09,唐津,4,複勝,2,240
2020-02-09,唐津,4,２連単,1-2,370
2020-02-09,唐津,4,２連複,1-2,310
2020-02-09,唐津,4,拡連複,1-2,160
2020-02-09,唐津,4,３連単,1-2-4,1010
2020-02-09,唐津,4,３連複,1-2-4,380
2020-02-09,唐津,5,単勝,1,170
2020-02-09,唐津,5,複勝,1,190
2020-02-09,唐津,5,複勝,4,160
2020-02-09,唐津,5,２連単,1-4,590
2020-02-09,唐津,5,２連複,1-4,350
2020-02-09,唐津,5,拡連複,1-4,210
2020-02-09,唐津,5,３連単,1-4-6,1710
2020-02-09,唐津,5,３連複,1-4-6,640
2020-02-09,唐津,6,単勝,1,430
2020-02-09,唐津,6,複勝,1,190
2020-02-09,唐津,6,複勝,6,150
2020-02-09,唐津,6,２連単,1-6,560
2020-02-09,唐津,6,２連複,1-6,360
2020-02-09,唐津,6,拡連複,1-6,170
2020-02-09,唐津,6,３連単,1-6-5,1590
2020-02-09,唐津,6,３連複,1-5-6,570
2020-02-09,唐津,7,単勝,4,400
2020-02-09,唐津,7,複勝,4,150
2020-02-09,唐津,7,複勝,1,100
2020-02-09,唐津,7,２連単,4-1,1230
2020-02-09,唐津,7,２連複,1-4,240
2020-02-09,唐津,7,拡連複,1-4,150
2020-02-09,唐津,7,３連単,4-1-6,3470
2020-02-09,唐津,7,３連複,1-4-6,550
2020-02-09,唐津,8,単勝,6,2000
2020-02-09,唐津,8,複勝,6,700
2020-02-09,唐津,8,複勝,2,240
2020-02-09,唐津,8,２連単,6-2,8410
2020-02-09,唐津,8,２連複,2-6,3790
2020-02-09,唐津,8,拡連複,2-6,950
2020-02-09,唐津,8,３連単,6-2-4,50340
2020-02-09,唐津,8,３連複,2-4-6,4840
2020-02-09,唐津,9,単勝,1,110
2020-02-09,唐津,9,複勝,1,100
2020-02-09,唐津,9,複勝,2,100
2020-02-09,唐津,9,２連単,1-2,270
2020-02-09,唐津,9,２連複,1-2,190
2020-02-09,唐津,9,拡連複,1-2,100
2020-02-09,唐津,9,３連単,1-2-3,490
2020-02-09,唐津,9,３連複,1-2-3,230
2020-02-09,唐津,10,単勝,4,500
2020-02-09,唐津,10,複勝,4,120
2020-02-09,唐津,10,複勝,1,110
2020-02-09,唐津,10,２連単,4-1,740
2020-02-09,唐津,10,２連複,1-4,200
2020-02-09,唐津,10,拡連複,1-4,150
2020-02-09,唐津,10,３連単,4-1-3,4570
2020-02-09,唐津,10,３連複,1-3-4,640
2020-02-09,唐津,11,単勝,1,100
2020-02-09,唐津,11,複勝,1,100
2020-02-09,唐津,11,複勝,2,150
2020-02-09,唐津,11,２連単,1-2,210
2020-02-09,唐津,11,２連複,1-2,180
2020-02-09,唐津,11,拡連複,1-2,150
2020-02-09,唐津,11,３連単,1-2-4,660
2020-02-09,唐津,11,３連複,1-2-4,410
2020-02-09,唐津,12,単勝,1,140
2020-02-09,唐津,12,複勝,1,100
2020-02-09,唐津,12,複勝,2,220
2020-02-09,唐津,12,２連単,1-2,310
2020-02-09,唐津,12,２連複,1-2,330
2020-02-09,唐津,12,拡連複,1-2,170
2020-02-09,唐津,12,３連単,1-2-3,900
2020-02-09,唐津,12,３連複,1-2-3,390
2020-02-09,徳山,1,単勝,1,130
2020-02-09,徳山,1,複勝,1,100
2020-02-09,徳山,1,複勝,2,260
2020-02-09,徳山,1,２連単,1-2,370
2020-02-09,徳山,1,２連複,1-2,310
2020-02-09,徳山,1,拡連複,1-2,170
2020-02-09,徳山,1,３連単,1-2-3,820
2020-02-09,徳山,1,３連複,1-2-3,280
2020-02-09,徳山,2,単勝,1,140
2020-02-09,徳山,2,複勝,1,130
2020-02-09,徳山,2,複勝,4,140
2020-02-09,徳山,2,２連単,1-4,330
2020-02-09,徳山,2,２連複,1-4,240
2020-02-09,徳山,2,拡連複,1-4,170
2020-02-09,徳山,2,３連単,1-4-3,1660
2020-02-09,徳山,2,３連複,1-3-4,740
2020-02-09,徳山,3,単勝,1,140
2020-02-09,徳山,3,複勝,1,100
2020-02-09,徳山,3,複勝,6,230
2020-02-09,徳山,3,２連単,1-6,1680
2020-02-09,徳山,3,２連複,1-6,1730
2020-02-09,徳山,3,拡連複,1-6,860
2020-02-09,徳山,3,３連単,1-6-4,8710
2020-02-09,徳山,3,３連複,1-4-6,2490
2020-02-09,徳山,4,単勝,1,180
2020-02-09,徳山,4,複勝,1,120
2020-02-09,徳山,4,複勝,5,200
2020-02-09,徳山,4,２連単,1-5,830
2020-02-09,徳山,4,２連複,1-5,830
2020-02-09,徳山,4,拡連複,1-5,240
2020-02-09,徳山,4,３連単,1-5-3,2190
2020-02-09,徳山,4,３連複,1-3-5,690
2020-02-09,徳山,5,単勝,1,220
2020-02-09,徳山,5,複勝,1,120
2020-02-09,徳山,5,複勝,2,110
2020-02-09,徳山,5,２連単,1-2,340
2020-02-09,徳山,5,２連複,1-2,190
2020-02-09,徳山,5,拡連複,1-2,150
2020-02-09,徳山,5,３連単,1-2-5,970
2020-02-09,徳山,5,３連複,1-2-5,310
2020-02-09,徳山,6,単勝,2,550
2020-02-09,徳山,6,複勝,2,390
2020-02-09,徳山,6,複勝,6,270
2020-02-09,徳山,6,２連単,2-6,2770
2020-02-09,徳山,6,２連複,2-6,1460
2020-02-09,徳山,6,拡連複,2-6,580
2020-02-09,徳山,6,３連単,2-6-3,14050
2020-02-09,徳山,6,３連複,2-3-6,1750
2020-02-09,徳山,7,単勝,5,160
2020-02-09,徳山,7,複勝,5,130
2020-02-09,徳山,7,複勝,1,140
