日付,レース場,レース番号,舟券種,組合せ,払戻金
2022-02-03,大村,1,単勝,1,100
2022-02-03,大村,1,複勝,1,100
2022-02-03,大村,1,複勝,2,150
2022-02-03,大村,1,２連単,1-2,300
2022-02-03,大村,1,２連複,1-2,210
2022-02-03,大村,1,拡連複,1-2,140
2022-02-03,大村,1,３連単,1-2-3,830
2022-02-03,大村,1,３連複,1-2-3,300
2022-02-03,大村,2,単勝,1,260
2022-02-03,大村,2,複勝,1,100
2022-02-03,大村,2,複勝,3,100
2022-02-03,大村,2,２連単,1-3,350
2022-02-03,大村,2,２連複,1-3,420
2022-02-03,大村,2,拡連複,1-3,190
2022-02-03,大村,2,３連単,1-3-2,1020
2022-02-03,大村,2,３連複,1-2-3,300
2022-02-03,大村,3,単勝,1,170
2022-02-03,大村,3,複勝,1,160
2022-02-03,大村,3,複勝,5,170
2022-02-03,大村,3,２連単,1-5,1190
2022-02-03,大村,3,２連複,1-5,850
2022-02-03,大村,3,拡連複,1-5,250
2022-02-03,大村,3,３連単,1-5-3,4810
2022-02-03,大村,3,３連複,1-3-5,1550
2022-02-03,大村,4,単勝,1,130
2022-02-03,大村,4,複勝,1,100
2022-02-03,大村,4,複勝,3,140
2022-02-03,大村,4,２連単,1-3,500
2022-02-03,大村,4,２連複,1-3,370
2022-02-03,大村,4,拡連複,1-3,240
2022-02-03,大村,4,３連単,1-3-2,900
2022-02-03,大村,4,３連複,1-2-3,290
2022-02-03,大村,5,単勝,2,500
2022-02-03,大村,5,複勝,2,130
2022-02-03,大村,5,複勝,1,150
2022-02-03,大村,5,２連単,2-1,1460
2022-02-03,大村,5,２連複,1-2,340
2022-02-03,大村,5,拡連複,1-2,140
2022-02-03,大村,5,３連単,2-1-6,5480
2022-02-03,大村,5,３連複,1-2-6,1090
2022-02-03,大村,6,単勝,1,140
2022-02-03,大村,6,複勝,1,100
2022-02-03,大村,6,複勝,5,270
2022-02-03,大村,6,２連単,1-5,690
2022-02-03,大村,6,２連複,1-5,550
2022-02-03,大村,6,拡連複,1-5,110
2022-02-03,大村,6,３連単,1-5-2,1540
2022-02-03,大村,6,３連複,1-2-5,480
2022-02-03,大村,7,単勝,1,100
2022-02-03,大村,7,複勝,1,100
2022-02-03,大村,7,複勝,4,350
2022-02-03,大村,7,２連単,1-4,410
2022-02-03,大村,7,２連複,1-4,350
2022-02-03,大村,7,拡連複,1-4,130
2022-02-03,大村,7,３連単,1-4-2,1130
2022-02-03,大村,7,３連複,1-2-4,380
2022-02-03,大村,8,単勝,2,270
2022-02-03,大村,8,複勝,2,140
2022-02-03,大村,8,複勝,3,140
2022-02-03,大村,8,２連単,2-3,520
2022-02-03,大村,8,２連複,2-3,420
2022-02-03,大村,8,拡連複,2-3,120
2022-02-03,大村,8,３連単,2-3-1,1130
2022-02-03,大村,8,３連複,1-2-3,190
2022-02-03,大村,9,単勝,1,110
2022-02-03,大村,9,複勝,1,110
2022-02-03,大村,9,複勝,2,100
2022-02-03,大村,9,２連単,1-2,220
2022-02-03,大村,9,２連複,1-2,240
2022-02-03,大村,9,拡連複,1-2,120
2022-02-03,大村,9,３連単,1-2-3,450
2022-02-03,大村,9,３連複,1-2-3,220
2022-02-03,大村,10,単勝,1,110
2022-02-03,大村,10,複勝,1,100
2022-02-03,大村,10,複勝,2,180
2022-02-03,大村,10,２連単,1-2,330
2022-02-03,大村,10,２連複,1-2,200
2022-02-03,大村,10,拡連複,1-2,160
2022-02-03,大村,10,３連単,1-2-4,1190
2022-02-03,大村,10,３連複,1-2-4,730
2022-02-03,大村,11,単勝,1,100
2022-02-03,大村,11,複勝,1,110
2022-02-03,大村,11,複勝,3,270
2022-02-03,大村,11,２連単,1-3,420
2022-02-03,大村,11,２連複,1-3,270
2022-02-03,大村,11,拡連複,1-3,230
2022-02-03,大村,11,３連単,1-3-4,2260
2022-02-03,大村,11,３連複,1-3-4,1280
2022-02-03,大村,12,単勝,1,130
2022-02-03,大村,12,複勝,1,100
2022-02-03,大村,12,複勝,3,150
2022-02-03,大村,12,２連単,1-3,290
2022-02-03,大村,12,２連複,1-3,250
2022-02-03,大村,12,拡連複,1-3,160
2022-02-03,大村,12,３連単,1-3-6,1900
2022-02-03,大村,12,３連複,1-3-6,1330
2022-02-03,唐津,1,単勝,2,730
2022-02-03,唐津,1,複勝,2,120
2022-02-03,唐津,1,複勝,1,100
2022-02-03,唐津,1,２連単,2-1,1720
2022-02-03,唐津,1,２連複,1-2,190
2022-02-03,唐津,1,拡連複,1-2,120
2022-02-03,唐津,1,３連単,2-1-3,4960
2022-02-03,唐津,1,３連複,1-2-3,340
2022-02-03,唐津,2,単勝,1,280
2022-02-03,唐津,2,複勝,1,120
2022-02-03,唐津,2,複勝,3,150
2022-02-03,唐津,2,２連単,1-3,860
2022-02-03,唐津,2,２連複,1-3,800
2022-02-03,唐津,2,拡連複,1-3,140
2022-02-03,唐津,2,３連単,1-3-2,1230
2022-02-03,唐津,2,３連複,1-2-3,150
2022-02-03,唐津,3,単勝,3,340
2022-02-03,唐津,3,複勝,3,160
2022-02-03,唐津,3,複勝,1,110
2022-02-03,唐津,3,２連単,3-1,700
2022-02-03,唐津,3,２連複,1-3,140
2022-02-03,唐津,3,拡連複,1-3,130
2022-02-03,唐津,3,３連単,3-1-4,2180
2022-02-03,唐津,3,３連複,1-3-4,370
2022-02-03,唐津,4,単勝,4,300
2022-02-03,唐津,4,複勝,4,190
2022-02-03,唐津,4,複勝,1,300
2022-02-03,唐津,4,２連単,4-1,690
2022-02-03,唐津,4,２連複,1-4,330
2022-02-03,唐津,4,拡連複,1-4,170
2022-02-03,唐津,4,３連単,4-1-3,2970
2022-02-03,唐津,4,３連複,1-3-4,540
2022-02-03,唐津,5,単勝,6,670
2022-02-03,唐津,5,複勝,6,200
2022-02-03,唐津,5,複勝,1,120
2022-02-03,唐津,5,２連単,6-1,2100
2022-02-03,唐津,5,２連複,1-6,820
2022-02-03,唐津,5,拡連複,1-6,380
2022-02-03,唐津,5,３連単,6-1-5,10490
2022-02-03,唐津,5,３連複,1-5-6,1340
2022-02-03,唐津,6,単勝,1,260
2022-02-03,唐津,6,複勝,1,140
2022-02-03,唐津,6,複勝,2,130
2022-02-03,唐津,6,２連単,1-2,420
2022-02-03,唐津,6,２連複,1-2,270
2022-02-03,唐津,6,拡連複,1-2,140
2022-02-03,唐津,6,３連単,1-2-4,800
2022-02-03,唐津,6,３連複,1-2-4,340
2022-02-03,唐津,7,単勝,5,1980
2022-02-03,唐津,7,複勝,5,460
2022-02-03,唐津,7,複勝,4,220
2022-02-03,唐津,7,２連単,5-4,4980
2022-02-03,唐津,7,２連複,4-5,1790
2022-02-03,唐津,7,拡連複,4-5,490
2022-02-03,唐津,7,３連単,5-4-6,20950
2022-02-03,唐津,7,３連複,4-5-6,2340
2022-02-03,唐津,8,単勝,6,1310
2022-02-03,唐津,8,複勝,6,260
2022-02-03,唐津,8,複勝,2,100
2022-02-03,唐津,8,２連単,6-2,8350
2022-02-03,唐津,8,２連複,2-6,2290
2022-02-03,唐津,8,拡連複,2-6,270
2022-02-03,唐津,8,３連単,6-2-5,21590
2022-02-03,唐津,8,３連複,2-5-6,1030
2022-02-03,唐津,9,単勝,1,130
2022-02-03,唐津,9,複勝,1,100
2022-02-03,唐津,9,複勝,6,130
2022-02-03,唐津,9,２連単,1-6,1200
2022-02-03,唐津,9,２連複,1-6,1930
2022-02-03,唐津,9,拡連複,1-6,340
2022-02-03,唐津,9,３連単,1-6-4,5040
2022-02-03,唐津,9,３連複,1-4-6,1600
2022-02-03,唐津,10,単勝,4,540
2022-02-03,唐津,10,複勝,4,360
2022-02-03,唐津,10,複勝,3,150
2022-02-03,唐津,10,２連単,4-3,4290
2022-02-03,唐津,10,２連複,3-4,1900
2022-02-03,唐津,10,拡連複,3-4,620
2022-02-03,唐津,10,３連単,4-3-6,15520
2022-02-03,唐津,10,３連複,3-4-6,4210
2022-02-03,唐津,11,単勝,1,110
2022-02-03,唐津,11,複勝,1,120
2022-02-03,唐津,11,複勝,2,400
2022-02-03,唐津,11,２連単,1-2,380
2022-02-03,唐津,11,２連複,1-2,380
2022-02-03,唐津,11,拡連複,1-2,290
2022-02-03,唐津,11,３連単,1-2-3,1320
2022-02-03,唐津,11,３連複,1-2-3,710
2022-02-03,唐津,12,単勝,6,1360
2022-02-03,唐津,12,複勝,6,1090
2022-02-03,唐津,12,複勝,2,330
2022-02-03,唐津,12,２連単,6-2,39820
2022-02-03,唐津,12,２連複,2-6,8730
2022-02-03,唐津,12,拡連複,2-6,1300
2022-02-03,唐津,12,３連単,6-2-4,192460
2022-02-03,唐津,12,３連複,2-4-6,5600
2022-02-03,若松,1,単勝,4,870
2022-02-03,若松,1,複勝,4,600
2022-02-03,若松,1,複勝,3,140
2022-02-03,若松,1,２連単,4-3,4690
2022-02-03,若松,1,２連複,3-4,1080
2022-02-03,若松,1,拡連複,3-4,260
2022-02-03,若松,1,３連単,4-3-1,8880
2022-02-03,若松,1,３連複,1-3-4,290
2022-02-03,若松,2,単勝,1,220
2022-02-03,若松,2,複勝,1,110
2022-02-03,若松,2,複勝,5,120
2022-02-03,若松,2,２連単,1-5,530
2022-02-03,若松,2,２連複,1-5,370
2022-02-03,若松,2,拡連複,1-5,180
2022-02-03,若松,2,３連単,1-5-2,1400
2022-02-03,若松,2,３連複,1-2-5,360
2022-02-03,若松,3,単勝,6,1950
2022-02-03,若松,3,複勝,6,1310
2022-02-03,若松,3,複勝,2,320
2022-02-03,若松,3,２連単,6-2,10460
2022-02-03,若松,3,２連複,2-6,3510
2022-02-03,若松,3,拡連複,2-6,1010
2022-02-03,若松,3,３連単,6-2-5,119370
2022-02-03,若松,3,３連複,2-5-6,19140
2022-02-03,若松,4,単勝,2,260
2022-02-03,若松,4,複勝,2,190
2022-02-03,若松,4,複勝,4,190
2022-02-03,若松,4,２連単,2-4,830
2022-02-03,若松,4,２連複,2-4,670
2022-02-03,若松,4,拡連複,2-4,130
2022-02-03,若松,4,３連単,2-4-1,1400
2022-02-03,若松,4,３連複,1-2-4,180
2022-02-03,若松,5,単勝,1,150
2022-02-03,若松,5,複勝,1,170
2022-02-03,若松,5,複勝,5,150
2022-02-03,若松,5,２連単,1-5,560
2022-02-03,若松,5,２連複,1-5,300
2022-02-03,若松,5,拡連複,1-5,130
2022-02-03,若松,5,３連単,1-5-3,1050
2022-02-03,若松,5,３連複,1-3-5,190
2022-02-03,若松,6,単勝,4,290
2022-02-03,若松,6,複勝,4,170
2022-02-03,若松,6,複勝,2,100
2022-02-03,若松,6,２連単,4-2,1360
2022-02-03,若松,6,２連複,2-4,850
2022-02-03,若松,6,拡連複,2-4,280
2022-02-03,若松,6,３連単,4-2-6,2740
2022-02-03,若松,6,３連複,2-4-6,770
2022-02-03,若松,7,単勝,1,170
2022-02-03,若松,7,複勝,1,100
2022-02-03,若松,7,複勝,2,110
2022-02-03,若松,7,２連単,1-2,300
2022-02-03,若松,7,２連複,1-2,160
2022-02-03,若松,7,拡連複,1-2,140
2022-02-03,若松,7,３連単,1-2-6,1250
2022-02-03,若松,7,３連複,1-2-6,540
2022-02-03,若松,8,単勝,1,130
2022-02-03,若松,8,複勝,1,100
2022-02-03,若松,8,複勝,4,120
2022-02-03,若松,8,２連単,1-4,240
2022-02-03,若松,8,２連複,1-4,170
2022-02-03,若松,8,拡連複,1-4,130
2022-02-03,若松,8,３連単,1-4-3,650
2022-02-03,若松,8,３連複,1-3-4,280
2022-02-03,若松,9,単勝,3,190
2022-02-03,若松,9,複勝,3,200
2022-02-03,若松,9,複勝,1,110
2022-02-03,若松,9,２連単,3-1,600
2022-02-03,若松,9,２連複,1-3,250
2022-02-03,若松,9,拡連複,1-3,120
2022-02-03,若松,9,３連単,3-1-6,1380
2022-02-03,若松,9,３連複,1-3-6,330
2022-02-03,若松,10,単勝,1,110
2022-02-03,若松,10,複勝,1,100
2022-02-03,若松,10,複勝,4,100
2022-02-03,若松,10,２連単,1-4,330
2022-02-03,若松,10,２連複,1-4,240
2022-02-03,若松,10,拡連複,1-4,120
2022-02-03,若松,10,３連単,1-4-3,630
2022-02-03,若松,10,３連複,1-3-4,280
2022-02-03,若松,11,単勝,1,110
2022-02-03,若松,11,複勝,1,100
2022-02-03,若松,11,複勝,2,140
2022-02-03,若松,11,２連単,1-2,200
2022-02-03,若松,11,２連複,1-2,220
2022-02-03,若松,11,拡連複,1-2,140
2022-02-03,若松,11,３連単,1-2-6,620
2022-02-03,若松,11,３連複,1-2-6,370
2022-02-03,若松,12,単勝,1,120
2022-02-03,若松,12,複勝,1,120
2022-02-03,若松,12,複勝,5,160
2022-02-03,若松,12,２連単,1-5,910
2022-02-03,若松,12,２連複,1-5,740
2022-02-03,若松,12,拡連複,1-5,220
2022-02-03,若松,12,３連単,1-5-2,2020
2022-02-03,若松,12,３連複,1-2-5,510
2022-02-03,徳山,1,単勝,4,650
2022-02-03,徳山,1,複勝,4,250
2022-02-03,徳山,1,複勝,1,100
2022-02-03,徳山,1,２連単,4-1,2430
2022-02-03,徳山,1,２連複,1-4,690
2022-02-03,徳山,1,拡連複,1-4,190
2022-02-03,徳山,1,３連単,4-1-2,6330
2022-02-03,徳山,1,３連複,1-2-4,350
2022-02-03,徳山,2,単勝,3,550
2022-02-03,徳山,2,複勝,3,350
2022-02-03,徳山,2,複勝,2,120
2022-02-03,徳山,2,２連単,3-2,1930
2022-02-03,徳山,2,２連複,2-3,710
2022-02-03,徳山,2,拡連複,2-3,180
2022-02-03,徳山,2,３連単,3-2-5,4600
2022-02-03,徳山,2,３連複,2-3-5,840
2022-02-03,徳山,3,単勝,1,140
2022-02-03,徳山,3,複勝,1,100
2022-02-03,徳山,3,複勝,2,120
2022-02-03,徳山,3,２連単,1-2,180
2022-02-03,徳山,3,２連複,1-2,190
2022-02-03,徳山,3,拡連複,1-2,100
2022-02-03,徳山,3,３連単,1-2-5,390
2022-02-03,徳山,3,３連複,1-2-5,240
2022-02-03,徳山,4,単勝,1,110
2022-02-03,徳山,4,複勝,1,130
2022-02-03,徳山,4,複勝,4,1230
2022-02-03,徳山,4,２連単,1-4,1910
2022-02-03,徳山,4,２連複,1-4,1110
2022-02-03,徳山,4,拡連複,1-4,240
2022-02-03,徳山,4,３連単,1-4-6,2890
2022-02-03,徳山,4,３連複,1-4-6,510
2022-02-03,徳山,5,単勝,1,100
2022-02-03,徳山,5,複勝,1,130
2022-02-03,徳山,5,複勝,6,1410
2022-02-03,徳山,5,２連単,1-6,4210
2022-02-03,徳山,5,２連複,1-6,4370
2022-02-03,徳山,5,拡連複,1-6,850
2022-02-03,徳山,5,３連単,1-6-2,17300
2022-02-03,徳山,5,３連複,1-2-6,2730
2022-02-03,徳山,6,単勝,1,360
2022-02-03,徳山,6,複勝,1,190
2022-02-03,徳山,6,複勝,2,100
2022-02-03,徳山,6,２連単,1-2,680
2022-02-03,徳山,6,２連複,1-2,140
2022-02-03,徳山,6,拡連複,1-2,130
2022-02-03,徳山,6,３連単,1-2-3,1100
2022-02-03,徳山,6,３連複,1-2-3,200
2022-02-03,徳山,7,単勝,2,280
