日付,レース場,レース番号,舟券種,組合せ,払戻金
2022-09-15,大村,1,単勝,3,1410
2022-09-15,大村,1,複勝,3,230
2022-09-15,大村,1,複勝,1,100
2022-09-15,大村,1,２連単,3-1,1940
2022-09-15,大村,1,２連複,1-3,320
2022-09-15,大村,1,拡連複,1-3,170
2022-09-15,大村,1,３連単,3-1-4,7540
2022-09-15,大村,1,３連複,1-3-4,430
2022-09-15,大村,2,単勝,1,150
2022-09-15,大村,2,複勝,1,100
2022-09-15,大村,2,複勝,4,150
2022-09-15,大村,2,２連単,1-4,350
2022-09-15,大村,2,２連複,1-4,320
2022-09-15,大村,2,拡連複,1-4,120
2022-09-15,大村,2,３連単,1-4-2,1340
2022-09-15,大村,2,３連複,1-2-4,520
2022-09-15,大村,3,単勝,4,190
2022-09-15,大村,3,複勝,4,170
2022-09-15,大村,3,複勝,5,1050
2022-09-15,大村,3,２連単,4-5,950
2022-09-15,大村,3,２連複,4-5,790
2022-09-15,大村,3,拡連複,4-5,360
2022-09-15,大村,3,３連単,4-5-3,4960
2022-09-15,大村,3,３連複,3-4-5,2540
2022-09-15,大村,4,単勝,2,240
2022-09-15,大村,4,複勝,2,110
2022-09-15,大村,4,複勝,1,160
2022-09-15,大村,4,２連単,2-1,650
2022-09-15,大村,4,２連複,1-2,420
2022-09-15,大村,4,拡連複,1-2,300
2022-09-15,大村,4,３連単,2-1-5,3140
2022-09-15,大村,4,３連複,1-2-5,970
2022-09-15,大村,5,単勝,1,240
2022-09-15,大村,5,複勝,1,100
2022-09-15,大村,5,複勝,5,120
2022-09-15,大村,5,２連単,1-5,470
2022-09-15,大村,5,２連複,1-5,160
2022-09-15,大村,5,拡連複,1-5,130
2022-09-15,大村,5,３連単,1-5-2,1270
2022-09-15,大村,5,３連複,1-2-5,390
2022-09-15,大村,6,単勝,1,200
2022-09-15,大村,6,複勝,1,140
2022-09-15,大村,6,複勝,2,110
2022-09-15,大村,6,２連単,1-2,430
2022-09-15,大村,6,２連複,1-2,140
2022-09-15,大村,6,拡連複,1-2,130
2022-09-15,大村,6,３連単,1-2-3,1030
2022-09-15,大村,6,３連複,1-2-3,390
2022-09-15,大村,7,単勝,1,100
2022-09-15,大村,7,複勝,1,100
2022-09-15,大村,7,複勝,3,100
2022-09-15,大村,7,２連単,1-3,160
2022-09-15,大村,7,２連複,1-3,150
2022-09-15,大村,7,拡連複,1-3,100
2022-09-15,大村,7,３連単,1-3-4,800
2022-09-15,大村,7,３連複,1-3-4,490
2022-09-15,大村,8,単勝,1,330
2022-09-15,大村,8,複勝,1,180
2022-09-15,大村,8,複勝,2,100
2022-09-15,大村,8,２連単,1-2,660
2022-09-15,大村,8,２連複,1-2,220
2022-09-15,大村,8,拡連複,1-2,140
2022-09-15,大村,8,３連単,1-2-3,1370
2022-09-15,大村,8,３連複,1-2-3,370
2022-09-15,大村,9,単勝,1,100
2022-09-15,大村,9,複勝,1,100
2022-09-15,大村,9,複勝,3,100
2022-09-15,大村,9,２連単,1-3,230
2022-09-15,大村,9,２連複,1-3,260
2022-09-15,大村,9,拡連複,1-3,140
2022-09-15,大村,9,３連単,1-3-2,1040
2022-09-15,大村,9,３連複,1-2-3,430
2022-09-15,大村,10,単勝,3,650
2022-09-15,大村,10,複勝,3,410
2022-09-15,大村,10,複勝,2,280
2022-09-15,大村,10,２連単,3-2,10640
2022-09-15,大村,10,２連複,2-3,4200
2022-09-15,大村,10,拡連複,2-3,330
2022-09-15,大村,10,３連単,3-2-1,25640
2022-09-15,大村,10,３連複,1-2-3,400
2022-09-15,大村,11,単勝,1,110
2022-09-15,大村,11,複勝,1,100
2022-09-15,大村,11,複勝,2,150
2022-09-15,大村,11,２連単,1-2,260
2022-09-15,大村,11,２連複,1-2,200
2022-09-15,大村,11,拡連複,1-2,140
2022-09-15,大村,11,３連単,1-2-6,1190
2022-09-15,大村,11,３連複,1-2-6,940
2022-09-15,大村,12,単勝,1,200
2022-09-15,大村,12,複勝,1,140
2022-09-15,大村,12,複勝,4,130
2022-09-15,大村,12,２連単,1-4,540
