日付,レース場,レース番号,舟券種,組合せ,払戻金
2020-10-11,福岡,1,単勝,1,100
2020-10-11,福岡,1,複勝,1,100
2020-10-11,福岡,1,複勝,4,280
2020-10-11,福岡,1,２連単,1-4,380
2020-10-11,福岡,1,２連複,1-4,380
2020-10-11,福岡,1,拡連複,1-4,150
2020-10-11,福岡,1,３連単,1-4-3,800
2020-10-11,福岡,1,３連複,1-3-4,280
2020-10-11,福岡,2,単勝,2,110
2020-10-11,福岡,2,複勝,2,110
2020-10-11,福岡,2,複勝,3,120
2020-10-11,福岡,2,２連単,2-3,420
2020-10-11,福岡,2,２連複,2-3,250
2020-10-11,福岡,2,拡連複,2-3,100
2020-10-11,福岡,2,３連単,2-3-6,2780
2020-10-11,福岡,2,３連複,2-3-6,1430
2020-10-11,福岡,3,単勝,2,130
2020-10-11,福岡,3,複勝,2,110
2020-10-11,福岡,3,複勝,1,150
2020-10-11,福岡,3,２連単,2-1,230
2020-10-11,福岡,3,２連複,1-2,170
2020-10-11,福岡,3,拡連複,1-2,130
2020-10-11,福岡,3,３連単,2-1-3,760
2020-10-11,福岡,3,３連複,1-2-3,370
2020-10-11,福岡,4,単勝,1,160
2020-10-11,福岡,4,複勝,1,110
2020-10-11,福岡,4,複勝,4,180
2020-10-11,福岡,4,２連単,1-4,480
2020-10-11,福岡,4,２連複,1-4,390
2020-10-11,福岡,4,拡連複,1-4,140
2020-10-11,福岡,4,３連単,1-4-2,810
2020-10-11,福岡,4,３連複,1-2-4,220
2020-10-11,福岡,5,単勝,1,250
2020-10-11,福岡,5,複勝,1,100
2020-10-11,福岡,5,複勝,3,130
2020-10-11,福岡,5,２連単,1-3,530
2020-10-11,福岡,5,２連複,1-3,170
2020-10-11,福岡,5,拡連複,1-3,110
2020-10-11,福岡,5,３連単,1-3-2,970
2020-10-11,福岡,5,３連複,1-2-3,200
2020-10-11,福岡,6,単勝,1,390
2020-10-11,福岡,6,複勝,1,140
2020-10-11,福岡,6,複勝,2,220
2020-10-11,福岡,6,２連単,1-2,620
2020-10-11,福岡,6,２連複,1-2,460
2020-10-11,福岡,6,拡連複,1-2,340
2020-10-11,福岡,6,３連単,1-2-6,1250
2020-10-11,福岡,6,３連複,1-2-6,340
2020-10-11,福岡,7,単勝,3,690
2020-10-11,福岡,7,複勝,3,180
2020-10-11,福岡,7,複勝,2,330
2020-10-11,福岡,7,２連単,3-2,3050
2020-10-11,福岡,7,２連複,2-3,1710
2020-10-11,福岡,7,拡連複,2-3,270
2020-10-11,福岡,7,３連単,3-2-5,7840
2020-10-11,福岡,7,３連複,2-3-5,550
2020-10-11,福岡,8,単勝,1,180
2020-10-11,福岡,8,複勝,1,110
2020-10-11,福岡,8,複勝,3,100
2020-10-11,福岡,8,２連単,1-3,230
2020-10-11,福岡,8,２連複,1-3,230
2020-10-11,福岡,8,拡連複,1-3,130
2020-10-11,福岡,8,３連単,1-3-2,850
2020-10-11,福岡,8,３連複,1-2-3,230
2020-10-11,福岡,9,単勝,1,300
2020-10-11,福岡,9,複勝,1,100
2020-10-11,福岡,9,複勝,2,190
2020-10-11,福岡,9,２連単,1-2,230
2020-10-11,福岡,9,２連複,1-2,260
2020-10-11,福岡,9,拡連複,1-2,120
2020-10-11,福岡,9,３連単,1-2-6,670
2020-10-11,福岡,9,３連複,1-2-6,230
2020-10-11,福岡,10,単勝,2,160
2020-10-11,福岡,10,複勝,2,100
2020-10-11,福岡,10,複勝,1,110
2020-10-11,福岡,10,２連単,2-1,260
2020-10-11,福岡,10,２連複,1-2,180
2020-10-11,福岡,10,拡連複,1-2,150
2020-10-11,福岡,10,３連単,2-1-5,1950
2020-10-11,福岡,10,３連複,1-2-5,700
2020-10-11,福岡,11,単勝,1,100
2020-10-11,福岡,11,複勝,1,100
2020-10-11,福岡,11,複勝,4,110
2020-10-11,福岡,11,２連単,1-4,240
2020-10-11,福岡,11,２連複,1-4,230
2020-10-11,福岡,11,拡連複,1-4,160
2020-10-11,福岡,11,３連単,1-4-6,940
2020-10-11,福岡,11,３連複,1-4-6,580
2020-10-11,福岡,12,単勝,2,910
2020-10-11,福岡,12,複勝,2,200
2020-10-11,福岡,12,複勝,1,100
2020-10-11,福岡,12,２連単,2-1,3630
2020-10-11,福岡,12,２連複,1-2,420
2020-10-11,福岡,12,拡連複,1-2,140
2020-10-11,福岡,12,３連単,2-1-6,22600
2020-10-11,福岡,12,３連複,1-2-6,2120
2020-10-11,芦屋,1,単勝,1,100
2020-10-11,芦屋,1,複勝,1,100
2020-10-11,芦屋,1,複勝,4,120
2020-10-11,芦屋,1,２連単,1-4,360
2020-10-11,芦屋,1,２連複,1-4,230
2020-10-11,芦屋,1,拡連複,1-4,130
2020-10-11,芦屋,1,３連単,1-4-2,820
2020-10-11,芦屋,1,３連複,1-2-4,320
2020-10-11,芦屋,2,単勝,4,130
2020-10-11,芦屋,2,複勝,4,100
2020-10-11,芦屋,2,複勝,1,100
2020-10-11,芦屋,2,２連単,4-1,310
2020-10-11,芦屋,2,２連複,1-4,110
2020-10-11,芦屋,2,拡連複,1-4,120
2020-10-11,芦屋,2,３連単,4-1-5,830
2020-10-11,芦屋,2,３連複,1-4-5,300
2020-10-11,芦屋,3,単勝,1,120
2020-10-11,芦屋,3,複勝,1,100
2020-10-11,芦屋,3,複勝,3,100
2020-10-11,芦屋,3,２連単,1-3,140
2020-10-11,芦屋,3,２連複,1-3,130
2020-10-11,芦屋,3,拡連複,1-3,100
2020-10-11,芦屋,3,３連単,1-3-6,440
2020-10-11,芦屋,3,３連複,1-3-6,290
2020-10-11,芦屋,4,単勝,1,100
2020-10-11,芦屋,4,複勝,1,110
2020-10-11,芦屋,4,複勝,5,280
2020-10-11,芦屋,4,２連単,1-5,1370
2020-10-11,芦屋,4,２連複,1-5,820
2020-10-11,芦屋,4,拡連複,1-5,360
2020-10-11,芦屋,4,３連単,1-5-2,4740
2020-10-11,芦屋,4,３連複,1-2-5,1350
2020-10-11,芦屋,5,単勝,1,140
2020-10-11,芦屋,5,複勝,1,100
2020-10-11,芦屋,5,複勝,3,150
2020-10-11,芦屋,5,２連単,1-3,300
2020-10-11,芦屋,5,２連複,1-3,270
2020-10-11,芦屋,5,拡連複,1-3,210
2020-10-11,芦屋,5,３連単,1-3-6,1420
2020-10-11,芦屋,5,３連複,1-3-6,1010
2020-10-11,芦屋,6,単勝,1,130
2020-10-11,芦屋,6,複勝,1,100
2020-10-11,芦屋,6,複勝,2,100
2020-10-11,芦屋,6,２連単,1-2,220
2020-10-11,芦屋,6,２連複,1-2,250
2020-10-11,芦屋,6,拡連複,1-2,130
2020-10-11,芦屋,6,３連単,1-2-4,650
2020-10-11,芦屋,6,３連複,1-2-4,290
2020-10-11,芦屋,7,単勝,1,120
2020-10-11,芦屋,7,複勝,1,100
2020-10-11,芦屋,7,複勝,3,110
2020-10-11,芦屋,7,２連単,1-3,290
2020-10-11,芦屋,7,２連複,1-3,310
2020-10-11,芦屋,7,拡連複,1-3,160
2020-10-11,芦屋,7,３連単,1-3-5,1020
2020-10-11,芦屋,7,３連複,1-3-5,660
2020-10-11,芦屋,8,単勝,3,270
2020-10-11,芦屋,8,複勝,3,220
2020-10-11,芦屋,8,複勝,6,1050
2020-10-11,芦屋,8,２連単,3-6,5120
