日付,レース場,レース番号,舟券種,組合せ,払戻金
2021-07-20,大村,1,単勝,1,160
2021-07-20,大村,1,複勝,1,100
2021-07-20,大村,1,複勝,2,260
2021-07-20,大村,1,２連単,1-2,550
2021-07-20,大村,1,２連複,1-2,350
2021-07-20,大村,1,拡連複,1-2,190
2021-07-20,大村,1,３連単,1-2-4,1500
2021-07-20,大村,1,３連複,1-2-4,550
2021-07-20,大村,2,単勝,6,1750
2021-07-20,大村,2,複勝,6,1020
2021-07-20,大村,2,複勝,4,1400
2021-07-20,大村,2,２連単,6-4,12320
2021-07-20,大村,2,２連複,4-6,5600
2021-07-20,大村,2,拡連複,4-6,1060
2021-07-20,大村,2,３連単,6-4-3,45500
2021-07-20,大村,2,３連複,3-4-6,2120
2021-07-20,大村,3,単勝,1,360
2021-07-20,大村,3,複勝,1,160
2021-07-20,大村,3,複勝,6,130
2021-07-20,大村,3,２連単,1-6,310
2021-07-20,大村,3,２連複,1-6,220
2021-07-20,大村,3,拡連複,1-6,120
2021-07-20,大村,3,３連単,1-6-3,780
2021-07-20,大村,3,３連複,1-3-6,340
2021-07-20,大村,4,単勝,5,3110
2021-07-20,大村,4,複勝,5,350
2021-07-20,大村,4,複勝,3,450
2021-07-20,大村,4,２連単,5-3,18040
2021-07-20,大村,4,２連複,3-5,10130
2021-07-20,大村,4,拡連複,3-5,1400
2021-07-20,大村,4,３連単,5-3-1,62720
2021-07-20,大村,4,３連複,1-3-5,4780
2021-07-20,大村,5,単勝,1,230
2021-07-20,大村,5,複勝,1,120
2021-07-20,大村,5,複勝,2,110
2021-07-20,大村,5,２連単,1-2,210
2021-07-20,大村,5,２連複,1-2,160
2021-07-20,大村,5,拡連複,1-2,140
2021-07-20,大村,5,３連単,1-2-3,1100
2021-07-20,大村,5,３連複,1-2-3,540
2021-07-20,大村,6,単勝,1,210
2021-07-20,大村,6,複勝,1,160
2021-07-20,大村,6,複勝,4,620
2021-07-20,大村,6,２連単,1-4,2060
2021-07-20,大村,6,２連複,1-4,1350
2021-07-20,大村,6,拡連複,1-4,290
2021-07-20,大村,6,３連単,1-4-6,3580
2021-07-20,大村,6,３連複,1-4-6,750
2021-07-20,大村,7,単勝,1,190
2021-07-20,大村,7,複勝,1,100
2021-07-20,大村,7,複勝,3,120
2021-07-20,大村,7,２連単,1-3,190
2021-07-20,大村,7,２連複,1-3,180
2021-07-20,大村,7,拡連複,1-3,100
2021-07-20,大村,7,３連単,1-3-2,450
2021-07-20,大村,7,３連複,1-2-3,210
2021-07-20,大村,8,単勝,1,120
2021-07-20,大村,8,複勝,1,100
2021-07-20,大村,8,複勝,2,330
2021-07-20,大村,8,２連単,1-2,580
2021-07-20,大村,8,２連複,1-2,370
2021-07-20,大村,8,拡連複,1-2,250
2021-07-20,大村,8,３連単,1-2-3,1300
2021-07-20,大村,8,３連複,1-2-3,640
2021-07-20,大村,9,単勝,1,170
2021-07-20,大村,9,複勝,1,100
2021-07-20,大村,9,複勝,2,100
2021-07-20,大村,9,２連単,1-2,360
2021-07-20,大村,9,２連複,1-2,200
2021-07-20,大村,9,拡連複,1-2,150
2021-07-20,大村,9,３連単,1-2-3,700
2021-07-20,大村,9,３連複,1-2-3,280
2021-07-20,大村,10,単勝,1,120
2021-07-20,大村,10,複勝,1,100
2021-07-20,大村,10,複勝,4,230
2021-07-20,大村,10,２連単,1-4,1440
2021-07-20,大村,10,２連複,1-4,1980
2021-07-20,大村,10,拡連複,1-4,440
2021-07-20,大村,10,３連単,1-4-3,4290
2021-07-20,大村,10,３連複,1-3-4,800
2021-07-20,大村,11,単勝,1,110
2021-07-20,大村,11,複勝,1,110
