日付,レース場,レース番号,舟券種,組合せ,払戻金
2020-03-03,大村,1,単勝,4,1050
2020-03-03,大村,1,複勝,4,380
2020-03-03,大村,1,複勝,2,300
2020-03-03,大村,1,２連単,4-2,4740
2020-03-03,大村,1,２連複,2-4,2270
2020-03-03,大村,1,拡連複,2-4,300
2020-03-03,大村,1,３連単,4-2-1,11540
2020-03-03,大村,1,３連複,1-2-4,330
2020-03-03,大村,2,単勝,4,730
2020-03-03,大村,2,複勝,4,560
2020-03-03,大村,2,複勝,2,230
2020-03-03,大村,2,２連単,4-2,6470
2020-03-03,大村,2,２連複,2-4,1900
2020-03-03,大村,2,拡連複,2-4,470
2020-03-03,大村,2,３連単,4-2-1,14560
2020-03-03,大村,2,３連複,1-2-4,590
2020-03-03,大村,3,単勝,1,190
2020-03-03,大村,3,複勝,1,120
2020-03-03,大村,3,複勝,2,100
2020-03-03,大村,3,２連単,1-2,330
2020-03-03,大村,3,２連複,1-2,140
2020-03-03,大村,3,拡連複,1-2,170
2020-03-03,大村,3,３連単,1-2-5,770
2020-03-03,大村,3,３連複,1-2-5,380
2020-03-03,大村,4,単勝,1,260
2020-03-03,大村,4,複勝,1,100
2020-03-03,大村,4,複勝,3,100
2020-03-03,大村,4,２連単,1-3,210
2020-03-03,大村,4,２連複,1-3,160
2020-03-03,大村,4,拡連複,1-3,120
2020-03-03,大村,4,３連単,1-3-2,1420
2020-03-03,大村,4,３連複,1-2-3,560
2020-03-03,大村,5,単勝,1,120
2020-03-03,大村,5,複勝,1,100
2020-03-03,大村,5,複勝,4,160
2020-03-03,大村,5,２連単,1-4,230
2020-03-03,大村,5,２連複,1-4,260
2020-03-03,大村,5,拡連複,1-4,150
2020-03-03,大村,5,３連単,1-4-5,950
2020-03-03,大村,5,３連複,1-4-5,660
2020-03-03,大村,6,単勝,1,160
2020-03-03,大村,6,複勝,1,100
2020-03-03,大村,6,複勝,6,120
2020-03-03,大村,6,２連単,1-6,400
2020-03-03,大村,6,２連複,1-6,270
2020-03-03,大村,6,拡連複,1-6,130
2020-03-03,大村,6,３連単,1-6-3,780
2020-03-03,大村,6,３連複,1-3-6,430
2020-03-03,大村,7,単勝,4,200
2020-03-03,大村,7,複勝,4,140
2020-03-03,大村,7,複勝,2,260
2020-03-03,大村,7,２連単,4-2,770
2020-03-03,大村,7,２連複,2-4,440
2020-03-03,大村,7,拡連複,2-4,130
2020-03-03,大村,7,３連単,4-2-1,1870
2020-03-03,大村,7,３連複,1-2-4,230
2020-03-03,大村,8,単勝,1,100
2020-03-03,大村,8,複勝,1,100
2020-03-03,大村,8,複勝,2,110
2020-03-03,大村,8,２連単,1-2,330
2020-03-03,大村,8,２連複,1-2,280
2020-03-03,大村,8,拡連複,1-2,190
2020-03-03,大村,8,３連単,1-2-3,2290
2020-03-03,大村,8,３連複,1-2-3,1150
2020-03-03,大村,9,単勝,2,390
2020-03-03,大村,9,複勝,2,100
2020-03-03,大村,9,複勝,1,100
2020-03-03,大村,9,２連単,2-1,760
2020-03-03,大村,9,２連複,1-2,130
2020-03-03,大村,9,拡連複,1-2,100
2020-03-03,大村,9,３連単,2-1-4,4070
2020-03-03,大村,9,３連複,1-2-4,550
2020-03-03,大村,10,単勝,1,120
2020-03-03,大村,10,複勝,1,100
2020-03-03,大村,10,複勝,3,260
2020-03-03,大村,10,２連単,1-3,680
2020-03-03,大村,10,２連複,1-3,810
2020-03-03,大村,10,拡連複,1-3,290
2020-03-03,大村,10,３連単,1-3-4,2130
2020-03-03,大村,10,３連複,1-3-4,970
2020-03-03,大村,11,単勝,1,100
2020-03-03,大村,11,複勝,1,100
2020-03-03,大村,11,複勝,2,100
2020-03-03,大村,11,２連単,1-2,190
2020-03-03,大村,11,２連複,1-2,180
2020-03-03,大村,11,拡連複,1-2,120
2020-03-03,大村,11,３連単,1-2-4,570
2020-03-03,大村,11,３連複,1-2-4,390
2020-03-03,大村,12,単勝,1,130
2020-03-03,大村,12,複勝,1,120
2020-03-03,大村,12,複勝,4,170
2020-03-03,大村,12,２連単,1-4,360
2020-03-03,大村,12,２連複,1-4,260
2020-03-03,大村,12,拡連複,1-4,200
2020-03-03,大村,12,３連単,1-4-3,1470
2020-03-03,大村,12,３連複,1-3-4,590
2020-03-03,唐津,1,単勝,4,520
2020-03-03,唐津,1,複勝,4,180
2020-03-03,唐津,1,複勝,1,110
2020-03-03,唐津,1,２連単,4-1,2390
2020-03-03,唐津,1,２連複,1-4,430
2020-03-03,唐津,1,拡連複,1-4,290
2020-03-03,唐津,1,３連単,4-1-5,6170
2020-03-03,唐津,1,３連複,1-4-5,900
2020-03-03,唐津,2,単勝,1,170
2020-03-03,唐津,2,複勝,1,100
2020-03-03,唐津,2,複勝,2,100
2020-03-03,唐津,2,２連単,1-2,190
2020-03-03,唐津,2,２連複,1-2,160
2020-03-03,唐津,2,拡連複,1-2,130
2020-03-03,唐津,2,３連単,1-2-3,520
2020-03-03,唐津,2,３連複,1-2-3,250
2020-03-03,唐津,3,単勝,3,130
2020-03-03,唐津,3,複勝,3,100
2020-03-03,唐津,3,複勝,1,130
2020-03-03,唐津,3,２連単,3-1,230
2020-03-03,唐津,3,２連複,1-3,150
2020-03-03,唐津,3,拡連複,1-3,120
2020-03-03,唐津,3,３連単,3-1-5,520
2020-03-03,唐津,3,３連複,1-3-5,290
2020-03-03,唐津,4,単勝,4,350
2020-03-03,唐津,4,複勝,4,140
2020-03-03,唐津,4,複勝,2,340
2020-03-03,唐津,4,２連単,4-2,2600
2020-03-03,唐津,4,２連複,2-4,1900
2020-03-03,唐津,4,拡連複,2-4,240
2020-03-03,唐津,4,３連単,4-2-1,7330
2020-03-03,唐津,4,３連複,1-2-4,490
2020-03-03,唐津,5,単勝,2,170
2020-03-03,唐津,5,複勝,2,100
2020-03-03,唐津,5,複勝,3,140
2020-03-03,唐津,5,２連単,2-3,240
2020-03-03,唐津,5,２連複,2-3,160
