,original_index,日付,レース場,レース番号,正解1着艇,1号艇勝利確率,2号艇勝利確率,3号艇勝利確率,4号艇勝利確率,5号艇勝利確率,6号艇勝利確率,1号艇確率,2号艇確率,3号艇確率,4号艇確率,5号艇確率,6号艇確率
1100,5457,2024-05-21,津,8,1,0.20347322256121697,0.12633476413541012,0.19185081435250717,0.20093821245484425,0.16231284795969927,0.11509013853632225,0.7653923656401626,0.48915370910905237,0.607328521447362,0.5419579675241543,0.28448350397096933,0.30697243533470464
1101,5460,2024-05-21,芦屋,2,4,0.30419224378756604,0.09026012076475393,0.06605842569566947,0.378631593972425,0.100453667300203,0.06040394847938255,0.8741182966057875,0.43630736049419167,0.41299496429143506,0.6816211736344293,0.33780569312537867,0.2841283480030672
1102,5466,2024-05-21,芦屋,8,1,0.3859452135657892,0.1875877288026393,0.14165263916323073,0.16864056794337448,0.07806914821395412,0.03810470231101207,0.9175143880972202,0.7022253845345452,0.48134938493701757,0.5805108502718396,0.29652412051853094,0.158511102727067
1103,5467,2024-05-21,若松,1,1,0.45051901295828195,0.14333992143290283,0.1673025375120495,0.07036094425302071,0.1069893911614994,0.06148819268224572,0.8906181434323139,0.6881668936245647,0.6482436111394471,0.24068784086338543,0.337854800203733,0.05600552175758347
1104,5478,2024-05-21,蒲郡,3,1,0.10043344579844397,0.05919130949672279,0.13015136115943904,0.16616310704395623,0.4952911158982771,0.048769660603160805,0.6954931107425459,0.27686117940660265,0.5908870827402626,0.5256125912430414,0.6757064500030232,0.29415186746186395
1105,5484,2024-05-22,びわこ,1,2,0.3503610595772552,0.09515051319546153,0.1055258419743403,0.15606563987262,0.20467891897750706,0.08821802640281594,0.8634672786845189,0.4632211479716608,0.482543076935271,0.4239321782209268,0.5275404158542567,0.20365596972154157
1106,5485,2024-05-22,びわこ,2,1,0.27579343175342613,0.14303862810448573,0.058862141032084835,0.07140798811578544,0.444955645974639,0.005942165019578664,0.9053006108498728,0.5913127821509022,0.39691320745058983,0.412607664119648,0.8243922131304454,0.019761359866369736
1107,5488,2024-05-22,びわこ,5,1,0.36713768072140146,0.2374329603975248,0.06391585912344779,0.1623842709457712,0.07517245359242282,0.09395677521943185,0.9485953681882794,0.8103046939697713,0.3006452638849699,0.5294168839606136,0.25119286295195586,0.26014364961759306
1108,5501,2024-05-22,児島,2,6,0.10960123316705518,0.21194832677927342,0.12305170538538847,0.12493451700979831,0.2598979111781553,0.1705663064803294,0.6915625145135221,0.715032367593876,0.45870999476756263,0.4602122136621885,0.49757901782737335,0.2808610075137285
1109,5503,2024-05-22,児島,4,1,0.048658990514397656,0.08427849603223303,0.4055217316632683,0.13783162333579652,0.16399536120768257,0.1597137972466218,0.47252095595262655,0.3292873497120016,0.7199057644043184,0.6219489337383219,0.4192275715387039,0.47201184858254736
1110,5504,2024-05-22,児島,6,1,0.35048961898995673,0.26343106112162384,0.18825371633265753,0.08411245406696129,0.05442593364086155,0.05928721584793918,0.9040281856675028,0.7453202697760026,0.7256544035759988,0.33276844618830886,0.2520547378417342,0.12555233225105283
1111,5511,2024-05-22,多摩川,6,2,0.32559782443659985,0.23988606352190928,0.1748108621955953,0.12964047027505368,0.06953538877512971,0.060529390795712214,0.8814190181942776,0.5472663536140308,0.6625633101245583,0.5257950926471746,0.33329300402094586,0.25043014459994845
1112,5513,2024-05-22,多摩川,8,3,0.30227047572796567,0.11307097946045593,0.14519005512138092,0.14660707686822352,0.18538890199336147,0.1074725108286125,0.856330816876223,0.4810647677376995,0.44288111019363585,0.40475701086016264,0.5160960211160807,0.25614761320168283
1113,5523,2024-05-22,江戸川,2,1,0.24144729740575369,0.13472811194507528,0.2031781654561126,0.1870203644289591,0.10461752089415047,0.12900853986994879,0.7623433944508019,0.5510890933345511,0.7511222107067091,0.33815834617245527,0.1647374148614881,0.4094068282007638
1114,5525,2024-05-22,江戸川,5,2,0.12740363277941527,0.6179916000646973,0.05371320415809527,0.12729397267987505,0.05585770413564546,0.01773988618227194,0.7170873824771175,0.8236468455732364,0.4621957635855538,0.5209642498040319,0.361970977470361,0.05756677568458427
1115,5532,2024-05-22,津,5,2,0.21895911232643245,0.1205466498630039,0.08266878042696704,0.2159110077565083,0.17555282479238912,0.18636162483469929,0.8907961089625923,0.4786152785532546,0.3244205216901883,0.48720580387578843,0.38886528478178894,0.38195838385565956
1116,5533,2024-05-22,津,6,1,0.3538899485950938,0.16621389083572302,0.054969124275632164,0.25107493986837914,0.1303369040981682,0.043515192327003765,0.8987215319178916,0.7065478730414381,0.29850863574379893,0.7370980818624062,0.35952617563153677,0.17553487495793638
1117,5536,2024-05-22,津,9,1,0.2953180352867553,0.10357870150451169,0.08390459296241999,0.1598132944295305,0.30295103060987943,0.0544343452069031,0.8759541063105768,0.5165678613773285,0.4079097718123635,0.5323563913578396,0.40489329262673435,0.23441276335301156
1118,5548,2024-05-22,若松,4,1,0.1701927051342951,0.2010311775664013,0.06654837279613944,0.28165893439610945,0.1515253880957574,0.12904342201129734,0.8437513424411305,0.5657057152842341,0.40013663387515075,0.6059724684222557,0.5086035326593132,0.2761686499872405
1119,5549,2024-05-22,若松,5,1,0.3649660041578021,0.26257429274270505,0.16024971712687083,0.13248121937200819,0.022398840242396648,0.057329926358217084,0.8375684715125037,0.739628476287072,0.6707626441795573,0.49129337187801086,0.06978781302628298,0.07335000040238357
1120,5551,2024-05-22,若松,8,3,0.15054650166306113,0.38450834425503616,0.15759246560249376,0.07421441399093714,0.061305591968159906,0.17183268252031184,0.862941591628977,0.7436639848854616,0.5329307989696498,0.37180905528932573,0.17332339885979117,0.34102629045432625
1121,5553,2024-05-22,蒲郡,1,5,0.3072456404285212,0.061199261154971804,0.1961539082467551,0.12997378831970094,0.15984670831304187,0.14558069353700914,0.8941561095026552,0.5508202551763045,0.6445092634966568,0.4144220584968117,0.3720721533889426,0.17381321322769652
1122,5557,2024-05-22,蒲郡,6,1,0.12424706481904076,0.061095785983530305,0.05354194800941335,0.5099625907201683,0.12827503972408702,0.12287757074376039,0.8147934682494111,0.38671044361361806,0.2906349781170676,0.7825502434585433,0.43249079952553104,0.3524405374173271
1123,5561,2024-05-22,鳴門,2,1,0.3653857001937216,0.057014229647996795,0.16754848274250606,0.0784979387632177,0.15019026743636746,0.18136338121619042,0.876458630428801,0.41861524198639566,0.6046964056758685,0.44028316191738515,0.2953784345374798,0.3977927348074639
1124,5563,2024-05-22,鳴門,4,1,0.4659305146232903,0.11442112723226862,0.06322212253188507,0.11425413259741608,0.08090174591489341,0.16127035710024645,0.9277646313606457,0.49148599417151073,0.4365573129617578,0.3613236316385866,0.2500734028232258,0.48930469618245365
1125,5567,2024-05-22,鳴門,8,2,0.07551633211479865,0.3281881115941243,0.11438741655302989,0.07475289698602416,0.2008842582388221,0.2062709845132008,0.6369772103978226,0.7252506870387037,0.5314487291582627,0.2885310336042996,0.37611418645393085,0.3991626853700417
1126,5570,2024-05-23,びわこ,2,1,0.14800345904123574,0.05765508803630173,0.22014050488871417,0.3219958059308856,0.20101136415613213,0.05119377794673056,0.6798569350096866,0.3067222687118671,0.6831033196540587,0.7151020774189194,0.5866524606343027,0.21212931922146844
1127,5572,2024-05-23,びわこ,6,3,0.1800247713712903,0.10744647517026501,0.1505959867257671,0.221642826834852,0.17570979547821294,0.16458014441961272,0.7942921452075068,0.45799891658744046,0.47641063970731873,0.5869979757363789,0.2879441310235005,0.4710680728005938
1128,5575,2024-05-23,びわこ,9,1,0.2548317316217001,0.3097925002936775,0.08711428888834967,0.06677236223168746,0.034168817259319695,0.24732029970526576,0.9124506564459356,0.7689231205926702,0.5194260607287609,0.3549459365452268,0.11426819533416163,0.5248410722888204
1129,5576,2024-05-23,丸亀,1,2,0.12811871530183855,0.0889432964342956,0.09960630768196756,0.1470207091932979,0.15468500303950553,0.38162596834909496,0.7901582108556795,0.5348626994414422,0.4615058768544381,0.5284647046272244,0.42568864329097217,0.30908437542904005
1130,5582,2024-05-23,丸亀,8,5,0.42778034896344896,0.0940236462598556,0.052793446604294914,0.28171740511865273,0.11220618657925414,0.0314789664744936,0.947458981547714,0.5295760910985877,0.3452596103461404,0.7089908790070543,0.365365475355049,0.10771776847731393
1131,5595,2024-05-23,多摩川,4,1,0.26571233207581857,0.13260389465794342,0.19137128756674057,0.11594446430564515,0.21190573403937868,0.08246228735447363,0.8991618043222621,0.42859503059208687,0.40305154732964177,0.4092154158400255,0.5596642943310525,0.23652825544010164
1132,5598,2024-05-23,多摩川,7,3,0.2846120361782323,0.23785568794863868,0.1849356946619812,0.15369955846652758,0.07882555797979143,0.060071464764828816,0.8818889075395167,0.526266652131368,0.5494361268716422,0.5076592272967573,0.2454528385911632,0.2006436460416989
1133,5610,2024-05-23,江戸川,4,1,0.22679408972059126,0.14642841586871697,0.17350162646110703,0.03821602902407225,0.34661668196767337,0.06844315695783924,0.8493678408221651,0.45156342413647466,0.6279888527593864,0.07259334302329347,0.6393508095920175,0.3851462325318287
1134,5627,2024-05-23,福岡,8,4,0.5459752765172312,0.04031150965023723,0.10184871742667854,0.12186571137109244,0.04050916703601443,0.14948961799874635,0.9456580855259338,0.4445967901085185,0.6166266559506343,0.48930558433033117,0.14814546405011275,0.364547615568406
1135,5633,2024-05-23,芦屋,6,1,0.12738676053047449,0.2976497313651936,0.16090331296889646,0.16910915303809212,0.04750296294802839,0.19744807914931492,0.7445501708536865,0.7350962056193591,0.4481371837443825,0.5457585531689215,0.15347051166590822,0.22375055351824769
1136,5638,2024-05-23,若松,2,2,0.06648021987253909,0.2735829769744644,0.20783386059832076,0.3467294059312317,0.07843913874046307,0.026934397882981062,0.4415553214257399,0.6568134728135736,0.713604634658603,0.7131170798988621,0.4699909293782383,0.050627825304756596
1137,5640,2024-05-23,若松,4,1,0.08504954138925025,0.19888568429268988,0.1734175796815438,0.3377014687219338,0.037376753587714216,0.16756897232686813,0.610165526629201,0.6209960644693926,0.5014065904915815,0.6396927335088416,0.12131035976363581,0.43570974854470446
1138,5646,2024-05-23,鳴門,1,1,0.562710287895487,0.12240735720659379,0.08180491537387977,0.12098319038437266,0.09986273524024274,0.01223151389942402,0.9386781650193605,0.6514422504117809,0.5159740536623841,0.44183121968524586,0.3803511893040551,0.06749666058632169
1139,5652,2024-05-23,鳴門,7,4,0.09734010606812571,0.04176442364919664,0.09808464241759544,0.41554560869184526,0.3254974217941449,0.021767797379092083,0.7959999037145272,0.3269147957719486,0.5027678479829137,0.6696571496631846,0.5883709886940253,0.1457052044028345
1140,5653,2024-05-23,鳴門,8,1,0.2427298499033043,0.4158316401595683,0.12969406667457176,0.03580957790483315,0.12500119710988197,0.050933668247840694,0.8940266022518334,0.8368366454526421,0.6114510710106521,0.23075145497536895,0.2818760583265223,0.21459342674424953
1141,5654,2024-05-23,鳴門,9,5,0.1082202648539478,0.11918885921239082,0.31726950015446764,0.16027933295265243,0.17475538716637437,0.12028665566016711,0.7218416543352087,0.45687850049739664,0.7200152488443493,0.3959041365953331,0.42024915184051326,0.2724680125106404
1142,5657,2024-05-24,びわこ,3,4,0.04930411865420677,0.2788624686788857,0.08625393577800197,0.4945899244317289,0.04972386272208794,0.04126568973508881,0.48978777080100944,0.7076010382428265,0.6045916975369967,0.7323605100767686,0.27446159082455607,0.20856642641143713
1143,5662,2024-05-24,びわこ,8,1,0.06050752339564821,0.3785436055331415,0.20224745439853475,0.14999402738978737,0.009684608824542161,0.19902278045834604,0.5987174892546898,0.7712658047838714,0.7077896995807444,0.5389539463704239,0.045115753634153544,0.42117757760751684
1144,5667,2024-05-24,三国,4,1,0.14636444537822574,0.5338854187469936,0.06929726374679837,0.17610337007520863,0.024072671635994875,0.0502768304167789,0.8009828557548787,0.7553881896632408,0.5862907567099781,0.698620270093942,0.13746983210695024,0.22438161429784423
1145,5676,2024-05-24,丸亀,4,3,0.07682547459834103,0.26187668041747275,0.05986221188325973,0.15030167835994376,0.06325561877640912,0.3878783359645737,0.7120327232954429,0.8122824722519112,0.32199592546732764,0.489757342529408,0.20793908164907066,0.47284128906478073
1146,5683,2024-05-24,児島,2,3,0.23816805265472965,0.19027588292043493,0.17871460094722968,0.08106062628446617,0.016736500813637412,0.2950443363795022,0.8750127161833448,0.6691456046828668,0.6009436803961399,0.277518537664284,0.07732302705287039,0.4977298887885101
1147,5685,2024-05-24,児島,4,1,0.10903619519916899,0.0926978285962942,0.04974612771604416,0.14347901423027995,0.501818708807667,0.10322212545054583,0.7820655534995519,0.3938263501782138,0.2897361035601339,0.32349936884308994,0.624024746054845,0.5496344926597332
1148,5686,2024-05-24,児島,5,1,0.2725643222389571,0.10522126835570213,0.06768802549838265,0.25623305732166846,0.06724447529868806,0.23104885128660158,0.9096714866260639,0.5684044568775316,0.42275896789931655,0.583203852845723,0.2062040973343543,0.37120798637750074
1149,5687,2024-05-24,児島,6,1,0.29525676365350323,0.259506844332722,0.26485692666049193,0.1439144812930861,0.02877195991973313,0.007693024140463655,0.9097041559582977,0.6334132626389665,0.8311330126535078,0.5216453225015882,0.19772383717326533,0.03316438908738574
1150,5689,2024-05-24,児島,8,2,0.1485742359057806,0.1689144200322343,0.08100643272849313,0.049820508015197384,0.12314683651218206,0.42853756680611266,0.8276385365849802,0.6921993272711556,0.3824180493422284,0.20764099248409715,0.3086583891398637,0.6403270394936936
1151,5694,2024-05-24,唐津,4,1,0.11227018751267503,0.06164186024144028,0.544341980686809,0.12968313216391425,0.05683436115134726,0.09522847824381402,0.8124817462643701,0.40555253845384337,0.789619036140752,0.6068300236342529,0.22984252305837435,0.26164081919490595
1152,5697,2024-05-24,唐津,8,5,0.07772566990860152,0.04562719205812019,0.10709113682604611,0.5518888346917245,0.20431631879593945,0.013350847719568303,0.7348329822984621,0.29853434518241695,0.392705701889239,0.805686612933503,0.6331847168003603,0.05964914174474072
1153,5705,2024-05-24,多摩川,7,4,0.2593172934957211,0.17894982173637378,0.15295975139694024,0.17561627052000658,0.12886882314985149,0.1042880397011068,0.7886947039505258,0.6267368812952404,0.4029109192117786,0.39916860146761046,0.3436551884039201,0.30490809859128853
1154,5707,2024-05-24,多摩川,9,1,0.3231078238795872,0.16024958568869155,0.15466641153663366,0.1906953264720925,0.09507973673833787,0.07620111568465722,0.844280453637018,0.6061670065196901,0.5036874995249977,0.50651076237418,0.31687532479357394,0.22072188324286254
1155,5712,2024-05-24,尼崎,5,1,0.07609678200987853,0.14860174517502034,0.20621706841983004,0.06468943511188315,0.052469188772961764,0.4519257805104261,0.6889047353321649,0.7146311436923535,0.6718127893323337,0.33388289280176603,0.10941494387016631,0.5308423302862176
1156,5715,2024-05-24,尼崎,8,3,0.07266401223822322,0.11047445700157435,0.4533473508530922,0.27773818454213417,0.0703537849858431,0.015422210379132899,0.5579890579401559,0.6037019101799215,0.8104601563537284,0.6890741677688431,0.24586622339641118,0.15493768075445796
1157,5726,2024-05-24,桐生,1,4,0.11385145594024182,0.19192799739466215,0.06668902763140505,0.4048071248630083,0.05787183302548626,0.16485256114519645,0.7123032882140738,0.6684366430105936,0.39822675358286547,0.7667948499402131,0.21348405214392766,0.3658799899663018
1158,5732,2024-05-24,桐生,7,1,0.20366495108028243,0.06488419828351297,0.33176661040657973,0.10723918975293413,0.010966062633806718,0.281478987842884,0.9093201226283838,0.41135829048462214,0.7762473160758468,0.45889270624751954,0.014177950482881299,0.44743332025649873
1159,5735,2024-05-24,福岡,1,1,0.6599040286596646,0.05483738266316235,0.10831298646900493,0.05475701401596009,0.08078405260671809,0.04140453558549003,0.920095918746142,0.37328029920972905,0.6437888824739221,0.27096305173321017,0.3922703114072138,0.329280433217044
1160,5740,2024-05-24,福岡,8,1,0.19934806036410774,0.1243538152605424,0.3539371145617532,0.09005289141950341,0.02604315361026759,0.20626496478382567,0.8448256656237925,0.5795583761939064,0.69939840629327,0.25533191689531787,0.0760845109191691,0.5684216145146027
1161,5742,2024-05-24,若松,2,4,0.2881614305203039,0.16414802398494918,0.056808048219265043,0.4243726102573177,0.017658397322583185,0.0488514896955812,0.9093922104462902,0.6895585071017374,0.2206685795116589,0.7547599403600659,0.07541073158075683,0.08146760774191582
1162,5746,2024-05-24,若松,6,1,0.2229465796682372,0.12569934974673846,0.04272833205905247,0.07030299742599169,0.03101430309659893,0.5073084380033812,0.8850298875093318,0.6555049236568529,0.280703210583223,0.4354967383299787,0.1342279976967258,0.5914471671949393
1163,5749,2024-05-24,若松,9,1,0.2553725269392929,0.07297269413722589,0.3170811678345654,0.18293533924900113,0.14683122991204142,0.0248070419278731,0.914002149752198,0.3309314173111425,0.8184874774668939,0.48740853307101245,0.357316726857149,0.10783961354402885
1164,5751,2024-05-24,鳴門,2,3,0.09061770322790652,0.2840816339194014,0.2691639213553493,0.07490245968678104,0.24705549318265788,0.03417878862790385,0.5955119235713133,0.7370922789154488,0.7495665059503519,0.23668513057425877,0.5664747547157181,0.13235006249361322
1165,5754,2024-05-24,鳴門,5,2,0.16909153574959307,0.3138072791539569,0.12769821538714574,0.1388145058939019,0.11573429458839568,0.13485416922700677,0.7924760287382556,0.7347658733834225,0.4709776745573937,0.5353760212029792,0.2609477632709031,0.3837014959991521
1166,5757,2024-05-24,鳴門,8,3,0.06978653084599891,0.27873566280872825,0.2364479250140741,0.20770117420521667,0.12426696555761634,0.08306174156836575,0.3387115220708392,0.7396080089806379,0.5745020750617437,0.5714004149573447,0.4945748441031207,0.26100660379713597
1167,5763,2024-05-25,びわこ,6,1,0.2689343667943898,0.066581631589866,0.1510067751751299,0.44984531524862736,0.04739367826794622,0.01623823292404089,0.8792051149490753,0.34653174966008854,0.6571240691444665,0.7176579390421175,0.22223298246726575,0.08470010656924627
1168,5764,2024-05-25,びわこ,7,1,0.10423068647145313,0.04676443326115734,0.03822478706281732,0.5971921044100982,0.17254108500672677,0.04104690378774732,0.8318969060505351,0.31610839344486547,0.2891605016843036,0.791941488553489,0.567059491464313,0.3450748706904543
1169,5770,2024-05-25,三国,4,1,0.3720969414906027,0.08883772133717438,0.10831560335318229,0.247056088732017,0.13373098511570053,0.04996265997132306,0.9243042701755175,0.41967507122611547,0.4839418128721171,0.4117207672128397,0.31172222576750225,0.28380908041845315
1170,5777,2024-05-25,丸亀,3,1,0.05490380183332517,0.12893718308555355,0.3133911973748613,0.07417629011411596,0.10762702545001612,0.32096450214212785,0.4982126645562211,0.610484929019631,0.621895377096709,0.22308322436574737,0.39032960964081637,0.5139066752997983
1171,5780,2024-05-25,丸亀,6,3,0.18510922598187263,0.08036435812763676,0.16624326865915875,0.5001465608323867,0.04456661365001402,0.02356997274893112,0.8573037311141943,0.42588492581838877,0.6180635721094891,0.7547541446421298,0.2929036861113114,0.0643760517002634
1172,5787,2024-05-25,児島,4,3,0.09103689220489247,0.1409417257094656,0.11375331212969961,0.5217573280076437,0.05111836672777652,0.08139237522052215,0.7141222144557567,0.5095492038821162,0.5437988223080138,0.6883832021508434,0.1414899545025975,0.40988504212056415
1173,5809,2024-05-25,多摩川,9,1,0.2440616017168297,0.16382377332656,0.13401038007111393,0.11201913482329934,0.2757982959718871,0.07028681409030998,0.8790666435083277,0.6678227991352362,0.5674801258234646,0.3554667779058361,0.33762294623386213,0.31547612190233837
1174,5810,2024-05-25,大村,1,3,0.1994013728602466,0.14189211098857502,0.13517245029731392,0.1669460315296958,0.023310956232114925,0.33327707809205376,0.8778296691798639,0.6790627494029845,0.5205348316697568,0.48763779647048666,0.017615260394082708,0.43462051061395696
1175,5814,2024-05-25,大村,6,5,0.18431955505868985,0.5950343314960982,0.07133584988594346,0.06757360569034494,0.07161790465949358,0.010118753209429822,0.7276734679894569,0.8894976286730353,0.42814328717308625,0.4635714400032336,0.5605111579158986,0.022957981495468724
1176,5815,2024-05-25,大村,7,1,0.11794399185973725,0.08330251535964317,0.522351702762632,0.026112941104524223,0.23759760369754093,0.012691245215922464,0.6614310382353744,0.48128821702449004,0.8457287322098612,0.10475720417012625,0.6220419907631101,0.021993508749112673
1177,5821,2024-05-25,尼崎,4,1,0.10306914762557734,0.3514506983109657,0.06337598305337117,0.1174880477617592,0.0715077378037033,0.29310838544462325,0.6827028568638989,0.7634986332585704,0.32942290804314844,0.3768024011482364,0.24447191740174415,0.5646869398648746
1178,5824,2024-05-25,尼崎,7,2,0.09940106423747579,0.44010842259503435,0.13646820145478758,0.06647024730154774,0.2238057065422051,0.03374635786894945,0.7115452829074898,0.8017238063837578,0.5473850090749193,0.23111913670844753,0.5321954317324307,0.16366533864499389
1179,5836,2024-05-25,桐生,1,1,0.21846007766095923,0.18193099906294105,0.10800469696970925,0.26480138433815176,0.1440672601741166,0.08273558179412215,0.7877056571151237,0.6706967470640571,0.44050309048275804,0.4275447624320655,0.4541209425091236,0.2798465690252228
1180,5838,2024-05-25,桐生,3,4,0.09426342529315485,0.11416738943684958,0.07779779170865032,0.31206364953486954,0.11794606673188028,0.2837616772945954,0.6319213775771674,0.4484709714168814,0.47226574385886005,0.7969079590039755,0.31477994639160384,0.46534317206585063
1181,5841,2024-05-25,桐生,6,1,0.5473205076575589,0.12282070656299308,0.10616508328556554,0.06099524318889873,0.09066547323850645,0.07203298606647725,0.9447812054885119,0.7131734554525437,0.5920608806566403,0.2593689982494224,0.3195411336934421,0.22951526976315118
1182,5843,2024-05-25,桐生,8,1,0.19860210316101373,0.14018037088294613,0.08696769047937666,0.07541913913690988,0.3945507381994468,0.10427995814030688,0.8648171024258973,0.5487749002315483,0.4224702557336481,0.31035727432200194,0.7030939529867097,0.3011422602298286
1183,5847,2024-05-25,福岡,3,1,0.1132457195747487,0.18460250503741132,0.5262426672877177,0.10077034800271222,0.05158360929564825,0.02355515080176176,0.7266771203709171,0.6891070203646347,0.875556849670751,0.40660755344175076,0.1969769370745651,0.07170151759207563
1184,5853,2024-05-25,福岡,9,1,0.4847944108472675,0.18290372234986874,0.08357064279240563,0.0681080089665185,0.06786123097552982,0.11276198406840983,0.8997503063806748,0.5979569929655326,0.39504935892249515,0.6023766055360987,0.22039087194339366,0.36824452835348215
1185,5857,2024-05-25,蒲郡,4,3,0.12433394217868321,0.4899136038294677,0.11185324961849051,0.06728211342335928,0.2017266868989818,0.004890404051017375,0.7741146571192947,0.8432581446941197,0.6317317258603405,0.5047113554405179,0.5032032572159852,0.019329058195698055
1186,5859,2024-05-25,蒲郡,6,1,0.13423132720335318,0.16405782050614676,0.22613061382579586,0.06352352179010368,0.026250444512931403,0.3858062721616691,0.7751824151075982,0.6918750608958188,0.6717594958893633,0.26955909895907454,0.16250699086355766,0.5452110899903552
1187,5864,2024-05-25,鳴門,2,1,0.23855577210218,0.11232161490193955,0.20898649782201986,0.14107962202656021,0.0665846511375059,0.23247184200979457,0.851029110004807,0.5283138735421815,0.6344314579387671,0.4377716805984113,0.2580746437742074,0.4150835822484434
1188,5865,2024-05-25,鳴門,3,1,0.3616029094164453,0.0943233526344019,0.28770128698588804,0.15281341685727734,0.07109082880986328,0.03246820529612431,0.9210381654327382,0.5367946185166097,0.7231749183628804,0.40188564188711956,0.3313719169282869,0.16327868993161407
1189,5874,2024-05-26,びわこ,4,4,0.20801870366156786,0.19429821056442362,0.04506502555070671,0.03040472600919415,0.507665759265019,0.014547574949088673,0.8743646947899336,0.7020809145537589,0.4482904223960967,0.31073593291671736,0.570448741145053,0.07355877442249226
1190,5875,2024-05-26,びわこ,5,1,0.26226723105382976,0.08115847686076047,0.11109563371885332,0.4366259661064655,0.07704642375277883,0.03180626850731223,0.9207145206191603,0.5308444024343638,0.48364152824191303,0.679220509347446,0.17880086758659028,0.12441865285507886
1191,5881,2024-05-26,三国,4,3,0.12566796566901123,0.07703871961606916,0.15233280435064214,0.23139799496670616,0.38127567645153676,0.0322868389460346,0.8381173566049752,0.4313704702503886,0.3868918447709286,0.7205112615676296,0.5746616790571462,0.17912281301523378
1192,5882,2024-05-26,三国,6,3,0.09853084458910948,0.1100359354163241,0.28872595796814865,0.36741687611743523,0.053797433434590244,0.08149295247439226,0.6282453967813717,0.6749633976020836,0.7140926144443621,0.6765931033098612,0.20963796700442214,0.23987650557368645
1193,5883,2024-05-26,三国,7,1,0.1396687389294591,0.4566378812569188,0.0813176639353513,0.17484051775160916,0.09163145263964906,0.05590374548701246,0.7860544331262704,0.7805581836001086,0.5267245525038595,0.6199683573025621,0.2913336779912339,0.12648980960159953
1194,5886,2024-05-26,下関,1,4,0.1256884957559337,0.10266669794021455,0.17205426185708178,0.4571715123203145,0.10436796563223114,0.038051066494224337,0.7171856866045867,0.583471353117509,0.5324654037388015,0.7694725344038663,0.26349330401560395,0.14845176961403161
1195,5893,2024-05-26,下関,8,3,0.3306682013934506,0.07203071142622945,0.08843682676778504,0.4170270174425775,0.06681188365433043,0.025025359315626987,0.9016405881860686,0.4202749481687563,0.6000318787344443,0.7459368709122146,0.21885399127130903,0.16368375051009856
1196,5907,2024-05-26,唐津,4,1,0.09015532496097776,0.14543985601775025,0.1879700414767823,0.43948476885018134,0.012599440653679713,0.12435056804062865,0.7414112296958096,0.6790205509094406,0.5158698543825029,0.8074722514994552,0.06762021643342336,0.35598695133698893
1197,5908,2024-05-26,唐津,5,1,0.12195409049318962,0.389726120599846,0.047675470957328936,0.21291185512994978,0.13535217781395448,0.09238028500573098,0.7176022450224036,0.791902445507056,0.25862686372458155,0.6525400998485781,0.27248005313589185,0.21079903152279242
1198,5910,2024-05-26,唐津,7,3,0.07227029036701209,0.07670261242004085,0.20528695348760675,0.0749310216412935,0.5518100235633139,0.018999098520733008,0.6262786912436927,0.39981746521368045,0.6445350870283273,0.3928215568802031,0.6728109013278772,0.11992202669849274
1199,5911,2024-05-26,唐津,8,4,0.08548478169781525,0.15887953083918793,0.12612127296185976,0.5008442847921245,0.08325201820185212,0.04541811150716047,0.6822308218648523,0.5595227688228308,0.3984414153144578,0.77912539090998,0.21122536126227703,0.24383267985950727
1200,5915,2024-05-26,多摩川,3,1,0.2119583013111259,0.11186723506911189,0.27253711628702326,0.21117052593398786,0.13760499372483515,0.05486182767391588,0.8796752462206318,0.5647003906120978,0.567256539893072,0.6487640422554519,0.30923027326141983,0.20774024583730336
1201,5916,2024-05-26,多摩川,4,1,0.516814410571164,0.0793670395155465,0.2124055221675618,0.11667068486645887,0.04685639425380249,0.02788594862546635,0.8370776581243212,0.5262844171268439,0.7368594665901328,0.4984313668215431,0.2931804597332431,0.20011307526007985
1202,5925,2024-05-26,大村,4,2,0.16280496226207977,0.07499020655726925,0.16029503238469256,0.306212571727722,0.01805818368427458,0.2776390433839617,0.7569831767536597,0.4000599786943239,0.4726295226457985,0.7139172585995787,0.07707668101516844,0.5082346382257137
1203,5929,2024-05-26,大村,9,2,0.37078194007133247,0.05957543213594672,0.08796479008708245,0.06671899590588216,0.24931786408360535,0.1656409777161508,0.9081284743961516,0.39862140880022673,0.4681026514223931,0.4734720981626659,0.42071146345424665,0.42442374257449184
1204,5936,2024-05-26,尼崎,7,1,0.47291939566937147,0.10958783441623327,0.18255219375894968,0.11352173535383905,0.11190670360249248,0.009512137199114,0.9479621921638898,0.7124568337694014,0.5206421933411076,0.410832521338751,0.3772576376013495,0.025819724590305442
1205,5941,2024-05-26,常滑,3,1,0.24511733867095634,0.2082165367888348,0.16338744179878714,0.13472058805051976,0.1291759921447717,0.11938210254613023,0.8101506877650281,0.6757986382878748,0.5253405465486933,0.4012008238924404,0.28967838645547167,0.2698927422696969
1206,5946,2024-05-26,常滑,8,1,0.14190268942666667,0.26153604203575825,0.04254023973124415,0.4562714080126815,0.04526712273743847,0.052482498056210865,0.800547180516344,0.6912345103448826,0.2809668681935344,0.8137674143468157,0.2629642902396889,0.2716467542454474
