日付,レース場,レース番号,券種, 1-2-3, 2-1-3, 3-1-2, 4-1-2, 5-1-2, 6-1-2, 1-2-4, 2-1-4, 3-1-4, 4-1-3, 5-1-3, 6-1-3, 1-2-5, 2-1-5, 3-1-5, 4-1-5, 5-1-4, 6-1-4, 1-2-6, 2-1-6, 3-1-6, 4-1-6, 5-1-6, 6-1-5, 1-3-2, 2-3-1, 3-2-1, 4-2-1, 5-2-1, 6-2-1, 1-3-4, 2-3-4, 3-2-4, 4-2-3, 5-2-3, 6-2-3, 1-3-5, 2-3-5, 3-2-5, 4-2-5, 5-2-4, 6-2-4, 1-3-6, 2-3-6, 3-2-6, 4-2-6, 5-2-6, 6-2-5, 1-4-2, 2-4-1, 3-4-1, 4-3-1, 5-3-1, 6-3-1, 1-4-3, 2-4-3, 3-4-2, 4-3-2, 5-3-2, 6-3-2, 1-4-5, 2-4-5, 3-4-5, 4-3-5, 5-3-4, 6-3-4, 1-4-6, 2-4-6, 3-4-6, 4-3-6, 5-3-6, 6-3-5, 1-5-2, 2-5-1, 3-5-1, 4-5-1, 5-4-1, 6-4-1, 1-5-3, 2-5-3, 3-5-2, 4-5-2, 5-4-2, 6-4-2, 1-5-4, 2-5-4, 3-5-4, 4-5-3, 5-4-3, 6-4-3, 1-5-6, 2-5-6, 3-5-6, 4-5-6, 5-4-6, 6-4-5, 1-6-2, 2-6-1, 3-6-1, 4-6-1, 5-6-1, 6-5-1, 1-6-3, 2-6-3, 3-6-2, 4-6-2, 5-6-2, 6-5-2, 1-6-4, 2-6-4, 3-6-4, 4-6-3, 5-6-3, 6-5-3, 1-6-5, 2-6-5, 3-6-5, 4-6-5, 5-6-4, 6-5-4
2025-04-04,唐津,1,3連単,7.8,29.6,50.5,241.4,45.9,270.0,20.5,61.2,129.2,367.3,59.2,451.6,9.4,33.2,54.6,288.1,136.9,792.3,23.5,54.8,91.3,409.1,61.4,372.5,11.3,67.0,88.7,329.4,82.5,378.4,33.7,163.0,286.3,739.8,156.8,881.6,12.6,94.9,127.5,613.6,275.9,1117,32.2,181.5,216.7,727.8,132.4,620.9,48.5,164.5,282.9,649.3,147.8,717.8,76.4,246.6,394.1,912.4,216.2,1068,72.7,243.9,314.8,871.7,477.8,1397,107.4,367.3,433.4,1079,226.4,780.4,17.8,77.1,100.4,325.0,297.2,1102,23.5,126.0,141.0,530.4,475.6,1372,55.6,259.0,295.5,680.3,623.4,1630,38.2,155.9,148.6,357.6,276.7,1064,75.0,193.6,261.4,653.3,114.1,415.6,99.8,412.8,434.0,948.4,169.4,592.7,150.0,535.0,675.9,1203,222.4,663.0,90.1,326.6,292.2,633.5,308.6,937.0
2025-04-04,唐津,2,3連単,5.4,6.5,18.8,256.5,1007,1680,16.0,18.1,36.7,283.1,1173,1775,33.8,41.2,91.7,658.9,1844,3890,266.4,274.1,330.2,1742,3463,5071,9.5,11.5,15.8,212.2,986.1,2704,27.7,16.2,18.7,148.7,681.1,1972,71.0,43.8,48.2,435.6,1333,3641,292.2,252.4,269.9,1543,3688,4437,55.9,56.5,53.4,261.7,1183,2073,65.7,43.7,36.4,183.5,863.2,1569,211.7,154.1,114.1,574.9,1932,4176,818.5,706.5,625.6,2073,4176,4733,192.1,194.0,246.9,1010,2491,5917,252.2,169.1,186.7,976.0,1919,5569,445.1,311.4,301.1,1003,2386,7282,1552,1296,1213,2784,3688,5680,1203,1339,989.6,4896,5259,6174,1014,913.2,976.0,4116,4508,6174,1797,1972,1487,4813,5796,6455,2236,2328,1786,5680,4303,5071
2025-04-04,唐津,3,3連単,34.7,140.8,18.7,773.0,1144,145.2,136.5,441.9,25.1,333.0,511.2,33.9,190.4,574.3,26.8,727.4,1217,174.8,72.3,308.0,7.2,572.0,779.4,146.6,12.3,159.9,49.5,808.3,1477,242.0,21.6,399.0,115.1,777.3,1027,174.0,21.2,465.1,133.3,1116,1878,481.6,5.7,210.1,55.1,1054,1698,573.1,246.4,630.4,82.6,351.5,493.4,34.0,112.3,543.5,195.2,643.3,841.8,98.5,313.4,895.0,156.6,629.0,829.5,113.8,193.7,799.2,84.3,366.0,573.1,109.5,315.2,1139,106.7,756.5,1197,462.8,126.3,834.4,253.7,1027,1639,788.1,424.0,1260,239.6,677.1,1054,317.3,218.2,1344,109.5,1024,1432,781.5,63.8,453.9,12.8,691.9,985.1,400.1,13.4,278.1,37.9,981.7,1541,817.6,85.8,906.4,38.9,482.5,750.5,298.6,73.5,981.7,40.7,1249,1784,883.8
2025-04-04,唐津,4,3連単,6.0,41.3,40.5,233.5,951.9,648.1,10.8,59.6,33.1,169.4,744.4,428.8,30.1,127.9,90.9,307.5,1138,990.9,22.1,99.5,49.4,253.1,901.7,1873,6.4,109.6,110.8,367.5,1649,1363,6.5,278.6,217.9,665.9,2379,1988,21.7,540.6,401.0,1011,2592,2379,11.7,393.9,318.0,869.3,2688,3722,19.4,224.2,120.2,279.7,1152,593.7,16.1,409.5,300.5,623.0,2524,1520,59.2,844.0,423.2,866.7,2592,1688,30.2,676.8,254.9,597.4,2481,3456,86.9,822.5,455.8,603.6,1561,1688,69.0,1395,964.6,1267,2874,2874,109.4,1552,764.0,1199,2216,1814,110.7,2030,808.7,907.3,1897,3190,75.3,531.7,235.8,479.1,2073,3190,47.7,958.2,603.6,990.9,3498,4399,77.2,1156,474.4,662.9,2399,4032,150.9,1873,822.5,1075,2932,3820
2025-04-04,唐津,5,3連単,5.3,12.2,40.7,86.0,811.1,359.8,9.9,16.0,55.3,134.9,1211,699.6,48.6,87.1,200.9,289.5,1272,972.8,23.2,29.6,100.6,169.3,1589,1919,9.2,27.9,50.9,95.3,1054,414.1,18.8,37.9,56.1,110.7,1083,564.6,78.4,169.3,191.9,328.2,1560,611.8,39.4,65.0,111.7,150.0,1178,1494,24.6,46.8,80.9,171.9,1603,983.7,33.9,53.7,70.1,138.1,1166,742.5,141.3,218.4,232.2,482.4,1858,1140,73.9,85.9,134.6,281.6,2563,2701,182.4,394.1,521.8,516.4,1305,1097,227.4,503.1,496.0,469.5,1236,684.6,311.0,537.0,595.2,742.5,1648,926.6,364.7,562.8,766.8,557.4,1554,1973,97.6,145.2,325.4,313.8,2341,2855,144.4,199.5,296.1,244.9,1738,1962,175.4,209.1,363.9,393.2,2620,2563,316.4,509.0,812.9,655.2,2341,2422
2025-04-04,唐津,6,3連単,12.7,45.1,40.8,100.4,660.1,278.7,22.4,55.6,20.0,67.2,409.2,183.2,78.4,204.6,66.1,165.3,580.1,313.8,24.1,65.8,22.1,64.5,388.0,580.1,10.4,105.8,107.1,195.5,995.8,528.4,6.9,189.5,140.1,289.5,1248,723.9,30.5,452.2,372.1,523.6,1412,1001,9.5,180.2,154.3,273.4,1335,1435,28.3,160.4,53.1,105.6,606.6,253.7,16.7,223.7,135.2,261.4,1013,613.1,84.2,621.9,164.0,290.0,888.0,380.3,30.6,304.9,67.2,126.8,711.9,812.6,164.5,749.0,220.0,249.3,717.8,414.1,108.4,1126,509.7,417.1,1164,852.9,177.4,1423,209.0,334.5,711.9,445.1,117.9,1063,315.5,241.3,755.6,1007,57.6,310.9,90.5,128.9,706.1,848.7,35.1,500.8,243.3,299.1,1070,1498,66.9,694.7,148.0,189.3,691.9,1025,126.0,1180,283.3,262.6,1001,1172
2025-04-04,唐津,7,3連単,24.6,174.4,149.6,226.7,424.6,52.6,48.3,263.6,86.8,208.2,207.1,29.3,56.8,310.5,91.7,207.7,272.5,45.4,17.9,119.2,37.7,106.8,113.2,42.7,28.0,344.6,363.3,483.3,804.7,125.6,21.3,588.9,340.8,582.2,1191,184.7,27.3,931.5,446.8,735.4,1038,260.9,9.2,440.4,340.0,563.0,692.4,257.4,73.2,507.3,247.1,335.6,349.3,58.0,46.8,645.8,548.9,591.2,991.6,206.3,81.4,1450,350.1,735.4,776.3,133.6,26.1,839.9,219.2,356.6,322.2,119.4,136.7,674.1,256.6,350.1,425.7,123.1,61.8,1384,788.2,674.1,714.9,388.1,106.0,1552,434.2,731.9,739.0,218.3,43.2,937.2,233.6,325.6,428.1,194.8,12.8,198.8,52.7,158.4,143.6,80.1,8.1,374.9,209.4,502.3,541.2,291.1,14.4,671.2,119.6,343.8,287.8,144.0,19.0,575.7,114.1,327.7,304.3,136.7
2025-04-04,唐津,8,3連単,4.7,8.5,22.5,397.4,150.3,1216,33.9,38.9,96.7,507.1,175.2,2022,14.0,17.7,44.8,610.4,639.4,3370,133.8,164.0,316.5,1382,763.0,3851,5.9,18.0,31.8,446.8,166.0,2186,45.5,58.9,74.0,398.4,146.1,2451,17.3,25.3,39.5,563.6,459.5,3301,169.3,231.1,304.0,1037,641.9,3370,92.3,138.9,200.7,546.5,200.7,2995,105.3,148.8,171.0,473.0,178.5,2128,169.5,221.3,223.7,703.3,525.2,4044,368.5,624.6,738.6,1370,774.0,2995,47.3,67.3,90.2,691.3,865.0,4044,46.9,66.0,76.8,665.7,789.1,2888,204.5,233.4,246.2,851.4,935.1,4148,267.3,368.5,377.0,1484,1838,5991,451.8,968.6,940.5,2100,1457,4148,603.6,1139,851.4,1634,1225,3235,715.8,1555,1555,2609,1484,3441,617.4,1406,874.4,2696,1997,6470
2025-04-04,唐津,9,3連単,22.7,41.1,248.3,46.8,798.7,27.8,8.7,14.5,389.3,263.3,791.3,149.6,52.4,63.4,440.7,149.7,759.5,72.0,5.6,9.7,373.1,61.2,895.4,212.1,74.6,161.2,285.4,57.5,945.1,34.9,122.9,228.3,324.0,277.9,838.0,150.8,165.6,329.7,387.5,222.6,1198,71.7,118.3,207.7,383.1,76.0,876.9,182.5,28.0,42.8,428.5,376.4,746.2,284.0,109.2,162.1,425.3,361.2,825.8,280.7,136.5,172.3,572.8,688.8,1492,370.6,40.9,54.8,572.8,513.9,1772,688.8,268.3,398.4,642.0,310.4,1189,137.5,351.5,535.0,614.2,321.0,1279,123.6,410.9,491.7,1063,787.6,1466,379.7,325.3,448.9,1173,457.3,1466,445.3,11.8,25.8,565.2,105.4,1260,787.6,56.9,117.9,550.5,102.4,1157,746.2,27.2,48.5,842.2,435.1,1651,1250,121.0,154.5,1279,367.4,1651,1006
2025-04-04,唐津,10,3連単,15.7,62.9,73.3,386.5,46.3,260.4,34.2,148.5,101.8,391.9,24.3,239.5,19.7,75.6,35.7,238.6,81.4,570.9,45.0,112.4,68.2,345.7,23.6,208.2,14.9,135.2,139.8,595.1,106.3,421.4,25.0,317.7,307.3,604.2,133.8,582.7,9.5,179.5,167.4,665.7,321.4,1028,21.0,339.7,287.1,935.1,121.0,514.1,78.1,379.1,255.0,556.3,43.7,392.7,58.2,510.1,406.6,670.2,119.6,674.8,64.0,711.5,198.9,475.5,156.7,880.6,107.6,948.7,345.1,652.4,54.9,420.5,23.8,161.1,60.9,232.6,175.8,1135,13.9,249.2,161.1,500.9,381.3,1534,46.0,457.7,171.9,383.5,232.4,1373,20.9,333.4,101.4,269.7,165.8,741.0,95.7,357.0,211.4,684.2,35.4,172.1,66.0,608.0,417.8,953.3,79.5,311.7,155.9,1061,518.1,876.7,55.2,265.0,60.9,608.0,221.9,490.9,136.8,409.1
