日付,レース場,レース番号,券種, 1-2-3, 2-1-3, 3-1-2, 4-1-2, 5-1-2, 6-1-2, 1-2-4, 2-1-4, 3-1-4, 4-1-3, 5-1-3, 6-1-3, 1-2-5, 2-1-5, 3-1-5, 4-1-5, 5-1-4, 6-1-4, 1-2-6, 2-1-6, 3-1-6, 4-1-6, 5-1-6, 6-1-5, 1-3-2, 2-3-1, 3-2-1, 4-2-1, 5-2-1, 6-2-1, 1-3-4, 2-3-4, 3-2-4, 4-2-3, 5-2-3, 6-2-3, 1-3-5, 2-3-5, 3-2-5, 4-2-5, 5-2-4, 6-2-4, 1-3-6, 2-3-6, 3-2-6, 4-2-6, 5-2-6, 6-2-5, 1-4-2, 2-4-1, 3-4-1, 4-3-1, 5-3-1, 6-3-1, 1-4-3, 2-4-3, 3-4-2, 4-3-2, 5-3-2, 6-3-2, 1-4-5, 2-4-5, 3-4-5, 4-3-5, 5-3-4, 6-3-4, 1-4-6, 2-4-6, 3-4-6, 4-3-6, 5-3-6, 6-3-5, 1-5-2, 2-5-1, 3-5-1, 4-5-1, 5-4-1, 6-4-1, 1-5-3, 2-5-3, 3-5-2, 4-5-2, 5-4-2, 6-4-2, 1-5-4, 2-5-4, 3-5-4, 4-5-3, 5-4-3, 6-4-3, 1-5-6, 2-5-6, 3-5-6, 4-5-6, 5-4-6, 6-4-5, 1-6-2, 2-6-1, 3-6-1, 4-6-1, 5-6-1, 6-5-1, 1-6-3, 2-6-3, 3-6-2, 4-6-2, 5-6-2, 6-5-2, 1-6-4, 2-6-4, 3-6-4, 4-6-3, 5-6-3, 6-5-3, 1-6-5, 2-6-5, 3-6-5, 4-6-5, 5-6-4, 6-5-4
2025-03-21,大村,1,3連単,10.0,37.5,44.6,976.0,69.5,295.4,86.1,255.8,209.8,970.2,46.3,201.3,13.2,39.3,30.0,1044,281.0,843.0,31.4,77.1,49.1,1150,37.4,156.3,10.9,85.4,78.0,1256,135.8,486.5,87.1,554.8,424.2,1591,189.7,525.5,7.3,117.5,110.1,1490,634.3,1470,16.4,166.6,159.9,1772,172.1,610.6,259.4,811.7,860.7,1322,88.8,297.8,263.8,1154,1383,1639,169.4,488.0,284.6,1196,1044,1987,569.3,1266,345.1,1093,1167,1940,102.2,348.8,18.1,112.2,55.9,1142,666.5,1623,12.3,153.7,111.0,1322,886.3,1884,151.3,720.7,404.3,1801,936.9,1725,16.9,195.4,78.0,1196,670.6,1497,61.3,249.5,130.3,1599,62.2,161.3,41.3,315.9,250.5,1792,134.6,369.7,288.4,1054,720.7,1987,101.1,262.5,39.2,318.6,143.2,1801,310.8,738.6
2025-03-21,大村,2,3連単,48.0,132.4,32.3,1233,162.4,499.7,204.2,852.0,70.6,1103,50.0,152.5,88.4,232.0,9.7,1263,226.8,702.1,143.0,332.6,13.1,1555,67.5,244.2,28.0,164.2,76.0,1588,331.5,930.4,78.4,695.7,265.8,1743,198.6,535.9,12.9,167.0,57.3,2214,866.6,1524,18.4,221.5,70.8,2182,281.1,718.8,416.6,1342,186.4,1046,41.3,125.5,305.4,1301,365.9,1372,87.7,304.2,383.9,1907,111.9,794.0,125.7,325.4,415.5,1307,137.3,956.9,29.5,86.3,92.8,436.4,11.6,1313,598.3,1258,28.0,290.0,35.3,1932,1091,1657,161.4,1579,52.0,897.4,397.5,800.3,46.6,542.6,9.3,1060,455.4,894.8,191.5,629.3,24.5,1969,77.0,217.7,57.2,473.2,69.5,2315,200.2,483.7,329.0,1648,76.7,1203,48.3,96.2,78.2,743.4,16.1,1263,209.2,477.7
2025-03-21,大村,3,3連単,3.6,27.9,115.8,154.7,246.4,1079,7.9,52.5,329.9,399.3,424.1,2695,5.7,34.4,180.6,201.9,655.1,3689,24.2,103.2,413.6,354.3,564.7,2406,8.8,77.7,137.3,265.2,354.1,1630,28.4,231.7,412.5,762.8,571.8,2009,17.7,116.1,241.5,582.2,1159,3600,57.7,237.3,449.1,947.5,720.1,2055,23.0,259.7,697.7,1074,724.7,3571,46.2,479.8,751.3,1046,728.2,2459,45.0,610.6,1246,1829,2647,5422,101.1,903.7,1402,2284,1461,3516,20.5,149.8,401.4,281.6,880.7,3879,37.3,214.3,418.2,462.5,1264,4286,51.6,591.4,1213,1015,2217,6000,66.9,426.6,868.8,602.4,1393,4206,128.0,596.1,1304,652.2,1058,2830,233.3,903.7,1233,1331,989.1,2133,265.0,1800,2903,2393,1859,3659,229.2,854.0,1883,1257,1965,4412
2025-03-21,大村,4,3連単,29.0,18.2,188.9,109.3,2206,50.9,21.2,13.7,211.9,238.8,2811,116.5,168.0,151.1,590.0,608.7,3043,96.6,21.2,16.6,251.9,187.1,2298,419.9,70.5,26.7,113.4,83.2,2347,53.8,105.4,14.0,62.7,77.6,1801,71.4,414.8,89.5,249.9,254.0,1476,47.9,105.1,24.5,93.8,58.7,1910,329.1,58.2,19.6,168.5,251.4,2741,221.3,133.3,14.3,87.8,112.3,2465,134.9,370.5,77.1,241.5,423.1,2793,205.4,83.4,14.5,137.9,180.3,2479,880.9,612.9,478.1,949.1,1092,2829,167.4,801.0,293.6,718.8,652.8,2052,80.6,1275,280.4,727.1,868.8,2691,213.9,961.5,373.7,1005,728.3,2451,624.2,29.7,27.0,309.5,251.4,1838,1186,70.6,31.2,175.3,99.0,2298,897.0,59.5,24.3,229.8,243.7,3369,1511,338.9,170.8,748.0,553.0,1765,1152
2025-03-21,大村,5,3連単,5.6,17.5,27.6,764.7,1891,48.4,55.4,108.0,120.3,1171,2616,48.9,235.1,296.7,329.3,1865,3014,329.9,8.6,21.4,24.4,1053,2476,384.8,6.9,36.9,47.9,1097,3250,67.9,43.3,186.6,241.7,1337,3962,75.0,223.7,464.3,678.6,4288,4952,389.9,8.1,39.6,46.1,1292,2298,469.5,165.8,424.9,435.1,1618,3275,71.5,173.9,471.1,504.8,1342,3617,82.6,627.4,1529,1801,4288,4894,393.2,156.2,400.8,389.5,1178,2418,668.8,675.3,1216,1382,3382,3151,806.2,879.5,1733,1793,3225,3328,835.4,1178,2166,2584,6029,5859,832.0,838.7,1066,1230,3175,4674,1857,15.8,48.0,42.6,1364,3301,1130,16.5,53.7,51.9,1171,2337,1124,107.5,256.3,238.0,1377,2506,1188,335.2,517.4,556.1,3852,4333,1882
2025-03-21,大村,6,3連単,16.9,15.5,28.3,41.0,1450,898.5,20.2,15.4,27.8,47.8,2242,1080,345.8,248.2,379.8,352.7,2006,1063,118.8,105.0,165.0,138.1,2981,2517,20.4,19.2,31.2,39.1,1821,968.6,24.5,10.3,17.8,23.6,1593,584.5,343.8,228.9,333.1,247.3,1393,496.9,115.4,64.4,95.2,70.1,2214,1840,28.8,21.3,34.2,53.8,2603,1170,33.1,13.3,22.3,30.1,1892,672.1,357.9,226.3,303.5,354.3,2261,769.0,127.8,59.4,88.9,110.4,2900,2541,862.2,802.5,1102,706.9,2310,903.0,898.5,682.5,979.3,489.2,1524,460.1,1155,694.0,937.9,667.1,2290,693.1,1165,886.5,1196,550.7,2320,1602,315.2,308.3,380.6,172.1,3234,2965,313.0,205.7,265.5,113.2,2372,2578,323.6,201.0,268.4,156.1,3176,2838,1056,780.2,970.3,321.5,2668,2616
2025-03-21,大村,7,3連単,13.3,63.9,224.6,35.9,150.3,810.6,4.5,19.0,177.0,121.1,532.4,1941,10.8,36.4,296.0,55.7,161.7,1302,57.6,132.9,569.9,170.5,459.0,2481,27.8,203.1,313.1,56.6,227.6,1171,24.7,263.7,336.8,214.7,1093,2327,49.4,385.9,660.9,104.8,264.2,1985,129.8,708.0,927.8,319.8,803.1,2529,6.6,37.4,208.1,267.9,1086,2338,23.8,166.9,280.4,366.0,1498,2906,12.6,73.4,297.3,354.9,1410,2890,55.7,261.2,562.6,694.0,2063,3784,27.5,111.3,540.6,85.7,197.3,1433,75.3,448.8,885.6,112.4,235.8,1941,32.1,143.5,579.3,325.9,939.4,2989,127.8,463.1,903.9,208.1,569.9,2424,202.8,485.3,1179,492.5,1184,3188,360.0,1023,1418,694.9,1153,2843,247.3,806.8,1345,1023,1589,3868,336.1,981.4,1579,565.6,1217,2725
2025-03-21,大村,8,3連単,8.7,12.7,58.9,203.6,843.2,63.6,25.0,19.3,178.5,391.5,1335,117.5,70.2,48.1,284.9,460.6,1456,224.7,12.2,15.0,78.6,362.0,1364,426.7,14.2,27.3,67.8,135.9,760.9,74.0,55.9,50.6,159.7,196.2,1046,116.1,139.2,99.0,266.0,191.6,756.3,163.7,21.9,42.0,98.2,208.2,1129,370.2,73.2,23.6,432.4,598.2,1618,216.6,121.0,36.0,368.9,447.5,1335,200.1,267.0,40.7,822.6,1004,2555,567.0,120.5,39.1,571.9,772.0,1971,1126,244.4,82.8,779.3,811.8,1628,472.3,366.9,124.4,664.7,499.7,1027,349.2,467.6,77.8,1262,1239,1987,703.8,404.5,143.6,1147,1083,1997,1189,19.8,32.5,165.6,630.2,1960,1298,30.5,45.4,167.9,452.4,1576,967.6,84.3,57.7,516.1,885.5,2564,1890,177.5,135.4,770.4,1174,2495,1696
2025-03-21,大村,9,3連単,16.9,159.0,248.2,39.9,170.6,1127,13.2,126.3,94.9,28.8,168.6,1096,36.2,262.4,191.7,24.8,93.2,658.5,67.0,411.9,276.3,37.1,155.2,1532,21.8,423.2,461.6,113.6,515.7,2120,8.3,566.4,695.3,207.3,916.7,2795,25.3,1102,1085,223.6,590.9,1996,43.3,1240,1261,322.3,740.6,2755,10.8,234.4,146.2,87.1,479.2,1557,7.3,430.5,470.0,227.6,1049,3064,11.1,566.1,327.5,170.7,582.6,1634,19.1,622.8,407.0,238.9,990.8,2803,51.7,655.7,477.1,38.3,107.1,680.0,42.3,1090,1080,108.6,243.2,1508,30.5,793.4,542.9,97.7,270.7,1318,75.7,1109,890.2,61.3,176.1,1211,171.9,1193,806.1,101.8,398.8,1677,135.9,1955,1853,258.8,756.4,2522,91.3,1228,992.8,257.6,824.9,2218,181.7,1967,1487,144.7,447.2,1362
2025-03-21,大村,10,3連単,10.9,57.4,103.6,237.3,48.9,1555,16.8,71.2,64.4,179.4,39.8,1935,8.8,44.6,41.5,101.7,45.2,2559,106.7,196.2,243.8,465.5,122.3,2147,17.1,196.2,247.0,489.2,130.7,2696,15.0,439.1,398.6,839.8,253.0,3391,9.6,270.3,274.9,560.6,287.9,3147,111.6,846.4,839.8,1443,470.7,3332,29.7,303.8,136.7,263.1,94.6,2774,29.0,614.9,356.3,652.5,230.6,3649,20.6,404.3,109.2,225.5,160.8,2856,120.9,1125,431.4,805.2,382.2,3028,11.2,128.6,77.1,141.2,119.8,2990,10.8,263.2,197.8,373.7,307.5,3416,15.3,329.7,107.4,228.3,207.9,3490,67.9,605.2,300.7,442.5,405.8,2559,350.3,1078,1053,1297,417.1,2399,371.0,1904,1624,1967,652.9,3009,395.9,1939,1215,1804,658.3,2666,316.1,1594,975.5,1114,668.9,2216
