日付,レース場,レース番号,券種, 1-2-3, 2-1-3, 3-1-2, 4-1-2, 5-1-2, 6-1-2, 1-2-4, 2-1-4, 3-1-4, 4-1-3, 5-1-3, 6-1-3, 1-2-5, 2-1-5, 3-1-5, 4-1-5, 5-1-4, 6-1-4, 1-2-6, 2-1-6, 3-1-6, 4-1-6, 5-1-6, 6-1-5, 1-3-2, 2-3-1, 3-2-1, 4-2-1, 5-2-1, 6-2-1, 1-3-4, 2-3-4, 3-2-4, 4-2-3, 5-2-3, 6-2-3, 1-3-5, 2-3-5, 3-2-5, 4-2-5, 5-2-4, 6-2-4, 1-3-6, 2-3-6, 3-2-6, 4-2-6, 5-2-6, 6-2-5, 1-4-2, 2-4-1, 3-4-1, 4-3-1, 5-3-1, 6-3-1, 1-4-3, 2-4-3, 3-4-2, 4-3-2, 5-3-2, 6-3-2, 1-4-5, 2-4-5, 3-4-5, 4-3-5, 5-3-4, 6-3-4, 1-4-6, 2-4-6, 3-4-6, 4-3-6, 5-3-6, 6-3-5, 1-5-2, 2-5-1, 3-5-1, 4-5-1, 5-4-1, 6-4-1, 1-5-3, 2-5-3, 3-5-2, 4-5-2, 5-4-2, 6-4-2, 1-5-4, 2-5-4, 3-5-4, 4-5-3, 5-4-3, 6-4-3, 1-5-6, 2-5-6, 3-5-6, 4-5-6, 5-4-6, 6-4-5, 1-6-2, 2-6-1, 3-6-1, 4-6-1, 5-6-1, 6-5-1, 1-6-3, 2-6-3, 3-6-2, 4-6-2, 5-6-2, 6-5-2, 1-6-4, 2-6-4, 3-6-4, 4-6-3, 5-6-3, 6-5-3, 1-6-5, 2-6-5, 3-6-5, 4-6-5, 5-6-4, 6-5-4
2025-03-25,唐津,1,3連単,8.4,23.7,43.1,50.3,361.3,330.4,12.2,31.3,46.6,59.1,459.0,504.6,31.4,75.0,85.4,69.3,395.3,534.5,29.2,62.0,130.8,90.7,571.6,752.9,10.6,46.2,69.2,80.7,491.9,404.4,12.1,63.4,87.7,112.5,687.2,532.2,30.2,139.1,167.2,123.6,599.4,510.2,47.6,114.5,172.2,138.1,647.6,739.3,20.9,73.4,75.6,108.5,678.4,720.6,22.6,96.4,102.0,135.8,793.2,683.4,47.7,161.1,140.4,177.4,762.2,937.8,55.7,148.1,180.9,220.1,1012,1172,78.1,234.7,183.2,81.0,356.8,642.0,89.9,297.5,290.3,99.9,439.9,552.0,99.4,319.6,290.5,148.4,605.2,851.5,151.3,375.3,397.8,96.8,371.9,642.0,80.2,216.3,357.9,178.2,770.1,1058,124.0,286.9,377.2,194.0,754.4,957.1,137.2,279.3,437.3,288.2,1070,1304,204.2,406.1,599.4,182.2,607.2,861.4
2025-03-25,唐津,2,3連単,5.3,11.3,269.7,245.7,217.4,421.1,6.7,14.7,755.9,1148,947.8,1735,5.9,11.2,907.5,580.9,813.5,1631,7.9,14.9,915.9,775.5,574.2,1363,33.0,50.6,306.8,244.7,226.8,417.6,118.7,152.6,733.6,1152,813.5,1470,118.3,119.4,665.0,616.9,822.5,1605,175.5,157.5,893.9,603.2,502.6,1152,33.4,63.7,1321,1787,1866,3210,170.3,215.7,1395,1901,1388,2596,144.9,151.3,2031,2552,2332,3877,165.6,196.6,2132,3078,3432,3928,37.0,48.8,1315,730.0,1139,3210,128.3,157.3,1144,761.7,1208,2927,167.4,166.3,2467,2296,3354,4390,132.1,135.8,3110,1351,2073,4815,66.8,87.8,2031,1555,870.5,2045,320.0,308.1,1735,1401,783.6,1515,300.6,324.5,3471,2985,2530,4456,247.7,234.5,3828,2195,2245,4390
2025-03-25,唐津,3,3連単,14.5,76.7,20.9,634.9,4002,128.6,48.6,269.7,17.3,346.1,3317,52.4,500.3,1219,188.0,2360,5939,203.6,35.8,186.8,8.7,537.6,5337,795.3,6.4,143.6,78.0,1073,6576,311.0,7.3,425.7,199.9,1122,3959,340.9,158.2,1405,672.0,3441,6948,891.6,4.1,297.7,126.8,1484,7220,2688,76.3,590.1,62.4,351.0,3796,63.5,40.5,776.9,169.7,781.8,3836,178.1,622.0,2899,545.5,2877,3917,214.3,67.6,995.2,73.3,461.4,5579,833.1,1223,3068,820.1,4661,6819,497.6,697.4,3094,1172,3796,6695,1011,1567,4910,1256,4137,6695,477.0,1261,5260,959.0,4845,6948,2649,41.9,423.7,24.7,654.0,6460,2316,15.1,520.1,83.3,1064,6819,3610,62.2,1049,68.2,567.4,5579,2375,420.3,3202,347.4,3094,6460,3719
2025-03-25,唐津,4,3連単,23.5,47.4,221.8,46.9,51.2,3669,9.6,19.5,225.3,176.9,147.7,6024,9.4,17.7,216.7,35.8,60.9,7615,426.6,555.1,1661,757.2,606.9,5935,43.3,112.8,272.5,54.9,54.5,5381,48.0,98.3,227.7,169.5,117.1,5310,45.1,84.4,179.3,35.2,52.2,4983,786.8,1483,2708,921.5,579.0,5849,16.3,37.0,367.6,398.8,309.2,7914,47.3,84.0,307.6,347.0,228.4,5454,16.5,24.4,273.6,213.7,311.9,6727,625.7,645.8,3571,2267,1886,5849,16.9,32.9,301.8,31.3,57.6,8072,44.5,67.3,220.5,27.3,46.2,6959,22.7,28.2,298.5,97.6,153.9,9610,445.9,566.1,2783,329.7,500.7,6306,1411,1978,4387,2883,1922,6727,1467,2989,4293,2374,1747,5381,1851,1894,5381,4077,2690,5310,1717,1589,4293,1778,2018,5849
2025-03-25,唐津,5,3連単,62.9,190.0,196.7,302.8,83.6,562.8,110.2,284.9,149.4,217.2,35.3,415.0,50.6,159.7,51.2,87.5,46.5,686.1,115.2,245.3,106.0,151.2,19.4,141.0,69.1,232.0,254.1,399.8,147.4,919.2,61.9,317.9,312.6,454.0,147.8,849.9,20.8,158.1,142.5,205.1,186.8,1221,49.7,286.9,263.4,332.9,118.3,491.6,134.6,462.7,184.3,274.1,51.1,524.4,87.2,461.5,330.0,481.2,125.7,1057,46.1,235.7,72.8,103.0,74.7,684.7,92.3,431.4,137.2,212.4,31.2,182.1,40.7,186.8,46.4,49.5,49.2,758.4,20.4,163.0,111.9,109.6,123.5,1123,36.9,211.1,58.6,63.1,67.0,765.3,16.7,150.7,32.7,25.7,26.1,156.6,181.1,449.2,178.7,207.0,22.1,113.1,107.9,583.2,330.6,330.6,81.8,311.4,178.9,667.2,215.7,243.7,27.4,126.5,50.8,299.1,76.2,63.9,30.0,117.6
2025-03-25,唐津,6,3連単,11.5,21.2,35.1,658.7,45.3,1331,47.5,84.7,119.9,792.8,48.2,2063,7.7,15.0,24.0,610.9,174.5,3350,202.5,325.2,418.2,2378,468.5,2415,15.4,32.4,40.5,811.4,51.6,1483,66.2,115.9,124.1,833.1,64.6,1045,12.2,22.4,25.7,601.5,168.8,2618,252.2,236.0,292.5,2492,522.7,1631,141.6,267.6,272.6,989.1,60.2,2091,183.0,316.9,277.2,837.5,61.7,1203,149.6,206.6,166.5,596.9,178.8,2618,657.3,1108,1078,3350,502.5,1832,13.0,29.1,28.6,667.2,352.0,4868,16.5,30.4,30.1,598.0,284.5,2733,70.2,108.1,84.0,593.4,364.8,5878,271.8,371.3,282.4,2225,1184,4515,544.7,964.6,1124,3423,952.8,2533,687.8,716.2,767.4,3279,1212,2077,1081,1606,1666,5281,1049,2257,916.4,1070,949.9,3423,1565,3500
2025-03-25,唐津,7,3連単,34.0,71.7,25.4,319.5,541.0,1704,89.8,147.2,26.0,149.7,264.9,1078,120.5,175.9,25.0,310.4,639.7,1640,364.5,523.4,76.8,673.6,1344,2211,17.9,52.4,32.8,345.6,659.1,2311,25.4,27.6,18.0,115.0,185.6,1020,24.2,26.1,16.1,205.6,416.8,1525,80.2,122.6,65.7,518.1,1020,1805,122.4,198.8,26.9,98.6,176.7,833.7,66.5,66.8,16.8,73.2,124.2,733.5,138.7,112.1,10.4,53.2,106.7,599.5,314.2,391.2,41.3,155.5,283.6,622.7,225.7,266.7,35.7,299.1,616.5,2034,101.2,83.0,20.7,203.1,431.6,2061,249.9,172.8,14.6,93.1,173.0,813.7,633.1,512.8,61.6,378.6,818.1,2179,780.4,1276,180.6,968.7,1883,2799,383.8,512.0,152.7,786.5,1255,2441,900.2,881.9,122.5,390.7,679.6,1067,1030,962.6,122.1,709.6,1332,2384
2025-03-25,唐津,8,3連単,36.2,40.4,124.5,20.4,515.6,2447,17.5,18.0,79.4,40.8,727.7,4411,75.7,61.7,216.0,38.3,404.1,3278,372.9,440.0,1646,287.9,1931,4203,59.4,72.0,119.6,16.0,504.6,3053,39.1,28.2,41.3,15.2,418.3,3469,123.3,93.9,131.0,15.8,169.1,1452,650.8,707.5,1401,164.8,1910,3053,17.9,15.1,65.2,53.6,932.9,5497,30.3,16.0,33.6,26.9,540.5,4253,45.1,19.9,61.2,45.3,344.2,3028,290.7,193.0,558.3,379.7,3308,5104,203.7,189.5,438.4,41.1,260.8,2589,276.1,175.1,233.8,22.4,131.7,1452,169.2,76.8,154.4,44.5,229.1,2858,1116,1029,1693,159.7,780.1,1963,1338,1786,3722,602.5,3609,5254,2139,2007,3278,465.2,3219,5333,1540,886.6,2114,830.9,4203,5955,2447,2139,3339,551.4,2041,2627
2025-03-25,唐津,9,3連単,12.2,14.0,27.9,98.9,624.0,2095,20.5,20.7,39.2,131.7,599.7,3763,74.7,60.0,82.8,279.4,986.1,4790,408.9,388.6,568.3,938.5,2319,3802,16.5,11.9,20.2,82.3,557.9,2458,25.5,8.5,14.2,46.5,312.5,2072,78.5,27.1,33.2,150.4,515.1,3651,558.8,234.9,300.8,675.5,1993,3616,44.5,28.3,38.8,116.3,566.5,3383,48.1,17.6,22.8,56.3,343.1,2653,175.7,56.9,51.6,164.0,572.7,3580,699.8,359.8,384.6,924.3,1764,2859,257.5,188.3,140.4,408.0,1038,4984,282.6,105.7,79.2,261.2,596.8,4443,416.2,170.6,124.3,332.2,709.2,5122,1603,826.9,449.2,1197,2334,4728,1088,1790,1298,2712,3965,4288,1972,1033,876.0,2221,3616,4339,2732,1469,1174,2837,3293,3293,2904,1610,980.9,2815,4339,4497
2025-03-25,唐津,10,3連単,65.5,112.2,692.2,87.5,44.3,195.5,17.1,28.5,928.1,439.0,275.8,967.6,10.9,16.6,713.9,62.4,80.1,404.2,21.0,28.9,1353,82.4,45.7,183.5,146.8,319.3,745.5,105.0,58.0,227.4,187.3,313.8,667.8,403.2,429.8,1006,184.2,320.2,695.4,53.7,83.0,218.8,287.1,397.2,1070,52.8,47.2,157.5,37.6,63.8,911.4,1055,795.1,1986,187.8,255.2,884.8,851.7,1019,1887,34.8,42.3,1249,1019,1169,2095,54.7,43.0,1749,1163,883.1,2003,17.7,31.0,902.4,49.1,94.5,429.4,149.9,230.1,1026,46.7,86.9,248.1,37.0,44.0,1357,361.5,539.5,1430,24.9,30.7,1178,35.4,62.6,209.8,62.7,83.9,1871,122.4,65.1,189.9,346.6,388.3,1659,73.4,61.3,146.1,117.3,68.4,2095,592.9,423.4,961.5,64.9,51.9,1856,64.7,83.5,200.1
