日付,レース場,レース番号,券種, 1-2-3, 2-1-3, 3-1-2, 4-1-2, 5-1-2, 6-1-2, 1-2-4, 2-1-4, 3-1-4, 4-1-3, 5-1-3, 6-1-3, 1-2-5, 2-1-5, 3-1-5, 4-1-5, 5-1-4, 6-1-4, 1-2-6, 2-1-6, 3-1-6, 4-1-6, 5-1-6, 6-1-5, 1-3-2, 2-3-1, 3-2-1, 4-2-1, 5-2-1, 6-2-1, 1-3-4, 2-3-4, 3-2-4, 4-2-3, 5-2-3, 6-2-3, 1-3-5, 2-3-5, 3-2-5, 4-2-5, 5-2-4, 6-2-4, 1-3-6, 2-3-6, 3-2-6, 4-2-6, 5-2-6, 6-2-5, 1-4-2, 2-4-1, 3-4-1, 4-3-1, 5-3-1, 6-3-1, 1-4-3, 2-4-3, 3-4-2, 4-3-2, 5-3-2, 6-3-2, 1-4-5, 2-4-5, 3-4-5, 4-3-5, 5-3-4, 6-3-4, 1-4-6, 2-4-6, 3-4-6, 4-3-6, 5-3-6, 6-3-5, 1-5-2, 2-5-1, 3-5-1, 4-5-1, 5-4-1, 6-4-1, 1-5-3, 2-5-3, 3-5-2, 4-5-2, 5-4-2, 6-4-2, 1-5-4, 2-5-4, 3-5-4, 4-5-3, 5-4-3, 6-4-3, 1-5-6, 2-5-6, 3-5-6, 4-5-6, 5-4-6, 6-4-5, 1-6-2, 2-6-1, 3-6-1, 4-6-1, 5-6-1, 6-5-1, 1-6-3, 2-6-3, 3-6-2, 4-6-2, 5-6-2, 6-5-2, 1-6-4, 2-6-4, 3-6-4, 4-6-3, 5-6-3, 6-5-3, 1-6-5, 2-6-5, 3-6-5, 4-6-5, 5-6-4, 6-5-4
2025-05-01,大村,1,3連単,10.4,19.7,136.1,448.7,49.9,115.0,58.4,85.1,473.6,855.3,148.2,427.6,6.3,8.8,153.6,484.6,328.2,947.2,10.3,15.4,246.2,681.0,83.4,173.6,28.7,77.2,172.8,520.2,47.9,135.1,136.3,308.3,647.6,992.4,140.5,421.4,40.3,78.4,180.0,523.0,318.8,917.3,63.6,123.0,292.2,654.9,66.5,155.3,168.6,306.1,894.7,1358,281.2,781.7,289.0,550.7,982.4,1321,287.9,838.0,240.3,305.1,819.1,1153,785.9,1491,275.6,455.8,1105,1411,380.1,883.8,17.8,22.1,244.9,513.7,580.4,1292,52.0,68.5,238.3,436.6,539.5,1253,182.0,195.3,777.5,935.0,1097,1580,36.8,31.3,353.7,503.9,640.5,1049,37.3,57.0,496.2,788.0,114.7,206.2,108.7,158.4,469.0,714.5,98.8,169.4,320.9,409.0,1211,1227,279.6,484.6,60.8,61.8,462.3,620.0,450.1,810.0
2025-05-01,大村,2,3連単,28.4,36.3,173.5,48.6,772.8,152.2,11.1,10.6,141.8,130.1,1335,411.9,87.2,84.7,493.0,161.1,657.6,186.4,29.5,23.3,311.8,69.5,1064,550.0,56.8,83.8,185.5,41.9,906.8,128.7,62.5,38.2,83.1,67.4,1048,186.2,211.4,150.0,289.0,87.1,429.5,61.8,127.7,65.4,151.9,28.5,666.9,261.2,20.8,14.4,173.0,194.8,1942,687.5,59.3,28.4,94.3,108.9,1295,395.0,119.6,48.3,261.5,277.5,1213,402.1,45.6,11.0,120.2,130.4,1475,989.4,317.9,313.9,949.5,241.7,922.6,203.9,513.3,337.7,617.3,133.5,463.3,72.0,326.2,154.0,498.2,314.8,1005,288.2,447.6,183.0,652.5,128.6,497.0,329.8,90.4,54.3,475.8,95.3,1421,1150,231.0,81.1,284.9,42.4,845.3,469.5,109.1,23.7,233.0,135.1,1375,1256,392.1,133.8,632.0,124.4,730.1,576.1
2025-05-01,大村,3,3連単,10.9,22.0,43.0,74.6,514.7,1394,10.9,20.5,43.7,89.0,503.3,1683,40.8,58.7,73.5,106.4,503.3,1290,71.8,115.9,181.0,172.5,841.6,1817,15.8,35.7,42.9,76.9,623.6,1659,16.6,25.7,28.4,62.0,457.5,1368,38.6,64.5,59.7,79.2,405.8,1099,91.3,150.6,148.3,156.6,921.4,1692,23.4,36.7,47.8,101.3,659.0,1869,27.5,30.9,30.8,69.3,465.0,1592,54.2,60.5,45.2,81.1,401.6,1551,96.5,128.9,97.1,160.0,1028,2296,129.1,248.5,173.8,144.6,522.4,1511,134.0,208.1,132.2,107.4,363.2,980.9,149.2,186.6,105.9,126.1,398.1,1551,300.1,477.8,256.9,147.8,542.0,1322,284.1,536.6,527.5,340.5,1507,2270,339.3,501.2,432.1,277.1,1358,2101,314.1,412.8,328.4,344.2,1515,2610,371.4,560.5,412.0,227.8,963.3,1441
2025-05-01,大村,4,3連単,11.7,16.2,80.7,83.3,121.9,662.4,15.3,24.7,137.8,157.4,200.3,1098,25.4,22.9,133.8,69.8,158.0,989.4,66.1,81.0,341.9,129.4,191.2,834.7,23.2,29.7,68.7,100.7,115.3,1067,35.9,32.5,67.3,95.4,105.7,907.8,52.7,30.7,57.4,64.4,115.2,652.8,112.0,99.4,187.1,112.6,150.0,526.6,36.8,53.3,214.8,276.4,299.2,1674,57.7,49.9,109.7,144.7,163.5,1348,52.8,46.9,153.2,177.1,275.2,1434,104.1,116.2,341.5,325.2,412.2,1393,64.5,52.2,200.7,62.2,137.9,1242,92.7,45.0,108.9,47.8,95.3,639.6,86.2,58.5,190.8,109.0,199.4,1257,121.0,103.0,330.2,43.3,90.4,361.1,276.4,305.7,951.0,231.5,305.7,987.6,373.1,284.7,547.4,159.7,203.3,523.5,280.5,270.5,793.0,311.1,392.1,1177,249.7,222.3,658.4,100.3,170.7,365.3
2025-05-01,大村,5,3連単,32.2,133.2,226.8,251.6,12.7,1223,21.0,90.8,326.4,694.7,41.7,1648,6.7,32.1,143.4,118.9,22.0,1642,86.7,258.9,581.7,486.7,29.4,663.0,57.1,352.9,357.5,398.9,26.2,1494,92.4,819.7,746.0,1042,100.8,2223,34.8,379.1,390.2,325.7,68.4,2213,248.2,1185,1367,857.5,77.0,948.6,37.4,278.8,689.6,1298,116.3,2234,118.7,815.4,960.3,1619,188.0,3098,20.8,265.3,636.7,960.3,318.5,2923,168.0,911.4,1721,2065,229.5,1485,6.1,47.5,162.0,93.2,50.4,2459,19.5,223.8,276.6,175.6,88.8,2640,11.3,130.4,403.1,486.7,265.3,2512,30.5,255.5,426.8,185.7,97.9,1182,293.0,924.0,1452,958.3,55.2,577.4,469.0,1936,1944,1302,77.1,741.3,397.9,1570,2395,1897,168.1,1046,165.8,651.9,1075,529.4,121.9,892.1
2025-05-01,大村,6,3連単,13.1,54.8,38.0,348.9,189.0,2374,26.1,94.3,22.5,160.7,78.4,1731,29.1,107.0,18.5,169.9,117.5,2928,135.8,398.0,132.7,584.6,375.3,2324,9.1,113.1,96.4,680.4,481.0,3426,5.7,221.0,246.5,814.6,637.9,3535,5.7,244.3,182.1,857.7,862.2,3980,61.6,748.6,638.5,1493,1379,3864,33.6,318.5,76.7,260.1,146.0,2172,15.7,427.5,239.2,745.2,488.7,3672,22.7,482.7,82.9,291.8,243.6,3462,106.8,1202,396.4,969.0,721.0,3091,34.6,333.2,55.6,249.9,261.1,4207,16.6,426.1,191.0,719.4,821.7,3755,28.1,587.2,99.7,319.5,305.4,3049,96.6,1290,280.1,710.9,831.9,4103,452.8,1531,698.2,1731,1247,3290,328.1,2151,1420,2382,2245,3910,469.1,2083,1278,2144,1417,3063,415.9,2172,870.1,1811,1806,3672
2025-05-01,大村,7,3連単,9.7,60.7,9.5,578.2,1777,421.0,40.2,203.1,12.4,312.1,819.0,188.7,102.5,505.1,30.6,787.2,2023,813.7,50.8,257.1,11.9,610.3,1737,1349,4.7,77.9,35.3,864.1,2431,755.0,7.4,298.1,94.7,943.4,2413,748.6,26.3,551.3,213.9,1752,3756,1792,8.5,310.2,94.5,991.1,3121,2273,72.4,577.1,52.8,308.9,957.8,210.0,46.5,642.1,131.2,512.5,2156,562.1,208.0,1425,161.4,651.5,2248,702.5,122.8,992.7,82.8,467.5,1972,1242,268.9,1244,148.0,1695,3234,1901,157.1,1580,347.2,2489,4074,2349,373.9,2050,296.2,1850,2581,1472,337.4,1845,222.2,1850,4021,3105,114.8,866.5,51.5,1326,3447,2470,53.8,906.6,131.7,1737,3945,3045,204.7,1782,134.1,1132,2838,2248,304.7,2739,211.8,2289,4074,3267
2025-05-01,大村,8,3連単,5.5,19.8,42.6,431.0,553.1,146.2,17.0,45.1,78.2,478.9,614.7,225.3,28.7,61.6,81.2,647.0,1018,590.1,10.3,25.4,43.0,453.6,524.1,566.3,7.2,55.6,76.7,625.8,736.4,187.6,16.2,168.4,190.5,888.4,1298,324.3,24.5,222.1,196.0,1244,1878,746.8,11.3,80.3,93.2,669.6,909.9,781.2,51.2,238.2,186.3,608.0,903.5,326.0,55.1,365.1,281.2,797.8,1325,371.7,127.3,631.1,303.0,998.8,1698,868.7,76.4,326.0,177.4,655.4,1004,1012,92.3,355.5,246.9,1088,1565,1201,87.0,542.1,365.9,1535,2092,1221,207.1,965.6,439.2,1530,2137,1351,108.7,437.7,250.6,898.1,1415,1740,32.6,93.0,91.4,701.4,801.4,1079,37.7,151.7,123.2,797.8,971.9,1380,96.7,345.7,224.3,916.4,1129,1517,115.2,365.6,243.2,964.6,1404,1698
2025-05-01,大村,9,3連単,8.2,66.1,61.1,99.1,285.1,1731,10.3,65.6,37.8,84.9,210.0,1711,18.1,115.1,50.4,93.8,224.5,2021,107.9,367.4,224.9,286.2,587.5,2541,7.8,170.5,162.6,252.5,502.1,2474,6.1,296.8,264.4,444.5,998.0,3270,11.1,446.3,318.2,413.0,893.0,3389,78.9,1252,860.1,889.9,1703,3890,13.5,217.2,88.6,166.5,347.0,2222,11.8,398.5,202.5,383.4,1064,3694,15.8,466.8,125.7,284.4,626.9,2688,89.9,1241,427.1,735.1,1656,3846,34.4,474.3,184.0,162.4,386.8,2510,27.5,836.9,428.4,340.7,877.7,3529,36.0,770.9,255.5,299.0,628.1,3423,129.0,1622,740.4,384.4,978.0,3270,387.0,1651,1057,869.5,1514,3179,329.3,2382,1824,1306,2252,3949,319.4,2162,1406,1374,1833,4043,356.3,2334,1471,843.8,1740,3260
2025-05-01,大村,10,3連単,10.9,76.5,126.0,148.2,112.2,1443,10.6,74.7,79.6,152.8,76.6,1616,14.2,80.8,54.2,77.7,92.8,1562,82.3,268.4,278.8,316.2,202.6,1618,12.6,199.4,293.3,365.8,265.9,2320,8.6,354.2,472.3,723.7,433.5,2716,8.2,345.7,373.9,474.8,477.3,2562,68.7,982.9,1067,862.9,626.0,2440,14.2,220.0,179.9,288.9,133.5,1805,13.3,434.2,429.3,689.9,330.3,2786,12.3,439.8,202.1,314.2,270.2,2586,73.9,920.9,612.5,940.1,492.1,2568,23.6,242.6,108.8,116.1,158.2,2345,17.5,440.4,304.7,306.2,357.5,2663,24.5,497.5,206.5,271.6,306.7,3266,72.8,921.7,443.8,311.5,391.8,2099,266.4,1140,1184,961.0,519.0,2175,290.8,2418,2009,1333,721.7,2986,280.1,1860,1505,1713,750.3,2737,262.1,2020,1165,793.8,669.4,1980
