日付,レース場,レース番号,券種, 1-2-3, 2-1-3, 3-1-2, 4-1-2, 5-1-2, 6-1-2, 1-2-4, 2-1-4, 3-1-4, 4-1-3, 5-1-3, 6-1-3, 1-2-5, 2-1-5, 3-1-5, 4-1-5, 5-1-4, 6-1-4, 1-2-6, 2-1-6, 3-1-6, 4-1-6, 5-1-6, 6-1-5, 1-3-2, 2-3-1, 3-2-1, 4-2-1, 5-2-1, 6-2-1, 1-3-4, 2-3-4, 3-2-4, 4-2-3, 5-2-3, 6-2-3, 1-3-5, 2-3-5, 3-2-5, 4-2-5, 5-2-4, 6-2-4, 1-3-6, 2-3-6, 3-2-6, 4-2-6, 5-2-6, 6-2-5, 1-4-2, 2-4-1, 3-4-1, 4-3-1, 5-3-1, 6-3-1, 1-4-3, 2-4-3, 3-4-2, 4-3-2, 5-3-2, 6-3-2, 1-4-5, 2-4-5, 3-4-5, 4-3-5, 5-3-4, 6-3-4, 1-4-6, 2-4-6, 3-4-6, 4-3-6, 5-3-6, 6-3-5, 1-5-2, 2-5-1, 3-5-1, 4-5-1, 5-4-1, 6-4-1, 1-5-3, 2-5-3, 3-5-2, 4-5-2, 5-4-2, 6-4-2, 1-5-4, 2-5-4, 3-5-4, 4-5-3, 5-4-3, 6-4-3, 1-5-6, 2-5-6, 3-5-6, 4-5-6, 5-4-6, 6-4-5, 1-6-2, 2-6-1, 3-6-1, 4-6-1, 5-6-1, 6-5-1, 1-6-3, 2-6-3, 3-6-2, 4-6-2, 5-6-2, 6-5-2, 1-6-4, 2-6-4, 3-6-4, 4-6-3, 5-6-3, 6-5-3, 1-6-5, 2-6-5, 3-6-5, 4-6-5, 5-6-4, 6-5-4
2025-06-08,大村,1,3連単,9.6,6.4,29.1,178.6,717.3,1068,21.1,14.1,49.5,250.3,821.5,1602,69.9,50.4,105.7,234.4,933.2,1813,146.3,130.2,191.8,366.8,1353,2045,16.1,7.3,22.7,174.7,600.7,1201,32.9,8.1,22.9,124.5,442.9,881.8,99.5,26.1,48.7,226.7,686.6,1550,244.5,76.4,123.3,369.7,1316,2136,61.0,38.3,99.6,290.4,951.7,1716,74.2,26.1,57.9,140.3,516.8,1033,184.8,81.9,180.6,455.5,1216,2288,393.9,192.6,483.0,1104,1525,2403,254.3,172.2,386.0,451.2,961.2,2598,340.8,120.1,209.4,368.2,821.5,1848,431.0,177.6,378.4,568.7,1335,2912,890.0,403.8,843.2,1011,1922,3433,519.6,485.4,1281,2344,3314,4179,821.5,345.7,628.2,1501,3433,3560,898.3,480.6,1456,2598,3314,4005,1092,620.1,1264,2089,4005,4369
2025-06-08,大村,2,3連単,9.3,67.5,28.2,144.7,244.4,1607,28.3,167.6,26.7,87.2,114.0,1791,29.6,137.2,19.1,84.8,235.0,2185,244.4,530.4,200.5,364.2,666.3,1986,6.1,94.7,76.3,293.7,475.1,1821,6.6,285.3,223.4,477.1,522.8,3311,5.2,213.8,142.1,485.6,903.1,2276,93.6,903.1,461.0,803.5,1419,3414,37.9,415.5,85.7,141.1,153.6,2802,19.0,554.7,224.8,407.7,433.6,3525,35.5,666.3,120.6,203.4,501.2,3414,208.5,1002,508.2,797.6,1081,3035,41.4,346.9,60.7,118.3,303.5,3525,19.3,387.5,135.4,276.6,620.9,2325,48.1,674.5,144.7,191.3,455.3,3035,255.3,1092,397.3,442.4,934.0,2875,498.9,1200,903.1,1050,1349,3768,551.9,1821,1071,1561,1655,3902,743.3,1852,1300,1607,1762,3768,718.9,1986,1021,975.7,1884,2875
2025-06-08,大村,3,3連単,28.5,143.6,60.0,211.7,178.3,1109,49.3,185.4,20.9,82.2,61.5,1035,53.0,165.1,14.2,62.6,90.5,1042,236.8,346.6,86.8,209.4,159.0,855.4,24.1,167.4,123.9,361.2,343.1,2528,11.0,239.4,134.8,402.6,319.5,1653,9.2,222.1,93.2,366.6,496.9,2096,56.7,489.8,278.2,639.1,575.0,2122,50.8,364.2,38.2,116.2,66.1,1228,21.6,412.3,122.3,258.9,173.5,1202,23.2,460.9,24.1,60.0,75.3,1005,95.2,799.7,105.4,216.5,146.0,744.3,60.8,408.4,22.7,55.0,99.8,1088,18.9,358.2,71.7,188.1,250.2,1219,29.9,597.0,21.2,52.5,81.1,988.1,81.8,754.1,65.0,66.3,123.3,651.2,451.2,1535,329.3,496.9,361.2,1332,260.5,1457,452.4,744.3,575.0,1931,352.3,1495,333.2,571.2,328.7,929.4,251.7,1563,225.9,323.8,329.3,881.7
2025-06-08,大村,4,3連単,15.8,55.3,150.0,79.9,38.7,1437,8.0,27.6,127.5,207.4,78.9,2223,7.2,26.8,137.1,63.9,45.5,2488,65.7,188.0,599.8,253.8,80.9,975.1,23.0,197.8,300.4,157.9,78.8,2223,23.0,256.1,415.8,486.1,240.9,2733,26.8,256.5,393.2,167.2,114.1,2416,150.6,1010,1182,464.5,220.2,1894,15.8,85.2,304.8,489.0,236.8,2733,28.1,263.0,486.1,725.0,426.4,3335,16.1,96.8,303.1,526.0,297.2,1852,102.6,536.1,1166,1082,675.1,2223,12.3,73.9,262.1,78.9,79.6,2488,30.4,253.8,421.1,105.1,108.1,2223,18.1,104.0,376.4,299.3,248.1,2253,55.9,357.0,805.5,173.1,174.9,1263,227.1,825.5,1667,868.5,247.0,1134,389.6,1634,1873,1023,360.1,1355,321.9,1119,2526,1378,593.4,1737,207.6,980.9,1737,529.3,319.4,1182
2025-06-08,大村,5,3連単,5.5,6.3,48.1,300.4,610.8,389.1,12.4,12.4,112.1,590.2,1230,858.7,23.5,23.9,179.9,787.5,1661,1796,18.5,16.5,141.8,634.2,1637,2077,12.3,15.5,46.0,310.0,503.5,413.3,33.3,28.7,76.5,372.5,1122,580.9,62.5,83.0,135.9,814.5,1345,1075,54.1,36.7,93.5,425.5,1061,2103,53.3,59.6,213.7,704.0,1836,1032,93.0,71.0,157.5,448.4,1451,713.1,212.2,216.7,520.0,1590,3021,2408,163.0,102.0,375.9,1022,2637,2769,139.6,141.0,382.4,1283,2498,2723,207.9,236.3,340.4,1244,1836,1582,427.1,342.9,920.5,1825,3258,3573,420.6,274.6,798.8,1313,2373,3195,110.1,88.3,346.5,1298,3105,3819,205.2,108.7,272.6,941.4,2323,3498,364.7,199.8,714.6,1713,3733,4052,513.6,306.5,928.2,1777,3135,3105
2025-06-08,大村,6,3連単,19.6,66.1,31.0,111.1,2895,74.2,32.3,99.2,19.0,73.1,2123,52.4,334.9,763.3,265.0,652.4,3435,65.6,29.7,69.1,14.2,58.2,4122,722.4,12.5,106.7,72.7,194.7,4027,155.1,8.9,187.9,123.1,317.9,5839,178.2,170.0,1312,900.6,1614,6488,218.0,8.1,139.3,101.4,173.1,5938,1220,35.6,233.4,42.1,94.4,3185,69.3,21.6,312.2,111.0,205.1,5839,165.1,405.0,1834,615.7,1122,4435,124.8,25.7,246.5,46.8,96.0,5005,776.8,1081,2538,1164,1607,5651,84.9,805.4,3401,2073,2320,6737,138.3,1074,3981,1523,1717,5474,106.6,1021,2944,1195,1195,5229,688.3,33.9,154.4,35.5,56.1,5561,2780,20.0,225.1,84.1,102.8,6488,3612,31.8,275.8,54.5,77.3,6610,2245,384.6,1873,566.9,442.3,5561,2871
2025-06-08,大村,7,3連単,4.7,38.0,23.4,162.1,1170,1028,13.2,88.7,26.0,94.0,842.0,677.0,48.1,268.5,92.2,331.4,1371,1465,44.2,246.1,81.4,306.5,1744,2023,3.9,68.3,58.8,334.5,1888,1795,5.9,222.2,171.0,494.3,2409,2409,26.8,518.0,389.6,924.9,2318,3556,22.0,536.2,348.1,847.8,4309,5017,24.0,246.9,78.5,152.0,1204,865.9,15.4,343.6,177.5,358.7,2001,2363,94.7,766.2,318.5,708.4,1804,2303,74.3,761.5,283.2,622.9,2673,4819,162.0,1123,433.9,739.9,2069,2167,122.2,1501,697.6,1166,2425,3455,224.8,1878,578.6,1109,2233,2693,289.5,1831,849.8,934.4,2508,4069,155.6,979.3,334.8,810.3,3027,4162,126.6,1436,620.8,1193,5087,5907,235.5,1840,587.0,1276,4162,5308,401.6,2754,956.3,1166,3241,3815
2025-06-08,大村,8,3連単,6.2,26.6,27.3,322.5,75.1,769.5,19.4,74.7,60.9,442.8,105.7,1162,11.8,35.4,25.7,314.4,267.3,1846,32.5,71.3,59.9,569.2,154.9,1207,7.5,68.8,48.5,463.8,123.2,1009,20.9,263.9,174.1,861.2,218.2,1881,10.5,118.5,59.0,548.5,499.1,2666,28.0,263.4,163.7,911.6,282.5,1629,68.4,310.6,130.3,488.3,147.4,1640,70.0,579.1,205.0,649.2,181.0,2086,111.7,488.3,131.2,410.4,380.3,2557,141.8,786.5,209.1,782.8,272.7,2104,27.4,116.6,53.6,392.3,433.9,2785,29.4,206.1,68.3,470.4,540.8,2770,108.0,494.2,131.9,583.8,657.8,3749,70.3,297.8,108.4,522.6,582.5,2933,131.1,414.1,216.9,1103,349.9,1381,146.3,801.6,349.1,1278,428.0,1424,320.8,1246,458.7,1529,557.7,1853,193.2,640.9,259.8,964.5,840.8,2624
2025-06-08,大村,9,3連単,7.8,114.8,141.6,255.9,62.6,1512,12.8,169.5,127.6,284.5,50.1,2163,7.6,128.3,82.0,135.6,72.3,1920,54.9,367.2,369.1,300.3,83.2,1072,10.9,372.3,350.2,561.5,172.5,2320,13.8,1059,958.3,1226,350.2,5179,7.8,843.2,540.2,754.0,426.9,3944,64.4,1942,1521,1294,386.6,3245,23.9,562.8,381.2,611.1,141.8,5127,24.4,1416,940.7,1428,447.0,5893,19.8,1232,463.5,733.5,335.9,4747,67.6,1864,1558,1530,455.7,4308,12.5,335.3,154.8,158.0,158.4,2756,11.6,897.9,514.7,375.0,369.1,3797,21.4,1044,390.4,454.1,374.2,4747,40.0,1301,801.1,278.3,290.6,2362,205.0,1516,1792,790.0,231.5,1139,292.3,3884,2453,1440,459.4,2154,237.3,3418,2913,1906,560.9,2848,160.1,2832,2084,768.7,466.1,1837
2025-06-08,大村,10,3連単,28.5,168.5,430.2,136.0,46.4,947.6,12.1,71.8,426.2,278.5,120.8,1975,7.1,52.5,245.1,59.8,42.2,816.5,40.8,154.4,664.6,135.9,48.6,412.1,45.7,489.0,710.1,254.6,115.2,1699,48.0,842.3,1266,900.4,514.6,3462,29.9,539.9,853.8,193.7,172.9,1536,105.4,916.6,1434,380.8,193.3,1099,17.1,190.6,730.4,711.0,396.1,3642,48.9,731.4,1385,1332,787.9,3816,9.9,169.8,660.7,555.4,599.9,2833,38.6,338.9,1358,1241,617.8,2749,8.2,111.2,439.9,58.8,66.9,1216,23.8,431.1,857.7,123.7,146.2,1580,9.4,157.8,715.5,270.2,345.4,3032,19.5,220.9,950.8,69.1,79.3,559.3,134.7,700.3,2243,303.8,111.0,462.4,226.1,1888,2157,456.4,203.2,909.2,127.8,818.9,2736,1156,444.1,2116,79.6,566.6,1989,195.8,136.9,504.4
