日付,レース場,レース番号,券種, 1-2-3, 2-1-3, 3-1-2, 4-1-2, 5-1-2, 6-1-2, 1-2-4, 2-1-4, 3-1-4, 4-1-3, 5-1-3, 6-1-3, 1-2-5, 2-1-5, 3-1-5, 4-1-5, 5-1-4, 6-1-4, 1-2-6, 2-1-6, 3-1-6, 4-1-6, 5-1-6, 6-1-5, 1-3-2, 2-3-1, 3-2-1, 4-2-1, 5-2-1, 6-2-1, 1-3-4, 2-3-4, 3-2-4, 4-2-3, 5-2-3, 6-2-3, 1-3-5, 2-3-5, 3-2-5, 4-2-5, 5-2-4, 6-2-4, 1-3-6, 2-3-6, 3-2-6, 4-2-6, 5-2-6, 6-2-5, 1-4-2, 2-4-1, 3-4-1, 4-3-1, 5-3-1, 6-3-1, 1-4-3, 2-4-3, 3-4-2, 4-3-2, 5-3-2, 6-3-2, 1-4-5, 2-4-5, 3-4-5, 4-3-5, 5-3-4, 6-3-4, 1-4-6, 2-4-6, 3-4-6, 4-3-6, 5-3-6, 6-3-5, 1-5-2, 2-5-1, 3-5-1, 4-5-1, 5-4-1, 6-4-1, 1-5-3, 2-5-3, 3-5-2, 4-5-2, 5-4-2, 6-4-2, 1-5-4, 2-5-4, 3-5-4, 4-5-3, 5-4-3, 6-4-3, 1-5-6, 2-5-6, 3-5-6, 4-5-6, 5-4-6, 6-4-5, 1-6-2, 2-6-1, 3-6-1, 4-6-1, 5-6-1, 6-5-1, 1-6-3, 2-6-3, 3-6-2, 4-6-2, 5-6-2, 6-5-2, 1-6-4, 2-6-4, 3-6-4, 4-6-3, 5-6-3, 6-5-3, 1-6-5, 2-6-5, 3-6-5, 4-6-5, 5-6-4, 6-5-4
2025-06-01,下関,1,3連単,55.3,121.5,375.2,156.1,14.0,560.9,26.6,63.8,460.2,370.1,46.6,1006,9.9,14.5,172.8,56.5,20.2,598.3,65.9,106.1,718.0,162.2,22.9,215.8,109.0,322.4,419.1,196.9,35.2,815.9,132.9,694.8,868.6,848.1,178.6,2243,67.3,372.6,443.2,187.3,74.7,1238,238.8,1183,1657,446.9,78.4,644.9,44.1,170.1,660.7,591.8,171.5,1380,92.6,546.7,1066,944.8,387.4,2243,24.7,164.4,572.9,648.8,357.8,2243,93.4,380.5,1923,1297,292.6,1238,8.9,32.6,214.5,47.9,36.0,763.8,29.0,218.4,474.4,110.5,82.7,1183,13.3,98.4,498.6,300.0,218.9,2393,17.8,134.8,585.3,88.8,67.6,439.6,164.4,458.3,1380,376.6,43.5,195.8,359.0,882.8,2032,535.8,75.6,356.6,188.9,690.4,2243,970.3,142.6,555.2,82.1,328.3,1417,227.2,77.8,313.1
2025-06-01,下関,2,3連単,44.6,112.3,97.4,72.5,213.4,328.8,48.9,114.1,40.9,36.9,100.2,183.3,83.6,175.6,49.4,34.8,74.3,125.4,114.7,224.1,69.0,28.7,67.4,138.8,44.5,148.8,158.2,144.7,317.2,520.4,16.1,134.9,145.6,227.7,361.9,723.8,37.5,165.2,169.5,217.9,352.7,620.4,41.1,299.8,234.5,188.5,343.1,507.8,41.2,192.5,44.6,58.3,172.2,271.4,18.3,184.9,128.3,176.6,334.9,666.3,29.1,269.1,54.8,69.7,160.0,273.2,21.6,289.5,61.3,69.8,151.7,364.0,136.1,318.0,87.2,42.2,73.5,135.1,65.2,273.2,202.8,169.7,254.9,411.5,52.2,365.0,83.0,63.8,115.4,219.8,56.6,331.4,97.1,32.0,59.1,155.6,154.3,533.6,128.5,30.1,77.1,201.8,82.4,575.0,347.9,187.4,299.8,461.3,57.3,559.7,132.5,76.9,138.7,319.6,75.9,428.3,152.2,48.7,103.8,195.2
2025-06-01,下関,3,3連単,33.0,27.2,21.4,388.4,100.2,2071,125.7,94.8,42.0,333.6,72.1,1712,78.0,46.2,17.1,406.3,211.3,2097,628.4,584.6,279.2,647.8,309.5,1553,27.6,24.0,20.5,482.1,90.5,3107,62.8,25.7,26.0,169.1,28.7,1645,32.2,12.1,9.1,281.0,94.9,4092,472.6,234.6,168.4,1843,245.3,1997,268.9,216.5,63.7,331.6,50.9,1951,187.0,90.9,43.0,220.7,28.7,1498,321.4,122.1,37.4,187.0,75.8,2542,975.5,1173,360.0,1375,153.6,1055,136.7,80.1,22.9,534.4,328.3,2893,62.7,26.5,13.0,303.9,178.5,4535,266.7,90.6,30.5,230.4,141.0,3166,702.1,413.3,114.1,1525,749.1,3107,1729,1678,705.0,2021,428.0,2097,1446,1126,586.7,2581,411.2,1678,1149,2267,735.9,2151,282.0,1010,1785,1300,365.5,2151,714.0,2581
2025-06-01,下関,4,3連単,3.1,8.8,22.9,226.6,1323,436.3,9.8,19.5,48.4,339.7,1937,778.6,103.1,203.9,273.9,1023,1611,1323,22.4,50.5,86.5,429.3,2583,2805,6.3,19.4,29.9,241.4,1390,459.7,18.4,57.0,75.7,394.0,1870,635.7,152.9,285.5,351.4,2141,2428,1251,35.8,80.0,100.2,695.4,3874,3462,37.4,114.8,122.6,481.4,1828,940.7,57.5,152.0,130.1,491.6,2060,782.4,435.1,767.6,713.7,1768,3616,1731,148.8,295.3,286.0,957.3,2855,2712,506.9,998.4,1099,1937,3070,1713,723.3,1146,1063,2712,3698,1440,1004,2086,1564,2292,4172,1828,1301,2113,1828,2542,4398,4172,104.2,210.2,253.4,935.3,3969,4649,152.2,288.5,264.1,904.1,3537,4398,214.1,493.1,506.9,1367,3616,3698,593.9,1232,1312,2583,5424,4172
2025-06-01,下関,5,3連単,34.7,248.3,101.4,239.0,709.3,262.6,56.1,396.8,29.3,63.6,269.7,64.4,105.9,624.2,41.7,93.9,312.8,131.0,59.3,381.7,20.1,55.7,234.1,196.3,23.3,426.0,305.9,510.4,1513,674.4,7.1,926.4,594.3,933.0,1723,791.2,15.0,1288,788.8,974.9,1487,1194,6.9,750.2,447.2,649.1,1348,1606,53.6,870.6,72.4,114.4,435.3,83.4,15.3,1199,352.2,619.8,1568,460.7,36.1,2049,124.8,183.7,657.3,137.6,19.6,1156,65.1,101.7,289.2,177.5,148.1,1900,153.0,153.7,415.1,216.2,54.8,2303,717.1,482.9,964.1,719.1,83.3,2324,245.1,223.2,569.6,218.3,56.7,1900,113.8,116.4,305.9,333.7,72.1,808.4,44.4,88.4,368.7,418.5,15.9,986.0,275.4,395.6,1020,1334,29.9,1233,73.1,107.9,392.0,381.1,48.7,1987,82.0,115.5,368.2,507.4
2025-06-01,下関,6,3連単,10.1,64.7,53.4,233.1,331.2,2223,19.7,100.9,29.1,146.1,160.7,1425,29.1,140.1,29.9,217.7,362.2,2433,69.0,353.1,54.8,316.9,355.5,2020,7.0,187.0,201.0,458.3,672.5,4263,4.9,349.6,427.9,854.2,1185,5532,6.3,451.1,522.1,1194,1721,6035,15.9,1096,995.1,1564,1844,4343,26.7,386.6,117.0,267.6,298.6,2011,13.2,505.1,365.0,682.4,970.1,4601,26.5,909.4,244.9,611.4,1080,3971,64.3,1766,473.7,855.8,895.4,4041,44.3,533.5,163.5,443.0,805.4,3161,22.4,914.8,572.3,1056,1844,4996,49.1,1226,362.7,701.9,1447,4742,78.8,2112,543.5,779.7,1608,4149,236.3,2212,617.1,1235,1262,3037,123.2,3204,1665,2102,2733,5106,227.1,3905,1323,1708,2065,4943,222.3,3905,1197,1508,2433,4790
2025-06-01,下関,7,3連単,6.9,42.4,243.5,293.9,25.1,2224,12.8,58.7,413.9,536.7,56.7,3903,3.2,20.0,206.5,318.7,109.7,3296,143.0,262.6,1435,842.7,159.8,1934,19.1,182.8,401.9,494.4,44.9,2696,42.2,403.7,936.8,1352,134.0,5855,19.8,213.8,514.4,897.1,203.1,4158,331.3,1846,2834,3248,319.6,3371,44.7,289.7,1074,1189,219.5,4733,72.4,584.7,1488,1691,328.6,4684,47.9,426.6,1196,1545,813.4,5426,485.7,1968,4197,5235,1328,5297,6.4,49.4,363.5,498.8,379.3,5493,15.4,150.2,597.2,745.3,529.1,6267,29.3,227.1,1080,1135,849.2,6742,126.0,586.2,3068,1463,1106,6742,612.9,1808,4944,3531,540.6,2050,819.4,3224,7063,5235,684.5,2798,904.4,3869,6449,7177,1219,5235,574.1,2089,5778,4237,1308,3677
2025-06-01,下関,8,3連単,10.3,190.5,128.8,35.1,595.5,1891,6.3,138.4,74.8,44.4,588.8,3392,47.9,523.2,191.7,61.7,458.4,2128,101.0,810.2,463.7,101.6,956.0,1905,9.2,395.6,349.6,106.0,1376,3436,5.5,723.3,666.4,282.4,2492,5908,26.6,1884,1327,361.1,1838,5715,84.2,3626,2390,604.4,3286,6573,5.0,288.6,143.9,139.1,920.9,4960,5.7,661.4,395.6,303.9,2642,5842,25.1,1460,543.2,507.0,1962,5654,44.1,1898,1282,945.7,3703,5477,118.1,1613,675.0,163.5,603.0,2577,93.4,2889,1707,306.6,1206,5056,96.2,2423,1246,476.7,1391,5258,264.3,3866,2337,414.7,1648,5975,290.3,3186,2128,423.0,2565,4653,376.9,6573,4868,834.6,3838,6044,245.2,5477,3370,1311,3626,4653,433.1,5654,3206,793.1,3677,5477
2025-06-01,下関,9,3連単,9.2,19.3,349.4,127.2,93.6,367.6,5.7,10.1,607.4,462.9,348.7,1640,6.8,10.6,675.4,179.4,238.6,1223,16.6,20.8,896.0,257.1,184.0,884.4,35.2,108.8,448.7,160.8,114.7,422.5,66.7,167.2,773.5,619.1,515.2,1792,71.8,178.5,797.3,243.7,307.3,1105,151.4,232.9,1005,367.4,236.4,790.4,24.0,46.6,1090,1018,1086,3824,78.0,157.4,1321,1286,1271,2983,51.7,80.4,1500,1467,2033,3157,79.7,114.9,1451,1630,1885,3669,23.8,45.1,1350,287.9,436.8,1542,86.6,162.3,1538,282.9,443.6,1274,72.4,103.6,2300,1040,1467,2715,77.1,113.7,2104,288.9,545.7,1071,77.7,96.0,1872,520.6,427.2,1271,272.0,329.5,1918,547.9,415.1,1042,207.0,213.9,2490,1347,1274,3103,175.0,179.4,2623,425.5,652.6,1150
2025-06-01,下関,10,3連単,9.7,64.3,122.4,59.3,102.4,2805,6.3,43.3,91.0,103.6,156.5,3841,10.4,52.1,102.4,39.4,80.8,2961,156.7,376.0,521.9,213.5,350.0,3331,15.0,187.5,239.4,111.6,187.0,3089,14.8,255.7,315.8,263.2,317.7,4100,20.7,233.5,297.1,120.7,203.2,3912,194.9,1440,1131,524.4,672.5,3707,10.9,104.4,217.0,295.3,297.7,6005,18.5,230.1,322.7,426.4,420.5,4901,12.3,130.1,270.2,303.7,399.6,4845,118.2,893.9,1284,1047,1384,5466,20.6,147.1,256.8,52.7,93.0,3089,29.4,241.7,346.1,79.2,140.3,4307,22.5,174.4,351.8,161.8,248.0,4061,184.7,888.3,1096,179.2,333.6,2698,607.4,1895,2842,694.4,1050,3357,752.0,2823,3438,964.7,1194,3553,580.1,2584,3158,1214,1726,3676,658.0,2244,3230,620.6,856.2,2681
