日付,レース場,レース番号,券種, 1-2-3, 2-1-3, 3-1-2, 4-1-2, 5-1-2, 6-1-2, 1-2-4, 2-1-4, 3-1-4, 4-1-3, 5-1-3, 6-1-3, 1-2-5, 2-1-5, 3-1-5, 4-1-5, 5-1-4, 6-1-4, 1-2-6, 2-1-6, 3-1-6, 4-1-6, 5-1-6, 6-1-5, 1-3-2, 2-3-1, 3-2-1, 4-2-1, 5-2-1, 6-2-1, 1-3-4, 2-3-4, 3-2-4, 4-2-3, 5-2-3, 6-2-3, 1-3-5, 2-3-5, 3-2-5, 4-2-5, 5-2-4, 6-2-4, 1-3-6, 2-3-6, 3-2-6, 4-2-6, 5-2-6, 6-2-5, 1-4-2, 2-4-1, 3-4-1, 4-3-1, 5-3-1, 6-3-1, 1-4-3, 2-4-3, 3-4-2, 4-3-2, 5-3-2, 6-3-2, 1-4-5, 2-4-5, 3-4-5, 4-3-5, 5-3-4, 6-3-4, 1-4-6, 2-4-6, 3-4-6, 4-3-6, 5-3-6, 6-3-5, 1-5-2, 2-5-1, 3-5-1, 4-5-1, 5-4-1, 6-4-1, 1-5-3, 2-5-3, 3-5-2, 4-5-2, 5-4-2, 6-4-2, 1-5-4, 2-5-4, 3-5-4, 4-5-3, 5-4-3, 6-4-3, 1-5-6, 2-5-6, 3-5-6, 4-5-6, 5-4-6, 6-4-5, 1-6-2, 2-6-1, 3-6-1, 4-6-1, 5-6-1, 6-5-1, 1-6-3, 2-6-3, 3-6-2, 4-6-2, 5-6-2, 6-5-2, 1-6-4, 2-6-4, 3-6-4, 4-6-3, 5-6-3, 6-5-3, 1-6-5, 2-6-5, 3-6-5, 4-6-5, 5-6-4, 6-5-4
2025-05-02,大村,1,3連単,6.0,30.2,91.7,310.2,42.1,705.3,37.3,112.8,319.2,617.5,65.9,1162,5.7,22.1,83.5,247.2,210.4,1423,45.9,113.7,327.1,460.3,122.8,700.4,9.8,72.8,134.2,418.7,62.3,1038,60.5,324.8,602.0,1115,114.0,2034,8.9,82.7,169.9,437.6,344.9,2223,65.9,297.7,617.5,842.6,188.4,1304,97.1,335.7,853.2,1091,149.4,1966,133.8,564.4,1007,1398,183.5,3060,89.9,320.2,890.5,1240,583.9,3803,170.3,586.4,1469,1966,426.1,1875,10.7,45.6,159.1,237.7,302.5,2199,12.3,82.2,202.7,321.4,409.8,2543,63.7,234.5,630.9,721.6,781.1,3633,42.5,149.9,513.8,372.3,447.7,2527,143.6,377.5,999.9,898.4,273.8,853.2,172.6,621.3,1296,1088,321.9,1156,301.2,873.3,2034,2065,504.3,1474,114.7,354.2,927.0,853.2,694.5,2034
2025-05-02,大村,2,3連単,8.9,28.1,36.7,98.2,219.6,1666,15.8,43.9,22.8,62.6,157.6,1890,32.4,63.3,36.8,114.0,226.4,1926,180.9,322.3,175.1,332.8,448.2,2552,7.6,63.4,71.3,206.8,392.2,2601,6.6,92.3,82.7,199.9,381.6,2536,13.7,107.2,95.4,323.3,585.0,2797,99.1,443.3,418.4,734.4,960.8,3613,22.4,132.5,36.4,78.4,245.7,2980,15.5,138.9,64.8,135.8,345.1,2402,36.9,254.1,57.5,126.5,258.2,2374,162.7,707.7,213.6,386.3,737.1,3070,62.5,263.2,92.0,194.5,384.8,2445,46.4,293.1,120.8,303.8,592.7,2021,74.7,496.1,108.0,182.2,320.2,2138,251.1,1094,305.6,417.1,794.4,2430,535.9,1384,745.2,976.9,934.4,3165,459.3,1268,905.4,1173,1379,3266,568.7,1463,734.4,1039,1230,2740,556.3,1899,749.3,905.4,1427,2686
2025-05-02,大村,3,3連単,23.4,219.7,89.0,509.4,270.9,307.8,56.3,398.4,34.3,198.8,71.9,117.7,54.9,355.1,18.8,209.9,182.6,326.6,64.2,464.3,24.9,266.0,90.8,181.7,17.6,393.8,226.1,1085,799.3,792.3,9.4,1036,593.1,1359,1034,925.5,6.1,825.9,416.1,1200,1313,1419,8.4,968.2,482.8,1270,914.6,1253,76.1,1070,101.2,251.7,115.1,167.9,24.9,1617,485.4,923.9,604.3,619.4,37.3,1356,122.1,292.4,297.0,484.5,44.3,1719,160.0,357.4,159.9,273.1,63.4,898.0,48.6,284.0,361.0,870.8,14.8,1179,296.7,895.1,1112,1522,39.9,1469,123.4,349.2,444.6,908.5,24.0,1346,68.7,293.5,362.9,982.2,94.6,964.8,73.9,490.6,149.1,289.3,26.3,1159,358.4,1162,597.7,938.2,80.6,1485,210.1,564.3,163.2,298.8,40.9,1200,99.6,473.6,409.8,757.1
2025-05-02,大村,4,3連単,20.6,246.3,539.3,296.0,329.7,41.3,13.1,183.2,642.3,619.1,510.1,80.2,19.0,215.9,601.3,262.8,337.6,56.5,6.8,96.9,360.9,139.9,131.6,55.8,35.4,630.5,726.7,537.5,704.3,108.0,34.4,1164,1598,1749,1822,373.2,42.9,1256,1653,918.1,1262,267.8,19.0,853.0,1410,516.1,648.3,316.3,23.7,479.6,1030,1217,1170,272.7,42.1,1259,1815,2021,2301,659.9,32.1,1093,2138,1829,1724,653.6,12.0,510.1,1480,1532,1480,706.4,46.0,612.8,1205,345.8,549.1,148.7,74.1,1556,2358,691.2,1090,354.2,58.3,1332,2492,1489,1909,581.0,22.6,631.3,1625,262.1,420.9,292.6,9.5,170.9,554.8,163.4,160.7,130.8,14.7,678.5,1664,379.4,433.0,396.2,12.7,441.3,1572,899.2,709.5,621.5,15.8,454.7,1374,244.3,341.4,325.5
2025-05-02,大村,5,3連単,18.9,110.1,341.3,106.5,718.9,44.2,8.8,55.9,338.9,229.6,871.0,115.8,43.0,208.9,498.1,163.6,583.1,35.7,7.8,38.6,256.2,47.2,350.0,129.1,33.6,357.8,568.0,201.7,1450,100.6,30.7,802.7,1201,837.6,2675,372.8,63.9,1524,1584,615.1,1852,151.8,27.8,503.3,776.8,181.0,1277,440.6,11.7,182.7,594.6,495.5,1632,350.5,32.8,693.0,1368,969.1,2632,562.6,41.9,907.0,1696,1244,1720,504.3,7.7,200.3,708.3,478.3,2675,1060,114.7,900.3,1210,253.7,768.2,65.4,153.2,2094,1918,489.0,1420,128.3,106.5,1649,2361,1122,2548,336.5,66.5,1040,1643,179.7,544.8,224.5,13.1,114.0,494.0,60.4,551.7,363.2,35.2,437.0,940.7,132.5,1109,650.0,12.1,215.9,776.8,298.6,1982,1060,47.6,599.0,1455,152.5,612.8,401.7
2025-05-02,大村,6,3連単,44.0,161.9,76.1,53.6,713.8,208.6,15.9,87.2,38.3,40.4,498.1,196.2,115.8,366.7,60.8,98.6,489.9,78.6,32.6,131.7,63.2,21.6,746.4,339.1,55.0,261.8,119.3,133.6,1150,395.7,19.3,257.0,153.6,237.8,928.5,674.8,80.2,502.0,174.3,418.0,1094,328.6,39.0,385.0,227.1,152.3,1395,919.4,10.3,117.8,57.2,88.9,418.0,348.3,10.3,200.8,137.9,253.3,626.4,713.8,36.1,428.6,121.2,265.6,430.1,330.6,6.3,145.9,98.8,135.4,677.6,881.0,257.3,791.5,82.2,348.2,757.6,103.5,203.7,773.7,144.3,670.0,1230,276.0,172.7,907.9,111.2,524.5,804.1,262.0,239.3,935.1,161.9,343.4,940.5,419.8,36.0,241.3,143.4,45.7,1291,965.5,36.9,415.1,330.2,129.4,1522,1333,13.9,223.3,166.3,105.9,1235,1205,82.6,703.8,266.6,200.8,993.3,871.6
2025-05-02,大村,7,3連単,15.4,320.1,152.1,88.9,814.9,657.5,16.2,288.3,45.1,45.5,640.3,348.7,96.6,1154,321.3,177.2,525.4,254.2,44.7,518.3,102.3,52.8,590.6,1143,11.4,534.2,430.4,305.2,1893,1267,4.0,952.4,779.5,599.9,2457,2241,42.8,2249,2005,966.0,2550,1567,12.1,1468,1152,469.9,2131,3294,11.5,530.5,92.3,104.4,1302,564.4,5.1,1192,452.5,460.4,2335,1881,44.9,2572,830.4,746.1,1447,865.8,10.2,1090,238.6,229.2,1972,2467,206.3,1898,1116,367.4,799.9,379.0,148.4,3063,2428,812.7,2080,1348,148.5,3142,1787,924.9,1616,860.9,170.8,3503,2031,429.5,1073,2335,83.1,1437,372.5,131.1,1058,1953,38.8,2308,1199,395.5,1985,3367,35.7,1798,528.6,290.6,1741,3606,173.2,3762,1830,507.1,1277,2418
2025-05-02,大村,8,3連単,3.7,15.4,143.6,201.8,272.8,157.0,11.1,31.6,323.4,421.7,503.2,322.2,12.4,34.5,327.0,389.2,768.0,486.3,7.1,20.6,259.8,275.2,517.6,724.3,12.3,59.0,187.8,268.1,408.2,201.5,36.9,165.1,513.3,627.4,864.4,478.7,39.7,176.7,518.7,572.6,1077,683.4,27.3,115.5,386.2,399.2,772.4,1018,39.7,120.4,654.0,864.4,1118,618.8,74.8,259.3,785.2,1036,1533,758.7,107.7,352.0,1309,1675,1928,1612,63.7,210.5,1100,1459,2133,2077,46.7,156.1,813.7,677.5,1201,913.8,86.0,315.4,904.2,770.5,1358,977.3,155.6,468.9,1708,1487,2153,1998,92.7,264.8,1252,806.0,1526,2006,26.8,88.3,568.8,557.0,1065,1428,54.7,189.3,744.9,607.6,1259,1593,100.0,278.0,1466,1399,1932,2357,122.7,341.9,1501,1124,1789,2059
2025-05-02,大村,9,3連単,6.5,22.1,81.4,114.8,72.5,417.3,7.6,25.6,105.5,226.2,120.4,800.4,8.7,23.5,109.2,131.7,132.7,889.6,37.3,66.1,323.8,277.8,172.8,816.1,13.8,81.0,136.2,168.5,134.6,555.3,20.7,144.3,196.5,345.0,289.0,1247,21.5,150.9,232.1,214.9,264.4,1345,69.3,375.9,705.6,449.1,365.2,1230,18.9,94.4,252.5,400.0,320.6,1570,36.0,196.1,290.4,484.3,450.4,1753,35.9,164.6,359.8,567.4,678.6,2174,78.7,387.3,821.1,1094,937.4,2339,18.8,92.1,250.8,168.1,241.7,1682,34.9,200.0,314.3,190.8,279.3,1903,43.3,194.3,409.0,420.0,640.0,2375,70.1,318.4,760.4,279.4,422.0,1847,137.1,365.0,1172,579.4,483.7,1278,212.1,790.4,1264,713.2,671.0,1530,230.6,790.4,1666,1371,1019,2073,189.6,661.1,1395,565.8,714.9,1755
2025-05-02,大村,10,3連単,6.5,70.6,43.8,214.3,267.0,926.2,18.1,123.7,42.3,174.3,168.9,693.6,18.1,130.0,33.1,213.9,415.1,1087,33.0,198.1,58.1,324.1,463.4,1201,5.2,134.7,131.3,389.8,519.3,1454,9.4,447.3,445.1,736.6,809.8,2655,7.6,453.2,406.6,666.3,1191,2445,13.7,657.1,584.8,796.8,1482,3040,33.6,302.1,112.3,247.6,265.5,918.7,28.6,551.7,379.0,722.4,767.6,2725,50.6,645.5,246.6,499.1,759.6,1568,67.9,733.5,265.6,564.0,926.9,1772,38.4,376.5,118.0,306.2,652.3,1683,27.6,741.0,409.9,586.2,1133,3010,75.4,848.7,367.5,527.9,895.4,1886,77.4,1207,365.6,609.6,1165,2370,89.5,903.2,283.1,661.7,1100,1609,62.5,1757,847.0,1098,2104,3164,134.5,1793,507.3,830.5,1382,2015,117.5,1649,529.2,859.3,1699,2366
