日付,レース場,レース番号,券種, 1-2-3, 2-1-3, 3-1-2, 4-1-2, 5-1-2, 6-1-2, 1-2-4, 2-1-4, 3-1-4, 4-1-3, 5-1-3, 6-1-3, 1-2-5, 2-1-5, 3-1-5, 4-1-5, 5-1-4, 6-1-4, 1-2-6, 2-1-6, 3-1-6, 4-1-6, 5-1-6, 6-1-5, 1-3-2, 2-3-1, 3-2-1, 4-2-1, 5-2-1, 6-2-1, 1-3-4, 2-3-4, 3-2-4, 4-2-3, 5-2-3, 6-2-3, 1-3-5, 2-3-5, 3-2-5, 4-2-5, 5-2-4, 6-2-4, 1-3-6, 2-3-6, 3-2-6, 4-2-6, 5-2-6, 6-2-5, 1-4-2, 2-4-1, 3-4-1, 4-3-1, 5-3-1, 6-3-1, 1-4-3, 2-4-3, 3-4-2, 4-3-2, 5-3-2, 6-3-2, 1-4-5, 2-4-5, 3-4-5, 4-3-5, 5-3-4, 6-3-4, 1-4-6, 2-4-6, 3-4-6, 4-3-6, 5-3-6, 6-3-5, 1-5-2, 2-5-1, 3-5-1, 4-5-1, 5-4-1, 6-4-1, 1-5-3, 2-5-3, 3-5-2, 4-5-2, 5-4-2, 6-4-2, 1-5-4, 2-5-4, 3-5-4, 4-5-3, 5-4-3, 6-4-3, 1-5-6, 2-5-6, 3-5-6, 4-5-6, 5-4-6, 6-4-5, 1-6-2, 2-6-1, 3-6-1, 4-6-1, 5-6-1, 6-5-1, 1-6-3, 2-6-3, 3-6-2, 4-6-2, 5-6-2, 6-5-2, 1-6-4, 2-6-4, 3-6-4, 4-6-3, 5-6-3, 6-5-3, 1-6-5, 2-6-5, 3-6-5, 4-6-5, 5-6-4, 6-5-4
2025-06-16,唐津,1,3連単,27.4,344.0,134.1,185.9,240.9,587.7,40.0,410.2,34.1,55.0,67.4,384.4,43.3,549.0,32.2,41.2,76.1,585.9,165.9,1389,221.2,303.1,368.2,617.4,19.2,574.8,396.0,492.9,601.2,1410,5.8,1291,921.5,1013,1139,1950,5.6,1421,787.0,807.8,1264,2132,52.1,2778,1652,1399,1554,2696,33.5,773.7,72.9,108.7,128.0,705.3,8.9,1206,442.9,630.1,652.6,2236,9.2,1713,101.1,156.0,267.7,1490,80.0,2619,487.7,783.7,935.6,1730,40.0,894.5,79.2,71.0,112.5,1091,11.6,1622,409.3,327.4,599.3,1993,14.0,2037,135.3,123.7,239.7,1637,84.3,3161,539.3,358.1,710.8,1622,283.4,3274,681.7,811.4,849.0,1198,165.2,4075,2696,1815,2107,2547,200.2,3217,1608,1580,1541,1797,206.5,3526,1378,1053,1541,1833
2025-06-16,唐津,2,3連単,7.0,20.5,35.9,96.0,298.4,182.1,12.9,31.6,38.2,118.5,326.7,222.8,34.8,70.1,106.8,134.6,337.4,276.4,18.9,47.0,53.0,99.0,299.4,373.2,10.3,51.7,65.4,141.3,447.3,246.2,16.1,75.5,70.4,202.5,689.3,448.4,38.1,206.0,221.1,254.7,777.8,570.7,21.2,125.3,125.0,193.6,700.3,940.0,27.8,112.2,78.6,186.6,438.3,342.6,33.6,142.2,105.0,217.0,714.6,480.3,68.8,337.4,212.8,355.8,681.3,449.6,37.2,196.8,103.1,199.3,748.0,1046,76.0,336.1,300.5,169.6,460.1,382.9,102.3,425.6,311.1,229.1,751.2,595.9,144.9,580.1,327.3,328.5,810.1,503.7,135.7,567.0,344.6,155.1,414.6,634.6,54.0,165.6,144.9,155.8,388.9,567.0,63.2,261.9,206.3,237.2,531.1,960.6,83.0,335.4,168.8,258.1,781.3,1065,147.8,614.6,421.5,212.5,473.8,735.5
2025-06-16,唐津,3,3連単,16.6,72.1,307.1,31.8,92.8,1208,5.6,25.6,251.8,96.0,192.6,1902,13.5,46.4,301.3,31.5,73.3,1309,159.0,411.0,1388,177.3,351.3,2140,37.1,213.6,389.2,55.3,130.1,1657,29.3,166.5,326.7,153.2,333.6,2854,51.2,284.6,398.2,58.3,108.2,2309,283.4,1300,1545,340.2,682.7,3161,6.9,47.2,346.5,276.2,414.3,3543,17.9,107.5,414.3,310.9,606.2,4893,10.5,59.4,350.1,264.8,426.3,3314,114.1,486.9,1230,852.7,1478,5408,26.0,117.7,488.1,37.5,73.3,1447,55.2,278.0,613.4,43.3,76.7,2163,22.5,89.1,504.9,138.2,226.0,3543,193.5,852.7,1756,167.2,283.8,1580,494.0,1388,3022,539.4,809.1,2075,723.6,2669,3736,716.0,1099,2854,412.6,1568,3483,1284,1489,3805,613.4,2186,3425,617.1,802.7,1727
2025-06-16,唐津,4,3連単,90.8,316.7,280.4,142.5,483.4,99.5,75.1,251.8,140.1,93.0,291.0,54.6,129.6,526.7,230.8,53.5,193.1,35.6,62.6,226.9,100.6,24.8,113.4,56.6,83.3,455.6,397.3,271.7,778.5,194.1,38.7,552.0,659.9,411.5,1109,243.8,54.4,873.2,914.9,324.3,768.0,190.4,20.9,377.1,506.9,151.1,500.3,368.0,64.4,323.4,175.5,151.2,499.2,87.3,40.0,502.5,452.0,323.0,1083,205.4,43.1,643.3,211.8,172.4,439.9,68.1,16.3,222.7,87.7,72.9,211.8,103.4,166.3,829.0,397.3,55.6,178.0,32.7,73.1,805.8,791.9,189.6,464.8,100.9,77.0,904.1,349.5,127.3,247.2,44.7,35.0,629.2,182.4,22.8,63.2,34.6,56.2,300.9,128.3,19.0,120.3,91.0,23.0,382.7,323.9,69.6,289.9,241.2,20.7,273.7,95.4,38.8,128.3,89.0,29.2,609.1,126.3,18.4,70.9,61.5
2025-06-16,唐津,5,3連単,50.3,148.7,279.3,153.5,71.7,65.1,38.5,115.0,234.8,262.0,121.5,148.8,26.1,78.5,161.8,61.3,70.2,70.9,19.9,60.5,142.5,53.3,26.7,32.3,72.5,322.6,407.3,233.1,160.1,108.7,70.9,662.5,701.7,691.9,443.3,328.3,58.4,417.7,500.2,253.3,277.0,225.8,48.3,294.6,356.3,201.8,102.6,142.9,58.2,285.3,285.3,379.6,276.7,293.8,77.7,727.6,614.4,718.8,599.4,540.4,34.2,350.8,218.2,285.5,409.0,434.8,26.9,246.9,193.6,252.6,185.7,281.7,35.7,163.0,216.0,59.7,92.2,93.8,64.2,442.6,493.5,161.5,206.2,224.1,43.2,334.2,275.7,244.3,319.1,329.7,16.6,138.0,148.5,38.3,55.7,80.0,28.9,126.8,224.6,56.4,27.8,37.1,56.2,328.6,395.3,138.0,70.2,102.6,31.4,252.9,296.1,221.0,123.8,181.1,17.9,158.7,207.5,47.0,50.9,71.6
2025-06-16,唐津,6,3連単,7.0,31.0,70.0,270.0,919.5,23.2,23.6,81.0,139.2,364.4,1099,30.4,132.3,316.2,419.4,729.9,1218,70.1,6.8,24.3,50.2,158.9,696.4,118.0,12.2,72.9,113.1,411.4,1381,40.7,41.0,282.0,326.6,833.5,1819,71.8,198.4,802.4,922.8,1519,2808,146.7,12.9,80.2,116.1,356.8,1614,227.6,55.9,266.3,342.6,565.4,1575,58.9,91.8,495.9,578.0,993.8,2691,92.2,349.6,1311,1595,2050,3399,213.5,52.9,254.8,307.2,522.0,2189,345.4,437.9,1128,1224,1435,2171,123.6,519.9,1722,1914,1677,2663,190.4,721.7,2349,2583,2050,3004,275.4,287.1,1108,1404,1021,1734,376.1,10.8,49.3,68.1,157.0,723.7,261.2,14.6,82.2,112.8,231.9,1345,358.3,37.7,177.4,221.6,324.2,1443,458.1,104.4,459.7,511.6,459.7,1291,618.1
2025-06-16,唐津,7,3連単,15.7,61.1,113.7,386.7,175.8,54.1,35.6,135.3,107.0,310.0,90.2,45.5,38.9,120.3,87.6,292.0,204.1,83.2,16.0,59.3,39.3,159.0,55.8,66.1,22.3,151.8,187.9,469.1,314.2,97.9,26.5,358.3,331.7,930.1,587.2,170.2,27.7,316.7,314.2,788.7,721.5,234.9,11.3,130.7,151.3,480.3,293.0,265.0,65.5,335.2,198.4,340.9,121.9,76.1,48.5,510.8,450.7,874.5,410.4,173.0,75.6,558.7,266.4,532.8,388.6,179.3,34.7,309.4,122.1,289.4,111.7,146.2,65.8,243.0,154.4,333.8,375.9,146.8,46.0,414.7,325.7,602.6,659.4,299.6,91.5,496.6,272.2,570.5,587.2,224.1,28.5,231.8,109.1,241.2,260.3,264.2,21.6,115.2,60.7,171.1,66.0,98.5,15.3,177.7,146.8,378.6,193.8,265.5,35.8,290.9,117.4,295.7,98.4,155.7,26.9,257.0,109.0,253.0,189.3,233.8
2025-06-16,芦屋,1,3連単,17.2,98.1,114.9,127.5,61.9,1404,32.4,162.7,97.7,115.7,36.4,1330,15.8,90.9,41.0,48.4,50.4,1369,77.2,335.4,161.7,118.2,59.5,767.6,15.1,191.6,176.2,324.9,163.1,1967,18.8,388.6,323.7,655.9,279.6,2822,8.0,234.0,172.4,230.1,351.9,2563,46.0,698.5,494.5,582.1,317.8,2271,42.0,442.8,196.0,218.9,72.0,1543,30.6,525.2,442.8,607.4,253.0,2367,21.9,547.8,175.8,190.8,186.5,2132,66.4,1343,422.0,495.4,196.7,1578,17.2,208.6,59.1,41.3,56.0,1494,11.1,272.3,186.9,96.9,135.7,2039,19.3,487.6,159.4,101.3,126.8,1981,32.3,686.5,184.3,57.5,79.1,956.9,228.0,1390,591.9,271.5,142.2,733.3,191.1,1814,1397,463.3,319.7,1746,202.4,2235,1230,505.2,266.1,1369,128.8,1447,529.2,161.6,202.6,931.3
2025-06-16,芦屋,2,3連単,42.0,170.2,132.9,29.3,408.5,523.9,22.1,78.2,40.4,22.6,497.0,603.8,90.2,261.7,150.6,28.5,193.9,231.5,83.7,245.0,135.2,19.4,301.5,642.3,43.4,284.8,233.6,72.5,666.9,749.1,13.9,155.1,116.3,108.7,1029,1103,75.3,546.9,371.9,118.4,455.4,564.6,60.0,492.3,385.0,81.6,785.1,1183,14.9,116.9,41.0,38.1,647.1,755.6,11.8,158.1,77.6,77.0,1049,1221,29.3,241.4,72.5,60.7,452.3,365.1,18.8,211.6,58.3,43.2,773.5,1126,167.4,603.8,296.0,35.4,161.6,196.5,167.0,971.9,501.8,63.8,258.8,369.2,85.2,526.0,200.8,72.7,297.0,307.5,184.1,886.2,390.8,24.0,123.5,225.7,160.7,650.3,307.9,29.4,427.9,755.6,171.7,954.1,586.2,60.4,710.4,1062,72.0,514.6,188.7,56.4,814.4,1017,209.9,937.0,511.6,30.5,216.2,301.2
2025-06-16,芦屋,3,3連単,25.6,154.5,77.9,93.9,178.6,1199,25.8,152.5,21.4,40.3,70.9,884.0,41.9,215.8,26.6,43.3,78.7,660.5,114.3,390.7,82.4,89.7,94.3,696.7,19.7,275.0,214.3,231.8,382.0,1950,8.1,468.9,289.1,385.0,522.5,2151,12.5,630.6,349.6,382.5,570.4,2090,37.8,1165,643.1,552.1,669.6,2322,22.9,259.6,37.6,61.5,116.9,1204,12.1,465.2,150.0,223.5,413.3,1937,14.8,511.5,48.9,83.8,158.8,1052,39.3,878.7,125.8,161.1,197.0,1245,50.1,532.0,68.0,59.3,111.3,790.9,26.7,905.9,250.1,175.6,343.4,1701,29.7,817.4,84.3,83.6,153.6,1138,50.9,1380,152.4,75.8,143.3,550.0,220.5,1420,339.4,210.6,219.2,756.1,152.8,2418,703.4,511.5,729.7,1925,147.2,1963,383.0,327.3,315.3,1019,139.2,2200,349.2,159.9,275.0,541.9
