日付,レース場,レース番号,券種, 1-2-3, 2-1-3, 3-1-2, 4-1-2, 5-1-2, 6-1-2, 1-2-4, 2-1-4, 3-1-4, 4-1-3, 5-1-3, 6-1-3, 1-2-5, 2-1-5, 3-1-5, 4-1-5, 5-1-4, 6-1-4, 1-2-6, 2-1-6, 3-1-6, 4-1-6, 5-1-6, 6-1-5, 1-3-2, 2-3-1, 3-2-1, 4-2-1, 5-2-1, 6-2-1, 1-3-4, 2-3-4, 3-2-4, 4-2-3, 5-2-3, 6-2-3, 1-3-5, 2-3-5, 3-2-5, 4-2-5, 5-2-4, 6-2-4, 1-3-6, 2-3-6, 3-2-6, 4-2-6, 5-2-6, 6-2-5, 1-4-2, 2-4-1, 3-4-1, 4-3-1, 5-3-1, 6-3-1, 1-4-3, 2-4-3, 3-4-2, 4-3-2, 5-3-2, 6-3-2, 1-4-5, 2-4-5, 3-4-5, 4-3-5, 5-3-4, 6-3-4, 1-4-6, 2-4-6, 3-4-6, 4-3-6, 5-3-6, 6-3-5, 1-5-2, 2-5-1, 3-5-1, 4-5-1, 5-4-1, 6-4-1, 1-5-3, 2-5-3, 3-5-2, 4-5-2, 5-4-2, 6-4-2, 1-5-4, 2-5-4, 3-5-4, 4-5-3, 5-4-3, 6-4-3, 1-5-6, 2-5-6, 3-5-6, 4-5-6, 5-4-6, 6-4-5, 1-6-2, 2-6-1, 3-6-1, 4-6-1, 5-6-1, 6-5-1, 1-6-3, 2-6-3, 3-6-2, 4-6-2, 5-6-2, 6-5-2, 1-6-4, 2-6-4, 3-6-4, 4-6-3, 5-6-3, 6-5-3, 1-6-5, 2-6-5, 3-6-5, 4-6-5, 5-6-4, 6-5-4
2025-06-10,大村,1,3連単,10.6,38.5,208.6,67.1,131.0,65.1,15.0,51.3,318.1,155.7,262.5,170.8,18.8,62.4,284.2,64.9,138.1,91.7,16.6,47.2,285.7,49.4,91.4,86.8,23.2,171.2,279.0,118.0,203.4,105.7,38.3,342.8,486.2,230.0,322.7,208.6,49.1,270.3,462.9,164.3,268.4,164.6,40.7,237.5,369.8,119.8,148.9,138.4,24.9,156.1,436.7,456.0,452.0,405.8,45.5,369.8,608.7,458.8,443.0,393.4,43.6,279.0,641.5,444.3,536.8,417.8,31.9,199.7,457.4,355.4,355.4,406.8,46.3,195.7,355.4,65.3,139.4,126.6,81.9,283.7,385.5,104.9,196.9,172.3,78.5,351.4,628.5,248.5,456.0,428.3,48.4,185.8,342.0,34.3,72.3,79.9,32.7,128.8,392.4,57.4,86.8,102.3,67.5,225.3,398.4,92.0,109.5,128.9,58.0,226.3,531.3,260.7,238.6,265.6,61.4,179.1,434.3,42.5,72.1,80.1
2025-06-10,大村,2,3連単,21.3,24.7,34.9,192.6,153.0,1258,33.1,41.2,32.9,190.9,124.7,1039,44.5,47.3,39.3,341.0,254.6,1682,151.0,124.9,85.8,598.8,219.8,1301,20.1,30.4,37.3,200.7,168.4,1151,25.9,16.8,16.3,102.2,112.4,642.5,34.1,27.1,26.6,197.5,205.1,1125,92.9,69.1,58.8,358.1,196.7,1117,71.5,75.7,47.3,182.1,136.8,1039,70.2,38.3,23.3,95.6,119.2,656.6,109.3,67.2,29.1,149.5,148.0,885.9,250.3,155.9,59.8,265.4,161.5,689.9,85.4,79.4,64.6,329.0,448.2,1996,81.3,56.9,41.0,214.8,321.2,1425,181.7,97.9,49.9,215.7,233.2,1117,228.9,148.8,71.0,304.9,382.9,1592,527.1,349.8,243.0,1069,311.9,1032,337.9,227.1,162.9,659.5,265.9,712.9,748.6,372.4,179.0,616.1,227.8,618.6,519.8,328.3,166.5,645.3,337.2,1025
2025-06-10,大村,3,3連単,23.7,53.0,263.0,46.7,155.3,419.7,16.7,20.9,181.7,91.7,218.8,476.5,24.3,31.2,195.7,22.9,86.7,223.9,74.7,60.8,350.5,44.6,165.1,315.0,54.5,103.4,341.6,55.4,206.6,600.5,51.0,110.5,349.6,116.2,446.3,1046,72.3,146.3,490.5,40.9,153.9,380.4,136.9,276.1,765.2,89.1,295.6,608.7,22.3,32.8,216.6,149.4,392.7,595.1,38.8,86.2,363.9,192.4,637.6,1071,20.8,35.8,180.4,101.1,376.1,431.9,47.5,76.3,238.7,180.7,756.5,631.6,57.6,63.6,315.0,25.0,68.4,208.2,83.5,166.9,434.7,41.7,98.1,305.7,43.4,56.9,290.4,88.2,208.9,321.1,96.7,138.6,560.3,19.5,50.2,127.6,194.9,191.8,515.0,77.0,307.8,513.0,237.8,551.0,852.9,107.8,368.9,666.2,127.0,189.6,355.2,178.3,625.7,1079,155.7,247.5,495.9,40.3,122.4,178.3
2025-06-10,大村,4,3連単,8.7,25.2,203.3,249.7,588.7,24.1,14.3,32.4,474.2,736.5,911.0,70.8,60.2,128.1,790.3,1075,1331,112.7,4.0,12.2,225.3,292.3,554.7,242.7,21.0,109.0,224.2,260.6,808.8,31.5,61.5,292.3,668.3,869.8,1861,84.4,126.9,611.6,1006,2339,1989,124.3,28.4,107.5,243.4,405.3,634.0,294.8,48.4,149.7,790.3,966.9,1088,181.2,107.1,495.9,920.7,1395,2545,163.9,263.4,812.6,1822,2837,2933,455.5,45.7,179.5,653.1,1042,2622,1018,186.7,565.6,1272,1193,2545,282.8,228.3,820.3,1418,2622,2747,281.9,400.6,1407,2191,2837,3682,620.4,194.9,524.5,1803,1068,2583,1153,8.1,30.5,365.1,438.2,605.2,432.7,26.1,79.3,265.4,402.5,618.1,469.0,26.5,110.6,755.8,1042,1730,1018,108.7,312.4,1784,1664,1573,1061
2025-06-10,大村,5,3連単,11.2,26.7,99.2,28.1,581.1,1703,6.6,15.6,53.0,38.6,495.1,2821,28.6,70.1,145.6,53.1,358.7,2083,133.6,225.1,404.8,142.1,946.9,2484,16.2,88.5,157.8,53.2,825.7,2067,10.3,91.1,155.6,114.4,1612,3472,42.7,257.9,354.0,121.0,780.5,2256,174.3,672.0,818.2,322.8,1867,3982,7.2,41.7,80.0,80.7,841.1,3263,9.5,75.8,134.6,136.9,1920,3814,22.1,131.5,183.4,190.8,1167,3428,82.6,394.8,429.2,424.5,1714,2531,82.2,289.0,406.0,96.5,413.4,2099,97.9,523.8,769.4,142.3,634.2,2295,66.2,327.4,513.9,217.5,833.3,3428,340.2,1193,1010,249.8,988.4,2604,450.6,868.0,1703,582.4,1758,2681,530.0,2099,2238,690.9,2484,3659,462.9,1471,1880,988.4,2115,2555,451.3,2021,1448,652.6,1867,2792
2025-06-10,大村,6,3連単,7.4,67.2,49.4,642.8,426.9,169.5,29.3,188.5,90.1,457.5,254.1,90.2,21.9,167.1,67.0,1039,868.4,341.9,16.9,115.6,32.3,628.2,252.2,269.4,6.2,127.0,122.4,752.2,908.8,359.7,15.4,550.1,471.2,1939,1448,474.5,10.5,560.3,441.7,2112,2182,1423,5.9,267.9,220.2,1467,1237,1224,66.8,641.6,252.8,586.0,476.6,150.7,48.1,1098,733.9,1895,1261,377.8,107.2,1587,682.5,1793,1709,631.8,69.4,1056,385.7,1094,677.0,537.6,52.4,755.6,241.4,1370,1514,908.8,31.5,1247,658.1,2319,2884,1736,134.6,1928,996.1,2319,2741,1290,41.2,1295,340.5,1528,1709,2226,30.0,390.2,81.6,934.4,406.5,499.5,15.7,498.8,221.0,1610,929.2,1295,69.0,1180,347.7,1197,621.2,750.5,40.0,1151,264.7,1718,1290,1783
2025-06-10,大村,7,3連単,5.1,24.0,163.0,63.1,309.2,2141,4.1,16.7,238.2,155.8,615.7,2923,12.8,41.7,363.0,96.2,324.1,2898,149.4,303.4,1377,317.4,1187,2975,11.6,87.7,209.5,101.2,566.9,3295,16.1,157.0,455.5,259.4,982.9,3538,35.2,234.4,369.8,199.1,730.8,3864,280.8,1273,2155,554.7,2418,4202,8.4,68.2,438.3,371.4,1204,4543,17.6,171.2,578.6,422.3,1578,4802,23.0,197.1,880.0,701.8,1977,4423,198.1,846.8,3430,2211,3361,4202,36.5,268.5,762.3,151.2,383.7,4002,54.6,567.8,991.6,191.9,501.0,4150,47.1,423.9,1339,480.2,1128,4802,395.0,2088,2755,573.6,1344,4310,443.5,1455,2490,1318,2566,4050,686.0,3654,3909,1600,3328,5017,672.3,2384,5252,2898,3501,4202,875.4,3395,3614,1494,2546,3909
2025-06-10,大村,8,3連単,6.5,49.1,66.4,130.9,50.3,990.8,19.5,105.0,162.5,253.3,90.9,1365,5.7,41.0,72.1,92.6,95.9,1701,39.9,165.7,203.5,222.3,95.0,679.0,10.6,188.0,145.9,251.5,100.9,1415,35.1,686.5,627.7,685.5,359.6,3154,11.7,309.7,265.1,344.2,371.9,3509,47.3,896.4,822.4,928.1,369.1,1748,35.9,450.6,384.2,533.6,206.7,1969,58.3,1088,658.3,871.3,501.9,3691,36.9,752.8,529.0,834.8,1044,3863,82.0,1859,1308,2026,746.1,2455,9.7,118.1,155.8,97.9,132.6,2582,16.2,318.4,294.5,191.1,260.9,3747,34.4,531.9,531.3,416.3,687.4,4019,29.7,525.7,478.7,165.7,236.2,1916,117.6,840.4,818.4,517.5,244.7,759.7,158.4,2001,1683,962.1,444.2,1562,200.6,2831,2094,1799,803.8,2157,101.3,1215,1071,440.6,534.7,1805
2025-06-10,大村,9,3連単,7.2,85.4,80.0,114.2,230.0,643.5,7.7,84.3,66.0,152.0,248.6,817.1,12.1,104.3,75.5,108.4,240.3,829.2,33.0,201.3,131.8,163.2,267.9,871.7,8.7,216.8,191.9,253.5,510.9,1109,9.8,495.6,330.5,641.3,995.6,1856,14.3,588.1,435.8,450.5,805.3,1757,27.9,899.7,664.1,636.2,1067,1849,14.9,275.7,163.3,281.8,526.8,1306,19.6,612.6,302.8,497.3,995.6,2316,19.1,444.5,233.1,398.3,961.4,1966,38.0,789.5,327.2,577.2,1075,2385,24.9,349.9,221.7,181.8,415.8,1334,31.6,765.7,492.1,284.8,684.4,1849,36.0,584.5,369.9,467.1,1011,2335,52.5,863.7,457.2,253.6,618.7,1874,101.6,759.5,567.3,484.0,737.5,1237,101.3,1514,1109,850.6,1254,1973,117.2,1231,803.0,1099,1384,2251,129.5,1309,760.5,604.6,1118,1814
2025-06-10,大村,10,3連単,4.2,20.2,53.4,506.8,99.5,737.3,13.5,52.5,120.1,787.3,117.0,891.3,9.1,45.5,58.4,737.3,272.0,1842,23.4,87.2,117.0,896.1,161.1,1229,6.2,71.5,103.3,676.2,198.6,1109,19.9,261.5,331.3,1100,317.3,1479,10.7,223.8,251.0,1538,823.6,2875,24.3,320.1,373.2,1380,505.2,2154,48.6,310.0,405.2,1309,247.0,1124,65.6,488.8,637.7,1605,456.7,1476,90.8,815.5,621.6,2190,1395,3426,124.3,1100,816.5,2379,691.8,2288,24.0,205.4,181.8,957.1,842.5,2826,26.5,311.5,302.1,1492,1281,3444,85.6,769.0,615.2,1980,1906,3984,58.5,535.1,404.5,1227,1527,3409,88.8,510.3,510.3,1360,498.0,1625,105.0,824.6,727.6,1889,674.1,2212,239.7,1740,1389,2645,822.6,2345,147.6,857.8,791.1,1735,1637,3575
