日付,レース場,レース番号,券種, 1-2-3, 2-1-3, 3-1-2, 4-1-2, 5-1-2, 6-1-2, 1-2-4, 2-1-4, 3-1-4, 4-1-3, 5-1-3, 6-1-3, 1-2-5, 2-1-5, 3-1-5, 4-1-5, 5-1-4, 6-1-4, 1-2-6, 2-1-6, 3-1-6, 4-1-6, 5-1-6, 6-1-5, 1-3-2, 2-3-1, 3-2-1, 4-2-1, 5-2-1, 6-2-1, 1-3-4, 2-3-4, 3-2-4, 4-2-3, 5-2-3, 6-2-3, 1-3-5, 2-3-5, 3-2-5, 4-2-5, 5-2-4, 6-2-4, 1-3-6, 2-3-6, 3-2-6, 4-2-6, 5-2-6, 6-2-5, 1-4-2, 2-4-1, 3-4-1, 4-3-1, 5-3-1, 6-3-1, 1-4-3, 2-4-3, 3-4-2, 4-3-2, 5-3-2, 6-3-2, 1-4-5, 2-4-5, 3-4-5, 4-3-5, 5-3-4, 6-3-4, 1-4-6, 2-4-6, 3-4-6, 4-3-6, 5-3-6, 6-3-5, 1-5-2, 2-5-1, 3-5-1, 4-5-1, 5-4-1, 6-4-1, 1-5-3, 2-5-3, 3-5-2, 4-5-2, 5-4-2, 6-4-2, 1-5-4, 2-5-4, 3-5-4, 4-5-3, 5-4-3, 6-4-3, 1-5-6, 2-5-6, 3-5-6, 4-5-6, 5-4-6, 6-4-5, 1-6-2, 2-6-1, 3-6-1, 4-6-1, 5-6-1, 6-5-1, 1-6-3, 2-6-3, 3-6-2, 4-6-2, 5-6-2, 6-5-2, 1-6-4, 2-6-4, 3-6-4, 4-6-3, 5-6-3, 6-5-3, 1-6-5, 2-6-5, 3-6-5, 4-6-5, 5-6-4, 6-5-4
2025-04-26,福岡,1,3連単,5.2,51.0,127.0,126.1,503.6,721.1,6.5,59.7,108.3,180.4,542.4,1160,15.4,112.2,199.5,142.9,600.6,783.5,18.4,146.0,279.1,164.9,656.5,1379,8.6,183.0,263.3,270.0,869.3,1322,10.0,393.3,566.6,735.0,2379,3592,19.3,677.5,773.9,622.1,2350,3340,24.6,610.2,1046,582.2,2538,4643,12.3,224.2,251.8,389.3,1119,2321,16.1,457.6,419.3,1051,3226,3399,26.4,679.9,580.4,1189,4327,4138,23.7,490.6,749.5,1140,4327,5439,39.9,525.9,783.5,321.0,729.4,937.8,40.9,1197,1295,713.0,1885,2472,60.5,1359,1410,1034,2719,4138,74.4,1410,1762,475.9,1475,2608,61.0,679.9,1126,405.9,1715,2572,75.7,1475,1715,820.6,3399,4533,71.7,1277,1983,1379,3733,5769,121.3,1779,2293,675.1,2025,3461
2025-04-26,福岡,2,3連単,56.3,158.3,229.1,179.6,49.2,327.8,46.9,91.4,212.2,315.5,84.8,473.7,27.8,57.5,108.5,75.5,53.6,350.9,53.4,91.4,187.6,106.9,23.5,96.3,84.9,261.0,344.4,223.6,79.6,437.6,80.9,341.8,368.5,439.7,149.2,682.4,51.9,174.3,161.3,103.8,83.5,390.4,102.1,267.4,262.1,132.1,35.7,166.1,68.3,178.2,387.1,428.5,152.1,658.1,119.5,348.3,392.8,575.8,150.7,728.3,44.7,94.2,159.5,192.1,165.2,592.5,70.9,135.1,245.3,232.3,76.8,323.2,30.0,77.8,123.5,52.0,59.7,376.8,55.5,144.8,129.4,64.0,63.4,323.8,40.7,93.1,131.6,123.9,138.6,540.3,20.3,47.1,75.8,24.7,23.9,94.5,100.4,204.7,377.6,138.5,25.2,75.6,191.5,356.4,371.5,140.3,27.8,104.5,140.9,238.6,364.8,250.7,60.0,184.4,47.8,85.4,141.4,49.4,24.1,73.7
2025-04-26,福岡,3,3連単,24.2,64.1,66.6,40.5,1007,1084,21.3,58.1,20.2,19.7,668.9,602.9,136.1,239.5,114.8,48.9,619.2,558.7,112.2,210.1,82.4,30.8,814.5,1490,21.5,105.5,138.6,79.6,1388,1347,7.7,93.2,81.3,71.4,1328,1580,62.8,445.9,284.6,124.6,990.7,1035,46.0,355.2,258.5,81.6,2014,2181,18.9,82.0,26.7,27.8,1012,790.0,8.0,81.7,54.1,58.8,1553,1712,53.7,293.2,87.0,88.0,763.6,384.2,33.8,201.1,49.4,40.7,1197,1580,357.2,510.5,369.5,73.9,431.2,532.8,246.3,623.4,516.2,121.1,608.9,724.4,175.7,526.6,268.7,92.4,466.3,335.6,271.9,664.0,363.6,63.8,416.5,754.2,341.9,659.2,272.3,55.6,990.7,1814,193.7,742.0,509.1,81.0,2106,2014,139.3,629.8,163.7,53.2,1110,1566,537.4,1420,472.3,80.7,911.8,1145
2025-04-26,福岡,4,3連単,41.6,77.4,139.3,55.7,132.7,1351,17.9,31.7,63.6,78.3,133.4,1965,32.5,48.5,76.3,24.6,60.7,1271,116.4,179.1,340.1,116.2,210.5,1339,48.9,132.8,200.2,78.9,164.8,1719,27.8,70.7,92.3,118.0,231.0,1388,34.0,84.7,109.7,42.5,99.8,964.0,179.5,247.7,279.7,126.0,242.9,1739,17.0,44.8,75.1,113.2,207.9,2751,30.2,65.2,89.6,156.6,255.2,1627,14.3,29.9,44.2,67.3,122.8,1801,81.3,96.5,197.8,217.4,348.7,1845,46.0,96.9,122.4,28.0,61.4,1261,47.2,140.0,140.6,32.4,64.5,895.5,25.1,56.8,70.3,55.0,88.7,1388,130.8,190.3,276.6,46.3,77.5,420.4,356.9,595.8,1002,294.4,434.9,1845,582.1,727.6,760.5,274.6,441.2,1645,310.7,351.1,658.0,462.8,658.0,1455,358.6,562.6,666.7,158.1,205.9,449.1
2025-04-26,福岡,5,3連単,72.3,129.5,227.8,130.1,1570,42.4,69.1,106.3,111.6,111.5,1272,22.8,196.0,402.2,347.3,142.6,934.4,16.2,39.3,70.9,105.2,46.5,1039,72.9,91.7,218.3,234.7,170.6,2420,72.9,46.5,226.4,198.4,223.6,3280,76.2,136.7,777.0,527.2,316.8,2079,58.2,41.1,191.9,175.5,110.3,2139,214.5,75.5,155.2,105.7,132.6,1330,29.2,55.5,224.7,173.4,210.3,1995,65.8,93.9,514.4,144.3,171.6,1047,16.4,26.0,121.3,62.9,68.6,716.6,48.8,385.4,1200,518.0,255.8,789.5,17.9,394.7,1696,668.0,387.5,1354,52.9,253.6,1461,382.4,334.7,922.7,15.5,243.6,1171,319.5,156.2,487.2,37.8,31.8,84.6,87.2,36.3,990.8,221.6,21.3,122.7,142.6,90.4,1800,339.3,15.4,92.6,55.5,45.1,576.7,159.4,70.9,340.1,129.5,76.3,435.5,114.9
2025-04-26,福岡,6,3連単,9.8,18.3,39.6,229.6,546.8,82.1,18.2,35.2,88.0,334.4,1020,136.5,22.3,55.8,150.4,364.5,1167,310.3,9.1,14.9,48.6,197.9,629.2,364.5,14.6,43.2,46.9,281.2,615.1,83.3,34.3,100.2,94.1,502.9,1129,113.7,64.3,157.1,121.0,480.1,1036,244.7,21.4,37.0,40.7,220.8,506.6,295.0,46.7,133.1,164.0,480.1,1264,228.8,76.1,188.5,159.3,623.5,1129,181.5,139.8,269.1,275.0,706.6,1887,443.0,67.2,119.4,118.6,372.4,1059,682.1,69.4,232.3,397.1,506.6,1420,529.9,244.3,412.5,248.2,576.5,1252,385.9,276.6,429.2,480.1,937.3,2187,546.8,139.1,211.9,272.8,239.6,646.9,490.3,24.7,37.6,92.4,256.1,943.8,765.5,44.7,48.6,76.0,235.5,725.2,583.8,104.3,110.5,159.6,350.6,1299,883.3,152.4,153.4,230.0,259.5,659.3,569.4
2025-04-26,福岡,7,3連単,37.1,161.1,75.2,93.4,416.0,3252,39.9,150.3,15.2,19.8,176.7,2746,77.6,253.2,28.5,28.2,199.6,3168,202.5,605.7,148.3,161.3,456.0,2206,26.6,275.8,192.7,224.2,936.2,4261,5.5,331.3,170.2,247.1,1199,3089,13.2,650.4,270.4,306.6,1113,4261,84.5,1358,640.3,633.7,1716,4413,26.6,255.8,18.9,28.2,200.6,3861,7.0,361.3,81.5,134.7,532.6,3634,12.5,539.6,24.3,36.0,204.2,1844,88.9,1074,112.9,148.7,582.9,2808,138.6,807.7,81.4,61.5,248.6,3744,49.0,1074,230.1,199.6,668.0,2808,47.2,1084,74.0,61.7,243.2,2130,255.8,1844,270.4,158.6,726.9,2629,574.7,1817,767.5,523.6,1373,2873,498.3,2471,1287,1123,1844,3168,468.1,2629,582.9,574.7,1670,3168,653.8,3432,787.1,530.3,1133,2629
2025-04-26,福岡,8,3連単,11.5,7.9,36.5,409.5,1025,238.6,38.7,28.5,112.1,790.9,1183,329.5,73.6,58.7,198.5,1032,2065,854.4,25.1,14.2,54.5,814.2,1441,1305,21.1,10.4,27.2,369.1,1134,192.5,61.6,22.3,44.4,351.3,823.8,99.2,123.8,41.6,85.4,898.7,2035,431.1,42.0,8.6,24.6,366.1,1193,615.1,131.0,81.3,185.5,668.6,1384,352.2,167.5,68.4,118.5,362.3,795.4,135.0,458.3,212.2,380.2,1305,2563,551.4,253.0,78.2,166.9,617.9,1214,988.6,295.1,227.2,564.9,1647,1845,1281,418.1,164.1,310.3,1590,1949,809.4,790.9,362.3,752.2,2162,2824,1072,764.7,196.8,424.5,1456,2006,1609,95.0,29.3,114.6,1089,1504,2471,119.6,18.9,56.4,576.7,1343,1398,367.1,84.1,223.6,898.7,1370,1398,607.0,149.4,380.2,1647,2346,2162
2025-04-26,福岡,9,3連単,16.0,96.9,51.6,94.9,345.1,2405,20.2,120.1,23.6,49.7,189.0,1152,39.3,209.0,33.9,56.2,215.8,1627,112.8,423.4,94.2,175.4,474.3,1785,12.6,181.8,157.3,227.4,948.6,2554,5.3,279.4,207.5,379.0,1307,2593,8.6,452.3,269.0,347.3,1627,2477,35.6,737.8,626.4,481.1,2075,3860,18.6,268.1,45.6,73.4,217.8,1660,9.1,379.8,123.3,210.9,532.0,2243,16.4,535.5,57.4,76.9,271.2,1693,50.7,1037,170.6,276.6,578.4,1886,67.2,546.0,106.0,95.7,298.5,1766,35.1,994.0,269.4,252.6,846.9,3320,41.6,1137,113.2,115.0,317.4,1886,141.1,2049,267.7,246.3,669.3,2274,330.6,1627,397.1,544.2,1406,3608,218.7,1627,982.3,709.4,2213,4611,244.8,2862,379.8,551.5,1418,3320,334.6,3320,661.3,580.4,1844,2862
2025-04-26,福岡,10,3連単,25.8,181.2,127.5,83.4,670.0,1317,23.8,166.4,26.9,35.3,345.2,604.7,87.5,375.5,65.0,66.4,332.1,451.3,79.1,413.5,66.1,54.3,538.6,1194,14.2,350.9,367.6,248.4,1393,2024,4.7,600.9,516.9,461.1,1629,2465,17.5,1086,794.6,481.9,2160,2598,17.1,828.8,742.4,510.0,2262,3204,14.0,301.4,42.6,58.6,586.2,717.5,5.9,660.8,210.3,307.6,1467,1885,18.6,1068,99.8,157.8,920.0,847.1,14.3,1086,88.9,127.4,1308,2374,140.6,1502,243.4,138.8,499.4,454.6,63.3,2670,811.3,410.0,1124,1748,49.1,2236,310.6,257.0,870.1,862.3,113.0,2634,518.3,193.0,591.6,1363,202.6,1403,283.6,158.2,1045,1326,84.9,2045,991.2,502.0,1748,2670,80.5,2236,294.9,248.1,1797,2136,184.0,2670,620.3,260.9,991.2,1526
