日付,レース場,レース番号,券種, 1-2-3, 2-1-3, 3-1-2, 4-1-2, 5-1-2, 6-1-2, 1-2-4, 2-1-4, 3-1-4, 4-1-3, 5-1-3, 6-1-3, 1-2-5, 2-1-5, 3-1-5, 4-1-5, 5-1-4, 6-1-4, 1-2-6, 2-1-6, 3-1-6, 4-1-6, 5-1-6, 6-1-5, 1-3-2, 2-3-1, 3-2-1, 4-2-1, 5-2-1, 6-2-1, 1-3-4, 2-3-4, 3-2-4, 4-2-3, 5-2-3, 6-2-3, 1-3-5, 2-3-5, 3-2-5, 4-2-5, 5-2-4, 6-2-4, 1-3-6, 2-3-6, 3-2-6, 4-2-6, 5-2-6, 6-2-5, 1-4-2, 2-4-1, 3-4-1, 4-3-1, 5-3-1, 6-3-1, 1-4-3, 2-4-3, 3-4-2, 4-3-2, 5-3-2, 6-3-2, 1-4-5, 2-4-5, 3-4-5, 4-3-5, 5-3-4, 6-3-4, 1-4-6, 2-4-6, 3-4-6, 4-3-6, 5-3-6, 6-3-5, 1-5-2, 2-5-1, 3-5-1, 4-5-1, 5-4-1, 6-4-1, 1-5-3, 2-5-3, 3-5-2, 4-5-2, 5-4-2, 6-4-2, 1-5-4, 2-5-4, 3-5-4, 4-5-3, 5-4-3, 6-4-3, 1-5-6, 2-5-6, 3-5-6, 4-5-6, 5-4-6, 6-4-5, 1-6-2, 2-6-1, 3-6-1, 4-6-1, 5-6-1, 6-5-1, 1-6-3, 2-6-3, 3-6-2, 4-6-2, 5-6-2, 6-5-2, 1-6-4, 2-6-4, 3-6-4, 4-6-3, 5-6-3, 6-5-3, 1-6-5, 2-6-5, 3-6-5, 4-6-5, 5-6-4, 6-5-4
2025-04-27,福岡,1,3連単,7.4,161.1,91.2,336.8,641.6,180.9,17.9,241.9,121.4,327.4,319.6,112.4,19.2,292.9,73.9,524.4,1006,313.3,14.8,246.7,63.3,322.5,291.9,227.1,6.4,319.0,258.3,658.5,1734,492.0,17.3,957.1,518.2,1637,2780,967.7,10.3,1012,414.0,2245,3503,1317,7.4,1036,545.6,1990,3243,1379,28.5,643.9,377.5,771.6,608.2,222.8,31.9,1287,709.1,2467,1946,826.2,38.8,1903,893.6,2217,2871,1175,28.6,1621,735.9,1700,889.1,792.5,41.3,1094,278.4,1094,1751,862.8,24.7,1621,785.4,2274,3503,2736,65.7,2780,995.2,2502,3649,2136,29.4,2013,354.5,1269,2136,2432,33.0,695.0,169.5,781.9,465.8,401.7,17.9,1337,676.3,2217,1224,1199,45.6,2780,957.1,2575,768.2,781.9,33.1,2162,375.8,1592,1990,1700
2025-04-27,福岡,2,3連単,19.1,106.8,304.7,82.4,51.5,989.2,5.4,35.2,246.8,290.0,224.6,1841,7.2,33.4,263.5,64.3,55.5,1004,43.7,142.6,708.9,202.6,93.1,740.5,35.0,310.4,457.1,156.6,93.2,1678,34.1,453.9,424.8,694.0,513.8,3898,46.0,566.5,505.9,198.1,173.0,2761,164.8,1173,1440,517.8,237.5,1815,9.8,104.5,444.8,724.3,669.5,4142,37.1,399.2,394.5,1299,1060,4418,10.6,133.6,586.5,1142,1173,6025,52.6,476.8,1699,2173,1194,4276,10.7,82.1,534.5,87.4,99.1,1205,50.2,453.9,757.5,135.5,160.6,2599,13.8,145.1,789.0,485.5,608.0,4571,35.4,301.2,1815,190.7,241.9,1352,161.0,659.5,2705,487.3,212.1,933.5,358.2,2285,2820,889.6,293.2,1489,188.3,967.6,3012,2367,860.8,4017,147.6,766.2,2549,547.7,431.8,1262
2025-04-27,福岡,3,3連単,6.3,31.0,29.9,252.5,448.9,2607,13.8,65.4,23.8,131.0,254.3,1232,25.0,94.6,37.0,202.0,496.6,1883,100.5,349.4,100.1,749.1,1059,1716,5.2,69.4,75.9,381.9,616.3,3228,5.6,153.0,128.0,465.9,821.7,2054,11.3,224.8,209.2,910.0,1168,2884,41.8,642.6,425.0,1473,2298,2658,25.7,205.7,69.0,206.0,289.1,1316,16.4,246.9,135.4,446.0,721.2,2558,43.2,469.1,164.7,475.7,725.0,1540,142.8,1120,303.3,802.3,1120,1595,62.7,374.5,128.6,441.6,732.9,3081,43.1,493.0,306.7,880.4,1383,4519,81.4,753.2,273.3,766.0,1210,2510,210.2,1965,431.8,1210,1965,2884,430.4,1595,434.5,1540,1784,2947,250.6,1738,1004,2824,3664,5215,509.7,3013,863.6,1832,2767,3766,500.3,2421,880.4,2086,2558,3568
2025-04-27,福岡,4,3連単,7.7,9.4,15.7,456.3,313.5,1387,46.4,58.3,46.9,392.4,278.0,1560,30.1,36.3,29.0,632.9,657.1,3194,140.7,135.0,116.8,1032,863.8,2591,10.0,13.6,15.0,475.2,261.1,1416,30.0,41.1,32.1,443.0,127.6,1194,21.5,17.0,18.1,644.8,613.1,2693,111.3,76.3,72.7,1194,621.5,2251,133.2,180.7,72.5,349.5,231.6,1990,115.9,135.0,63.6,367.2,134.0,1387,194.0,218.0,71.3,380.4,416.2,2328,508.7,451.8,204.3,967.2,447.4,2050,99.4,95.9,51.4,750.5,837.5,3194,88.8,52.5,35.0,697.2,909.6,3052,250.6,209.7,83.7,565.2,621.5,3052,518.3,275.8,137.6,1248,1476,3270,676.6,464.0,403.9,2113,1526,2922,686.7,357.6,284.9,1695,1248,2368,1526,1056,610.4,1934,1081,2215,1194,754.6,383.6,2146,2146,2591
2025-04-27,福岡,5,3連単,48.9,261.9,370.8,74.6,390.9,41.7,18.1,95.0,342.5,193.1,498.7,95.3,31.8,180.3,321.4,49.7,204.6,22.4,13.4,94.9,341.6,39.7,177.3,35.5,94.2,448.9,568.4,143.8,784.2,128.0,99.0,904.0,678.0,591.7,1370,504.5,97.2,891.6,688.8,155.1,897.8,165.8,73.1,1049,1172,153.3,1049,309.9,21.6,193.7,487.5,351.8,1132,281.1,74.9,774.9,586.4,638.1,1647,516.6,21.6,283.0,445.8,298.5,1049,284.2,12.1,242.8,533.5,368.7,1162,387.4,74.0,591.7,516.6,76.6,207.6,49.8,171.0,1587,936.5,176.1,506.5,135.4,49.4,654.1,756.8,264.0,625.8,205.9,38.9,719.2,793.8,83.2,214.1,78.0,10.0,157.6,589.0,56.9,188.9,123.0,36.5,770.3,1049,153.5,625.8,363.6,7.7,241.9,599.9,271.7,660.8,379.5,14.0,400.5,699.9,80.7,230.0,140.2
2025-04-27,福岡,6,3連単,13.5,54.3,25.0,643.3,1032,140.7,51.3,163.4,31.7,382.4,624.8,50.9,57.3,172.5,45.3,937.2,1598,307.9,23.8,69.6,11.9,392.3,556.1,389.3,8.5,72.9,57.7,1032,1367,208.5,12.6,255.6,146.2,1167,1265,246.0,20.7,230.7,147.8,1786,1946,1092,5.3,88.1,60.8,1092,1668,1320,111.3,497.8,98.4,488.2,712.8,54.1,59.4,600.1,180.1,998.9,1061,176.5,196.4,1195,227.9,1308,1598,323.7,63.1,572.9,90.8,529.0,751.6,443.9,198.2,677.8,193.6,1419,1565,597.7,103.0,665.9,311.7,1615,2108,1355,271.6,1459,389.3,1488,2079,729.9,107.9,583.9,142.2,1076,1705,1320,40.8,175.9,29.3,663.0,925.8,762.9,18.0,185.8,69.4,1005,1598,1275,61.5,723.0,97.8,702.9,834.2,740.6,96.1,586.2,114.5,1343,1705,1705
2025-04-27,福岡,7,3連単,37.2,153.3,297.3,32.2,549.9,417.4,14.0,54.6,101.0,51.6,757.2,618.6,63.8,227.5,360.9,25.3,247.4,112.3,47.1,140.8,292.9,12.2,317.8,455.8,53.7,314.9,468.1,87.3,936.3,672.7,22.4,324.5,241.0,240.1,1194,982.8,83.6,936.3,602.5,199.6,1099,659.9,71.7,641.6,749.1,91.6,1332,1872,7.3,87.3,124.4,109.9,1332,860.7,13.6,252.8,230.2,240.6,1522,815.2,13.0,327.6,289.3,251.9,1847,860.7,6.7,116.3,112.2,113.5,1823,1872,137.2,882.7,949.2,61.3,239.3,99.6,175.4,1443,1108,165.1,602.5,419.9,54.3,894.1,749.1,256.1,989.8,552.1,97.1,1630,1332,49.6,198.5,279.4,100.1,463.4,936.3,28.1,541.3,801.0,141.2,894.1,1164,101.3,1649,2099,28.1,363.7,345.6,135.6,2771,2828,113.5,1823,1630,54.6,339.6,398.2
2025-04-27,福岡,8,3連単,6.6,78.3,137.8,122.7,565.2,147.2,6.3,65.7,123.0,242.5,835.7,261.2,27.8,154.8,274.1,254.0,655.9,174.4,7.7,67.3,133.3,108.1,537.8,455.8,11.5,271.7,262.1,225.9,965.5,298.3,14.1,664.3,390.5,1036,1263,1186,39.5,693.9,582.2,888.2,2189,684.8,18.0,743.7,424.7,465.4,2391,1328,10.7,269.8,303.6,541.6,1400,703.4,21.1,805.4,442.8,1064,1539,1602,42.4,1002,878.2,1351,2775,1671,14.6,584.4,431.8,854.1,3109,2129,67.2,621.8,793.1,487.3,1186,296.6,94.3,1102,977.6,854.1,2507,1029,94.8,1452,1400,1214,2878,1570,66.6,1274,750.9,493.4,1480,1570,24.7,290.5,487.3,199.5,840.2,898.5,47.4,1064,1118,509.6,1766,2252,32.8,765.7,1102,822.4,2159,2286,88.4,1168,1570,619.3,1452,1636
2025-04-27,福岡,9,3連単,7.9,27.5,92.3,378.3,28.5,880.5,23.4,68.0,182.9,509.2,53.6,1326,4.9,17.9,74.3,347.6,125.7,2297,41.8,116.3,228.1,1046,72.3,526.3,16.2,108.6,157.5,526.3,50.0,1345,44.4,386.1,359.5,888.8,133.6,1962,13.8,160.7,203.4,603.9,289.8,3248,59.1,544.5,592.5,1570,199.6,1273,69.3,251.2,466.4,805.2,140.2,2691,95.7,603.9,448.6,1046,234.3,2355,78.5,448.6,448.6,805.2,607.8,3768,169.7,1163,1345,2691,623.9,1884,7.6,59.1,145.1,501.1,334.0,3925,12.6,156.2,231.4,682.7,520.5,4096,49.3,328.2,418.7,841.2,672.9,4096,27.4,326.0,523.4,1058,833.7,2771,197.9,588.8,1449,2617,168.5,520.5,251.9,1046,1406,2141,272.2,923.6,416.8,1345,2415,3623,478.2,1624,137.5,888.8,1544,2243,708.3,2355
2025-04-27,福岡,10,3連単,9.8,22.6,65.4,60.2,562.5,191.9,11.3,20.6,65.4,92.8,561.3,184.8,45.9,76.8,129.7,107.9,623.2,238.6,17.7,31.6,79.5,124.5,738.3,455.1,15.2,59.1,103.1,75.1,804.6,215.4,14.6,69.5,110.6,101.0,938.2,404.8,40.4,198.2,225.5,97.4,719.9,256.5,20.4,93.3,142.4,107.9,899.2,545.9,21.1,65.1,125.2,176.5,762.1,220.8,31.1,89.3,135.8,148.6,1052,367.5,63.9,145.8,180.4,226.1,911.8,296.0,44.1,99.3,163.3,234.5,869.1,419.8,169.1,361.4,398.6,151.2,532.5,271.0,178.8,513.6,529.3,138.6,486.6,227.1,163.6,316.1,404.8,238.8,627.7,298.0,220.4,519.7,429.5,218.2,621.7,305.7,40.9,105.9,154.9,213.0,857.7,638.5,42.1,141.7,208.7,163.4,918.3,526.0,55.3,133.6,195.9,278.8,924.8,615.8,124.8,321.6,265.7,217.1,872.1,475.9
