日付,レース場,レース番号,券種, 1-2-3, 2-1-3, 3-1-2, 4-1-2, 5-1-2, 6-1-2, 1-2-4, 2-1-4, 3-1-4, 4-1-3, 5-1-3, 6-1-3, 1-2-5, 2-1-5, 3-1-5, 4-1-5, 5-1-4, 6-1-4, 1-2-6, 2-1-6, 3-1-6, 4-1-6, 5-1-6, 6-1-5, 1-3-2, 2-3-1, 3-2-1, 4-2-1, 5-2-1, 6-2-1, 1-3-4, 2-3-4, 3-2-4, 4-2-3, 5-2-3, 6-2-3, 1-3-5, 2-3-5, 3-2-5, 4-2-5, 5-2-4, 6-2-4, 1-3-6, 2-3-6, 3-2-6, 4-2-6, 5-2-6, 6-2-5, 1-4-2, 2-4-1, 3-4-1, 4-3-1, 5-3-1, 6-3-1, 1-4-3, 2-4-3, 3-4-2, 4-3-2, 5-3-2, 6-3-2, 1-4-5, 2-4-5, 3-4-5, 4-3-5, 5-3-4, 6-3-4, 1-4-6, 2-4-6, 3-4-6, 4-3-6, 5-3-6, 6-3-5, 1-5-2, 2-5-1, 3-5-1, 4-5-1, 5-4-1, 6-4-1, 1-5-3, 2-5-3, 3-5-2, 4-5-2, 5-4-2, 6-4-2, 1-5-4, 2-5-4, 3-5-4, 4-5-3, 5-4-3, 6-4-3, 1-5-6, 2-5-6, 3-5-6, 4-5-6, 5-4-6, 6-4-5, 1-6-2, 2-6-1, 3-6-1, 4-6-1, 5-6-1, 6-5-1, 1-6-3, 2-6-3, 3-6-2, 4-6-2, 5-6-2, 6-5-2, 1-6-4, 2-6-4, 3-6-4, 4-6-3, 5-6-3, 6-5-3, 1-6-5, 2-6-5, 3-6-5, 4-6-5, 5-6-4, 6-5-4
2025-03-19,唐津,1,3連単,17.9,130.0,160.8,53.9,630.9,262.1,17.9,153.3,86.8,37.0,375.8,226.1,32.6,291.5,144.1,71.4,423.2,130.1,35.1,268.6,174.5,29.5,489.5,332.5,18.3,287.4,356.9,136.6,1277,732.3,8.5,457.3,510.5,344.3,1749,1430,17.2,759.4,777.0,542.7,1922,887.2,18.8,1060,1286,241.3,2250,1757,18.3,322.6,162.9,99.8,632.0,508.3,9.2,513.3,464.2,362.9,1655,1214,20.0,1142,507.0,419.4,1313,644.1,11.7,661.4,317.3,177.1,1322,1322,50.4,936.7,411.0,211.0,561.7,160.4,33.6,1441,1048,619.2,1932,373.5,31.4,1640,798.9,532.6,1408,318.7,43.4,1757,883.0,327.7,1019,505.6,47.3,966.2,391.4,45.1,1033,953.7,29.4,1724,1327,131.4,2061,1942,21.9,1146,528.7,102.3,1662,1873,52.4,1902,1085,171.6,1361,1313
2025-03-19,唐津,2,3連単,4.8,21.9,41.1,178.2,135.8,689.0,10.4,47.7,62.1,222.4,153.4,1084,11.8,50.5,58.1,213.1,258.5,1624,28.1,101.9,105.0,292.6,247.2,1478,7.5,61.5,77.1,315.6,222.0,1048,16.1,164.0,183.7,641.7,361.0,1911,14.8,141.9,155.5,563.3,618.8,2436,25.8,354.0,359.5,784.4,528.9,2231,30.6,203.4,200.5,407.4,285.6,1616,39.1,336.1,330.0,745.5,421.8,2203,56.3,480.4,313.9,736.0,705.9,2702,79.6,711.7,656.4,994.0,737.5,2789,28.9,191.7,131.9,311.9,506.4,2543,31.8,267.7,222.0,504.9,835.5,2745,74.4,486.5,233.8,644.1,979.9,3232,78.5,683.6,470.6,520.9,802.6,2767,88.0,514.7,601.6,651.4,537.9,1911,97.0,979.9,947.7,996.9,707.4,2135,169.5,1441,1300,1160,1041,2524,143.1,1248,985.5,952.9,1222,2306
2025-03-19,唐津,3,3連単,8.4,87.6,57.8,367.3,51.8,1747,21.0,205.3,79.0,321.1,36.1,1922,10.4,111.7,39.0,258.4,84.3,3350,132.8,605.6,298.5,851.2,138.6,1682,7.8,183.6,154.0,653.2,151.2,2945,12.8,703.6,494.1,1347,277.7,4057,5.6,432.6,309.7,1229,500.2,5370,67.9,1844,1294,2356,845.3,4564,39.8,625.3,273.5,530.7,98.6,2665,30.0,1254,595.7,1478,234.5,4399,29.5,1155,361.9,897.2,344.5,5072,158.4,2536,1466,2226,582.4,3580,12.0,269.7,82.0,329.8,286.4,4869,8.6,464.0,220.9,692.9,699.5,5706,22.0,847.2,287.5,622.1,588.0,5143,63.8,1478,573.2,915.2,849.2,3969,355.9,2787,1420,2148,357.6,1911,279.6,3844,2571,3043,1123,3615,396.9,4564,2745,2968,908.4,3018,255.9,3381,1547,1963,1304,3289
2025-03-19,唐津,4,3連単,11.2,23.4,38.9,140.6,137.0,1636,17.4,29.9,34.6,183.5,137.3,2083,19.6,32.2,31.4,143.0,181.9,3210,123.2,166.7,156.5,431.3,426.5,2652,12.4,36.8,60.6,157.6,174.4,2346,15.0,36.5,58.3,152.6,161.4,2619,14.8,33.6,54.0,116.2,177.9,2904,98.0,174.8,223.5,415.3,556.0,3234,32.1,64.3,63.5,216.2,188.1,2259,34.2,58.0,74.3,177.3,169.5,3259,43.6,48.6,62.4,181.0,248.5,3471,169.0,218.3,241.2,580.9,524.5,3416,37.1,76.8,72.4,178.4,250.1,3649,35.0,67.2,80.3,135.2,205.9,3336,64.1,77.9,95.3,202.5,293.0,3990,171.9,247.9,222.1,324.7,582.5,3116,411.3,634.4,598.9,1064,1144,3210,385.7,686.5,662.0,1028,1169,3163,573.1,793.7,714.0,1274,1126,3139,477.1,606.5,541.9,829.1,1223,2986
2025-03-19,唐津,5,3連単,45.6,56.5,161.4,41.1,129.1,1188,35.2,44.0,59.9,32.0,108.4,1439,54.5,67.8,86.7,17.8,67.1,1077,159.5,239.8,330.4,62.5,152.1,1215,55.2,120.6,222.7,68.7,169.5,1488,29.2,86.0,129.2,86.0,227.1,1468,46.7,122.4,200.5,43.9,109.2,1188,170.1,343.9,470.4,119.1,226.9,1163,31.2,68.4,69.5,47.5,188.4,1608,26.5,74.3,126.0,96.5,279.0,1519,20.1,57.0,51.7,33.0,119.4,1093,72.5,160.0,163.9,115.1,323.6,1208,63.8,130.0,163.7,15.4,49.2,1139,58.5,148.0,239.0,24.8,69.1,1056,38.9,90.8,96.9,23.1,72.6,1031,107.3,216.8,256.1,24.6,70.3,551.0,385.8,660.9,775.7,137.4,319.3,1145,356.3,616.2,1017,179.3,350.5,1067,248.8,440.1,489.4,201.2,381.1,1151,264.8,502.9,533.5,92.9,203.6,586.5
2025-03-19,唐津,6,3連単,103.4,124.7,566.9,24.1,213.1,1063,30.3,32.9,327.0,98.7,452.5,2172,55.1,62.2,415.2,16.5,102.9,694.8,136.9,150.1,1021,37.7,179.1,925.4,153.5,277.3,704.3,29.1,244.2,1266,121.3,135.2,303.0,99.2,515.9,1965,162.7,244.8,519.8,15.6,103.0,605.1,337.7,472.2,856.3,31.5,197.1,1127,22.9,29.7,438.1,187.2,822.1,3126,77.5,78.0,324.4,174.1,870.7,2680,20.4,25.7,316.0,96.0,526.4,2579,48.0,54.9,629.1,184.2,917.2,2680,80.4,116.8,737.0,13.3,58.4,601.6,178.9,262.5,772.9,13.3,59.2,563.8,48.2,58.0,485.5,48.7,183.2,1965,125.1,140.0,1042,10.1,39.9,350.9,357.0,422.0,2486,70.0,316.5,1052,638.9,784.6,1624,63.3,315.0,1127,212.5,187.4,1664,193.4,753.1,2149,236.3,314.5,1779,30.2,139.7,396.8
2025-03-19,唐津,7,3連単,50.0,180.7,107.2,59.9,611.8,1325,48.7,170.3,19.2,19.0,360.1,1499,109.4,347.1,50.8,25.6,263.2,1108,216.2,616.0,107.4,59.6,475.2,1619,39.0,295.5,228.9,151.0,896.8,2376,10.5,193.8,121.9,93.6,910.2,1524,27.9,426.4,241.3,116.7,665.2,2407,71.6,717.4,378.0,201.2,1076,2472,31.8,270.2,19.5,20.9,442.9,1694,11.3,173.0,69.6,60.7,910.2,2407,25.2,346.5,18.4,16.2,183.8,513.9,56.9,644.2,36.3,34.4,561.2,1524,169.8,896.8,113.8,34.1,203.9,1010,76.6,723.1,235.4,78.0,380.3,1967,69.8,723.1,58.0,25.3,141.2,506.7,195.8,1811,145.3,37.6,230.1,778.5,424.4,1440,358.0,114.9,813.1,1709,263.2,1694,628.7,204.4,1396,2010,239.4,1967,156.6,76.4,734.7,1452,323.8,2472,289.4,81.2,515.3,928.6
2025-03-19,唐津,8,3連単,12.7,106.1,87.3,56.8,1087,583.2,10.2,89.0,29.5,38.9,803.5,417.2,61.9,314.9,147.0,99.4,638.5,413.5,45.3,249.0,83.9,52.2,1039,1303,12.4,219.9,233.1,141.2,1616,1149,5.6,284.0,292.8,257.6,2020,1824,42.4,859.7,620.3,461.4,1779,1607,22.6,665.5,545.0,279.5,2525,2800,9.6,173.5,52.8,75.2,1214,642.8,6.5,304.4,154.8,194.1,2159,1537,39.8,801.3,200.4,259.9,1214,803.5,17.0,489.3,114.8,156.0,1801,2227,138.3,1087,420.3,191.3,645.8,523.8,116.9,1635,812.8,339.1,1096,1251,112.4,1309,428.5,339.5,1036,930.4,163.8,2079,714.3,244.6,1136,1813,103.4,719.7,262.8,120.8,1663,2244,68.5,1315,576.0,271.4,2668,3041,59.8,906.6,325.1,216.0,2438,2719,208.1,1898,808.1,347.0,1836,2244
2025-03-19,唐津,9,3連単,6.0,17.3,140.7,149.2,92.8,1025,7.5,19.4,209.6,319.9,222.6,2559,7.0,15.9,188.8,209.4,209.6,2245,38.5,73.0,525.0,505.5,263.4,1694,14.8,75.3,202.2,207.3,142.7,1391,24.0,141.6,368.5,540.6,359.1,2472,21.9,123.3,341.0,379.2,420.6,3519,91.6,368.5,845.2,926.5,416.3,2103,19.1,76.0,434.6,661.8,530.4,3553,35.1,162.1,606.9,797.3,754.6,4021,32.0,139.1,709.2,975.9,1316,4112,97.9,393.9,1321,1794,1446,4463,17.1,57.5,398.2,273.1,430.0,3238,33.9,143.6,496.5,345.5,541.4,3075,43.6,153.7,831.7,667.8,1307,5630,80.0,215.1,1355,447.4,742.3,4158,157.7,390.5,1710,1126,550.3,2152,258.8,958.0,1936,1391,595.1,2165,257.1,1002,2506,2033,1435,4112,199.0,535.0,2456,1279,1115,3388
2025-03-19,唐津,10,3連単,6.8,52.1,73.4,72.6,263.5,963.8,7.9,58.5,58.0,95.2,160.5,1200,16.9,102.1,51.5,127.3,225.5,807.0,52.9,175.0,176.0,83.2,458.3,1512,10.5,127.0,176.9,155.3,694.1,1661,9.3,298.0,323.1,341.1,843.3,2595,9.6,415.4,387.3,510.3,919.2,2264,45.0,856.2,858.3,296.9,2020,4114,16.9,206.7,145.4,187.5,223.8,2190,18.7,438.6,289.5,527.1,779.0,3833,30.7,728.6,225.0,431.3,462.1,2326,39.9,822.8,439.8,413.4,955.6,2834,34.1,438.6,108.9,254.4,370.3,856.2,22.4,867.2,318.5,532.0,657.6,1411,35.8,1067,190.0,428.1,532.9,1447,66.8,1938,376.5,386.8,651.2,1637,151.0,1044,810.9,141.6,1254,2426,157.7,1843,1972,237.5,2426,3094,123.5,1479,854.0,327.8,1721,2765,200.2,2409,995.1,423.2,1282,2480
