日付,レース場,レース番号,券種, 1-2-3, 2-1-3, 3-1-2, 4-1-2, 5-1-2, 6-1-2, 1-2-4, 2-1-4, 3-1-4, 4-1-3, 5-1-3, 6-1-3, 1-2-5, 2-1-5, 3-1-5, 4-1-5, 5-1-4, 6-1-4, 1-2-6, 2-1-6, 3-1-6, 4-1-6, 5-1-6, 6-1-5, 1-3-2, 2-3-1, 3-2-1, 4-2-1, 5-2-1, 6-2-1, 1-3-4, 2-3-4, 3-2-4, 4-2-3, 5-2-3, 6-2-3, 1-3-5, 2-3-5, 3-2-5, 4-2-5, 5-2-4, 6-2-4, 1-3-6, 2-3-6, 3-2-6, 4-2-6, 5-2-6, 6-2-5, 1-4-2, 2-4-1, 3-4-1, 4-3-1, 5-3-1, 6-3-1, 1-4-3, 2-4-3, 3-4-2, 4-3-2, 5-3-2, 6-3-2, 1-4-5, 2-4-5, 3-4-5, 4-3-5, 5-3-4, 6-3-4, 1-4-6, 2-4-6, 3-4-6, 4-3-6, 5-3-6, 6-3-5, 1-5-2, 2-5-1, 3-5-1, 4-5-1, 5-4-1, 6-4-1, 1-5-3, 2-5-3, 3-5-2, 4-5-2, 5-4-2, 6-4-2, 1-5-4, 2-5-4, 3-5-4, 4-5-3, 5-4-3, 6-4-3, 1-5-6, 2-5-6, 3-5-6, 4-5-6, 5-4-6, 6-4-5, 1-6-2, 2-6-1, 3-6-1, 4-6-1, 5-6-1, 6-5-1, 1-6-3, 2-6-3, 3-6-2, 4-6-2, 5-6-2, 6-5-2, 1-6-4, 2-6-4, 3-6-4, 4-6-3, 5-6-3, 6-5-3, 1-6-5, 2-6-5, 3-6-5, 4-6-5, 5-6-4, 6-5-4
2025-06-18,芦屋,1,3連単,12.6,74.1,206.1,64.6,174.7,330.6,10.9,53.0,138.2,112.6,274.5,532.7,18.0,76.4,174.3,36.1,104.0,204.7,15.4,69.7,195.8,39.8,105.4,243.8,20.3,240.5,413.1,156.7,335.3,622.9,21.4,430.3,638.6,437.0,787.9,1283,29.3,581.5,787.9,251.3,476.5,597.6,35.7,448.9,640.0,241.7,382.6,749.9,15.0,150.0,252.4,269.7,621.5,871.3,26.8,412.5,587.6,586.4,1254,1200,14.9,344.9,375.9,355.8,852.7,929.2,16.8,272.8,422.5,421.8,796.9,1185,36.1,276.4,446.1,45.1,97.5,205.8,51.2,719.0,1043,143.3,293.5,411.9,30.9,479.7,608.0,239.8,457.8,688.9,33.9,441.1,602.8,44.8,92.6,211.1,56.8,365.1,645.9,73.4,161.7,288.0,101.3,842.5,1028,183.9,375.4,641.5,50.1,573.1,747.9,345.7,622.9,1006,61.1,719.0,749.9,71.0,155.2,251.3
2025-06-18,芦屋,2,3連単,8.4,13.1,53.9,206.8,137.5,279.2,14.2,23.4,80.3,372.0,206.7,428.6,19.7,31.4,82.0,330.1,313.8,781.7,21.0,32.8,87.6,392.4,187.8,499.4,12.0,29.6,68.2,222.9,152.6,268.7,25.6,49.1,84.4,273.2,228.8,303.4,29.9,63.2,87.4,216.6,219.1,502.8,36.8,51.1,90.6,293.1,181.4,429.8,39.7,70.1,169.6,443.5,314.8,537.9,67.1,105.3,136.1,325.3,293.1,382.7,78.7,103.3,177.4,455.9,500.2,849.7,103.8,127.9,171.8,496.0,314.8,761.4,49.6,90.8,164.6,387.2,475.1,1211,72.6,130.0,144.4,259.6,327.1,729.2,107.9,123.0,198.4,499.4,635.9,1196,92.9,130.0,159.0,292.5,357.9,1025,87.0,116.8,208.9,678.6,231.9,470.5,123.2,125.2,167.9,434.9,215.0,448.2,238.9,195.5,269.9,767.4,322.1,672.4,161.7,183.0,250.7,498.5,343.6,854.7
2025-06-18,芦屋,3,3連単,59.4,57.4,214.5,80.4,99.4,1187,30.6,27.3,256.7,167.5,187.8,1685,39.8,34.7,268.7,98.5,134.0,1529,142.9,130.0,389.2,332.6,302.2,1473,101.6,54.1,137.0,61.5,75.4,899.1,126.4,23.2,59.3,60.3,46.2,512.6,144.9,23.4,62.4,25.7,31.9,432.3,286.8,37.2,96.5,99.5,78.0,498.1,46.5,27.7,275.6,302.2,239.9,1414,102.9,26.3,107.7,113.8,86.8,628.1,60.0,12.7,123.2,122.7,131.6,938.1,195.5,46.3,248.3,295.3,209.5,890.6,55.8,36.7,314.8,97.4,126.1,1685,122.7,26.4,109.8,33.5,43.1,594.9,72.6,15.9,139.8,90.9,102.7,980.5,205.2,49.5,237.4,130.4,160.8,790.5,453.1,213.8,587.5,742.5,622.6,1572,587.5,104.6,259.6,286.0,257.0,683.0,490.2,109.2,449.5,476.1,436.3,1012,598.7,123.0,403.1,365.4,383.4,874.0
2025-06-18,芦屋,4,3連単,27.4,128.7,54.9,562.3,93.8,1083,67.7,225.4,38.0,352.5,32.6,533.2,38.9,130.8,12.3,218.8,113.9,684.5,86.7,317.9,45.3,462.9,77.2,436.7,19.6,166.1,119.8,924.5,203.8,1567,18.9,243.3,176.8,769.7,153.1,912.1,7.6,108.1,65.5,623.1,375.9,2223,25.6,255.8,155.9,1149,252.9,1279,99.8,607.5,98.6,359.6,32.3,624.2,63.2,485.3,223.6,677.7,85.1,890.6,50.1,464.1,65.1,238.5,76.9,1073,97.4,912.1,146.5,504.0,62.4,413.9,35.4,234.6,16.5,273.7,223.1,1460,13.7,157.8,43.0,540.0,461.6,2238,36.6,393.7,34.0,254.4,197.6,1744,36.3,360.8,30.7,262.7,205.9,1104,174.5,947.7,163.7,927.0,145.9,474.5,89.2,672.4,277.7,1366,251.0,980.5,149.7,1350,242.8,859.1,125.6,382.7,82.7,669.7,104.3,534.9,267.0,787.5
2025-06-18,芦屋,5,3連単,24.4,54.3,45.7,154.4,736.3,80.8,44.5,81.6,34.4,98.5,568.6,72.1,127.6,196.1,90.2,208.2,742.4,103.3,39.0,83.8,47.8,129.5,792.7,221.6,23.6,51.5,51.6,163.1,711.1,117.6,31.2,35.3,32.2,86.6,529.5,79.8,100.4,102.9,83.6,218.7,861.0,127.3,31.2,46.0,43.8,134.8,799.7,309.4,81.1,120.5,24.7,69.5,459.9,96.2,70.5,65.0,26.0,60.5,506.6,86.7,170.2,186.3,25.8,62.5,274.1,77.5,85.7,106.4,22.7,52.3,543.3,224.9,325.5,553.4,109.3,261.1,757.0,159.1,267.9,325.5,141.6,268.1,821.7,147.3,432.6,430.5,67.8,130.5,294.8,102.7,349.5,441.8,119.4,215.4,781.2,263.9,43.5,119.3,67.3,145.7,1028,426.4,39.1,81.0,57.7,130.6,883.6,463.0,73.6,123.3,45.1,88.1,649.4,386.1,176.0,257.4,106.3,187.1,955.7,456.8
2025-06-18,芦屋,6,3連単,9.6,15.1,76.6,606.5,164.2,76.3,27.5,40.2,178.4,969.9,244.3,138.3,22.1,26.5,133.1,784.3,428.5,344.3,14.1,16.4,81.1,643.3,170.3,259.5,19.0,31.8,70.3,700.1,187.4,75.2,52.7,71.7,140.6,806.7,182.8,71.5,40.8,45.2,90.0,765.4,375.3,235.3,30.9,23.1,48.8,515.4,132.5,183.0,85.1,141.1,385.6,1435,432.9,180.8,113.6,140.7,344.3,1050,314.1,103.0,146.7,173.1,446.6,1149,619.8,394.0,121.1,132.6,308.0,977.4,266.6,364.0,53.1,78.2,215.1,1090,910.8,688.7,65.5,65.3,177.7,1028,801.6,576.2,131.3,140.1,420.0,988.8,849.9,838.7,76.6,65.5,155.0,713.8,584.2,977.4,38.9,38.1,120.6,817.1,252.3,363.5,63.2,34.4,79.4,619.8,185.9,262.2,150.4,112.8,271.2,1100,294.4,453.8,101.7,71.2,174.4,985.0,595.1,801.6
2025-06-18,芦屋,7,3連単,23.5,19.1,43.7,202.2,187.5,1235,46.8,44.0,66.4,233.4,150.5,1328,44.7,41.5,43.1,180.2,391.7,1471,182.9,164.2,176.4,393.6,399.3,1615,30.2,23.3,34.0,195.2,169.5,1307,50.3,16.6,24.9,97.8,57.8,679.0,36.1,11.7,13.9,113.8,183.3,965.5,158.3,52.8,61.0,266.0,242.5,882.7,81.8,88.4,80.5,264.6,145.9,1626,87.6,33.6,48.2,122.5,53.8,770.0,99.3,58.0,50.5,119.7,154.9,1144,239.7,136.7,119.8,282.8,210.9,925.7,88.7,72.8,59.8,219.5,375.6,2077,77.8,27.7,23.7,141.6,249.6,1373,163.4,69.1,58.2,141.8,216.6,1605,272.2,124.7,86.0,268.9,375.0,1765,640.3,439.8,426.9,805.1,648.7,2026,533.8,208.5,208.4,578.8,416.8,1194,621.0,283.1,295.6,574.8,398.0,1047,531.5,260.4,201.1,509.6,570.8,1471
2025-06-18,芦屋,8,3連単,9.0,18.1,24.2,270.4,271.7,213.4,30.8,47.3,43.7,255.3,297.9,204.9,32.6,55.7,51.0,389.2,696.3,432.6,32.4,42.8,30.6,283.3,412.5,571.3,9.8,24.1,33.0,380.3,349.8,295.5,18.6,42.7,57.8,243.6,289.1,177.0,30.2,59.9,53.5,543.9,701.4,444.8,17.4,30.3,37.7,313.8,420.4,732.2,69.9,150.3,108.6,334.5,403.1,225.0,66.4,108.8,99.8,269.9,280.0,172.4,110.4,297.3,171.6,522.8,780.7,327.2,91.7,152.0,87.3,282.2,432.0,544.9,84.9,193.4,136.4,576.0,1226,674.7,92.9,160.1,101.0,605.5,882.8,521.9,222.2,401.4,247.0,644.0,1161,489.4,165.3,262.1,151.7,508.7,926.1,1026,80.0,128.8,78.7,425.5,911.2,1077,66.0,88.7,69.4,346.4,633.9,1001,147.9,211.6,117.5,328.0,761.8,1120,179.0,313.8,198.8,589.1,1195,1336
2025-06-18,芦屋,9,3連単,15.8,27.7,101.6,283.2,90.3,74.1,31.3,38.8,179.0,481.5,140.5,164.1,16.2,26.3,109.4,321.1,216.7,330.2,14.4,18.1,96.0,329.9,76.6,138.6,28.8,72.5,125.5,319.6,109.5,73.2,59.7,114.0,220.9,436.2,173.1,111.4,32.8,93.2,126.8,297.2,227.8,211.4,34.0,62.2,100.5,253.5,77.4,98.1,75.2,126.9,330.5,644.8,231.3,236.5,101.9,194.8,289.0,527.3,225.3,165.0,117.2,155.0,261.8,500.0,345.7,444.8,99.6,111.3,238.4,455.6,144.3,219.8,35.1,66.5,159.4,405.4,372.8,566.1,45.1,110.9,128.8,315.4,335.5,372.8,104.5,123.8,246.0,441.3,392.2,598.1,42.7,51.9,97.3,206.4,189.8,418.4,33.1,41.6,159.6,405.4,90.2,136.1,61.2,76.8,118.6,316.3,74.2,97.6,125.3,92.6,289.0,473.4,118.2,181.6,55.9,54.6,127.2,275.2,185.0,257.8
2025-06-18,芦屋,10,3連単,18.5,70.7,41.2,297.2,69.5,808.1,47.8,164.5,29.8,169.5,34.4,577.2,32.6,113.8,15.8,164.9,92.4,1078,106.0,281.7,60.8,324.0,61.0,491.8,12.6,128.2,102.8,485.8,160.0,1056,15.8,189.6,135.5,390.2,130.8,1256,8.8,126.3,84.8,477.8,296.3,1564,38.5,375.0,246.3,788.1,209.5,950.0,62.9,411.3,76.2,193.1,41.1,682.0,42.7,319.2,131.5,255.7,77.5,1067,55.0,470.8,58.8,141.1,87.2,919.9,117.3,826.9,128.9,329.4,56.5,390.7,33.4,230.1,27.7,180.5,188.6,1477,16.3,173.3,62.1,296.9,264.2,1671,44.8,388.3,49.7,160.6,153.3,1281,45.5,426.7,47.0,244.7,192.6,1043,245.3,790.1,233.3,735.4,107.6,486.5,172.7,904.2,359.8,938.8,195.3,772.8,306.3,1330,315.1,742.3,100.0,358.6,159.5,835.6,151.7,463.2,222.7,798.0
