日付,レース場,レース番号,券種, 1-2-3, 2-1-3, 3-1-2, 4-1-2, 5-1-2, 6-1-2, 1-2-4, 2-1-4, 3-1-4, 4-1-3, 5-1-3, 6-1-3, 1-2-5, 2-1-5, 3-1-5, 4-1-5, 5-1-4, 6-1-4, 1-2-6, 2-1-6, 3-1-6, 4-1-6, 5-1-6, 6-1-5, 1-3-2, 2-3-1, 3-2-1, 4-2-1, 5-2-1, 6-2-1, 1-3-4, 2-3-4, 3-2-4, 4-2-3, 5-2-3, 6-2-3, 1-3-5, 2-3-5, 3-2-5, 4-2-5, 5-2-4, 6-2-4, 1-3-6, 2-3-6, 3-2-6, 4-2-6, 5-2-6, 6-2-5, 1-4-2, 2-4-1, 3-4-1, 4-3-1, 5-3-1, 6-3-1, 1-4-3, 2-4-3, 3-4-2, 4-3-2, 5-3-2, 6-3-2, 1-4-5, 2-4-5, 3-4-5, 4-3-5, 5-3-4, 6-3-4, 1-4-6, 2-4-6, 3-4-6, 4-3-6, 5-3-6, 6-3-5, 1-5-2, 2-5-1, 3-5-1, 4-5-1, 5-4-1, 6-4-1, 1-5-3, 2-5-3, 3-5-2, 4-5-2, 5-4-2, 6-4-2, 1-5-4, 2-5-4, 3-5-4, 4-5-3, 5-4-3, 6-4-3, 1-5-6, 2-5-6, 3-5-6, 4-5-6, 5-4-6, 6-4-5, 1-6-2, 2-6-1, 3-6-1, 4-6-1, 5-6-1, 6-5-1, 1-6-3, 2-6-3, 3-6-2, 4-6-2, 5-6-2, 6-5-2, 1-6-4, 2-6-4, 3-6-4, 4-6-3, 5-6-3, 6-5-3, 1-6-5, 2-6-5, 3-6-5, 4-6-5, 5-6-4, 6-5-4
2025-03-24,福岡,1,3連単,9.4,252.0,351.7,157.7,266.4,724.2,6.2,208.0,253.9,374.6,386.4,1504,15.2,484.0,366.2,240.8,274.6,788.5,24.5,622.7,585.4,239.6,368.9,1417,11.0,626.7,444.4,285.0,498.8,1437,10.5,1040,465.6,842.9,1286,2444,19.4,987.6,897.0,1086,1321,2384,30.5,3911,1437,977.7,1286,2642,6.5,373.1,660.6,740.7,794.9,2384,10.3,968.1,618.8,1222,1527,4251,16.7,1746,1504,1253,2172,3492,14.4,2642,1746,1880,2273,2172,24.8,1008,665.1,549.3,683.7,1396,31.5,1051,1178,1164,1437,2793,30.4,1955,1657,1136,2080,3259,42.0,1777,2384,1008,1504,3371,65.5,1880,1880,585.4,808.0,1844,83.0,3621,2642,1222,1844,3259,52.3,3621,2875,1527,2080,1810,69.8,3055,3055,1504,1844,3154
2025-03-24,福岡,2,3連単,20.9,48.9,88.4,24.6,51.2,2087,16.4,33.0,137.2,91.7,161.3,2769,14.7,27.7,103.2,21.0,81.0,2224,121.3,202.5,456.9,122.8,190.3,2261,30.6,100.9,125.5,32.1,65.8,2887,50.6,165.9,202.8,98.8,142.8,2609,39.7,119.3,159.6,22.4,68.8,1280,217.1,600.5,706.8,114.2,181.9,1739,26.2,50.2,195.5,140.0,255.5,3231,62.9,156.1,214.4,128.3,142.4,3084,31.2,46.2,193.6,128.6,424.1,2887,153.6,239.3,688.9,381.2,665.2,2087,26.8,58.2,197.2,19.6,46.1,1696,59.6,120.6,195.8,17.3,39.4,1043,42.5,61.1,280.4,84.5,188.7,2423,143.9,189.8,640.1,42.9,90.2,955.7,444.9,643.2,1357,219.2,379.0,1696,619.7,1190,1384,221.7,375.9,1491,488.1,491.7,1413,420.1,718.0,1675,450.8,595.2,1150,154.5,318.5,1028
2025-03-24,福岡,3,3連単,21.6,59.0,33.7,261.0,417.0,1010,36.3,95.4,18.5,145.8,229.4,497.3,45.7,120.8,22.0,193.6,333.2,943.9,75.8,166.2,38.4,225.2,298.0,870.9,17.2,75.7,44.0,400.1,703.7,1530,10.8,65.1,31.7,310.9,500.4,927.3,13.5,75.1,56.6,359.9,670.8,1515,26.1,93.6,66.9,316.5,547.3,1433,56.8,167.1,25.5,169.8,241.7,492.6,25.0,134.9,48.2,229.4,367.4,685.4,42.6,204.7,27.7,123.7,238.4,506.9,58.5,237.7,40.2,118.3,201.5,522.0,92.6,334.7,56.1,193.6,378.9,1313,42.4,203.1,82.5,384.5,583.8,1407,85.7,296.8,48.0,186.1,290.3,780.4,84.9,345.7,57.2,150.4,263.1,838.5,211.8,469.1,115.3,364.9,477.7,900.8,99.3,305.5,164.0,459.6,659.6,1241,165.5,433.0,86.5,245.1,343.4,688.4,177.9,480.6,96.2,218.9,418.1,765.2
2025-03-24,福岡,4,3連単,12.8,15.7,33.7,125.2,156.5,2810,23.6,17.0,39.9,145.3,203.9,5009,31.1,25.7,67.9,184.9,227.7,6401,344.9,309.7,811.4,619.5,640.1,2304,24.5,24.1,31.8,120.9,145.4,3600,24.9,15.3,27.6,78.0,112.1,2954,33.4,18.2,38.4,104.7,145.4,1888,512.1,300.0,492.4,789.2,472.2,3600,40.6,39.0,60.8,157.8,199.0,6778,42.5,26.2,48.4,97.0,148.8,3840,63.5,32.5,54.1,123.2,171.4,4801,584.9,389.2,711.2,1087,612.9,3840,56.2,63.4,104.4,217.4,316.5,5237,58.8,36.4,71.7,149.0,221.1,1986,106.2,49.6,82.8,148.1,71.8,5487,636.6,375.3,629.6,763.0,1010,3840,1152,1266,2304,1622,1388,4609,1745,1339,1516,1536,1066,3389,1066,900.2,2679,2259,1252,3717,1986,952.2,2057,1953,1458,4267
2025-03-24,福岡,5,3連単,41.3,95.0,154.7,48.0,531.4,113.5,22.4,38.9,65.8,71.6,570.2,168.0,138.8,271.3,219.3,99.9,591.7,40.4,29.1,48.2,64.6,20.5,541.6,210.2,51.7,142.9,198.9,75.0,791.2,173.0,25.3,93.4,110.8,171.1,1091,309.5,109.0,211.1,229.7,207.7,945.2,121.9,43.8,92.7,105.3,48.9,786.8,416.6,21.1,60.0,72.5,119.1,1316,272.4,25.0,76.8,103.7,188.5,1394,366.7,72.5,208.0,188.7,249.2,1292,181.9,11.9,47.5,49.7,60.8,1154,495.9,256.5,374.5,352.9,148.4,579.5,54.2,282.2,398.9,472.6,239.9,809.4,86.5,180.1,394.5,343.5,354.7,991.8,117.1,181.7,312.9,294.0,71.3,241.9,113.0,47.2,119.4,145.1,22.0,577.2,396.7,69.6,170.3,176.9,36.0,687.0,525.5,18.0,74.3,76.9,47.7,926.5,640.1,143.1,290.3,302.2,47.9,274.0,203.2
2025-03-24,福岡,6,3連単,11.2,16.1,45.0,446.0,62.0,1275,30.8,55.3,118.3,473.4,96.3,2004,11.8,13.7,40.2,488.4,264.7,2057,88.0,93.3,169.0,913.2,183.0,1528,20.0,22.4,47.3,467.7,49.6,1416,50.3,62.5,86.8,610.0,50.8,1714,20.7,16.6,27.4,453.9,180.0,3086,113.5,115.8,157.3,1498,109.3,983.0,113.3,131.1,214.0,553.2,126.3,2338,132.5,114.3,151.1,676.9,90.7,1978,143.9,87.9,157.9,512.7,266.1,2707,291.7,309.9,436.0,1498,227.6,1528,24.5,22.7,58.1,424.0,427.5,1815,32.8,20.0,35.7,364.0,287.9,2912,97.0,80.0,110.7,512.7,400.8,3149,136.7,63.8,140.5,738.4,476.3,1696,324.9,358.1,816.6,1110,313.7,1390,414.9,388.7,575.9,1882,220.1,887.0,464.8,665.2,1110,1559,354.8,1330,370.1,257.2,460.7,1607,607.6,2374
2025-03-24,福岡,7,3連単,8.2,8.8,66.2,277.8,110.4,683.1,21.1,26.8,139.0,507.4,241.8,1892,9.9,12.9,101.2,440.3,413.1,2500,24.5,30.2,171.4,660.5,292.9,1359,15.0,20.2,69.1,327.9,129.4,786.7,44.5,44.2,113.2,501.9,207.7,703.7,31.1,22.9,76.7,403.5,393.3,1207,61.4,39.3,116.8,588.4,255.0,986.2,64.8,95.0,233.7,679.8,372.4,2059,99.3,108.4,196.6,564.6,308.4,859.1,90.1,99.6,210.9,601.0,773.7,2090,181.1,127.5,308.4,744.9,603.6,1945,33.6,46.4,209.3,666.8,710.8,3182,57.9,52.8,148.1,540.7,611.5,1867,101.6,110.4,310.5,864.4,1029,3112,103.5,79.5,293.5,645.3,864.4,2546,156.6,146.6,573.9,1359,437.6,1207,259.3,140.8,354.5,1060,384.7,897.7,414.3,246.9,673.2,1429,703.7,1945,211.2,139.2,507.4,1007,1052,1892
2025-03-24,福岡,8,3連単,5.1,14.0,45.5,107.1,353.6,243.4,12.8,34.6,62.3,179.3,580.6,507.5,17.7,47.9,89.9,220.4,651.6,742.4,13.2,34.0,77.3,175.3,445.4,968.9,9.5,58.7,73.2,154.4,445.4,339.1,18.1,133.1,118.4,363.0,1001,810.9,24.9,175.3,170.5,467.7,1203,981.7,18.9,123.2,149.3,350.2,915.4,1448,33.3,117.9,156.5,294.9,819.9,777.2,41.0,187.4,187.9,467.7,1253,915.4,78.7,317.4,257.2,525.4,1492,1755,52.3,227.4,268.3,538.7,1243,1989,59.9,197.1,245.4,335.3,838.3,904.3,69.7,388.6,343.8,435.0,1332,1223,108.0,464.8,412.2,538.7,1253,1913,100.9,370.2,406.6,411.0,904.3,2016,48.3,151.4,298.4,321.6,975.3,1462,74.9,238.7,339.9,426.3,1538,1865,99.4,351.9,476.7,589.8,1797,2529,151.3,534.8,558.8,532.9,1156,2295
2025-03-24,福岡,9,3連単,12.2,57.9,141.7,13.9,843.4,1073,5.4,20.7,81.2,33.3,1550,2257,36.1,181.6,335.8,61.3,791.2,1037,36.3,147.4,295.7,38.2,1030,1346,25.0,158.0,244.8,28.4,1137,1475,19.0,142.1,151.6,63.1,2601,3009,69.6,579.2,568.5,102.8,1395,959.3,74.0,513.3,597.2,63.8,2896,3336,6.3,37.1,108.5,75.2,1827,3654,13.0,95.5,127.3,75.8,2896,4263,35.3,278.5,328.6,221.5,3070,3654,25.4,156.4,231.1,142.1,4263,5293,181.2,590.3,1311,119.2,763.6,1051,218.9,919.1,1228,162.2,930.3,1058,163.1,730.9,642.2,267.4,1918,2790,270.2,1764,2224,162.0,1112,2692,161.4,682.2,1003,118.2,1382,1871,232.9,1154,1279,138.5,3132,5116,146.3,694.5,1112,267.4,3132,5903,363.7,1686,1668,213.7,2192,4148
2025-03-24,福岡,10,3連単,30.5,102.4,343.5,13.0,119.8,2733,7.3,18.4,172.9,51.0,390.5,5624,26.1,61.7,456.7,20.9,104.5,2590,125.3,227.0,1041,101.4,439.3,3174,70.0,270.7,490.8,18.8,169.1,4279,44.0,169.1,201.8,66.4,503.4,4100,103.1,296.4,465.3,25.3,113.1,2072,311.4,1093,1075,82.3,423.3,3859,6.7,23.1,205.0,97.4,734.4,6561,26.5,92.0,193.7,107.7,669.5,5789,16.1,45.0,227.8,91.6,515.2,4279,93.2,191.2,989.1,372.8,1178,4374,52.2,145.7,587.5,32.4,86.8,3028,142.5,355.9,548.3,27.0,78.9,2288,47.1,95.7,443.3,81.4,275.6,4473,339.9,465.3,1137,78.2,258.6,1911,681.1,979.3,3859,265.2,844.8,2812,1118,1988,3226,274.1,656.1,2894,570.5,902.9,2812,658.3,1613,3226,806.7,1144,2982,265.2,573.8,1857
