日付,レース場,レース番号,券種, 1-2-3, 2-1-3, 3-1-2, 4-1-2, 5-1-2, 6-1-2, 1-2-4, 2-1-4, 3-1-4, 4-1-3, 5-1-3, 6-1-3, 1-2-5, 2-1-5, 3-1-5, 4-1-5, 5-1-4, 6-1-4, 1-2-6, 2-1-6, 3-1-6, 4-1-6, 5-1-6, 6-1-5, 1-3-2, 2-3-1, 3-2-1, 4-2-1, 5-2-1, 6-2-1, 1-3-4, 2-3-4, 3-2-4, 4-2-3, 5-2-3, 6-2-3, 1-3-5, 2-3-5, 3-2-5, 4-2-5, 5-2-4, 6-2-4, 1-3-6, 2-3-6, 3-2-6, 4-2-6, 5-2-6, 6-2-5, 1-4-2, 2-4-1, 3-4-1, 4-3-1, 5-3-1, 6-3-1, 1-4-3, 2-4-3, 3-4-2, 4-3-2, 5-3-2, 6-3-2, 1-4-5, 2-4-5, 3-4-5, 4-3-5, 5-3-4, 6-3-4, 1-4-6, 2-4-6, 3-4-6, 4-3-6, 5-3-6, 6-3-5, 1-5-2, 2-5-1, 3-5-1, 4-5-1, 5-4-1, 6-4-1, 1-5-3, 2-5-3, 3-5-2, 4-5-2, 5-4-2, 6-4-2, 1-5-4, 2-5-4, 3-5-4, 4-5-3, 5-4-3, 6-4-3, 1-5-6, 2-5-6, 3-5-6, 4-5-6, 5-4-6, 6-4-5, 1-6-2, 2-6-1, 3-6-1, 4-6-1, 5-6-1, 6-5-1, 1-6-3, 2-6-3, 3-6-2, 4-6-2, 5-6-2, 6-5-2, 1-6-4, 2-6-4, 3-6-4, 4-6-3, 5-6-3, 6-5-3, 1-6-5, 2-6-5, 3-6-5, 4-6-5, 5-6-4, 6-5-4
2025-03-29,大村,1,3連単,15.8,59.1,153.0,66.5,179.0,69.8,12.5,35.4,193.5,162.2,242.3,142.6,34.0,75.2,246.7,151.3,252.8,87.4,16.0,33.1,144.0,52.0,130.8,140.5,37.5,97.2,160.3,76.0,270.2,91.3,41.8,72.4,155.7,127.8,366.7,151.8,88.6,225.1,364.3,164.8,358.7,82.3,66.1,97.1,149.1,48.5,175.7,171.7,19.8,50.5,281.3,261.2,324.1,166.1,45.1,67.2,212.3,200.8,380.3,160.0,53.6,105.4,444.1,380.3,493.4,177.8,25.0,40.4,168.1,146.5,225.4,217.9,61.3,217.9,446.5,224.4,370.9,115.5,93.3,278.5,487.6,219.9,410.8,97.1,78.0,215.9,578.6,333.9,523.3,194.2,65.2,149.6,304.8,116.1,226.0,202.1,35.7,80.0,144.7,76.8,150.8,199.9,87.3,131.8,127.0,61.5,149.6,219.9,44.1,71.2,148.1,124.6,194.2,265.4,88.5,135.1,205.1,114.0,182.9,235.0
2025-03-29,大村,2,3連単,28.0,53.4,325.1,17.1,323.4,897.3,7.0,11.3,166.7,57.4,699.0,2028,34.2,51.0,403.1,27.7,194.8,787.5,50.3,71.6,654.8,39.2,460.8,1542,47.9,198.7,363.8,22.6,405.7,1054,34.2,145.0,348.2,124.7,848.3,2120,101.5,420.3,696.4,49.3,376.2,731.9,172.4,602.0,1008,59.8,734.8,1744,7.6,19.1,224.0,158.0,1181,2744,23.2,81.4,335.0,257.7,1517,3808,22.4,59.6,505.7,247.5,572.5,2006,30.7,78.8,639.1,344.3,2073,3589,83.8,187.2,1054,35.1,215.2,740.6,162.5,478.5,982.3,45.7,251.1,654.8,72.7,164.7,501.7,144.2,585.0,1435,210.4,352.1,1219,40.5,262.1,668.9,178.4,384.0,1622,85.6,787.5,1413,356.8,897.3,1568,105.5,833.2,1568,134.0,277.7,1323,310.0,1159,2145,348.8,583.2,1777,84.9,536.3,664.1
2025-03-29,大村,3,3連単,28.9,22.0,132.8,158.7,68.8,689.7,26.0,24.1,227.5,413.5,137.7,1168,23.4,16.5,127.4,262.2,202.6,1388,93.8,59.7,412.0,504.7,121.1,945.0,48.7,38.2,109.5,117.8,55.5,659.0,82.7,36.0,102.8,183.6,41.4,600.2,50.6,15.1,43.4,87.4,78.4,511.7,193.4,50.9,152.2,139.4,47.8,300.5,67.6,41.5,359.3,516.4,162.5,1298,117.5,43.8,196.7,288.7,69.2,790.3,111.2,23.3,187.8,320.9,225.9,1291,248.1,55.9,411.2,735.3,118.8,796.0,48.1,25.9,141.3,256.7,283.2,2115,77.5,16.5,65.8,123.1,146.7,757.9,148.2,30.6,165.1,265.9,297.7,2095,145.1,26.5,151.0,220.1,238.2,1052,296.1,179.1,606.7,670.9,129.4,705.0,536.4,132.1,357.0,287.6,68.1,320.0,598.6,136.1,664.9,982.6,125.3,615.1,249.5,69.1,334.9,477.6,209.7,755.3
2025-03-29,大村,4,3連単,13.3,25.4,270.9,58.5,111.4,1873,5.6,8.9,300.9,204.7,347.5,4544,9.6,14.1,319.4,80.1,157.6,3080,97.8,131.9,982.5,285.8,432.8,3867,32.4,102.6,256.7,60.8,127.2,2796,35.6,100.7,281.8,203.5,359.2,3495,51.1,158.2,363.5,58.1,108.5,1398,194.4,506.3,1165,247.9,405.7,2423,14.1,22.8,473.3,506.3,797.2,6268,43.5,93.0,380.2,439.0,727.1,6732,25.9,25.5,402.1,506.3,857.4,4544,139.5,164.2,1129,1032,1623,5863,25.0,44.7,704.5,95.1,181.2,3305,75.5,141.7,517.8,66.3,113.6,1747,43.1,39.4,554.1,302.9,537.8,3951,217.6,308.0,1714,254.5,395.1,2754,439.0,830.0,3029,899.8,1050,5863,807.9,1188,2596,748.0,927.4,3189,631.1,685.9,2244,1280,1667,5193,811.5,899.8,2019,773.5,1095,2979
2025-03-29,大村,5,3連単,9.4,27.4,90.7,118.9,50.3,1649,19.7,53.1,160.9,220.1,65.6,2849,8.1,21.0,65.7,76.5,96.7,3582,83.3,163.2,411.7,255.3,184.4,2055,15.3,61.5,142.4,166.1,63.9,1871,31.3,143.1,313.4,323.1,91.8,2180,15.3,46.2,104.8,118.6,137.3,2483,128.9,300.7,541.6,451.0,237.7,1817,34.0,128.8,378.8,427.2,118.0,3918,52.1,202.7,409.7,466.1,116.1,2533,32.0,125.2,213.4,224.1,206.2,4250,144.3,446.2,1049,1049,462.7,3096,13.8,38.6,105.6,54.1,105.5,3021,19.0,46.9,105.5,69.7,124.3,2483,35.5,101.9,182.9,136.2,165.2,3215,101.2,180.5,489.8,149.2,231.7,2434,318.6,630.1,1519,710.4,478.5,1791,430.1,861.8,1319,718.5,478.5,1529,443.8,898.8,1694,1049,722.7,1830,360.3,679.6,1247,541.6,702.4,2239
2025-03-29,大村,6,3連単,17.2,19.3,336.6,50.2,195.0,511.1,8.6,8.1,425.4,252.5,687.8,1646,18.3,16.4,587.9,100.9,372.3,871.1,39.0,31.0,978.2,146.5,586.4,1387,51.3,56.4,269.7,46.1,165.8,472.6,71.7,40.1,211.7,117.2,380.6,843.4,110.7,61.7,302.5,48.8,193.9,295.7,237.7,81.4,517.7,72.3,375.3,680.0,21.5,14.9,547.4,555.1,1249,2743,61.5,31.4,341.4,292.5,670.4,1446,49.5,20.1,556.4,513.3,1356,2075,78.5,24.9,823.0,714.6,1808,3849,61.9,54.2,861.7,112.5,325.2,849.4,180.9,104.3,543.7,69.5,188.6,361.6,116.4,49.8,714.6,290.3,880.8,1482,278.5,105.1,1193,163.6,434.7,1037,163.7,102.8,1680,227.3,1065,1570,542.4,173.3,1224,139.2,650.4,907.5,292.5,74.2,1326,596.7,1822,2539,495.2,167.3,1822,268.8,837.5,1262
2025-03-29,大村,7,3連単,18.8,103.0,42.8,161.9,1354,1261,31.9,138.2,11.0,52.7,639.2,434.3,102.1,350.7,29.5,166.3,1159,799.3,80.8,270.2,17.3,91.2,994.9,1729,11.7,202.8,159.8,371.5,1857,2642,4.8,382.6,260.6,525.5,1843,2671,16.9,932.5,446.9,852.3,2451,3774,9.0,721.6,358.3,732.8,2076,3471,29.5,373.0,25.9,68.5,775.8,436.7,12.4,596.7,129.2,289.6,2032,2222,61.0,1111,71.6,193.9,1063,569.5,31.2,1168,39.9,99.3,1235,1843,200.5,1303,138.6,287.3,1197,994.9,87.6,1612,435.5,630.7,1933,2613,178.9,2104,195.9,318.1,968.6,664.2,184.0,2477,185.2,305.2,1103,1872,191.4,1204,80.4,199.9,1486,2935,54.6,1941,368.6,624.9,2584,3658,91.7,2354,100.4,194.0,1617,2377,252.8,3279,205.8,358.6,1794,2543
2025-03-29,大村,8,3連単,29.7,43.4,298.1,22.1,1129,280.7,10.2,13.1,279.6,81.1,2015,884.7,92.7,102.1,765.2,82.0,1072,295.7,32.5,33.1,521.0,28.7,1231,1142,60.8,104.7,295.3,23.3,1164,286.6,53.9,55.6,156.1,48.2,1756,526.0,218.4,229.4,605.5,65.0,743.4,120.8,145.1,119.0,317.1,16.2,949.0,683.4,13.0,16.6,293.1,178.6,2634,1517,40.8,34.4,171.3,109.2,2452,906.1,84.3,59.1,598.3,350.9,2216,787.3,25.9,15.0,264.8,160.6,2328,2442,281.3,407.0,1721,118.0,848.5,241.6,473.4,534.9,777.1,89.8,591.2,108.4,284.9,215.0,1311,263.8,1280,407.5,380.2,276.0,1650,72.3,521.4,441.0,87.2,91.2,1007,37.8,1520,1751,272.2,159.8,653.6,23.0,1177,1208,88.5,47.0,542.6,99.2,2184,2658,383.6,234.3,1628,66.6,696.1,728.1
2025-03-29,大村,9,3連単,7.9,40.5,84.5,622.7,45.0,729.8,27.3,105.5,174.0,662.2,38.3,964.5,8.4,34.0,49.2,545.8,175.2,2717,32.0,105.2,145.6,1069,61.5,668.1,8.9,128.7,187.9,930.1,98.8,1294,23.7,497.4,661.3,1954,179.3,2319,7.6,162.9,255.0,1362,556.3,3241,22.6,452.9,637.1,1925,189.2,1453,78.8,481.3,475.6,923.6,77.3,1567,76.3,854.0,1011,2404,175.2,2583,71.3,613.2,513.6,1213,443.3,3302,135.0,1052,1087,2427,236.2,1768,12.9,88.1,85.8,533.0,406.0,3281,11.0,148.2,226.1,993.9,761.8,4014,54.1,454.9,407.3,832.2,632.5,3953,27.7,224.5,277.1,693.9,541.8,3051,113.3,515.6,665.6,1525,145.5,758.4,87.0,1096,1327,1870,216.3,1124,291.3,1557,1863,1793,285.9,1402,96.5,615.3,802.8,1366,534.1,2278
2025-03-29,大村,10,3連単,9.1,52.8,29.9,537.6,150.9,807.2,28.6,159.1,36.5,358.7,87.3,575.2,18.7,97.2,19.6,478.2,383.0,1935,41.7,186.1,38.8,670.2,154.4,814.0,7.1,94.7,78.5,888.2,298.6,1562,11.1,291.7,236.2,1150,382.0,1855,6.3,190.3,121.1,1256,942.6,3265,14.0,408.7,242.8,1628,586.2,2239,58.2,576.3,149.5,472.4,126.9,785.5,35.1,623.0,332.8,830.2,281.8,1619,61.1,731.4,206.5,574.6,562.5,2310,88.1,1233,299.5,830.2,247.8,969.2,34.2,317.8,60.8,702.4,733.3,2893,19.7,362.7,131.4,1043,1295,3458,71.8,886.9,192.4,819.7,992.3,2809,44.1,665.6,108.4,759.0,864.5,2879,110.2,907.5,183.0,1879,291.2,839.7,68.3,1086,392.7,2310,503.8,1384,173.1,2022,510.8,1684,321.6,809.5,98.8,1284,223.7,1526,951.9,2239
