日付,レース場,レース番号,券種, 1-2-3, 2-1-3, 3-1-2, 4-1-2, 5-1-2, 6-1-2, 1-2-4, 2-1-4, 3-1-4, 4-1-3, 5-1-3, 6-1-3, 1-2-5, 2-1-5, 3-1-5, 4-1-5, 5-1-4, 6-1-4, 1-2-6, 2-1-6, 3-1-6, 4-1-6, 5-1-6, 6-1-5, 1-3-2, 2-3-1, 3-2-1, 4-2-1, 5-2-1, 6-2-1, 1-3-4, 2-3-4, 3-2-4, 4-2-3, 5-2-3, 6-2-3, 1-3-5, 2-3-5, 3-2-5, 4-2-5, 5-2-4, 6-2-4, 1-3-6, 2-3-6, 3-2-6, 4-2-6, 5-2-6, 6-2-5, 1-4-2, 2-4-1, 3-4-1, 4-3-1, 5-3-1, 6-3-1, 1-4-3, 2-4-3, 3-4-2, 4-3-2, 5-3-2, 6-3-2, 1-4-5, 2-4-5, 3-4-5, 4-3-5, 5-3-4, 6-3-4, 1-4-6, 2-4-6, 3-4-6, 4-3-6, 5-3-6, 6-3-5, 1-5-2, 2-5-1, 3-5-1, 4-5-1, 5-4-1, 6-4-1, 1-5-3, 2-5-3, 3-5-2, 4-5-2, 5-4-2, 6-4-2, 1-5-4, 2-5-4, 3-5-4, 4-5-3, 5-4-3, 6-4-3, 1-5-6, 2-5-6, 3-5-6, 4-5-6, 5-4-6, 6-4-5, 1-6-2, 2-6-1, 3-6-1, 4-6-1, 5-6-1, 6-5-1, 1-6-3, 2-6-3, 3-6-2, 4-6-2, 5-6-2, 6-5-2, 1-6-4, 2-6-4, 3-6-4, 4-6-3, 5-6-3, 6-5-3, 1-6-5, 2-6-5, 3-6-5, 4-6-5, 5-6-4, 6-5-4
2025-03-20,大村,1,3連単,25.9,21.8,175.6,240.2,661.6,29.6,28.3,20.8,326.4,686.2,932.3,98.5,77.4,49.7,528.1,651.1,1453,86.8,15.4,8.9,183.9,237.5,596.4,199.5,59.8,45.2,140.1,241.1,678.6,22.3,112.1,58.3,154.2,361.2,976.7,39.2,248.2,118.4,296.3,563.6,1028,32.6,86.6,26.0,80.3,112.8,303.1,82.3,82.9,49.6,503.6,1051,1801,160.8,191.9,70.3,248.2,532.7,1260,86.5,342.4,141.2,758.1,1557,2307,159.7,86.0,21.0,205.1,408.8,1264,345.7,276.9,180.1,1037,1161,1943,148.3,542.1,259.4,725.3,976.7,1709,72.7,620.5,234.8,1045,1984,2637,181.6,276.5,96.5,545.3,621.5,1139,341.5,30.5,12.0,215.5,229.0,638.7,348.9,104.5,22.5,109.2,113.2,320.7,191.2,82.7,16.5,199.3,349.6,1098,449.1,190.3,52.8,414.8,453.5,920.7,429.3
2025-03-20,大村,2,3連単,14.5,22.0,59.9,21.8,810.0,1290,7.4,14.6,38.1,29.5,982.8,2750,61.3,93.3,164.7,39.1,447.4,1535,162.3,192.3,463.1,169.3,2087,3899,24.5,44.4,75.2,33.7,1240,1747,14.9,42.8,65.3,63.0,1747,2289,86.2,199.5,276.5,88.4,898.2,1375,270.4,324.6,506.1,236.8,2608,3815,7.4,25.4,50.4,53.6,1430,3255,11.8,37.1,68.4,83.8,1949,2793,28.0,102.6,139.6,122.3,1333,2365,103.6,181.4,333.7,343.8,4031,2190,188.0,318.5,400.4,71.6,434.8,1490,225.4,610.6,638.1,101.8,706.7,1294,131.8,349.2,402.2,152.4,926.3,2074,528.7,793.7,1163,236.3,1563,3167,605.4,799.1,1722,467.4,3058,5816,795.5,1328,1828,575.9,4326,5375,523.3,840.7,1436,926.3,4607,6013,1101,2074,1791,740.7,3167,4326
2025-03-20,大村,3,3連単,18.9,44.4,41.6,560.6,478.1,203.6,58.1,110.3,42.7,289.2,242.1,107.2,59.9,100.8,35.6,509.9,631.6,357.4,36.1,57.2,16.0,300.1,237.2,339.3,17.4,57.5,63.5,620.6,618.8,342.8,20.6,111.4,108.6,449.5,388.4,210.8,23.0,91.3,85.1,688.4,827.9,589.1,11.9,43.4,41.2,389.5,326.1,450.9,104.3,281.6,81.2,298.2,260.4,106.7,55.4,216.1,130.9,420.4,353.5,179.0,114.5,364.7,82.3,323.4,381.5,110.7,57.9,170.7,35.2,125.5,128.6,104.8,146.1,228.3,65.2,570.3,731.8,523.0,69.8,191.1,113.1,831.1,795.7,585.9,164.1,459.1,96.4,438.9,493.5,165.9,72.0,151.5,33.2,329.6,403.0,396.0,70.2,131.1,29.9,398.9,249.2,433.2,32.1,96.8,53.9,502.7,308.3,472.3,85.4,241.3,37.5,159.2,137.2,167.1,85.8,189.1,33.4,361.9,366.8,394.1
2025-03-20,大村,4,3連単,15.5,10.9,74.4,362.4,64.2,1134,66.2,49.3,255.9,710.4,130.4,1716,15.4,9.7,88.0,681.9,286.6,2208,100.1,59.7,345.9,1031,209.8,1753,30.8,19.9,60.1,329.4,48.3,1343,102.4,56.6,118.4,355.8,42.2,1339,39.4,12.1,35.7,296.0,98.9,1688,158.0,62.9,130.3,609.7,73.3,738.7,157.9,116.9,431.8,965.7,158.5,2475,220.4,108.9,281.7,678.5,82.4,1702,246.8,63.8,343.8,965.7,381.7,2635,374.4,168.1,675.2,1357,262.7,1215,28.5,13.6,96.6,734.7,355.2,2002,53.3,11.3,53.7,346.7,179.6,1565,172.0,34.4,196.6,828.6,403.6,2138,176.5,32.2,175.7,844.0,428.6,2002,380.3,293.2,1107,1343,336.2,1865,431.3,259.7,674.1,936.9,204.9,723.0,679.7,411.8,1541,1469,404.8,1212,538.2,162.1,642.3,1280,610.6,2150
2025-03-20,大村,5,3連単,16.4,23.2,204.4,29.0,259.9,284.3,7.2,9.3,202.9,113.0,693.0,554.0,20.1,24.3,347.5,47.3,256.7,343.9,69.6,96.3,631.1,110.1,524.0,609.1,26.6,82.9,224.1,31.1,286.5,362.6,31.0,78.9,195.0,95.2,774.9,625.7,63.0,163.9,383.0,47.3,272.9,275.1,157.5,311.0,679.0,92.1,664.2,671.5,12.1,16.3,239.9,232.9,1429,1077,31.8,49.7,226.0,202.9,1236,944.3,28.9,30.2,362.6,326.2,1262,1166,63.9,77.7,677.7,539.4,1783,1611,67.7,88.3,746.6,64.2,249.8,419.3,141.2,220.2,694.4,59.9,230.7,313.4,77.1,85.8,714.6,226.0,743.6,885.1,211.6,305.8,1074,109.6,359.0,566.0,181.4,334.2,1216,186.1,758.9,846.4,323.0,682.7,1330,147.6,789.9,773.3,197.7,243.1,1524,407.7,1639,1632,338.8,541.0,1708,176.4,650.1,695.7
2025-03-20,大村,6,3連単,32.9,126.0,69.4,24.1,1993,321.8,17.5,66.1,18.4,17.8,1951,385.1,225.4,612.5,376.3,123.6,1635,164.7,61.5,170.3,64.0,16.0,2551,1094,32.5,305.4,168.6,67.8,2912,510.7,9.6,361.6,137.5,127.2,3542,954.0,210.2,1626,1278,476.2,3291,506.5,28.6,802.6,348.7,98.2,3056,2164,11.3,124.0,25.1,32.9,2623,613.9,7.4,284.2,73.2,93.8,4001,1170,114.3,1101,340.1,362.3,2867,450.3,11.1,274.8,47.1,51.1,2990,2067,451.8,2270,1353,333.2,1749,145.8,650.5,2781,1993,565.2,3252,279.0,523.2,2623,1394,742.6,2539,271.1,711.2,2407,1448,364.4,1951,652.0,99.0,534.3,145.2,24.8,3233,2233,61.5,1149,424.9,56.1,4001,2837,41.0,551.2,135.0,50.9,3476,2516,460.8,1972,1030,161.5,2251,1387
2025-03-20,大村,7,3連単,46.7,209.3,325.2,21.1,109.8,2037,17.6,89.1,176.7,35.9,170.2,3421,36.6,142.2,228.2,8.2,49.4,1224,352.2,759.1,979.2,66.7,239.0,1727,57.7,420.2,415.9,52.7,242.4,3102,28.8,592.3,614.8,157.4,528.9,3032,50.1,898.4,748.5,52.1,210.5,3121,366.3,1969,1454,200.2,735.1,3294,11.7,137.5,227.1,114.7,444.3,4235,16.1,445.8,565.3,263.6,752.7,3732,7.2,228.2,260.5,119.8,432.8,3606,115.1,1084,993.8,381.7,1270,3812,43.1,318.8,452.6,8.7,37.4,1114,55.3,796.5,764.6,18.5,75.4,2493,18.6,349.2,431.0,38.2,148.7,3195,205.9,1699,1840,28.1,116.1,1080,790.6,1940,2869,184.3,673.0,2482,999.4,2779,3335,347.0,1147,3606,576.9,2448,2981,432.4,1427,3867,740.2,2616,2668,121.6,503.4,1389
2025-03-20,大村,8,3連単,12.3,41.1,146.2,254.5,43.1,170.8,21.4,64.3,335.0,590.3,74.9,354.1,7.2,25.7,126.3,217.0,167.9,532.5,13.7,38.6,215.0,278.9,36.7,117.4,21.1,118.3,215.8,445.6,79.2,261.4,63.2,392.7,824.2,1264,268.7,665.2,19.5,208.4,400.6,666.4,480.0,1152,35.5,250.3,489.6,622.9,104.2,294.2,50.2,232.9,932.0,1228,181.2,734.4,105.7,756.3,1236,1489,404.6,1073,56.3,419.6,1114,1417,1018,1624,73.8,375.8,1209,1457,285.3,734.4,10.8,68.1,223.3,344.6,348.4,1121,22.5,221.7,427.9,550.9,783.8,1468,46.5,331.7,923.8,970.2,1143,1892,13.6,98.8,320.5,296.7,400.2,1140,40.8,135.9,483.5,545.6,51.1,121.4,75.7,464.2,777.1,904.4,86.8,221.6,106.8,601.5,1468,1404,170.7,412.6,34.5,185.6,533.7,532.5,315.2,682.5
2025-03-20,大村,9,3連単,27.5,397.2,187.0,822.2,76.3,808.1,59.1,767.3,89.3,453.2,27.4,635.6,28.7,532.5,36.8,279.6,59.1,1083,135.0,980.6,148.3,717.9,40.9,415.1,20.2,723.7,459.5,1624,330.2,1807,11.7,1030,1276,2610,690.8,2716,4.9,1595,850.0,2497,1034,3203,29.6,2851,1391,2653,707.8,2297,63.8,1624,237.2,662.3,66.1,1266,26.5,2744,1089,2365,401.6,2680,19.3,2662,267.2,799.3,257.5,2337,65.7,2645,630.6,1543,179.0,1296,18.0,1073,68.2,329.2,221.2,2505,5.5,1661,475.8,1286,936.1,3392,11.7,2619,225.3,683.2,457.9,3203,13.0,2512,231.8,812.2,553.4,2569,156.4,2680,489.4,1511,104.2,460.2,80.1,3757,1923,2882,401.6,1438,128.7,3866,1052,2061,192.0,909.6,54.5,3605,519.8,1631,361.2,1543
2025-03-20,大村,10,3連単,20.6,197.5,260.6,167.3,71.0,485.5,18.1,206.7,204.6,164.3,74.8,666.8,13.0,149.6,143.5,52.7,49.0,486.3,36.3,257.0,232.3,104.6,50.8,290.8,21.8,517.7,511.5,431.3,272.4,853.7,15.0,1044,1159,1022,804.9,1879,11.4,1039,773.7,448.0,517.7,1789,27.2,1392,998.7,643.3,392.3,1165,21.2,612.6,456.8,459.0,280.4,1295,21.3,1216,1204,1214,843.7,2236,11.8,830.6,445.9,477.9,534.1,1904,22.6,1072,613.9,813.3,457.8,1522,14.7,407.0,282.5,70.5,89.4,741.0,15.7,1246,668.4,227.1,330.7,1796,14.6,897.4,487.1,260.9,339.7,1835,14.7,665.8,385.3,102.5,135.5,687.6,80.2,867.5,793.8,255.0,121.3,341.3,78.9,1921,1632,707.4,327.4,959.6,61.6,1599,1325,837.9,380.0,1047,42.5,1087,724.1,224.2,216.8,580.7
