日付,レース場,レース番号,券種, 1-2-3, 2-1-3, 3-1-2, 4-1-2, 5-1-2, 6-1-2, 1-2-4, 2-1-4, 3-1-4, 4-1-3, 5-1-3, 6-1-3, 1-2-5, 2-1-5, 3-1-5, 4-1-5, 5-1-4, 6-1-4, 1-2-6, 2-1-6, 3-1-6, 4-1-6, 5-1-6, 6-1-5, 1-3-2, 2-3-1, 3-2-1, 4-2-1, 5-2-1, 6-2-1, 1-3-4, 2-3-4, 3-2-4, 4-2-3, 5-2-3, 6-2-3, 1-3-5, 2-3-5, 3-2-5, 4-2-5, 5-2-4, 6-2-4, 1-3-6, 2-3-6, 3-2-6, 4-2-6, 5-2-6, 6-2-5, 1-4-2, 2-4-1, 3-4-1, 4-3-1, 5-3-1, 6-3-1, 1-4-3, 2-4-3, 3-4-2, 4-3-2, 5-3-2, 6-3-2, 1-4-5, 2-4-5, 3-4-5, 4-3-5, 5-3-4, 6-3-4, 1-4-6, 2-4-6, 3-4-6, 4-3-6, 5-3-6, 6-3-5, 1-5-2, 2-5-1, 3-5-1, 4-5-1, 5-4-1, 6-4-1, 1-5-3, 2-5-3, 3-5-2, 4-5-2, 5-4-2, 6-4-2, 1-5-4, 2-5-4, 3-5-4, 4-5-3, 5-4-3, 6-4-3, 1-5-6, 2-5-6, 3-5-6, 4-5-6, 5-4-6, 6-4-5, 1-6-2, 2-6-1, 3-6-1, 4-6-1, 5-6-1, 6-5-1, 1-6-3, 2-6-3, 3-6-2, 4-6-2, 5-6-2, 6-5-2, 1-6-4, 2-6-4, 3-6-4, 4-6-3, 5-6-3, 6-5-3, 1-6-5, 2-6-5, 3-6-5, 4-6-5, 5-6-4, 6-5-4
2025-06-14,唐津,1,3連単,10.3,81.2,63.1,275.2,54.3,581.2,28.5,151.5,83.0,307.8,39.4,515.8,12.8,86.9,31.4,231.9,119.7,977.4,35.7,203.3,91.2,363.7,54.4,388.5,9.7,210.1,162.4,498.3,136.8,739.7,17.5,496.2,446.6,904.7,180.2,1764,6.6,280.2,206.2,750.7,414.1,1837,24.0,586.1,442.1,972.0,238.0,1172,49.9,409.8,250.0,533.8,71.4,714.2,50.4,659.5,560.0,1079,164.4,1568,47.9,548.7,273.9,679.8,285.2,2306,98.8,709.9,532.1,1336,154.8,884.3,15.9,218.4,58.5,311.7,272.0,1394,11.9,300.8,146.8,586.1,521.9,1729,39.6,614.7,206.3,520.4,396.0,2800,26.4,480.7,160.6,501.2,389.0,1582,98.0,681.1,319.3,760.4,98.1,433.4,86.4,1172,639.2,1326,198.5,928.5,186.9,1589,1034,1626,149.1,711.3,76.5,893.2,390.7,900.1,387.3,1446
2025-06-14,唐津,2,3連単,6.1,8.7,92.4,44.9,385.1,2484,4.9,6.7,156.1,114.7,831.9,5038,22.4,27.0,326.7,120.0,568.7,3650,149.6,145.5,1055,501.0,1779,6625,18.5,27.5,102.0,42.1,388.8,2730,35.6,33.8,128.4,92.5,667.4,4259,87.7,90.5,312.7,101.5,482.8,2730,470.7,358.1,701.4,383.0,903.4,6276,17.0,21.0,267.9,214.2,1204,6750,43.3,38.5,208.1,204.3,1049,4834,96.4,68.8,630.9,474.4,1987,6625,447.7,332.4,2032,1834,4416,6504,112.5,120.6,756.3,172.6,480.2,5770,226.4,226.7,716.9,146.0,442.2,3439,248.7,195.4,1246,525.3,1484,6504,1107,807.5,3312,712.6,974.8,6276,736.1,868.3,3577,874.7,4770,7014,1555,1466,2885,627.6,3805,5864,1360,1157,4770,3084,6388,4471,1806,1325,5420,1626,3252,7155
2025-06-14,唐津,3,3連単,7.4,44.5,94.2,59.2,298.4,451.8,5.6,33.0,75.0,79.6,311.6,617.4,23.5,100.9,142.0,100.2,265.4,541.9,68.2,258.6,374.8,205.5,992.4,1064,9.1,142.5,188.4,148.6,532.1,763.0,7.1,188.7,201.3,333.8,881.5,1111,21.8,436.6,497.7,373.5,728.6,1057,51.4,886.3,1071,891.2,2047,2200,8.7,104.7,153.9,217.5,548.3,1239,10.9,206.0,261.9,385.1,1074,2073,21.4,367.2,398.9,532.9,1172,1807,58.1,722.1,891.2,1043,2294,2361,55.0,395.9,344.1,211.4,395.9,1047,59.0,682.5,674.0,333.8,660.2,1685,57.2,623.3,638.1,479.2,983.3,2022,203.9,1444,1540,829.5,2022,2246,189.4,1064,1273,743.7,1685,2142,209.2,1948,2527,1353,2741,2673,196.0,1633,2087,1547,2527,2630,386.9,2567,2450,1633,2718,2741
2025-06-14,唐津,4,3連単,10.6,10.6,39.3,63.2,264.9,533.9,16.3,15.8,53.9,77.5,311.4,626.3,59.9,66.8,122.4,86.1,276.3,706.1,59.8,42.9,121.8,108.8,277.7,891.0,14.9,21.9,40.7,66.5,344.0,510.7,21.3,25.0,44.8,75.3,349.1,641.9,69.8,70.6,115.7,110.9,333.8,661.5,68.1,77.9,123.1,118.0,385.3,1172,29.7,35.8,85.0,120.9,412.9,888.2,33.6,35.8,71.0,103.6,420.9,882.7,71.1,106.7,172.0,209.0,542.1,1023,86.2,104.1,210.4,235.9,538.0,1502,142.5,202.3,243.3,89.8,255.8,724.2,163.4,192.8,243.5,95.1,262.0,726.1,167.2,232.1,299.8,158.5,427.3,840.6,202.9,302.4,431.2,90.5,241.0,716.9,142.5,165.1,386.4,174.1,383.2,853.3,173.1,180.6,329.2,161.5,377.1,1034,224.0,219.1,433.9,257.0,529.9,1313,283.0,493.8,650.8,175.9,370.2,789.0
2025-06-14,唐津,5,3連単,17.5,176.5,155.0,36.8,425.3,323.6,10.4,111.6,98.8,51.2,427.1,313.6,52.2,295.4,164.0,37.2,267.1,183.3,23.4,201.4,115.4,23.7,291.7,410.4,17.3,327.1,281.2,82.5,690.6,511.8,13.2,753.8,526.9,329.2,1436,1365,31.4,1136,995.2,167.9,855.5,545.8,18.2,973.0,714.9,97.3,939.9,1602,10.2,184.6,153.0,120.9,652.1,599.5,14.4,629.2,431.3,382.1,1740,1530,30.8,780.9,447.8,264.3,1290,1001,11.9,347.6,296.8,176.2,1233,1228,103.3,638.4,366.0,47.0,209.0,200.4,84.5,1586,1213,106.0,346.4,397.0,81.7,1258,836.6,220.6,814.3,700.1,81.5,1390,685.9,45.7,215.5,469.2,46.3,424.1,303.9,37.2,420.0,660.6,40.7,1329,875.1,79.5,793.1,1471,36.7,568.2,565.0,163.0,992.0,1378,80.8,1416,737.4,56.8,422.4,689.0
2025-06-14,唐津,6,3連単,33.2,160.9,243.6,33.0,265.9,92.1,10.6,46.4,177.3,109.5,864.8,171.2,56.2,239.1,407.8,45.5,204.2,37.8,18.2,80.2,232.0,15.1,243.9,189.9,49.6,335.0,424.1,71.8,489.7,181.4,40.5,704.9,558.1,362.4,1079,648.6,165.0,1084,1065,183.5,587.7,170.3,58.2,804.9,605.2,73.9,648.6,681.2,11.4,107.6,284.5,273.1,877.3,397.2,35.1,510.2,571.1,553.0,1084,923.8,38.9,514.5,648.6,488.7,1065,427.1,8.8,148.9,264.5,198.9,1084,1150,100.9,495.7,826.7,78.5,233.6,38.8,246.3,1418,1290,155.4,377.5,93.7,82.2,826.7,999.5,310.3,920.3,203.4,119.6,934.4,855.7,51.7,189.0,103.9,30.9,182.0,389.6,16.7,313.9,346.4,67.2,810.3,713.1,36.1,441.8,659.1,16.0,206.8,370.1,91.0,1012,960.2,88.1,766.9,913.4,32.6,255.3,211.3
2025-06-14,唐津,7,3連単,11.1,40.7,9.8,999.2,257.9,275.0,130.7,307.7,49.2,601.0,146.2,132.5,65.4,149.5,15.5,855.0,981.5,560.3,43.7,118.0,10.4,771.5,246.1,367.7,5.8,52.6,27.8,1429,577.9,492.2,41.6,282.5,137.2,1285,551.0,411.6,14.4,153.7,78.3,1863,1417,1176,9.0,113.4,58.2,1783,552.9,1023,284.5,727.5,133.3,607.6,172.0,130.6,205.0,782.4,211.3,1017,320.2,255.9,366.1,958.8,247.2,1043,970.0,674.2,298.8,921.5,207.6,1151,228.1,289.9,121.5,448.3,43.7,1275,1393,1594,60.4,378.7,73.3,1642,2022,1928,379.5,1481,166.5,1382,1579,1675,122.6,696.9,59.9,1610,2047,2336,73.2,361.3,29.2,1256,408.5,605.3,37.8,320.2,51.7,2047,682.6,1049,298.3,1210,141.2,1467,397.7,490.7,142.6,760.8,57.0,1710,1579,1764
2025-06-14,唐津,8,3連単,22.7,10.6,101.2,151.2,832.6,192.2,31.2,13.9,218.3,358.2,1005,431.4,139.2,60.8,460.3,649.8,1459,383.3,28.8,11.3,204.1,198.2,1402,1098,63.3,17.0,62.3,99.7,717.6,119.0,144.4,12.7,51.5,98.7,832.6,119.5,291.5,51.2,153.7,181.8,801.3,93.8,130.0,11.8,53.3,58.0,951.5,445.9,94.9,26.3,286.4,399.1,1522,569.9,177.7,21.4,121.1,160.5,1110,230.1,480.0,84.5,642.0,807.3,1955,449.6,166.0,18.0,223.4,292.7,1747,1450,427.1,221.5,819.8,907.0,1567,291.1,377.2,127.4,737.5,503.9,1133,101.9,826.1,221.8,1276,1060,2030,271.1,694.3,173.2,888.1,543.7,1869,311.1,100.5,24.1,375.9,178.0,1602,1470,209.7,23.1,178.5,81.7,1197,880.7,237.3,24.6,349.4,252.2,2537,1567,655.8,98.8,1019,240.0,1869,1190
2025-06-14,唐津,9,3連単,8.8,14.8,69.7,387.0,113.5,102.3,26.8,46.3,232.9,762.8,328.1,249.4,11.8,26.2,164.3,568.6,485.6,409.6,11.6,16.1,117.5,483.0,189.1,297.7,15.7,24.3,69.3,376.7,168.4,91.8,82.2,59.5,149.2,467.0,422.8,128.7,43.8,45.4,127.5,496.1,507.1,221.9,44.6,24.0,73.0,260.4,243.4,183.0,93.4,116.3,425.7,880.2,588.7,331.6,202.7,120.9,293.8,644.6,635.7,204.3,179.8,154.5,505.7,1000,1212,718.0,162.8,80.5,394.5,839.8,769.3,608.2,30.5,91.5,293.4,598.3,709.6,673.1,81.0,106.5,289.2,556.5,668.2,385.4,129.1,211.4,608.2,1000,1096,851.5,69.6,70.5,347.4,395.4,602.2,618.5,41.3,34.7,197.2,532.2,314.5,411.4,101.8,40.9,144.2,325.7,279.9,286.9,201.6,84.0,396.3,817.3,627.0,618.5,107.5,61.3,409.6,473.1,610.3,673.1
2025-06-14,唐津,10,3連単,4.6,19.8,45.9,131.1,179.6,650.6,7.5,27.5,64.2,216.8,308.9,1009,18.3,58.4,84.7,202.0,388.6,1225,23.1,65.7,97.8,256.3,325.3,2018,8.1,49.3,69.2,200.2,254.1,858.0,13.7,144.2,179.7,431.1,520.8,1138,23.5,205.5,212.9,351.7,653.0,1505,29.8,206.0,223.4,420.9,438.5,2368,20.7,123.1,175.0,360.2,513.3,1259,31.1,190.5,255.2,504.6,704.8,1138,53.8,345.5,300.5,473.6,1153,1930,69.3,349.6,351.0,614.6,1038,1614,54.7,229.7,236.5,280.6,553.3,1889,61.6,352.4,337.0,361.0,667.7,1421,112.2,501.7,457.7,519.3,1110,2306,110.2,614.6,476.2,374.7,699.3,2018,119.8,298.5,379.5,528.6,1083,2248,137.9,474.9,432.1,562.1,1070,2140,207.5,616.7,600.0,992.3,1644,1741,285.5,833.9,755.8,667.7,1089,1973
2025-06-14,唐津,11,3連単,13.1,79.1,130.2,52.5,272.3,196.6,8.0,50.9,69.7,79.9,291.1,337.5,23.0,121.0,137.3,65.2,167.6,181.7,28.6,110.7,173.4,57.8,337.5,422.1,17.1,203.2,236.5,113.4,475.0,278.1,11.2,311.5,284.7,339.4,905.1,719.1,25.4,590.7,558.1,280.3,548.0,343.2,30.0,604.4,730.6,216.3,891.8,838.4,10.6,109.6,128.3,140.9,610.5,673.8,12.3,317.5,281.6,378.2,1096,1151,20.9,323.1,242.5,278.1,719.1,805.0,17.2,228.2,336.9,253.0,1357,1378,46.3,398.9,372.0,107.6,254.8,280.7,51.6,846.2,730.6,180.1,408.8,423.1,34.2,563.2,411.6,279.4,498.4,784.2,80.2,812.2,942.6,120.4,351.2,572.1,63.5,287.8,612.5,105.4,586.9,710.7,72.3,957.5,1109,164.3,909.7,1130,48.1,418.2,678.8,248.2,1357,1479,110.2,784.2,1221,152.7,527.3,733.6
2025-06-14,唐津,12,3連単,13.3,145.4,52.3,168.9,134.1,1429,20.7,220.3,24.0,97.1,61.9,581.7,26.2,221.0,20.7,79.3,109.5,1381,81.3,572.6,77.4,203.4,193.9,1601,12.0,252.7,150.9,342.8,350.5,2456,7.6,635.2,258.6,584.7,553.5,3098,6.9,638.8,269.3,560.0,727.1,3188,33.9,1381,575.6,859.0,839.4,3070,26.8,510.1,58.8,126.7,88.1,659.1,16.0,845.8,228.0,444.4,353.8,3315,21.8,843.7,68.2,152.7,213.9,2368,64.5,1381,185.2,307.2,358.0,2046,32.2,470.3,48.2,131.4,193.7,2210,16.0,828.9,180.0,356.5,524.6,3383,27.8,1108,81.6,201.5,274.7,2335,65.0,1535,173.4,272.6,424.0,1973,255.6,1735,388.2,544.4,510.1,1782,208.0,2550,1108,1175,1080,3041,257.0,2550,508.5,650.1,706.9,1782,240.0,2351,538.2,597.4,810.6,2181
