日付,レース場,レース番号,券種, 1-2-3, 2-1-3, 3-1-2, 4-1-2, 5-1-2, 6-1-2, 1-2-4, 2-1-4, 3-1-4, 4-1-3, 5-1-3, 6-1-3, 1-2-5, 2-1-5, 3-1-5, 4-1-5, 5-1-4, 6-1-4, 1-2-6, 2-1-6, 3-1-6, 4-1-6, 5-1-6, 6-1-5, 1-3-2, 2-3-1, 3-2-1, 4-2-1, 5-2-1, 6-2-1, 1-3-4, 2-3-4, 3-2-4, 4-2-3, 5-2-3, 6-2-3, 1-3-5, 2-3-5, 3-2-5, 4-2-5, 5-2-4, 6-2-4, 1-3-6, 2-3-6, 3-2-6, 4-2-6, 5-2-6, 6-2-5, 1-4-2, 2-4-1, 3-4-1, 4-3-1, 5-3-1, 6-3-1, 1-4-3, 2-4-3, 3-4-2, 4-3-2, 5-3-2, 6-3-2, 1-4-5, 2-4-5, 3-4-5, 4-3-5, 5-3-4, 6-3-4, 1-4-6, 2-4-6, 3-4-6, 4-3-6, 5-3-6, 6-3-5, 1-5-2, 2-5-1, 3-5-1, 4-5-1, 5-4-1, 6-4-1, 1-5-3, 2-5-3, 3-5-2, 4-5-2, 5-4-2, 6-4-2, 1-5-4, 2-5-4, 3-5-4, 4-5-3, 5-4-3, 6-4-3, 1-5-6, 2-5-6, 3-5-6, 4-5-6, 5-4-6, 6-4-5, 1-6-2, 2-6-1, 3-6-1, 4-6-1, 5-6-1, 6-5-1, 1-6-3, 2-6-3, 3-6-2, 4-6-2, 5-6-2, 6-5-2, 1-6-4, 2-6-4, 3-6-4, 4-6-3, 5-6-3, 6-5-3, 1-6-5, 2-6-5, 3-6-5, 4-6-5, 5-6-4, 6-5-4
2025-05-04,唐津,1,3連単,9.0,34.2,47.7,60.4,1331,86.1,11.3,45.4,46.6,77.4,1491,110.6,119.8,255.3,240.0,208.2,1331,137.3,13.1,54.1,68.7,89.6,1591,641.7,10.7,57.6,83.3,97.1,2374,160.0,13.2,73.1,97.7,147.1,3237,271.0,134.1,329.3,436.9,353.9,2095,319.4,17.2,123.0,165.8,177.0,3165,1255,18.3,70.4,62.6,121.0,2208,217.8,22.4,90.9,88.4,157.4,3652,335.9,121.2,298.3,272.9,386.5,2687,396.8,26.6,152.2,139.8,254.3,4317,1343,374.8,868.6,830.6,390.3,1376,292.2,447.9,1075,1325,483.7,1685,393.5,340.0,853.0,816.3,615.3,2208,534.5,391.3,1737,1277,602.3,2335,1491,16.7,115.6,160.7,189.5,2543,2335,21.1,154.0,222.0,261.1,4383,2849,27.3,216.3,255.5,395.1,4070,3237,182.7,898.8,734.3,751.7,3957,2590
2025-05-04,唐津,2,3連単,15.9,114.6,25.6,198.2,324.4,1764,36.7,222.0,10.9,74.7,98.6,1026,55.4,307.2,13.4,110.0,172.6,1674,338.6,978.8,98.5,364.6,619.0,2301,9.4,172.8,75.5,433.3,731.1,2806,6.4,356.7,125.2,498.5,792.0,2779,8.6,442.4,147.6,586.9,1059,3426,100.9,1364,516.9,1723,2004,3729,46.1,501.0,17.1,68.9,115.7,1041,18.6,600.0,62.4,235.7,439.7,2630,36.2,874.3,22.7,84.4,156.8,903.8,194.3,2435,79.8,243.3,720.4,1818,82.4,882.1,32.3,141.7,288.0,1864,31.7,906.5,111.5,340.6,723.9,3826,56.0,1212,40.3,138.4,242.7,1116,325.5,2806,178.0,472.9,823.0,2338,675.7,3101,273.3,792.0,1550,3101,372.9,3426,650.4,1584,2266,4036,610.0,4092,250.5,597.6,1495,2496,829.9,3928,377.2,926.5,1674,2779
2025-05-04,唐津,3,3連単,30.1,206.9,580.0,175.1,16.9,572.8,12.6,124.7,812.0,586.4,53.9,1370,6.1,61.9,301.4,87.7,31.8,1028,35.7,217.0,1219,251.3,24.1,321.7,60.7,615.6,940.6,380.0,50.2,975.0,77.5,1697,1909,1478,183.3,2970,37.6,862.3,1117,429.9,141.0,2813,147.6,2212,2243,846.3,105.4,990.0,20.2,383.7,1595,1336,186.2,2916,65.6,1400,2486,2448,335.5,4277,15.1,449.2,1802,1603,604.0,4860,58.5,1083,3818,2651,407.5,2525,6.4,97.1,419.3,96.2,84.9,1464,23.8,461.5,919.1,225.1,181.6,2607,11.6,304.9,1336,587.5,437.0,4165,14.8,315.4,1210,177.7,141.8,1011,106.5,786.2,2695,534.6,51.2,321.0,270.9,2376,2942,951.8,89.2,607.5,150.4,2082,5012,1743,201.3,1353,72.9,841.9,2358,446.7,139.9,782.3
2025-05-04,唐津,4,3連単,73.1,349.0,511.0,99.2,92.4,280.2,37.1,181.6,349.4,177.2,185.3,486.3,37.6,172.2,354.9,31.2,40.2,120.1,42.7,190.4,368.3,35.0,32.8,97.2,117.2,619.2,712.3,212.3,209.4,523.8,71.6,962.2,1082,586.7,580.2,1005,71.4,898.6,974.2,144.1,182.4,381.8,76.8,770.2,1012,133.5,142.1,370.5,37.4,302.7,474.5,392.3,433.1,1028,59.2,876.0,974.2,678.3,666.8,1292,13.8,246.2,386.0,254.4,362.8,814.4,15.9,266.3,379.0,214.4,254.8,728.9,40.5,306.6,511.8,29.5,40.9,127.3,69.3,878.4,980.3,75.4,100.5,267.0,18.0,295.0,457.2,164.2,210.7,503.5,17.1,281.4,388.4,13.4,18.5,55.6,74.2,463.9,799.8,52.8,42.9,97.4,115.6,962.2,1166,104.4,92.7,246.0,36.4,424.9,528.2,192.8,170.8,426.0,34.6,412.0,556.4,23.8,25.0,52.5
2025-05-04,唐津,5,3連単,4.1,23.5,40.2,164.7,74.4,724.4,18.5,57.1,100.4,279.2,98.3,1608,6.7,26.5,42.5,182.3,181.5,1930,99.8,230.2,352.1,600.1,337.4,1536,8.7,65.7,73.6,252.0,115.9,1526,28.7,204.2,219.3,540.9,206.7,2838,11.2,92.5,98.9,353.2,353.2,2254,167.0,600.1,653.7,758.6,653.7,2622,46.2,187.7,215.2,459.5,180.0,2436,70.4,344.1,334.1,633.2,246.1,2805,59.5,271.0,274.1,544.5,500.5,1841,225.4,707.4,731.0,1001,867.8,2213,15.2,84.8,105.6,211.6,260.5,2297,23.3,134.1,142.1,291.7,364.4,2388,60.4,311.6,295.2,421.0,557.1,1914,148.7,645.0,641.6,501.5,620.1,1723,400.7,1039,1394,1072,913.8,1800,549.5,1576,1480,1137,1230,2651,592.7,1332,1663,1480,1436,2741,480.5,1402,1687,1058,1127,1787
2025-05-04,唐津,6,3連単,69.1,375.4,456.8,225.4,527.1,20.1,52.0,292.7,297.3,269.3,634.5,41.5,87.4,409.3,373.4,136.7,380.2,16.6,21.1,104.6,170.8,62.3,129.5,15.0,106.7,656.4,835.0,450.8,1087,50.6,76.0,994.1,1028,1018,1630,176.4,117.2,1076,1321,693.5,1321,83.3,38.5,686.7,652.3,264.5,559.6,83.0,67.4,504.2,410.1,507.9,1081,115.5,82.6,1059,944.6,957.6,1656,250.3,64.0,953.2,509.1,556.7,1242,142.6,16.7,334.0,223.2,268.3,664.8,139.7,144.2,907.6,761.9,224.7,402.2,29.3,207.7,1459,1312,458.8,1003,78.2,102.9,1172,838.4,473.3,953.2,100.9,35.0,491.2,363.7,86.4,143.8,32.2,12.6,138.6,184.4,46.2,114.1,27.9,24.0,483.2,458.8,119.5,299.0,76.4,10.2,271.1,195.6,133.5,376.8,105.2,12.8,294.0,232.2,46.5,129.1,37.7
2025-05-04,唐津,7,3連単,6.2,20.9,45.8,55.8,1787,130.9,7.4,20.2,55.8,98.5,1059,173.3,145.9,293.6,333.4,362.0,1444,152.6,15.5,40.1,86.4,65.4,1589,368.6,11.8,47.1,67.1,97.4,2306,231.0,15.4,61.2,82.1,155.8,2234,341.3,182.2,510.8,583.7,630.0,1312,268.3,27.1,82.4,114.3,123.1,1833,1028,15.8,64.2,95.5,156.8,1416,379.3,24.7,86.4,106.5,181.0,1907,432.1,217.0,586.1,606.0,826.7,1986,476.7,29.2,99.3,132.9,209.1,2043,1362,452.6,1172,760.7,701.1,2043,276.6,508.9,1277,1044,729.7,2014,268.3,701.1,1324,1182,877.4,2200,400.6,621.8,1172,934.8,641.3,1571,733.4,38.7,164.2,209.7,114.6,1625,1100,59.3,215.7,224.8,132.8,2306,1233,53.3,197.5,246.6,204.6,1765,1388,415.7,841.3,872.1,386.5,1959,1277
2025-05-04,唐津,8,3連単,11.1,24.1,35.2,280.0,251.7,77.8,39.9,71.3,57.2,228.9,197.9,92.3,28.1,44.0,42.9,297.3,688.0,219.9,13.7,22.8,23.4,229.3,257.5,119.3,13.3,68.5,76.6,433.9,464.6,118.9,24.0,261.2,235.3,597.0,718.8,186.4,22.9,179.2,180.6,545.2,1137,427.5,12.4,97.5,86.2,392.6,523.5,187.4,84.3,269.0,113.3,271.6,336.8,109.1,62.8,372.4,206.7,525.4,620.1,171.6,128.3,416.4,173.6,491.4,781.0,213.4,68.4,280.0,93.6,217.6,324.7,177.2,73.9,190.1,113.3,653.8,1003,355.0,69.6,336.8,214.0,802.7,1325,402.4,146.4,557.9,250.4,665.8,1062,332.1,74.4,234.1,108.2,475.3,744.8,400.2,27.2,89.6,49.2,278.4,340.7,249.1,28.9,132.9,84.8,346.5,457.2,287.2,90.7,278.9,100.3,268.5,352.4,270.5,61.0,187.1,81.2,339.1,881.0,653.8
2025-05-04,唐津,9,3連単,46.7,216.7,484.8,203.8,633.7,13.1,30.7,131.3,417.6,416.8,891.9,41.0,65.7,220.9,484.8,236.3,622.8,16.3,13.1,50.6,126.4,64.9,193.0,35.7,76.9,424.1,643.1,278.5,954.7,38.2,67.3,588.9,791.0,717.6,1970,127.6,127.4,856.6,1062,323.4,1184,63.2,29.4,289.3,360.6,156.8,579.5,137.3,43.4,255.2,602.0,608.8,1484,105.6,76.5,613.9,873.9,866.9,1821,179.2,68.2,621.0,603.7,820.9,1321,134.5,16.1,153.8,226.0,258.0,805.7,196.3,125.1,567.3,1017,342.9,744.8,42.6,197.3,1190,1274,571.8,1062,73.7,113.0,788.1,1027,791.0,1425,115.1,40.4,381.5,426.6,124.6,238.6,65.5,9.7,55.2,124.6,55.8,194.5,85.5,21.8,203.5,231.0,98.1,411.2,162.5,10.9,118.5,174.9,157.0,536.4,223.4,22.3,200.8,235.8,77.2,214.8,105.6
2025-05-04,唐津,10,3連単,11.2,45.4,182.0,20.3,370.5,301.5,5.9,21.3,181.2,68.7,545.2,661.8,31.3,86.6,367.1,46.8,310.4,360.5,18.5,50.3,338.8,37.7,350.6,766.8,22.1,156.1,307.7,44.2,594.9,586.3,20.7,239.1,420.8,154.8,1207,1737,56.8,556.6,794.6,139.3,721.0,567.0,50.0,465.4,799.8,91.5,617.8,1725,7.6,47.5,297.1,200.8,1207,1420,18.4,160.6,400.6,284.5,1621,2064,28.6,217.2,682.3,461.0,1226,1902,19.7,113.5,556.6,348.0,1023,2257,83.1,415.7,932.6,84.3,347.0,480.2,130.0,881.6,1006,118.2,520.6,524.0,84.2,526.2,1172,289.9,939.9,1568,97.0,644.1,1271,103.7,393.4,932.6,59.6,263.7,932.6,95.8,888.1,1446,124.9,781.7,1264,121.0,1113,2100,64.9,295.6,1238,344.1,1725,2569,155.7,732.0,1599,161.0,792.0,1123
2025-05-04,唐津,11,3連単,欠場,欠場,欠場,欠場,欠場,欠場,欠場,欠場,28.6,73.8,88.3,217.1,欠場,欠場,42.7,115.1,197.9,418.0,欠場,欠場,58.5,147.9,101.9,316.8,欠場,欠場,欠場,欠場,欠場,欠場,2.9,欠場,欠場,欠場,欠場,欠場,5.6,欠場,欠場,欠場,欠場,欠場,11.4,欠場,欠場,欠場,欠場,欠場,欠場,欠場,93.9,147.3,159.7,293.5,6.7,欠場,欠場,欠場,欠場,欠場,12.9,欠場,254.7,437.4,550.1,910.4,20.0,欠場,265.7,512.4,353.7,541.8,欠場,欠場,159.0,301.9,400.3,793.6,14.0,欠場,欠場,欠場,欠場,欠場,26.5,欠場,399.4,478.2,633.7,1142,26.9,欠場,431.1,525.9,654.5,1195,欠場,欠場,286.0,494.1,214.2,461.0,35.2,欠場,欠場,欠場,欠場,欠場,50.0,欠場,582.3,661.8,306.5,747.3,47.7,欠場,726.1,790.1,624.9,905.8
2025-05-04,唐津,12,3連単,8.5,41.5,106.2,109.6,84.1,540.0,9.5,38.3,92.1,159.9,93.7,813.6,9.0,34.5,71.7,95.3,115.4,813.6,55.4,130.7,248.2,290.9,169.2,626.9,13.8,185.9,237.2,227.3,190.6,855.2,14.6,359.2,418.9,451.1,416.0,1491,12.0,346.0,393.2,302.1,373.2,1327,62.2,844.3,1061,660.0,486.5,1249,17.6,156.9,215.4,302.3,234.6,1519,19.9,362.0,411.4,547.2,533.9,2000,18.9,253.7,267.9,345.6,458.6,1889,69.9,628.5,701.8,863.5,679.1,1783,16.8,142.4,168.4,135.6,212.7,1531,19.0,350.4,375.2,233.6,371.2,1819,26.9,320.9,331.7,283.6,397.9,2116,55.7,545.4,577.0,279.5,439.0,1388,156.7,751.6,1034,722.4,429.5,963.9,177.0,1341,1369,942.7,663.1,1386,185.6,1277,1295,1157,759.1,1742,150.9,956.5,1127,635.0,667.6,1450
2025-05-04,福岡,1,3連単,5.2,118.8,143.7,123.6,244.1,2446,10.9,196.6,164.1,114.4,195.2,2338,13.2,261.0,167.0,58.9,163.6,1724,141.9,809.3,692.2,323.7,615.3,2063,6.9,259.1,232.2,361.5,597.8,4208,8.5,891.6,791.1,696.8,1461,4046,8.6,1697,891.6,536.8,1052,2147,110.2,2238,1814,974.2,2505,4384,15.1,587.8,316.9,353.0,608.2,4384,13.8,1143,515.7,785.2,1670,4384,13.4,1143,574.9,630.0,1131,4208,100.7,1299,1421,1845,3507,5010,21.6,730.6,484.8,105.8,212.9,2630,16.0,1814,1062,307.6,762.4,1878,21.2,1481,974.2,412.6,876.8,4574,126.0,2566,2287,457.4,1331,3394,419.2,3188,2505,922.9,1845,2768,406.2,4046,4208,1062,5010,5537,347.2,1814,4208,1783,5845,7014,342.7,4574,6189,939.4,2287,2697
2025-05-04,福岡,2,3連単,27.3,56.6,167.1,15.6,1504,442.7,14.4,28.8,97.5,34.0,1526,845.2,285.6,471.3,643.2,130.4,1278,338.6,84.3,112.2,303.4,23.3,1598,1461,48.2,101.2,159.5,14.7,2840,508.8,37.6,42.0,69.9,17.1,3526,608.7,394.8,752.0,786.7,97.1,1859,207.8,163.3,154.0,224.7,13.1,3933,1763,12.0,24.4,77.7,53.7,1573,1232,24.2,24.2,49.6,31.8,5113,992.9,199.3,242.3,480.1,242.3,2922,631.3,46.0,33.2,99.1,51.2,5681,3933,1175,1549,1262,204.1,768.9,231.3,913.1,1704,1294,187.6,1149,158.8,705.3,1043,1363,369.2,2922,334.2,1966,1573,3299,197.0,1278,792.8,224.2,183.9,480.1,20.9,4870,4090,315.6,226.7,399.5,15.7,5113,2922,174.5,111.7,303.4,38.3,4648,6016,1189,964.8,2324,111.8,2691,1649
2025-05-04,福岡,3,3連単,40.2,172.0,25.3,246.7,1376,2472,89.5,340.2,5.0,60.4,462.3,651.2,193.1,624.4,17.4,197.6,1392,1392,236.5,579.5,18.1,178.1,1132,1636,16.2,184.3,68.3,502.6,2375,3562,6.9,326.5,79.4,478.7,1615,2125,20.0,618.0,137.0,824.0,2954,2884,18.2,515.4,176.8,654.7,3187,4326,80.2,543.2,13.8,60.9,455.3,528.9,11.2,448.6,50.2,209.9,1164,1302,74.9,984.8,29.2,116.1,757.1,807.5,73.4,910.7,26.9,108.4,897.3,1376,369.3,1442,58.6,383.3,1730,1533,91.9,1261,135.8,1035,2633,2523,188.3,1615,70.6,330.9,1187,1035,342.1,2243,97.6,504.7,1636,3364,442.1,2018,59.7,384.5,2202,2472,112.5,1248,179.7,708.3,4326,4486,206.0,1573,64.0,317.9,1682,1985,383.3,2817,123.8,680.5,1953,3187
2025-05-04,福岡,4,3連単,16.0,17.8,33.1,799.6,183.0,138.2,90.4,80.9,142.5,661.9,249.8,204.4,22.2,23.3,47.4,826.0,847.0,979.9,20.8,17.4,32.0,644.8,154.9,306.6,22.3,31.3,35.2,826.0,188.5,141.9,123.0,125.8,141.9,925.4,197.1,123.3,33.9,28.2,33.8,869.1,1019,571.1,33.6,19.5,25.2,549.1,94.8,94.3,186.1,316.3,265.8,961.0,309.4,211.3,284.7,305.6,225.1,1086,228.2,134.5,315.3,273.8,256.9,1098,832.9,1030,289.7,228.2,224.6,916.9,215.8,316.3,50.4,60.3,81.9,942.9,1189,1298,72.5,50.2,56.9,1052,1427,729.5,355.7,335.4,235.1,1123,1233,1281,72.7,35.2,54.2,698.9,908.6,1638,56.5,50.9,79.4,847.0,201.5,324.5,92.9,37.6,54.7,446.2,94.7,116.9,366.1,243.7,255.6,1204,201.1,296.5,100.2,36.3,73.9,812.6,832.9,1135
2025-05-04,福岡,5,3連単,51.9,99.8,60.4,153.2,492.3,629.2,64.4,98.8,16.8,62.5,219.2,266.5,110.7,248.4,29.1,98.4,315.5,378.4,122.0,208.9,31.9,84.6,287.4,526.4,41.9,91.6,92.1,155.9,857.6,958.0,16.1,87.7,56.3,139.3,636.7,640.6,27.8,131.4,79.1,190.5,908.9,681.6,27.6,111.7,80.3,184.9,618.2,975.6,75.4,178.7,20.5,55.9,258.1,271.9,28.0,111.2,51.2,109.2,487.8,483.3,64.8,211.4,16.9,40.5,155.4,128.9,50.1,189.5,13.9,32.7,177.2,296.2,223.4,556.7,77.5,146.4,336.5,496.9,89.5,472.6,132.9,207.2,553.8,908.9,127.5,584.2,41.5,84.9,182.4,151.7,124.9,673.0,48.7,74.5,198.0,348.6,222.9,733.3,72.5,134.2,472.6,781.9,77.3,452.5,121.5,197.2,600.8,1074,98.7,523.8,34.9,62.0,258.1,425.3,154.7,843.9,62.9,91.2,272.6,390.9
