日付,レース場,レース番号,券種, 1-2-3, 2-1-3, 3-1-2, 4-1-2, 5-1-2, 6-1-2, 1-2-4, 2-1-4, 3-1-4, 4-1-3, 5-1-3, 6-1-3, 1-2-5, 2-1-5, 3-1-5, 4-1-5, 5-1-4, 6-1-4, 1-2-6, 2-1-6, 3-1-6, 4-1-6, 5-1-6, 6-1-5, 1-3-2, 2-3-1, 3-2-1, 4-2-1, 5-2-1, 6-2-1, 1-3-4, 2-3-4, 3-2-4, 4-2-3, 5-2-3, 6-2-3, 1-3-5, 2-3-5, 3-2-5, 4-2-5, 5-2-4, 6-2-4, 1-3-6, 2-3-6, 3-2-6, 4-2-6, 5-2-6, 6-2-5, 1-4-2, 2-4-1, 3-4-1, 4-3-1, 5-3-1, 6-3-1, 1-4-3, 2-4-3, 3-4-2, 4-3-2, 5-3-2, 6-3-2, 1-4-5, 2-4-5, 3-4-5, 4-3-5, 5-3-4, 6-3-4, 1-4-6, 2-4-6, 3-4-6, 4-3-6, 5-3-6, 6-3-5, 1-5-2, 2-5-1, 3-5-1, 4-5-1, 5-4-1, 6-4-1, 1-5-3, 2-5-3, 3-5-2, 4-5-2, 5-4-2, 6-4-2, 1-5-4, 2-5-4, 3-5-4, 4-5-3, 5-4-3, 6-4-3, 1-5-6, 2-5-6, 3-5-6, 4-5-6, 5-4-6, 6-4-5, 1-6-2, 2-6-1, 3-6-1, 4-6-1, 5-6-1, 6-5-1, 1-6-3, 2-6-3, 3-6-2, 4-6-2, 5-6-2, 6-5-2, 1-6-4, 2-6-4, 3-6-4, 4-6-3, 5-6-3, 6-5-3, 1-6-5, 2-6-5, 3-6-5, 4-6-5, 5-6-4, 6-5-4
2025-06-09,大村,1,3連単,6.9,60.4,77.0,47.3,423.6,1185,6.3,51.4,67.8,94.0,425.2,1768,21.8,127.3,103.4,71.4,294.7,2228,55.1,233.1,301.9,218.4,1003,3842,9.9,153.0,174.3,73.7,589.5,2370,8.0,255.5,262.7,254.9,1136,3714,21.2,506.4,462.3,215.9,1224,3011,55.2,779.1,659.3,445.6,2025,5305,8.9,129.4,131.0,162.6,608.8,2102,10.5,263.4,224.6,249.8,1266,2476,20.6,608.8,285.7,312.9,1198,3095,47.9,891.3,476.1,456.6,1740,3183,50.3,367.7,306.9,103.2,314.7,2273,54.4,944.2,551.6,207.4,977.4,3095,43.0,1266,523.1,406.6,1012,3376,121.3,2025,807.4,327.7,1125,3594,203.3,1051,825.3,506.4,1921,5064,260.3,1505,825.3,1031,2591,7958,206.3,2102,1295,1342,1797,3481,265.2,4844,1591,679.4,1185,4285
2025-06-09,大村,2,3連単,18.8,68.6,67.9,106.7,1079,106.4,37.4,68.2,33.3,76.9,1049,52.7,180.2,339.5,150.7,122.3,697.8,57.6,27.6,49.6,26.4,68.3,1285,281.1,19.2,110.6,124.2,136.7,1378,141.8,14.2,134.0,125.2,148.8,1816,176.0,111.7,508.6,480.8,267.3,1525,104.3,12.8,109.4,95.6,92.8,2159,474.8,50.3,167.8,54.0,86.5,1486,58.6,31.6,180.7,119.5,145.4,1708,163.0,150.5,577.9,140.2,186.3,1179,50.5,28.4,110.3,42.4,70.7,1204,221.7,417.6,866.9,537.2,145.2,480.8,80.4,400.1,1204,800.2,183.6,589.8,139.9,330.7,986.5,398.7,168.2,762.9,70.9,411.6,938.0,397.3,145.2,605.5,188.8,30.7,103.0,36.2,83.6,1611,757.8,17.0,137.0,92.8,119.9,2661,945.7,22.5,96.5,35.7,68.2,1069,461.4,166.8,501.9,131.2,166.3,738.3,422.2
2025-06-09,大村,3,3連単,11.2,22.0,72.2,90.8,89.4,370.5,10.6,18.3,128.4,225.8,230.7,875.9,9.1,15.5,128.6,110.0,151.9,971.5,33.9,50.8,361.3,240.8,164.4,542.8,19.0,61.1,95.1,107.9,106.9,525.5,33.9,85.0,118.3,170.7,234.5,910.3,37.6,89.2,106.6,93.0,129.6,955.5,97.7,260.9,316.7,245.4,201.0,808.5,22.9,59.0,219.3,299.5,471.9,1895,41.9,84.9,178.1,200.3,509.3,2223,36.3,52.6,232.6,223.2,530.3,3042,90.5,139.4,542.8,520.8,896.2,3503,22.6,52.4,267.6,117.8,165.6,1144,58.3,112.0,232.6,96.4,120.1,932.4,46.3,71.9,300.3,212.9,289.7,1927,60.0,120.8,656.9,154.9,226.7,1179,107.3,256.3,1243,431.4,269.5,750.7,290.5,745.9,1230,433.0,473.8,825.8,225.8,464.3,1482,940.0,1080,2312,142.3,294.9,1628,369.3,434.6,1191
2025-06-09,大村,4,3連単,11.4,83.3,118.0,442.0,23.7,755.6,44.4,356.0,341.1,687.6,22.9,962.7,8.1,69.6,68.1,360.0,110.8,2063,35.8,172.8,205.0,680.4,36.9,456.0,14.3,163.0,178.0,1110,72.6,1412,35.0,1083,999.7,1805,129.5,2063,8.6,280.7,233.3,1140,352.2,2888,34.2,769.0,618.9,1756,141.5,1511,85.7,812.3,656.4,908.8,57.4,1604,105.8,1130,935.0,1120,150.6,2707,80.1,1444,722.0,941.8,526.1,4332,114.0,1645,1299,1192,173.2,1604,7.5,121.6,84.6,416.5,317.0,3938,7.7,183.8,179.2,687.6,590.7,3332,44.2,1039,436.1,666.5,653.1,4332,19.3,517.8,278.3,621.8,509.6,3094,99.5,364.0,397.4,1939,78.0,483.1,99.5,955.6,838.5,2130,135.5,849.4,222.9,1939,1547,2202,156.7,941.8,58.1,962.7,526.1,1412,403.6,1732
2025-06-09,大村,5,3連単,33.3,200.7,168.1,59.5,66.8,1737,19.7,118.2,85.0,59.0,64.7,1771,18.1,95.5,61.5,19.5,30.9,1400,148.7,452.9,388.6,124.8,111.3,1272,38.4,344.2,252.3,136.0,162.9,3844,17.6,671.7,588.6,417.3,447.3,3928,17.3,504.7,375.7,129.0,254.1,4107,150.5,2346,1754,740.6,785.7,4107,18.4,231.6,113.6,100.0,132.4,2868,16.5,594.4,410.7,355.0,435.4,4517,8.0,257.0,112.5,84.0,192.8,4517,74.0,1688,669.3,487.0,608.4,3928,18.7,207.9,100.5,20.8,34.4,2053,18.8,484.4,319.8,73.1,128.7,4202,10.4,357.8,137.2,55.1,112.3,5019,60.5,1400,495.1,65.4,116.5,1300,522.2,2442,976.8,392.8,378.8,1642,437.5,3475,2738,1020,689.7,4015,298.6,3475,1063,844.4,931.5,4107,287.7,2738,1518,303.2,368.8,1338
2025-06-09,大村,6,3連単,14.3,270.7,363.1,968.5,108.8,80.4,111.7,864.7,981.6,1297,119.1,108.9,9.8,207.3,201.6,768.6,374.9,275.1,8.7,184.1,306.1,724.5,44.7,45.1,17.5,475.5,610.4,1424,292.3,245.1,160.1,2934,2504,3158,758.6,834.9,15.9,1162,1338,2571,2306,1605,13.9,1614,1623,2715,389.4,452.5,259.4,2287,2060,1660,283.7,289.1,341.8,3631,3500,3725,1023,762.6,226.2,3980,4210,3631,2362,1850,199.2,3543,4402,3459,488.3,483.4,11.9,462.6,337.4,1236,1274,984.9,18.2,1076,1241,2548,3026,1886,109.5,3823,3091,3124,3677,2441,7.6,816.1,623.5,1252,1113,1080,9.6,447.0,537.0,1108,53.9,63.5,15.1,1562,1669,2617,187.3,212.7,76.8,2964,3823,3418,227.7,257.8,8.8,807.1,928.2,1252,364.1,406.9
2025-06-09,大村,7,3連単,9.8,34.0,167.1,23.8,239.3,1343,4.5,10.4,163.6,81.1,487.4,3004,17.5,33.3,311.0,47.0,281.3,1880,100.6,156.7,1180,143.1,837.5,3036,23.0,115.2,240.4,34.5,309.4,1821,24.8,124.5,211.9,100.7,916.6,4554,66.8,289.1,506.0,78.0,406.5,2408,266.4,449.1,1745,200.1,1125,3389,7.0,26.7,274.4,205.2,668.5,4224,21.0,82.8,289.7,222.6,1129,6477,23.4,76.5,521.4,455.4,1209,6624,113.9,208.0,1550,450.5,2512,6201,58.4,146.2,492.3,69.8,288.0,2143,120.0,362.0,674.7,80.1,338.9,2429,75.4,186.6,689.0,246.1,828.0,4858,275.5,684.2,1704,214.0,825.7,3470,389.1,899.6,2143,469.3,1567,3100,646.3,2097,2724,526.1,1766,3429,421.8,1214,2625,1284,2625,4940,527.0,1442,2470,536.8,1194,3938
2025-06-09,大村,8,3連単,8.3,24.3,76.4,109.3,187.2,680.1,7.8,21.4,63.8,117.0,233.1,833.0,15.2,30.9,88.5,146.4,306.1,756.7,33.4,58.3,135.6,137.5,283.3,793.0,14.7,74.8,133.5,157.9,254.6,1035,13.7,106.4,180.2,305.9,455.3,1685,25.2,134.0,222.0,291.8,542.7,1355,43.6,226.2,388.6,348.8,399.1,1004,14.2,65.7,146.5,187.3,368.6,1347,19.9,124.7,257.2,385.5,580.0,1844,29.7,143.6,217.4,356.1,611.4,1442,42.0,200.6,277.6,402.4,625.6,1400,40.9,114.5,200.9,212.6,398.3,992.7,51.3,183.3,297.8,308.1,558.2,1391,51.6,206.7,328.8,404.3,616.7,1497,73.1,197.1,315.1,215.7,470.8,1355,109.5,288.8,464.6,316.9,435.5,940.5,145.1,573.1,820.3,480.8,470.2,924.3,114.4,463.6,642.5,594.5,614.0,1242,156.3,357.6,551.0,346.3,566.3,1125
2025-06-09,大村,9,3連単,7.4,47.9,83.8,382.9,78.4,943.8,16.4,70.1,80.0,420.6,69.3,1254,8.3,39.7,40.2,316.2,150.8,1699,41.6,140.3,164.9,644.4,153.3,795.2,9.4,156.2,198.5,634.2,163.9,1163,12.6,433.2,601.5,1688,348.4,1960,7.4,228.3,301.1,1495,763.8,3526,34.7,588.3,882.9,2181,566.9,2632,34.8,346.7,281.3,655.7,141.7,1579,32.4,787.4,798.6,1515,395.9,2061,33.4,645.9,389.0,934.4,487.9,3688,76.9,1130,1034,2115,532.4,2657,15.4,127.4,107.2,433.6,405.4,2966,12.8,275.2,321.8,1141,1036,3357,30.3,508.3,316.0,776.5,707.0,4414,40.9,449.9,450.3,922.1,807.8,2469,148.4,633.5,776.5,1452,451.4,956.7,159.6,1412,1791,2536,805.5,2326,191.8,1913,1995,3132,858.6,2216,123.4,1023,1013,1678,1086,2632
2025-06-09,大村,10,3連単,4.4,17.7,48.1,356.7,204.0,743.3,13.4,45.4,93.4,383.9,184.2,977.1,10.3,32.6,67.3,514.8,534.9,2071,19.0,68.6,133.7,694.5,385.9,1263,6.8,51.6,80.8,550.5,326.2,1248,16.7,173.4,242.9,813.6,482.3,1235,12.1,105.9,167.9,975.5,1041,2460,31.5,196.3,296.5,1148,742.4,1742,40.3,228.1,229.6,607.7,371.4,1821,50.3,379.4,377.0,855.1,567.6,1625,82.8,436.8,368.7,1078,1277,2778,109.4,579.1,568.2,1518,1021,2765,28.7,148.9,178.3,833.8,1086,3425,35.5,199.6,253.9,1044,1445,3014,89.7,422.1,410.1,1035,1616,3676,85.1,321.1,453.6,958.4,1143,3029,75.4,394.2,568.7,1263,923.2,2364,102.3,548.5,749.8,1620,1021,2050,183.5,1020,1124,2071,1333,2791,181.8,610.2,943.4,1425,1402,2752
