日付,レース場,レース番号,券種, 1-2-3, 2-1-3, 3-1-2, 4-1-2, 5-1-2, 6-1-2, 1-2-4, 2-1-4, 3-1-4, 4-1-3, 5-1-3, 6-1-3, 1-2-5, 2-1-5, 3-1-5, 4-1-5, 5-1-4, 6-1-4, 1-2-6, 2-1-6, 3-1-6, 4-1-6, 5-1-6, 6-1-5, 1-3-2, 2-3-1, 3-2-1, 4-2-1, 5-2-1, 6-2-1, 1-3-4, 2-3-4, 3-2-4, 4-2-3, 5-2-3, 6-2-3, 1-3-5, 2-3-5, 3-2-5, 4-2-5, 5-2-4, 6-2-4, 1-3-6, 2-3-6, 3-2-6, 4-2-6, 5-2-6, 6-2-5, 1-4-2, 2-4-1, 3-4-1, 4-3-1, 5-3-1, 6-3-1, 1-4-3, 2-4-3, 3-4-2, 4-3-2, 5-3-2, 6-3-2, 1-4-5, 2-4-5, 3-4-5, 4-3-5, 5-3-4, 6-3-4, 1-4-6, 2-4-6, 3-4-6, 4-3-6, 5-3-6, 6-3-5, 1-5-2, 2-5-1, 3-5-1, 4-5-1, 5-4-1, 6-4-1, 1-5-3, 2-5-3, 3-5-2, 4-5-2, 5-4-2, 6-4-2, 1-5-4, 2-5-4, 3-5-4, 4-5-3, 5-4-3, 6-4-3, 1-5-6, 2-5-6, 3-5-6, 4-5-6, 5-4-6, 6-4-5, 1-6-2, 2-6-1, 3-6-1, 4-6-1, 5-6-1, 6-5-1, 1-6-3, 2-6-3, 3-6-2, 4-6-2, 5-6-2, 6-5-2, 1-6-4, 2-6-4, 3-6-4, 4-6-3, 5-6-3, 6-5-3, 1-6-5, 2-6-5, 3-6-5, 4-6-5, 5-6-4, 6-5-4
2025-04-17,大村,1,3連単,36.2,169.5,411.5,82.6,26.2,435.9,13.6,82.1,414.7,234.3,78.2,728.5,12.5,48.3,202.4,43.7,32.4,334.1,44.5,156.4,439.4,73.6,24.3,221.5,58.6,417.9,573.5,159.8,49.5,688.2,57.0,1004,1092,596.8,221.2,1225,45.4,528.5,573.5,171.1,98.9,908.6,108.2,1043,986.1,244.3,70.1,596.8,19.0,175.4,599.0,555.7,169.0,1347,58.6,634.2,1107,860.2,303.4,1470,13.7,218.8,443.1,479.9,295.6,1601,33.0,350.8,605.7,565.5,193.2,1123,14.3,93.6,261.2,49.7,51.6,408.4,38.3,397.3,468.7,105.3,94.3,773.8,16.6,191.1,438.3,254.7,220.0,1325,20.4,172.4,364.2,45.2,49.3,217.9,87.8,466.0,816.8,131.7,42.8,178.3,218.2,940.3,1030,249.2,82.9,363.4,87.7,649.5,962.7,537.3,179.1,665.5,54.8,467.4,629.3,87.0,56.0,173.5
2025-04-17,大村,2,3連単,13.4,27.2,94.0,191.6,210.3,45.5,49.7,82.7,230.5,374.1,247.1,47.1,29.2,37.4,89.6,227.1,380.8,137.3,10.8,21.8,64.5,275.8,197.3,63.9,18.8,58.3,130.1,429.2,263.6,73.4,56.4,249.0,449.0,616.5,293.9,107.5,31.5,97.2,150.9,384.6,482.5,230.3,13.9,68.5,119.5,476.6,267.8,128.9,139.3,224.1,456.1,528.5,349.4,80.4,157.3,457.0,618.2,626.5,318.8,135.5,148.6,331.0,362.4,411.7,527.3,240.2,132.8,264.8,318.8,422.9,257.5,120.2,73.8,92.9,189.3,161.4,345.8,255.2,70.7,155.5,221.5,225.1,372.3,284.2,197.3,316.6,390.4,254.4,426.8,322.8,57.8,131.6,131.4,187.2,319.2,207.7,15.9,41.7,86.5,466.1,266.0,129.4,17.1,72.7,127.8,560.2,282.5,192.3,70.0,179.6,270.3,537.0,279.4,161.1,28.9,94.5,100.8,336.8,407.4,225.8
2025-04-17,大村,3,3連単,13.9,61.9,147.1,415.1,29.7,211.5,42.6,157.0,202.0,359.7,49.8,477.2,7.9,30.5,67.4,229.6,120.6,588.5,18.0,55.6,148.3,353.4,29.6,155.0,20.5,185.3,259.0,644.8,50.2,333.9,49.8,677.2,813.6,977.6,133.3,787.2,15.8,211.2,243.9,536.4,259.6,772.1,36.9,353.4,477.2,556.1,65.2,290.0,87.5,387.3,312.4,505.1,108.1,662.4,82.6,522.5,872.1,1102,196.1,891.4,65.7,374.1,352.4,437.6,359.7,830.3,108.8,422.4,531.7,634.7,145.5,527.1,10.3,57.4,94.1,254.6,227.8,898.0,19.1,151.7,188.8,429.9,365.1,1212,66.9,314.0,238.1,378.8,351.4,1001,16.3,87.2,156.0,253.0,215.7,609.2,45.7,206.8,419.4,536.4,47.5,152.6,90.4,454.0,600.1,777.1,66.1,224.9,214.9,631.4,513.7,836.0,123.9,367.3,45.0,185.6,232.2,400.1,187.3,445.7
2025-04-17,大村,4,3連単,16.8,95.7,264.5,62.4,38.5,1931,7.6,48.8,307.8,164.9,141.0,2877,6.2,42.2,388.4,39.2,43.7,2073,81.9,257.7,1128,185.5,147.1,1905,28.3,281.4,368.1,128.4,85.9,3065,29.7,478.0,754.0,431.2,365.3,2937,28.6,507.2,766.3,118.2,129.6,2518,221.0,1226,1931,429.9,351.6,2518,11.4,134.2,550.8,486.2,524.2,4700,26.7,427.3,1060,746.0,742.1,4273,11.4,153.9,658.9,542.3,687.8,2563,106.6,746.0,1342,865.1,1175,3615,9.5,97.5,587.5,46.4,69.0,3204,31.4,374.0,1093,71.8,100.4,3525,14.4,165.8,687.8,203.4,344.7,2877,82.0,577.9,1931,115.6,195.8,1146,399.4,1093,2711,528.1,489.6,2104,388.4,2274,2764,671.4,646.8,2390,432.5,1205,1549,810.4,1205,2937,323.4,1110,2611,381.1,522.2,1342
2025-04-17,大村,5,3連単,28.2,189.1,538.0,103.1,22.5,381.0,16.1,117.4,616.2,317.5,76.4,924.3,5.6,40.0,337.0,72.7,36.0,518.6,22.1,141.5,771.5,208.1,40.1,298.2,69.0,707.2,774.7,190.1,55.1,525.9,83.3,1261,1393,639.4,271.0,1296,52.2,1066,1196,213.1,132.8,1043,149.9,1236,1458,448.8,155.0,567.5,32.0,275.8,856.5,592.7,244.7,1236,76.8,616.2,1111,749.8,521.5,1569,22.4,315.9,962.4,723.7,482.4,1236,78.6,538.0,928.9,628.6,539.6,1333,5.5,75.9,350.3,104.9,105.3,701.9,22.3,497.9,902.0,188.4,187.2,1037,10.2,259.3,952.6,478.7,405.9,1079,13.0,258.2,1159,277.0,233.3,678.9,70.5,490.0,1091,369.0,175.8,384.9,187.6,1493,1060,555.7,278.6,602.3,119.0,1066,889.1,643.8,616.2,1270,57.4,554.0,1261,428.2,305.0,712.6
2025-04-17,大村,6,3連単,13.5,71.1,131.5,386.7,56.3,1885,25.4,124.0,139.5,294.0,29.8,1440,10.9,65.9,43.1,188.5,70.8,2439,85.0,295.0,212.9,501.1,70.4,952.7,11.9,216.3,324.9,930.9,162.8,2471,15.7,724.4,734.6,1350,327.5,3048,5.4,419.0,393.8,887.9,525.6,4020,49.1,1085,1019,1340,459.6,2439,45.6,498.4,320.3,575.2,62.5,2021,33.4,1076,807.6,1244,250.2,3023,30.5,894.5,355.8,545.2,219.0,3237,141.8,1775,901.1,1265,209.1,1701,11.8,190.9,65.5,181.2,149.0,3586,7.0,432.4,259.6,433.4,435.0,4461,20.6,733.1,236.7,340.9,246.8,3209,31.0,871.0,263.5,330.7,277.1,2203,313.7,2360,1132,1563,196.5,1115,247.3,3181,1838,2613,499.1,2272,402.4,3295,1678,1857,272.6,1583,186.5,2078,905.5,1060,562.8,1956
2025-04-17,大村,7,3連単,10.5,96.6,86.4,292.2,247.2,145.8,22.0,248.9,94.3,224.3,205.5,86.6,22.4,214.5,66.4,160.1,270.9,231.7,13.7,152.9,41.0,134.8,140.0,168.3,9.8,243.5,216.2,679.9,534.8,342.3,17.9,799.5,560.4,1110,1014,557.8,12.8,832.1,473.8,1203,1326,1067,6.9,488.9,355.2,867.4,717.7,746.1,36.7,752.9,219.7,430.6,395.2,134.7,37.8,1163,594.3,1067,955.1,456.2,50.5,1227,415.3,728.4,818.2,534.8,33.1,1152,276.4,554.1,492.9,362.5,46.0,574.8,189.4,210.7,411.1,494.9,30.3,1062,552.8,577.5,985.8,1035,64.7,1386,466.6,531.3,799.5,752.9,29.3,892.6,218.3,204.5,407.7,634.3,29.7,458.8,89.8,241.3,192.6,294.6,16.1,781.7,289.8,632.6,489.9,699.3,49.0,1239,274.2,520.0,397.2,472.0,31.4,1018,180.0,282.1,433.7,623.0
2025-04-17,大村,8,3連単,11.0,43.0,198.4,258.6,84.5,113.7,19.7,64.4,341.9,403.2,181.7,321.9,7.7,32.3,220.9,167.5,188.9,326.0,10.3,33.5,272.4,188.0,70.4,120.6,18.9,170.1,347.2,467.2,164.6,195.6,38.9,436.2,963.3,1005,580.7,704.6,19.7,306.7,592.0,591.3,491.9,556.7,26.5,299.8,604.6,534.7,231.4,301.3,39.3,278.2,760.9,780.5,534.1,718.2,57.4,565.2,1153,1074,874.7,1076,34.9,355.9,912.6,988.8,996.9,1164,41.3,321.9,876.3,839.9,634.6,961.4,14.8,121.3,443.3,190.0,256.7,599.3,29.7,355.9,713.9,374.9,478.8,828.5,46.2,348.7,988.8,616.9,721.4,1153,17.3,152.3,504.6,128.6,173.1,288.9,24.7,126.1,651.6,284.9,100.2,181.0,49.9,395.6,904.1,530.6,205.7,291.5,63.6,367.2,1169,866.9,426.2,643.9,30.1,197.2,693.5,198.9,191.0,261.7
2025-04-17,大村,9,3連単,5.7,22.1,25.2,189.9,978.2,592.5,11.9,37.4,29.3,145.6,662.2,495.4,39.7,105.3,65.3,303.5,1244,885.9,30.4,85.9,50.6,270.5,1365,1419,5.7,49.7,54.8,334.0,1430,902.3,7.4,93.2,107.0,337.6,1592,940.4,24.0,220.0,269.9,825.7,2193,1202,17.0,163.7,171.1,667.2,2454,2202,26.2,150.2,86.7,220.2,942.0,615.0,22.2,174.5,136.2,307.0,1573,875.7,79.2,462.0,249.6,488.2,1587,911.5,61.3,357.4,181.1,441.5,2074,1450,142.4,554.5,277.2,579.7,1602,1621,120.7,746.3,615.0,1007,2336,1569,194.0,1029,548.2,828.3,1777,1375,216.3,1043,534.5,656.5,1743,2074,103.0,457.3,224.6,554.5,2336,2610,84.1,603.2,418.7,788.0,2861,2989,145.3,837.4,407.8,680.7,2443,2399,233.8,1112,620.0,696.7,1967,2220
2025-04-17,大村,10,3連単,10.3,105.0,203.8,35.3,320.9,585.6,6.9,78.3,144.2,54.7,458.3,865.4,24.9,189.4,310.7,37.2,234.7,401.3,31.9,223.6,375.9,38.3,357.5,1011,14.1,329.2,407.2,108.3,629.4,1157,11.5,612.0,717.0,292.0,1353,2408,33.9,1043,1206,209.5,735.2,1318,48.2,1417,1552,219.5,1068,2489,7.0,180.5,242.5,183.5,1098,1686,10.2,536.0,604.2,384.1,1767,3120,15.4,568.0,607.5,423.0,1316,1821,17.8,664.0,626.4,402.8,1801,3062,52.6,668.6,868.8,62.0,250.4,456.8,69.8,1486,1451,124.3,403.8,974.5,49.5,1061,1035,232.4,655.4,1331,100.6,1510,1399,78.6,326.7,878.0,88.9,930.9,1066,93.0,918.0,1621,119.9,2284,2230,194.6,1324,2536,65.2,1251,1305,316.6,1816,3048,151.0,1767,2020,138.8,771.0,1254
